ComponentID:,Y
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33,avgQ_36,winQ_36
1,-0.0012989692307692308,0.002808518591517494,-0.7700104837669081,<123>,0.13627155853701473,<344>,0.770010483766908,<456>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<443>
2,0.26106538461538464,0.011613762138339031,0.13627155853701473,<443>,-0.5742150256241505,<332>,-0.935410833780014,<221>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<565>
3,-0.33286794871794867,0.013723206469052411,0.13627155853701473,<344>,0.4088146756110444,<444>,0.9354108337800137,<565>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.935410833780014,<212>
4,-0.07324507692307693,0.016493444959592537,0.7396153756372561,<455>,0.9354108337800137,<556>,0.5742150256241503,<544>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<221>,-0.5742150256241505,<233>
5,-0.0013873294615384614,0.004413895043280788,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<565>,0.905015725650362,<555>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.935410833780014,<221>,-0.5742150256241505,<233>
6,-0.014452130769230766,0.00974774643505514,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9658059419096657,<112>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.5742150256241503,<454>,0.9354108337800137,<565>,0.5742150256241503,<544>
7,-0.09793838461538465,0.00968695083569111,-0.7396153756372564,<322>,-0.9658059419096657,<211>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.9962010500393174,<666>,0.905015725650362,<555>,0.7396153756372561,<554>,0.4088146756110444,<444>
8,-0.005868419743589743,0.022466401121448855,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.905015725650362,<555>,0.9962010500393174,<666>,0.770010483766908,<654>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.935410833780014,<221>
9,0.0018451544102564103,0.005085053208452137,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<122>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<556>,0.5742150256241503,<544>
10,-0.15786733333333336,0.07296818929640903,0.9354108337800137,<655>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9658059419096657,<112>,-0.935410833780014,<122>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>
11,-0.46666769230769234,0.0877459270867633,0.9658059419096657,<665>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9658059419096657,<211>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>
12,0.008152255897435897,0.06125336627597987,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.7700104837669081,<123>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.604610133753802,<446>,0.770010483766908,<654>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
13,1.6140874871794871e-10,3.9186378630928064e-10,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.5742150256241503,<454>,0.7396153756372561,<545>,0.770010483766908,<654>,-0.05952389960574289,<441>,-0.4088146756110446,<333>,0.4088146756110444,<444>
