ComponentID:,Y
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33,avgQ_36,winQ_36
1,0.010690240000000002,0.0023463690961568686,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.9354108337800137,<556>,0.6046101337538021,<644>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9050157256503621,<222>
2,0.28336374999999997,0.003695487577776441,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.770010483766908,<456>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
3,-0.35944675,0.0035890057031857676,0.9354108337800137,<565>,0.5742150256241503,<544>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.5742150256241505,<233>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9658059419096657,<211>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,-0.4088146756110446,<333>
4,-0.14618315,0.03177758470726653,0.9354108337800137,<655>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.7700104837669081,<123>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
5,-0.004355318824999999,0.003755419960922285,0.9354108337800137,<655>,0.5742150256241503,<544>,0.13627155853701473,<434>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.935410833780014,<221>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
6,-0.218279565,0.1819869292578406,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.9658059419096657,<112>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<556>,0.905015725650362,<555>,0.4088146756110444,<444>
7,-0.316054025,0.14115614128341838,-0.13627155853701495,<433>,-0.7700104837669081,<321>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.7396153756372561,<455>,0.9354108337800137,<565>,0.5742150256241503,<544>,0.4088146756110444,<444>
8,-0.06920947749999999,0.061825230434954664,-0.13627155853701495,<433>,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.905015725650362,<555>,0.770010483766908,<654>,0.4088146756110444,<444>,0.4088146756110444,<444>
9,0.004572342750000001,0.003983613946741066,-0.935410833780014,<122>,-0.5742150256241505,<233>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<655>,0.7396153756372561,<554>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
10,-0.04632371749999999,0.0175327476458895,-0.7396153756372562,<223>,0.4088146756110444,<444>,0.770010483766908,<654>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.7700104837669081,<213>
11,-0.1757895,0.009906123346193504,-0.4088146756110446,<333>,0.5742150256241502,<445>,0.770010483766908,<654>,-0.13627155853701495,<433>,-0.13627155853701495,<343>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9050157256503621,<222>,-0.7700104837669081,<213>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
12,-0.030071410000000003,0.01226966183494476,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.935410833780014,<212>,-0.9050157256503621,<222>,-0.7700104837669081,<213>,0.13627155853701473,<443>,-0.30167190855012077,<234>,0.4088146756110444,<444>,0.4088146756110444,<444>
13,1.4350662499999997e-09,9.418835285206115e-10,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.604610133753802,<446>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>
14,0.12198475000000002,0.011314515894968732,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.9658059419096657,<665>,0.7396153756372561,<554>,-0.13627155853701495,<433>,-0.7700104837669081,<312>,-0.5742150256241505,<233>,-0.5742150256241505,<332>
15,0.022718574999999998,0.0023197171043847133,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<122>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.770010483766908,<465>
16,-0.5025419999999998,0.0021878667692526404,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.7396153756372561,<455>,0.905015725650362,<555>,0.9658059419096657,<665>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
17,-7.942412749999999e-10,4.954689066083757e-10,0.4088146756110444,<444>,0.6046101337538021,<644>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<233>,-0.13627155853701495,<433>,-0.5742150256241505,<332>,-0.6046101337538022,<331>,-0.7396153756372564,<232>,-0.7396153756372564,<322>
18,0.07853972500000002,0.005127638364722595,0.7396153756372561,<455>,0.9962010500393174,<666>,0.905015725650362,<555>,0.5742150256241503,<544>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7700104837669081,<321>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
19,0.04734420000000001,0.0037100443272284496,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<434>,0.4088146756110444,<444>,0.905015725650362,<555>,0.905015725650362,<555>,0.9354108337800137,<655>,0.905015725650362,<555>,0.7396153756372561,<554>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.5742150256241505,<332>
20,-0.5094215,0.001627392930425834,0.4088146756110444,<444>,0.604610133753802,<446>,0.905015725650362,<555>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.935410833780014,<122>,-0.9050157256503621,<222>,-0.9050157256503621,<222>
