ComponentID:,Y
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24
1,0.03424079225,0.03300136497901488,-0.9050157256503621,<222>,-0.935410833780014,<212>,-0.9050157256503621,<222>,-0.13627155853701495,<334>,0.7396153756372561,<455>,0.6046101337538021,<644>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
2,0.007166425142857144,0.011506508646566199,0.4088146756110444,<444>,0.4088146756110444,<444>,0.9354108337800137,<565>,0.7396153756372561,<554>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.9050157256503621,<222>,-0.7700104837669081,<123>,0.13627155853701473,<344>
3,-0.02574192857142857,0.008660733398211606,-0.4088146756110446,<333>,-0.7700104837669081,<321>,-0.935410833780014,<122>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.9354108337800137,<556>,0.5742150256241503,<544>,-0.13627155853701495,<433>
4,-0.09686335714285713,0.025158129943014283,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>
5,-0.005754057142857143,0.01429069950198451,0.6046101337538021,<644>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>
6,-0.01918981071428572,0.03716130307440926,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.5742150256241502,<445>,0.6046101337538021,<644>,-0.13627155853701495,<433>,-0.7700104837669081,<321>,-0.4088146756110446,<333>
7,-0.1864725,0.02521147310041317,0.9658059419096657,<665>,0.4088146756110444,<444>,-0.30167190855012077,<432>,-0.6046101337538022,<133>,-0.30167190855012077,<234>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>
8,0.00993937,0.03461808605622026,0.7396153756372561,<455>,0.770010483766908,<654>,0.5742150256241502,<445>,0.5742150256241503,<544>,-0.30167190855012077,<432>,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
9,-6.7010714285714e-05,0.011193323177723258,-0.6046101337538022,<133>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.905015725650362,<555>,0.9354108337800137,<556>,0.9658059419096657,<665>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>
10,-0.34808574999999997,0.1654949435877606,-0.5742150256241505,<332>,-0.935410833780014,<212>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.7396153756372561,<455>
11,-0.3316710714285714,0.11312068805797278,-0.7700104837669081,<123>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.9354108337800137,<556>
12,-0.10755278285714288,0.0826141909470691,0.5742150256241503,<454>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.6046101337538022,<313>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.905015725650362,<555>
13,-3.556832142857145e-10,2.3146191617760544e-09,0.4088146756110444,<444>,-0.13627155853701495,<343>,-0.4088146756110446,<333>,-0.6046101337538022,<133>,0.13627155853701473,<344>,0.3320670166797724,<346>,0.770010483766908,<564>,0.4088146756110444,<444>,0.4088146756110444,<444>
