ComponentID:,Y
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24
1,-0.008800250607142856,0.00526682919055024,0.6046101337538021,<644>,-0.4088146756110446,<333>,-0.935410833780014,<221>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>
2,0.08862456785714287,0.03612160871426503,-0.6046101337538022,<133>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9962010500393174,<666>,0.9354108337800137,<655>
3,-0.1291115357142857,0.04264531601350354,0.6046101337538021,<644>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9658059419096657,<211>,-0.7396153756372562,<223>
4,-0.10293746428571428,0.018163422819899303,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9658059419096657,<211>,-0.9050157256503621,<222>,-0.5742150256241505,<233>,0.13627155853701473,<344>,0.5742150256241502,<445>
5,0.0030219221428571426,0.00593278722040514,0.6046101337538021,<644>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<221>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>
6,-0.017475103571428573,0.014812029836793424,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.6046101337538021,<644>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
7,-0.13611464285714284,0.003825605911059669,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.6046101337538021,<644>,0.13627155853701473,<443>,-0.4088146756110446,<333>
8,-0.0019214807142857156,0.036153616592003814,0.905015725650362,<555>,0.5742150256241503,<544>,-0.4088146756110446,<333>,-0.935410833780014,<221>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.9354108337800137,<655>,0.905015725650362,<555>
9,-0.0010060442857142858,0.0074316119125465,-0.3016719085501207,<162>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
10,-0.3475319642857143,0.164816274368176,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9658059419096657,<211>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>
11,-0.3317571428571429,0.10003113139907792,-0.6046101337538022,<133>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.7396153756372561,<455>,0.9962010500393174,<666>
12,-0.08704142857142858,0.08038288863194908,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.5742150256241505,<323>,0.13627155853701473,<344>,0.770010483766908,<456>,0.5742150256241503,<544>
13,-4.027447142857143e-10,5.828779594306695e-10,0.13627155853701473,<344>,0.7396153756372561,<455>,-0.13627155853701495,<343>,-0.6046101337538022,<133>,0.13627155853701473,<344>,0.4088146756110444,<444>,-0.4088146756110446,<333>,0.5742150256241502,<445>,0.5742150256241502,<445>
14,0.03728960714285715,0.009001576736245733,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<122>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.9354108337800137,<556>,0.7396153756372561,<554>
15,0.050551,0.0035564502266003544,0.5742150256241502,<445>,0.9354108337800137,<565>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9050157256503621,<222>
16,-0.5826128571428573,0.008624560799228671,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<565>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>
17,-9.656085714285713e-11,1.00849498503285e-09,-0.6046101337538022,<133>,-0.13627155853701495,<334>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.30167190855012055,<345>,0.9354108337800137,<556>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>
18,0.0955069642857143,0.015802536027219857,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<556>,0.905015725650362,<555>,0.4088146756110444,<444>,-0.4088146756110446,<333>
19,0.04953657142857143,0.00710172715123668,0.9354108337800137,<565>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9658059419096657,<121>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>
20,-0.6277060714285715,0.003563648150106146,0.9354108337800137,<556>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.5742150256241505,<233>,-0.935410833780014,<212>,-0.7396153756372562,<223>
