ComponentID:,Z
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33,avgQ_36,winQ_36,avgQ_39,winQ_39,avgQ_42,winQ_42
1,0.9929219999999996,0.0031648581502353467,0.9962010500393174,<666>,0.9354108337800137,<655>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9962010500393174,<111>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
2,-0.007899726000000001,0.006616155767661257,-0.7700104837669081,<132>,-0.5742150256241505,<233>,-0.13627155853701495,<334>,0.5742150256241502,<445>,0.905015725650362,<555>,0.9354108337800137,<565>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
3,-0.008894739333333334,0.006759140550923584,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<122>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.905015725650362,<555>,0.9354108337800137,<655>,0.7396153756372561,<554>
4,-0.017923177999999998,0.014230830905031137,0.905015725650362,<555>,0.9658059419096657,<665>,0.770010483766908,<654>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7700104837669081,<321>,-0.5742150256241505,<233>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.7396153756372561,<455>
5,0.005060875400000001,0.004533586974391902,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.6046101337538022,<313>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<556>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>
6,0.07441217777777778,0.15836110616412086,-0.5742150256241505,<332>,-0.935410833780014,<122>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9658059419096657,<665>,0.7396153756372561,<545>,0.905015725650362,<555>,0.905015725650362,<555>,0.9658059419096657,<566>,0.5742150256241503,<544>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
7,-0.0004863381057555557,0.0012409621652962808,-0.33206701667977256,<134>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.9354108337800137,<556>,0.9962010500393174,<666>,0.9962010500393174,<666>,0.9962010500393174,<666>,0.9962010500393174,<666>,0.9962010500393174,<666>,0.9962010500393174,<666>,0.9962010500393174,<666>,0.9962010500393174,<666>
8,0.02067334208888889,0.021752216597542458,-0.9050157256503621,<222>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.770010483766908,<654>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,-0.4088146756110446,<333>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.7700104837669081,<321>,-0.9050157256503621,<222>,-0.935410833780014,<221>
9,0.004973002444444444,0.0048160816981746655,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7700104837669081,<213>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.7396153756372561,<545>,0.905015725650362,<555>,0.770010483766908,<564>,0.13627155853701473,<443>,-0.13627155853701495,<433>,-0.7396153756372564,<322>
10,0.25028866666666666,0.01304971172095384,-0.935410833780014,<122>,-0.5742150256241505,<233>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<655>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.770010483766908,<465>,0.9658059419096657,<665>,0.4088146756110444,<444>,-0.4088146756110446,<333>
