ComponentID:,Z
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24
1,0.9787217857142858,0.01847998223050543,0.905015725650362,<555>,0.9354108337800137,<655>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.5742150256241505,<332>,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.7396153756372561,<455>
2,-0.029892625,0.013581244780831945,-0.13627155853701495,<433>,-0.7396153756372564,<322>,-0.935410833780014,<212>,-0.5742150256241505,<233>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
3,-0.0012578685714285717,0.0005201444283267751,0.3320670166797724,<643>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,-0.33206701667977256,<413>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
4,-0.009897083178571426,0.007705402967770588,0.9354108337800137,<655>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>
5,0.011160442857142861,0.02796438772623429,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.5742150256241502,<445>,0.7396153756372561,<455>,0.770010483766908,<654>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
6,-0.16977840714285716,0.08749876847789236,0.905015725650362,<555>,0.6046101337538021,<644>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.7700104837669081,<321>,-0.7396153756372562,<223>,-0.4088146756110446,<333>
7,-0.0030575064285714285,0.002444220242286184,-0.5742150256241505,<332>,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<556>,0.4088146756110444,<444>
8,0.00024321392857142853,0.001594110269082814,-0.4088146756110446,<333>,-0.5742150256241505,<233>,-0.13627155853701495,<334>,0.059523899605742725,<633>,-0.935410833780014,<221>,-0.30167190855012077,<234>,0.13627155853701473,<443>,0.13627155853701473,<443>,-0.4088146756110446,<333>
9,0.007499907142857145,0.026368069986348053,-0.6046101337538022,<133>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.905015725650362,<555>,0.905015725650362,<555>,0.9658059419096657,<665>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
10,-0.09312562499999999,0.09576109642344932,0.9354108337800137,<655>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.7700104837669081,<123>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>
11,0.00019706248821428572,0.00032811720736033317,-0.7396153756372564,<322>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.935410833780014,<221>,-0.9962010500393174,<111>,-0.9962010500393174,<111>,-0.9962010500393174,<111>,0.4088146756110444,<444>,0.4974673666928782,<563>
12,0.027938175000000003,0.07596733596106398,-0.7700104837669081,<123>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.604610133753802,<446>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>
