ComponentID:,Z
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27
1,0.99887,0.0005263712251507267,-0.935410833780014,<221>,-0.7396153756372562,<223>,0.13627155853701473,<344>,0.8004055918965598,<466>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.5742150256241503,<544>
2,-0.0456224,0.015258663501106511,0.9658059419096657,<665>,0.5742150256241503,<544>,-0.4088146756110446,<333>,-0.9658059419096657,<121>,-0.7700104837669081,<123>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<433>,0.4088146756110444,<444>,0.4088146756110444,<444>
3,0.017292033333333335,0.00829029913699674,-0.9050157256503621,<222>,-0.935410833780014,<212>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<655>,0.4088146756110444,<444>,-0.13627155853701495,<343>,-0.4088146756110446,<333>
4,-0.0016295900000000004,0.0003855118903051716,0.4088146756110444,<444>,0.13627155853701473,<443>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.935410833780014,<221>,-0.30167190855012077,<234>,0.604610133753802,<446>
5,-0.0008126300000000003,0.01755637182072177,-0.9658059419096657,<211>,-0.5742150256241505,<233>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.9354108337800137,<556>,0.9658059419096657,<566>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>
6,-0.05848531666666667,0.04755994027198438,0.4088146756110444,<444>,0.5742150256241502,<445>,0.770010483766908,<564>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<221>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.905015725650362,<555>,0.905015725650362,<555>
7,-0.004600037,0.0020175617509511326,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.6046101337538022,<313>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.9354108337800137,<556>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9050157256503621,<222>
8,-0.001988723333333334,0.0007135769646334974,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<556>,0.905015725650362,<555>,0.905015725650362,<555>,0.9354108337800137,<556>
9,0.00015627496666666745,0.0188299274068606,0.9354108337800137,<565>,0.5742150256241503,<544>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<212>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
10,-0.08024086666666666,0.1906198628930947,0.9354108337800137,<556>,0.9354108337800137,<655>,-0.13627155853701495,<433>,-0.7396153756372564,<322>,-0.9658059419096657,<211>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>
