ComponentID:,Z
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24
1,0.9906213793103451,0.0021469733694732067,0.9354108337800137,<655>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.7700104837669081,<123>
2,-0.022224824137931035,0.02060303402494074,0.5742150256241502,<445>,0.770010483766908,<654>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.935410833780014,<221>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<323>
3,0.011993062068965518,0.004819105642194432,-0.7700104837669081,<123>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.6046101337538021,<644>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>
4,0.000725211572413793,0.0015049806068015818,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9658059419096657,<112>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<565>
5,0.004897051379310345,0.005900585588995398,-0.6046101337538022,<133>,-0.13627155853701495,<343>,-0.13627155853701495,<334>,0.6046101337538021,<464>,-0.13627155853701495,<433>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
6,-0.36008862068965525,0.07544166783928737,0.6046101337538021,<644>,-0.4088146756110446,<333>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.7700104837669081,<213>,0.13627155853701473,<344>,0.5742150256241502,<445>,0.5742150256241503,<544>
7,2.0545234482758615e-09,4.703386862614609e-09,0.604610133753802,<446>,0.5742150256241503,<454>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.13627155853701495,<334>,0.13627155853701473,<443>,-0.13627155853701495,<433>,-0.13627155853701495,<433>,-0.4088146756110446,<333>
8,-0.11512341379310342,0.021247517592151214,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.5742150256241502,<445>,-0.6046101337538022,<331>,0.604610133753802,<446>,-0.13627155853701495,<433>
9,0.005255488620689656,0.007292733594942167,-0.7700104837669081,<123>,-0.13627155853701495,<343>,-0.13627155853701495,<334>,0.770010483766908,<654>,-0.13627155853701495,<334>,0.13627155853701473,<434>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
10,0.2206948965517241,0.08735714996193533,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.770010483766908,<456>
11,1.241204551724138e-05,1.3277176186262105e-05,0.6046101337538021,<644>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>
12,0.011340494482758619,0.022673056290150085,-0.9658059419096657,<112>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.4088146756110444,<444>
13,-2.590727586206893e-09,5.054205102250312e-08,-0.13627155853701495,<433>,-0.13627155853701495,<343>,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.5742150256241503,<544>,0.3320670166797724,<436>
