ComponentID:,Z
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33
1,0.9989360526315789,0.001558351928824804,-0.7700104837669081,<123>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<565>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.7396153756372561,<554>
2,-0.01801620552631579,0.014424103761478508,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.6046101337538022,<331>,-0.5742150256241505,<233>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.770010483766908,<456>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
3,0.002519754736842105,0.004097855040774211,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.9354108337800137,<565>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.935410833780014,<122>,-0.9050157256503621,<222>,-0.9050157256503621,<222>
4,-0.0041778636842105255,0.003182485036211086,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.7700104837669081,<312>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.9354108337800137,<556>
5,-0.06977326315789471,0.013081739236701813,0.905015725650362,<555>,0.9658059419096657,<665>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<122>,-0.7396153756372564,<322>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>
6,-0.12373902631578948,0.03185107822390983,0.4088146756110444,<444>,0.770010483766908,<654>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>
7,-0.0008969608157894737,0.001061907254890534,-0.4088146756110446,<333>,-0.6046101337538022,<133>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<545>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>
8,-0.0014883921052631578,0.00033496591608352203,0.3320670166797724,<643>,-0.7700104837669081,<312>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.5742150256241503,<544>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,-0.4088146756110446,<333>,0.4088146756110444,<444>
9,0.01169378947368421,0.07845171701289569,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.5742150256241502,<445>,-0.7396153756372562,<223>,0.7396153756372561,<455>,0.905015725650362,<555>,0.905015725650362,<555>,0.9658059419096657,<566>,0.9962010500393174,<666>,-0.935410833780014,<122>,-0.7396153756372562,<223>,-0.4088146756110446,<333>
10,-0.02564296578947368,0.10429513830078126,0.8004055918965598,<664>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<122>,-0.7396153756372562,<223>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
