0.047603,0.047399,0.0475,0.048734,0.049171,0.049233,0.049787,0.051089,0.053491,0.060601,0.061092,0.067842,0.068199,0.072726,0.075309,0.077546,0.079754,0.081423,0.0825,0.08341,0.084194,0.087651,0.08755,0.088224,0.088625,0.08896,0.089024,0.089279,0.089218,0.089475,0.08938,0.089402,0.089125,0.088133,0.083995,0.078345,0.074758,0.07256,0.06835
-0.013848,-0.012147,-0.010973,-0.0088552,-0.0073235,-0.0060812,-0.0057823,-0.0049796,-0.0049429,-0.0058435,-0.0066387,-0.0074938,-0.0084742,-0.009255,-0.0099885,-0.010428,-0.010571,-0.010426,-0.010801,-0.010966,-0.010898,-0.010915,-0.011045,-0.011034,-0.011043,-0.011142,-0.011728,-0.011744,-0.011702,-0.011869,-0.011943,-0.011985,-0.012095,-0.012257,-0.012375,-0.012077,-0.011948,-0.011799,-0.012044
0.00055208,0.00064613,0.00035817,-6.8672e-05,-0.00059055,-0.0013639,-0.0020384,-0.0046289,-0.0028477,-0.0039181,-0.0035748,-0.0034571,-0.003393,-0.0033336,-0.0029247,-0.0029074,-0.0027492,-0.0026679,-0.002628,-0.0026288,-0.0025042,-0.0024625,-0.0024208,-0.0024264,-0.0024184,-0.0024115,-0.0023937,-0.0023696,-0.0023834,-0.0024118,-0.0025124,-0.0026846,-0.0029304,-0.0032062,-0.0032693,-0.0041848,-0.0043597,-0.0049496,-0.0051673
-0.0121,-0.018565,-0.020511,-0.02108,-0.025433,-0.027455,-0.025931,-0.018529,-0.0046756,-0.00033036,0.0091252,0.018672,0.024843,0.034709,0.044193,0.052451,0.058128,0.061247,0.063644,0.067668,0.069682,0.077448,0.075802,0.076594,0.076808,0.075879,0.070172,0.060559,0.045282,0.043788,0.036008,0.028105,0.017081,0.014876,0.010244,0.00039512,0.00030882,-0.007401,-0.015381
0.90187,0.90195,0.90196,0.9021,0.90229,0.90251,0.90249,0.90267,0.90269,0.90268,0.90267,0.90261,0.90257,0.90242,0.90216,0.90203,0.90204,0.90205,0.90205,0.90206,0.9021,0.9021,0.90209,0.90236,0.90238,0.90241,0.90222,0.90224,0.90218,0.90211,0.90211,0.90212,0.9021,0.90206,0.90202,0.90197,0.90185,0.90157,0.90158
0.3617,0.3609,0.36024,0.35895,0.35792,0.35696,0.35686,0.35739,0.35745,0.35994,0.36063,0.36304,0.36258,0.36698,0.36759,0.36884,0.36939,0.36927,0.37029,0.37119,0.37179,0.37167,0.37152,0.37165,0.37166,0.37186,0.37189,0.37218,0.37212,0.37195,0.37159,0.37078,0.37093,0.37049,0.36995,0.36948,0.36885,0.36594,0.36414
0.058006,0.06266,0.064895,0.061974,0.065617,0.066493,0.066451,0.066563,0.066534,0.066129,0.065491,0.063882,0.062811,0.060568,0.058845,0.0576,0.056811,0.056199,0.055704,0.055202,0.054936,0.054893,0.054811,0.05481,0.054829,0.054707,0.054604,0.05442,0.054303,0.054242,0.054317,0.05461,0.054886,0.055293,0.05579,0.056273,0.057147,0.058557,0.060593
-0.17519,-0.16702,-0.15522,-0.14687,-0.14122,-0.12901,-0.12714,-0.12298,-0.11844,-0.11406,-0.11067,-0.10847,-0.10576,-0.10389,-0.10245,-0.10144,-0.10068,-0.10012,-0.097895,-0.098307,-0.098776,-0.09654,-0.094944,-0.093033,-0.092911,-0.092698,-0.092427,-0.091838,-0.090319,-0.076238,-0.05768,-0.051166,-0.046946,-0.032877,-0.033697,-0.034519,-0.035853,-0.026983,-0.016684
0.90947,0.90874,0.90806,0.90702,0.90555,0.90494,0.90401,0.90307,0.9026,0.90162,0.90096,0.90035,0.89807,0.89831,0.89731,0.89659,0.89672,0.89445,0.89436,0.89367,0.89379,0.8939,0.89339,0.89305,0.89287,0.89282,0.89249,0.89257,0.89233,0.89204,0.89175,0.89126,0.89066,0.89015,0.88976,0.88957,0.88999,0.89072,0.89238
-0.31196,-0.31251,-0.30993,-0.2958,-0.27738,-0.25753,-0.24064,-0.21824,-0.19651,-0.19088,-0.18861,-0.18767,-0.18969,-0.1888,-0.19089,-0.19812,-0.20483,-0.2108,-0.21077,-0.21978,-0.23094,-0.24019,-0.23752,-0.24067,-0.24958,-0.26636,-0.28526,-0.30137,-0.31133,-0.3202,-0.33648,-0.34524,-0.36015,-0.36791,-0.37153,-0.36723,-0.35925,-0.34922,-0.34195
-0.0035138,-0.0030538,-0.0024589,-0.0016626,-0.0012447,-0.00087714,-0.00047136,-0.00045518,-0.00032832,-0.0002353,-0.00017616,-0.0001437,-0.0001111,-8.6467e-05,-6.937e-05,-5.1949e-05,-4.8654e-05,-4.0269e-05,-4.3282e-05,-3.0478e-05,-3.0477e-05,-3.0554e-05,-2.3041e-05,-2.2799e-05,-1.8523e-05,-9.9626e-06,-8.359e-06,-5.4827e-06,-5.6308e-06,-3.2412e-06,-2.7467e-06,-2.7128e-06,-2.5916e-06,-1.9696e-06,-1.3716e-06,-1.0058e-06,-7.1251e-07,-5.1434e-07,-3.6857e-07
0.044825,0.030988,0.004319,-0.0094921,-0.0054108,0.00096823,-0.012032,-0.0010671,0.036164,0.044269,0.043063,0.034925,0.0088496,0.037689,0.061164,0.057217,0.052165,0.045844,0.037592,0.028601,0.024177,0.02242,0.023221,0.03717,0.058266,0.067201,0.039882,0.0052843,-0.017245,-0.036923,-0.048024,-0.070014,-0.094176,-0.093142,-0.088327,-0.08335,-0.079477,-0.075688,-0.069776
0.92194,0.92179,0.92212,0.92222,0.92221,0.92235,0.92233,0.92232,0.92225,0.92217,0.92224,0.92225,0.92227,0.92231,0.92235,0.9224,0.92255,0.92261,0.92275,0.92296,0.92316,0.9232,0.92333,0.92336,0.92348,0.92349,0.92348,0.92358,0.92361,0.92358,0.92354,0.92348,0.92349,0.92346,0.92343,0.92341,0.92332,0.92332,0.92323
0.29826,0.29841,0.29814,0.29884,0.30003,0.30177,0.30323,0.30446,0.30539,0.30442,0.30436,0.30393,0.30345,0.30292,0.30239,0.30161,0.30048,0.30049,0.29921,0.29927,0.29917,0.29767,0.29619,0.295,0.29445,0.2942,0.29415,0.29401,0.29388,0.2938,0.29382,0.29392,0.29412,0.29506,0.29676,0.29798,0.29916,0.30003,0.2994
-0.029438,-0.027754,-0.020115,-0.020192,-0.02106,-0.019553,-0.019636,-0.019356,-0.019127,-0.01933,-0.019625,-0.019917,-0.020387,-0.021167,-0.021466,-0.022636,-0.02552,-0.025753,-0.025533,-0.026881,-0.027689,-0.028348,-0.0289,-0.028793,-0.02879,-0.030699,-0.029577,-0.030405,-0.030411,-0.03071,-0.030998,-0.031,-0.031116,-0.031124,-0.030963,-0.030752,-0.03022,-0.028389,-0.027163
-0.035258,-0.032867,-0.033884,-0.035191,-0.036327,-0.03473,-0.034106,-0.034017,-0.034002,-0.03443,-0.034214,-0.034334,-0.034578,-0.034697,-0.034708,-0.034817,-0.034769,-0.034717,-0.034632,-0.034605,-0.034476,-0.034318,-0.034261,-0.034314,-0.034366,-0.034468,-0.034589,-0.034687,-0.034837,-0.034946,-0.034982,-0.034903,-0.034842,-0.035004,-0.035142,-0.035274,-0.035414,-0.035638,-0.036033
0.92537,0.92512,0.92486,0.92467,0.92461,0.92445,0.92427,0.92416,0.92424,0.92485,0.92592,0.9257,0.92551,0.92709,0.92705,0.92726,0.92753,0.9275,0.92749,0.92748,0.92786,0.92808,0.92853,0.9286,0.9289,0.92904,0.92909,0.92912,0.92913,0.92913,0.92916,0.92914,0.92909,0.9289,0.92872,0.92839,0.92792,0.92756,0.92739
-0.28716,-0.28721,-0.28701,-0.28683,-0.28648,-0.28604,-0.28611,-0.28591,-0.28446,-0.27779,-0.27771,-0.27553,-0.2727,-0.27234,-0.27035,-0.2705,-0.2698,-0.2694,-0.26905,-0.26903,-0.26874,-0.26885,-0.26869,-0.26867,-0.26872,-0.26867,-0.26863,-0.26857,-0.26858,-0.26863,-0.26869,-0.2689,-0.26956,-0.27079,-0.27342,-0.27471,-0.27648,-0.28105,-0.281
0.025998,0.027341,0.032358,0.032024,0.033667,0.037572,0.037677,0.03723,0.038056,0.038152,0.037665,0.036898,0.036966,0.036128,0.03571,0.035265,0.033977,0.034161,0.032624,0.030089,0.031116,0.031076,0.031193,0.029824,0.028706,0.027789,0.027853,0.027903,0.027112,0.026531,0.026518,0.026349,0.026294,0.02645,0.027074,0.030074,0.028413,0.029967,0.031743
-0.20351,-0.21967,-0.24163,-0.25274,-0.25219,-0.25147,-0.25139,-0.25071,-0.25016,-0.24771,-0.24558,-0.24369,-0.24105,-0.23819,-0.2392,-0.24001,-0.23585,-0.23219,-0.15885,-0.11742,-0.081329,-0.050247,-0.030508,-0.017777,-0.0054706,-0.0026308,-0.00012446,0.00022726,0.0019852,0.0031304,0.0043437,0.0053475,-0.057359,-0.046345,-0.023747,-0.021007,-0.084095,-0.11321,-0.095817
