0.020426,0.021843,0.025993,0.034956,0.03825,0.040924,0.040791,0.041853,0.041954,0.042448,0.043176,0.043183,0.042999,0.043045,0.042544,0.041754,0.040017,0.038236,0.036371,0.033122,0.028218,0.022832,0.017144,0.012764,0.0050003,0.005468,0.0021326
-0.028048,-0.028812,-0.030827,-0.034399,-0.037086,-0.037342,-0.039627,-0.039594,-0.039912,-0.039693,-0.039093,-0.038476,-0.0375,-0.037067,-0.035351,-0.032538,-0.030591,-0.029105,-0.028055,-0.0267,-0.025602,-0.024,-0.022125,-0.018442,-0.015728,-0.014517,-0.012249
0.0022234,0.0030924,0.0037245,0.0045997,0.0055365,0.0066133,0.0079078,0.0080043,0.008275,0.0081053,0.0082805,0.0080151,0.0076725,0.0071422,0.0066719,0.00631,0.0053593,0.0054522,0.0050385,0.0046895,0.0043227,0.0033211,0.0021783,0.0018314,0.00050887,-0.00073928,-0.001581
-0.015834,-0.015896,-0.016486,-0.016527,-0.016441,-0.014547,-0.014249,-0.011615,-0.0091952,-0.0061173,-0.004343,-0.0023704,0.003002,0.0034389,0.0050944,0.0061341,0.0054963,0.00442,0.0065298,0.0028125,0.0022734,-0.00067031,-0.0039178,-0.0070931,-0.010893,-0.015015,-0.01883
0.89076,0.89072,0.89079,0.89052,0.89035,0.89058,0.8909,0.89099,0.89128,0.89173,0.89161,0.89222,0.89351,0.89562,0.8948,0.89547,0.8961,0.89625,0.89618,0.89614,0.89571,0.89485,0.89466,0.89454,0.89442,0.89427,0.89408
0.36639,0.36697,0.3683,0.36909,0.36794,0.36785,0.3668,0.36651,0.36599,0.36546,0.36536,0.36408,0.36387,0.36378,0.36372,0.36249,0.36117,0.3614,0.36165,0.36198,0.36313,0.3652,0.36598,0.36438,0.36314,0.35981,0.35548
1.1889e-09,1.427e-09,1.6983e-09,1.8402e-09,2.145e-09,1.4699e-09,1.3964e-09,1.1626e-09,7.963e-10,1.1061e-09,1.4871e-09,1.1935e-09,1.2304e-09,1.1013e-09,7.8148e-10,4.2631e-10,3.5751e-10,1.9884e-10,3.2022e-10,-2.7398e-10,1.0111e-10,-2.6457e-10,-4.5239e-10,-6.583e-10,-9.2895e-10,-1.2118e-09,-1.3358e-09
0.12494,0.1108,0.090071,0.071347,0.05995,0.075873,0.088846,0.090385,0.10528,0.10069,0.077772,0.092284,0.06617,0.024877,0.030929,0.024027,-0.0051494,-0.010213,-0.00068981,0.034428,0.037498,0.012433,-0.033664,-0.065151,-0.070225,-0.030228,0.0055408
0.90865,0.90902,0.90945,0.91205,0.91229,0.91726,0.91616,0.91897,0.92075,0.9187,0.91961,0.91936,0.91898,0.91904,0.91934,0.91951,0.91954,0.91949,0.91946,0.91904,0.91866,0.91841,0.9179,0.91713,0.91596,0.91365,0.91442
-0.12294,-0.072722,-0.027112,0.020143,0.19343,0.12388,0.13996,0.15457,0.16088,0.16372,0.15359,0.14024,0.11695,0.067291,0.043874,-0.00024831,-0.049274,-0.090694,-0.1579,-0.20544,-0.23977,-0.26747,-0.28656,-0.30042,-0.31515,-0.32484,-0.32221
-0.0094734,-0.0095022,-0.0082233,-0.0062174,0.038776,0.034809,0.018476,0.014344,0.01364,0.0097962,0.0070458,0.0050619,0.0033404,0.0029246,0.0023478,0.0022229,0.0017072,0.0011806,0.0010549,0.0048409,0.0055784,0.004312,0.003247,0.0028322,0.0027651,0.0022998,0.0019333
-0.011234,-0.019997,-0.026715,0.0068428,0.065574,0.084734,0.093232,0.10709,0.11868,0.13356,0.13811,0.13453,0.16458,0.17605,0.11257,0.079617,0.068625,0.048799,0.021084,-0.0021357,-0.017912,-0.027455,-0.036671,-0.050283,-0.050206,-0.055525,-0.061355
0.92011,0.91978,0.91956,0.91856,0.91756,0.9178,0.9169,0.91634,0.91639,0.91659,0.91645,0.91649,0.91731,0.91694,0.91781,0.91769,0.91842,0.91922,0.91965,0.92057,0.92037,0.92012,0.92067,0.92083,0.92089,0.92093,0.92097
0.34242,0.33864,0.33488,0.33281,0.33197,0.33071,0.32915,0.32703,0.32676,0.32552,0.32304,0.32063,0.32229,0.32235,0.3205,0.31941,0.31987,0.32048,0.32068,0.32135,0.32271,0.3242,0.32668,0.32835,0.32825,0.33061,0.333
0.003483,0.0035164,0.0035105,0.0035091,0.003334,0.0031616,0.0026267,0.0019855,0.0020694,0.0018011,0.0017347,0.0017442,0.0016958,0.0016728,0.0016559,0.0016205,0.0015775,0.0015464,0.001523,0.0016912,0.0016769,0.001907,0.0021404,0.0023429,0.0027766,0.0027618,0.0027573
0.066322,0.070122,0.073615,0.07735,0.082305,0.085135,0.087268,0.090356,0.092667,0.061109,0.066763,0.08431,0.086227,0.092478,0.093481,0.095581,0.096696,0.097656,0.098436,0.098509,0.098054,0.09804,0.097996,0.096967,0.093608,0.068029,0.050148
0.9252,0.92576,0.92566,0.92571,0.9264,0.92698,0.92695,0.92711,0.92708,0.92715,0.9271,0.92698,0.92696,0.92694,0.92694,0.92692,0.92685,0.92666,0.92654,0.92605,0.92498,0.92498,0.92463,0.92393,0.92325,0.92324,0.92309
-0.34839,-0.3492,-0.35058,-0.35178,-0.35136,-0.35168,-0.35199,-0.35238,-0.35289,-0.35378,-0.35665,-0.35691,-0.35628,-0.35719,-0.35705,-0.35678,-0.35607,-0.35532,-0.35492,-0.35565,-0.35607,-0.35673,-0.35772,-0.35865,-0.35821,-0.35825,-0.35824
0.025474,0.020811,0.018697,0.020376,0.018271,0.014164,0.012131,0.0094895,0.0083635,0.0090334,0.0074526,0.0068846,0.0072156,0.007818,0.0086811,0.0086553,0.0092477,0.010452,0.011434,0.012684,0.016316,0.016208,0.020386,0.021153,0.022268,0.025235,0.027197
-0.062761,-0.062318,-0.064596,-0.066054,-0.066706,-0.065949,-0.065301,-0.064591,-0.063957,-0.062994,-0.061936,-0.060152,-0.059178,-0.057652,-0.052422,-0.053254,-0.050964,-0.048945,-0.049228,-0.04639,-0.048109,-0.048153,-0.047797,-0.046953,-0.045485,-0.04291,-0.043282
