-0.0078498,-0.0040517,-0.0025067,0.00060823,0.00019758,0.00084699,0.0049525,0.0021345,0.0011743,8.7558e-05,0.001171,0.0012714,0.0013311,0.0013895,0.001422,0.00078451,0.00066677,0.00048165,0.00032551,-0.00019485,-0.00096341,-0.0010536,-0.001198,-0.0012644,-0.00137,-0.0014488,-0.0015393,-0.0015427,-0.0015406,-0.001522,-0.0015197,-0.0014688,-0.0013868,-0.0011665,-0.0013015,-0.0014534,-0.0014586,-0.00044852,0.00075202,0.0014561,0.0022762,0.0033026,0.0050397,0.0057247,0.0071985
-0.00032218,-0.002417,-0.0036114,-0.0042166,-0.0044227,-0.0050128,-0.0054421,-0.0055699,-0.0058422,-0.0058295,-0.0059513,-0.0056565,-0.0054271,-0.0053875,-0.0050851,-0.0043138,-0.0044396,-0.0043381,-0.0039091,-0.0031606,-0.0032356,-0.0031735,-0.0030979,-0.0025092,-0.0020955,-0.0019876,-0.0024082,-0.0021809,-0.0021413,-0.0019011,-0.0017505,-0.0012176,-0.00057987,-0.00052537,-0.00058117,-0.00056289,-0.0013206,-0.00072927,-0.00039442,-9.6327e-05,-0.00016401,0.0011587,0.00084851,-0.00053746,-0.0035816
-0.004362,-0.0047704,-0.0057037,-0.0050643,-0.0054217,-0.0055947,-0.0055898,-0.0056661,-0.0055676,-0.0054868,-0.0054939,-0.0055339,-0.0055773,-0.0056218,-0.0053729,-0.0051318,-0.0048759,-0.004815,-0.0047698,-0.004779,-0.0046982,-0.0046116,-0.0043925,-0.0043509,-0.0042326,-0.0042295,-0.0041837,-0.003932,-0.0040604,-0.0040551,-0.0041181,-0.0039867,-0.0039795,-0.0039321,-0.0039212,-0.0039471,-0.0039669,-0.00398,-0.0040068,-0.0037886,-0.0036776,-0.0037406,-0.0035943,-0.0036741,-0.003927
-0.061783,-0.059924,-0.05883,-0.058231,-0.058558,-0.05982,-0.059695,-0.060741,-0.062034,-0.063418,-0.065777,-0.070971,-0.075324,-0.078438,-0.081773,-0.080533,-0.080457,-0.080451,-0.082946,-0.083472,-0.08399,-0.084724,-0.085987,-0.086408,-0.087377,-0.087061,-0.087572,-0.087573,-0.08756,-0.087459,-0.087127,-0.085597,-0.084464,-0.081053,-0.078585,-0.076924,-0.074796,-0.071532,-0.068666,-0.065587,-0.062159,-0.062519,-0.060476,-0.056377,-0.052301
0.88342,0.88872,0.89542,0.89681,0.89845,0.89903,0.89914,0.89905,0.89937,0.9003,0.9019,0.90227,0.90312,0.90519,0.90502,0.90486,0.90531,0.90529,0.90559,0.90635,0.90598,0.90648,0.9064,0.9064,0.90732,0.90688,0.90719,0.90716,0.90693,0.90606,0.90495,0.90258,0.90082,0.89618,0.89657,0.89475,0.89378,0.89344,0.89271,0.89223,0.89212,0.89196,0.89182,0.89081,0.89166
0.31564,0.30282,0.29454,0.29028,0.28956,0.29741,0.30569,0.31758,0.31702,0.31567,0.31146,0.30587,0.30556,0.30302,0.30314,0.30251,0.30189,0.30098,0.29985,0.29809,0.29797,0.29683,0.29453,0.29449,0.29412,0.29381,0.29453,0.29566,0.29965,0.29991,0.3021,0.30714,0.31226,0.31972,0.3231,0.33072,0.33586,0.35321,0.35464,0.36364,0.36696,0.36945,0.37055,0.37265,0.37091
0.0046922,-0.0030174,-0.0024654,-0.0017759,-0.0012756,-0.00098627,-0.00079179,-0.00072759,-0.00056012,-0.00040473,-0.0002897,-0.00020844,-0.00016427,-0.0001412,-0.00014192,-0.00012154,-0.00010694,-9.8984e-05,-9.241e-05,-7.9328e-05,-7.3256e-05,-7.6072e-05,-6.4343e-05,-6.7342e-05,-7.0241e-05,-6.0546e-05,-4.5326e-05,-4.7864e-05,-3.3475e-05,-2.4551e-05,-1.7551e-05,1.1662e-05,9.1478e-06,5.9849e-06,4.2853e-06,3.1973e-06,2.353e-06,0.025778,0.01963,0.020834,0.031705,0.033029,0.033803,0.03225,0.036978
-0.17065,-0.30368,-0.35588,-0.3356,-0.27746,-0.27659,-0.27645,-0.28211,-0.28337,-0.27514,-0.26258,-0.26281,-0.25547,-0.25262,-0.24656,-0.24068,-0.23226,-0.22068,-0.21873,-0.21257,-0.20894,-0.19545,-0.18199,-0.17166,-0.16071,-0.14292,-0.14569,-0.12974,-0.11851,-0.12207,-0.12413,-0.25791,-0.30578,-0.18401,-0.10492,-0.039203,-0.0064575,0.029229,0.043193,0.05204,0.051029,0.04495,0.054289,0.073626,0.087939
0.88497,0.88189,0.87911,0.88119,0.88286,0.88315,0.88429,0.88501,0.88786,0.888,0.88778,0.88861,0.89081,0.89293,0.89255,0.89267,0.89238,0.89174,0.89299,0.89327,0.89343,0.89353,0.89474,0.89535,0.89675,0.89767,0.89729,0.8983,0.8981,0.89929,0.89982,0.90018,0.90035,0.90031,0.90013,0.89991,0.89969,0.89909,0.89872,0.89818,0.89773,0.89714,0.89629,0.89117,-0.87788
-0.38814,-0.38348,-0.38199,-0.37512,-0.37126,-0.37285,-0.38284,-0.3882,-0.38373,-0.38423,-0.38452,-0.38415,-0.38134,-0.38004,-0.37906,-0.38621,-0.39709,-0.39934,-0.39826,-0.39681,-0.39507,-0.39686,-0.39686,-0.39183,-0.39232,-0.39019,-0.38928,-0.38668,-0.37872,-0.37911,-0.37368,-0.35468,-0.33224,-0.3272,-0.32896,-0.33117,-0.33016,-0.32553,-0.32041,-0.31885,-0.32036,-0.32444,-0.37962,-0.39605,-0.41246
