0.0067134,0.0066726,0.0066027,0.0066805,0.0067065,0.0065224,0.0056842,0.0048895,0.0040496,0.0028631,0.0019091,0.00070592,0.0011153,-0.0017532,-0.0022082,-0.0022963,-0.0042736,-0.0053404,-0.0060767,-0.0063467,-0.0067859,-0.0072524,-0.0077623,-0.0082117,-0.0077429,-0.0077449,-0.0074921,-0.0070887,-0.0065396,-0.0059585,-0.0047772,-0.0030367,-0.0020743,-0.0010112,0.0025814,0.002765,0.0070811,0.013856,0.015931,0.018575,0.020846,0.024066,0.027232
0.0045258,0.0032189,0.00063665,-0.00066002,-0.001687,-0.0017782,-0.0023298,-0.00412,-0.0048745,-0.0062821,-0.0071283,-0.0083186,-0.0098551,-0.014809,-0.012471,-0.015727,-0.017172,-0.020133,-0.023588,-0.021886,-0.022437,-0.022269,-0.022879,-0.022281,-0.022598,-0.022801,-0.022948,-0.022818,-0.022523,-0.02213,-0.021787,-0.020811,-0.018603,-0.015904,-0.0099822,-0.010535,-0.0097467,-0.0077922,-0.0077442,-0.0063706,-0.0037129,-0.0031746,-0.0022885
-0.0036903,-0.0039383,-0.0052359,-0.0063437,-0.0085685,-0.0079267,-0.0081442,-0.0082128,-0.007874,-0.0077353,-0.0076398,-0.007517,-0.0073478,-0.0070434,-0.007253,-0.006796,-0.0068891,-0.0070546,-0.0072251,-0.0069119,-0.0067768,-0.0065905,-0.0062835,-0.0058444,-0.0058903,-0.0056648,-0.0054401,-0.0050085,-0.0045613,-0.0039446,-0.004173,-0.0039381,-0.0035172,-0.0034879,-0.0035807,-0.0015987,-0.0021733,-0.0021792,-0.0022508,-0.0025397,-0.0036095,-0.0040507,-0.0056955
-0.068525,-0.064211,-0.057343,-0.048516,-0.043577,-0.041003,-0.03841,-0.038155,-0.037853,-0.037554,-0.037512,-0.037392,-0.037047,-0.036892,-0.036713,-0.03703,-0.038315,-0.036965,-0.036722,-0.035973,-0.033809,-0.03134,-0.030288,-0.026827,-0.02638,-0.024666,-0.022305,-0.01971,-0.012065,-0.017502,-0.018864,-0.020475,-0.022351,-0.024009,-0.02109,-0.020976,-0.021043,-0.022341,-0.02452,-0.027914,-0.027703,-0.033411,-0.032978
0.89794,0.89735,0.90217,0.90877,0.9133,0.91184,0.91343,0.9127,0.90811,0.90606,0.90851,0.90982,0.91083,0.91206,0.91269,0.90941,0.9093,0.91047,0.90995,0.91099,0.91206,0.9121,0.91202,0.91131,0.91017,0.90901,0.9076,0.90628,0.90401,0.90344,0.90153,0.90044,0.89971,0.88739,0.86807,0.87193,0.88305,0.88669,0.89091,0.89541,0.89393,0.89606,0.89739
0.28359,0.26528,0.24577,0.23264,0.21817,0.20759,0.20253,0.2059,0.21714,0.22337,0.22437,0.22251,0.21945,0.21711,0.22715,0.25619,0.27862,0.28837,0.29341,0.29442,0.29063,0.28597,0.28252,0.28786,0.29867,0.30614,0.31525,0.31721,0.31747,0.32318,0.33079,0.32425,0.3234,0.35204,0.386,0.37236,0.35075,0.34532,0.34002,0.33672,0.33091,0.31649,0.30263
0.0023284,0.0019507,0.0012659,0.0010347,0.00075192,0.00053739,0.00029039,0.00033458,0.00021581,0.00017505,0.00011776,0.00010992,0.00011135,0.00012053,-8.8e-05,-6.3829e-05,-4.7294e-05,-3.4014e-05,-2.4448e-05,-1.7572e-05,-1.2623e-05,-1.0892e-05,8.2234e-06,6.6974e-06,5.4821e-06,3.7835e-06,2.9956e-06,2.2743e-06,1.8636e-06,1.4128e-06,9.8602e-07,7.1862e-07,4.973e-07,3.4645e-07,2.659e-07,1.9222e-07,1.4277e-07,9.8227e-08,7.3677e-08,6.6277e-08,3.4599e-08,3.8146e-08,-2.9917e-08
-0.048799,-0.11259,-0.099063,-0.056097,-0.03917,-0.022595,-0.01633,-0.0061963,-0.0049259,0.0011482,0.0036292,0.0039637,0.0057917,0.0060508,-0.20211,-0.2449,-0.31006,-0.41893,-0.48349,-0.48492,-0.47577,-0.44048,-0.49167,-0.51841,-0.5129,-0.52263,-0.52525,-0.51646,-0.53131,-0.48389,-0.49774,-0.52935,-0.39054,-0.16709,-0.12291,-0.06349,-0.060324,-0.029194,0.0091776,0.015886,0.089908,0.070833,0.046004
0.89397,0.88798,0.88823,0.88773,0.88678,0.88695,0.88674,0.88679,0.88635,0.88524,0.88432,0.88317,0.88242,0.88175,0.88104,0.88108,0.88096,0.88085,0.88089,0.88078,0.88052,0.88002,0.87889,0.87788,0.87703,0.87636,0.87512,0.87616,0.87656,0.87806,0.87977,0.88081,0.88237,-0.86972,-0.84828,0.85439,0.86858,0.87417,0.87897,0.88079,0.88155,0.88248,0.88195
-0.36279,-0.36566,-0.37785,-0.38668,-0.39113,-0.3935,-0.39438,-0.39318,-0.39294,-0.36838,-0.35269,-0.34323,-0.33578,-0.33204,-0.32994,-0.32751,-0.32828,-0.33176,-0.33247,-0.33442,-0.3364,-0.33761,-0.33847,-0.33825,-0.33761,-0.33666,-0.33547,-0.33066,-0.32385,-0.33487,-0.34313,-0.34239,-0.34601,-0.3767,-0.41781,-0.41097,-0.3867,-0.37114,-0.35469,-0.34576,-0.33987,-0.35609,-0.37265
-0.0010734,-0.00077366,-0.0006122,-0.00044093,-0.00031702,-0.00022794,-0.00017223,-0.00013102,-0.00010501,-8.4963e-05,-6.239e-05,-4.443e-05,-4.5164e-05,-4.0063e-05,-3.7172e-05,-3.3169e-05,-2.8866e-05,-2.4344e-05,-2.1132e-05,-1.898e-05,-1.6603e-05,-1.6203e-05,-1.4747e-05,-1.3448e-05,-1.2784e-05,-1.2325e-05,-9.9059e-06,-9.9019e-06,-9.2109e-06,-7.4639e-06,-6.3151e-06,-4.6216e-06,-3.0924e-06,-2.449e-06,-1.7401e-06,-1.2782e-06,-9.2398e-07,-6.6405e-07,-5.0329e-07,-3.5435e-07,-2.6732e-07,-1.8267e-07,-1.3635e-07
0.27218,0.26689,0.32894,0.38378,0.40998,0.43164,0.44467,0.46113,0.46236,0.37023,0.24623,0.17883,0.12765,0.10055,0.23771,0.38969,0.46273,0.51768,0.54702,0.56696,0.57966,0.59025,0.60127,0.61203,0.62707,0.62829,0.63855,0.50282,0.35603,0.37365,0.43909,0.59502,0.58698,0.38781,0.32645,0.13099,0.094562,0.017987,-0.023875,-0.065315,-0.151,-0.22521,-0.303
0.92281,0.92271,0.92239,0.92206,0.92186,0.92133,0.92042,0.91935,0.91805,0.91791,0.91709,0.91743,0.91687,0.91623,0.91576,0.91407,0.91383,0.91433,0.91487,0.91441,0.91454,0.91476,0.91522,0.91609,0.9168,0.91715,0.91741,0.91786,0.91826,0.9188,0.91889,0.91907,0.91959,0.92055,0.92441,0.92532,0.92589,0.92564,0.92538,0.9254,0.92534,0.92525,0.92518
0.24744,0.24785,0.24749,0.24663,0.24705,0.24825,0.24934,0.25178,0.2535,0.25328,0.25362,0.25388,0.25392,0.25377,0.25348,0.25334,0.25348,0.25341,0.25339,0.25319,0.25261,0.25136,0.24961,0.24819,0.24586,0.24646,0.24555,0.24539,0.24517,0.24521,0.2454,0.24544,0.2456,0.24548,0.24325,0.23964,0.24224,0.24824,0.24741,0.25022,0.25206,0.25207,0.25292
0.03332,0.028318,0.029977,0.028227,0.028239,0.029182,0.0293,0.02979,0.029778,0.031397,0.032295,0.033016,0.033268,0.033295,0.033196,0.032775,0.032122,0.031722,0.03165,0.031751,0.031667,0.031664,0.031477,0.031702,0.031807,0.031764,0.03178,0.031704,0.031638,0.031577,0.030711,0.030575,0.030534,0.029672,0.030509,0.031408,0.03125,0.030823,0.030399,0.029902,0.028884,0.028253,0.027896
-0.012687,-0.012259,-0.001782,0.012146,0.016224,0.019674,0.021048,0.017758,0.014836,0.0096472,0.010534,0.011653,0.011437,0.011469,0.01196,0.011404,0.0086614,0.0076325,0.0088436,0.012352,0.01218,0.013196,0.012591,0.012648,0.012402,0.011608,0.011682,0.011009,0.0098985,0.0080843,0.003058,0.0057092,0.0042855,0.0016081,0.0029329,0.002607,0.0016587,-0.00042312,-0.0019638,-0.0030414,-0.0054441,-0.0076874,-0.0086882
0.92315,0.92337,0.92348,0.92345,0.92338,0.92323,0.92311,0.92299,0.92307,0.92311,0.92313,0.92313,0.92331,0.92377,0.92459,0.92538,0.92582,0.92624,0.92662,0.92659,0.92725,0.92784,0.92789,0.92842,0.9284,0.92836,0.92831,0.92859,0.92874,0.92878,0.92893,0.9289,0.92889,0.92963,0.93057,0.93008,0.93013,0.9292,0.92952,0.92828,0.92701,0.92718,0.92708
-0.36295,-0.36361,-0.36568,-0.36606,-0.3659,-0.36647,-0.36665,-0.36724,-0.36715,-0.36839,-0.36994,-0.37162,-0.37116,-0.3713,-0.37119,-0.37141,-0.37197,-0.372,-0.37192,-0.37166,-0.37122,-0.37048,-0.36986,-0.36927,-0.36869,-0.36737,-0.36746,-0.36701,-0.364,-0.36571,-0.36376,-0.36192,-0.35952,-0.35145,-0.3466,-0.3566,-0.35621,-0.35104,-0.34957,-0.35135,-0.35127,-0.3512,-0.35134
-0.035214,-0.03502,-0.034311,-0.033768,-0.033326,-0.033105,-0.032779,-0.032309,-0.031599,-0.030976,-0.029947,-0.028355,-0.029085,-0.029769,-0.030521,-0.029429,-0.028565,-0.027759,-0.027759,-0.027983,-0.027713,-0.027528,-0.027444,-0.027336,-0.027218,-0.027205,-0.027111,-0.027175,-0.027113,-0.02709,-0.027027,-0.026974,-0.026994,-0.027174,-0.027824,-0.027611,-0.027254,-0.027266,-0.027261,-0.026315,-0.025907,-0.025727,-0.025762
-0.018522,-0.018956,-0.0063737,0.0089062,0.01141,0.016028,0.018089,0.017407,0.0098884,0.010846,0.0098877,0.009991,0.011813,0.012045,0.013305,0.010295,0.0062671,0.011518,0.009823,0.010921,0.012629,0.014782,0.01348,0.014435,0.01403,0.013161,0.011049,0.010513,0.008621,0.0068783,0.0050877,0.0039321,0.0035591,0.0025901,0.00074006,-0.0019023,-0.0031989,-0.0066194,-0.0043942,-0.0058488,-0.0076509,-0.0078659,-0.0099458
