0.073259,0.072523,0.070916,0.071381,0.072106,0.077288,0.08373,0.088207,0.091292,0.092064,0.092903,0.092733,0.092588,0.09073,0.090157,0.086751,0.07969,0.077795,0.071114,0.069256,0.064936,0.057761,0.057299
-0.018228,-0.018487,-0.02037,-0.023422,-0.02693,-0.0285,-0.028879,-0.031106,-0.031684,-0.031525,-0.031425,-0.031283,-0.031085,-0.031073,-0.030423,-0.030739,-0.031146,-0.031229,-0.031517,-0.031713,-0.030731,-0.026577,-0.018983
-0.0020099,-0.0015666,-0.0011657,-0.00070573,-0.00040868,-0.00025564,-0.00010659,-1.4358e-05,7.4388e-05,8.6212e-05,2.2646e-05,-9.6964e-05,0.00056694,0.0010782,0.0012955,0.0015597,0.0018574,0.00205,0.0022231,0.0025738,0.0032831,0.0037064,0.0035613
0.094307,0.10587,0.11533,0.12871,0.1336,0.14421,0.14309,0.15097,0.14796,0.15016,0.15031,0.14853,0.14455,0.13908,0.1327,0.12036,0.099369,0.095478,0.073089,0.064189,0.034272,0.0041776,-0.025817
0.9064,0.90683,0.90663,0.90862,0.90814,0.90834,0.90866,0.90879,0.90903,0.90928,0.90944,0.90992,0.91045,0.91053,0.91057,0.91052,0.91,0.91007,0.90981,0.90903,0.90839,0.90778,0.90755
0.36285,0.36218,0.36135,0.36217,0.36541,0.36561,0.36568,0.36463,0.3639,0.36509,0.36545,0.36466,0.3648,0.36422,0.3648,0.36411,0.36352,0.36264,0.36172,0.35888,0.35366,0.34515,0.33799
0.059415,0.055718,0.058748,0.05915,0.056122,0.037528,0.022675,0.023553,0.021204,0.019656,0.018849,0.019308,0.021497,0.022149,0.021924,0.024295,0.027413,0.027844,0.029798,0.033981,0.035922,0.040513,0.048005
-0.045946,-0.043109,-0.039986,-0.039252,-0.036915,-0.018364,-0.0038236,0.0031296,0.0021334,0.0045337,0.0050721,0.0046071,0.0044471,0.0035326,0.0020895,0.0026993,0.0024837,0.0022811,0.0010109,0.0073673,0.010331,0.015134,0.019744
0.90256,0.90375,0.90547,0.90791,0.90797,0.90869,0.9092,0.90959,0.91036,0.91007,0.90978,0.91027,0.91059,0.91094,0.91138,0.91249,0.91222,0.91338,0.91456,0.91434,0.91384,0.91471,0.91429
0.12721,0.20936,0.24609,0.27528,0.29621,0.32509,0.34024,0.35434,0.36311,0.36928,0.36947,0.36907,0.36098,0.33097,0.3052,0.2575,0.21861,0.15858,0.1038,0.020685,-0.066492,-0.11526,-0.18258
-3.6518e-09,-2.289e-09,-2.5163e-10,2.403e-09,3.9125e-09,1.9172e-09,-2.9663e-09,1.0458e-09,-4.3811e-09,1.5451e-09,-9.3172e-10,-3.4676e-10,-6.4329e-10,-5.4848e-10,-3.9327e-10,-3.6519e-10,-5.128e-10,-6.2457e-10,2.1666e-09,-3.2276e-10,-3.0993e-09,-2.1148e-09,-1.2928e-09
-0.12113,-0.12807,-0.084926,-0.059689,-0.024475,0.013696,0.034763,0.055404,0.064735,0.059443,0.055482,0.054722,0.054569,0.0058332,-0.11264,-0.13603,-0.1682,-0.20422,-0.22422,-0.22699,-0.19426,-0.13689,-0.085415
0.92173,0.9215,0.92103,0.9201,0.91955,0.91914,0.91896,0.91865,0.91848,0.91841,0.91834,0.91835,0.91838,0.91851,0.91857,0.91881,0.91908,0.91927,0.91938,0.92131,0.92126,0.92162,0.92205
0.3278,0.32445,0.32141,0.32006,0.31961,0.31898,0.31803,0.31727,0.31614,0.31524,0.31336,0.31464,0.3133,0.3134,0.31194,0.31001,0.31019,0.31013,0.30864,0.30573,0.30565,0.30482,0.30491
-0.0028824,-0.00327,-0.0057197,-0.0086137,-0.011171,-0.013219,-0.014715,-0.017417,-0.017731,-0.019833,-0.019148,-0.018825,-0.018451,-0.018232,-0.017574,-0.018794,-0.018893,-0.018021,-0.016156,-0.011357,-0.0090308,-0.0066646,-0.0027827
0.15698,0.1014,0.065147,0.037215,0.012325,-0.0015202,-0.0089414,-0.012188,-0.016707,-0.016835,-0.018141,-0.018584,-0.018988,-0.020599,-0.01986,-0.021557,-0.024235,-0.026976,-0.02996,-0.031793,-0.030569,-0.031943,-0.03147
0.9252,0.92572,0.92609,0.92683,0.92755,0.92735,0.92717,0.92695,0.92733,0.92745,0.9275,0.92745,0.92742,0.92737,0.9273,0.92719,0.92718,0.9271,0.92689,0.92661,0.9258,0.92524,0.92283
-0.30291,-0.3065,-0.31082,-0.31573,-0.3158,-0.32201,-0.32796,-0.33112,-0.33376,-0.33533,-0.33711,-0.33611,-0.33492,-0.33363,-0.33239,-0.33314,-0.33339,-0.33238,-0.33106,-0.33062,-0.3307,-0.33121,-0.33047
-0.0092708,-0.012722,-0.012818,-0.013962,-0.016844,-0.021543,-0.021784,-0.02409,-0.02634,-0.028357,-0.029674,-0.029367,-0.030146,-0.030438,-0.030392,-0.029842,-0.028788,-0.027529,-0.026081,-0.023373,-0.020869,-0.016985,-0.0054481
-0.00052091,-0.0050287,-0.0094304,-0.0094169,-0.011943,-0.015015,-0.015298,-0.015956,-0.016312,-0.017505,-0.017168,-0.017545,-0.016591,-0.016556,-0.016639,-0.017748,-0.017868,-0.019328,-0.021004,-0.022141,-0.022568,-0.021489,-0.019572
