0.074951,0.076606,0.08368,0.084395,0.087568,0.092636,0.099241,0.10061,0.10117,0.10297,0.10371,0.10409,0.10436,0.10467,0.10543,0.10596,0.10732,0.10761,0.10796,0.10814,0.10826,0.10858,0.10876,0.10862,0.10877,0.10953,0.1104,0.11069,0.11068,0.10932,0.10682,0.1019,0.094874,0.086763,0.078298,0.070337
-0.018081,-0.020468,-0.024217,-0.023402,-0.02064,-0.020331,-0.019079,-0.01652,-0.01453,-0.013825,-0.012748,-0.010462,-0.0082873,-0.0072823,-0.0068529,-0.006581,-0.0055329,-0.0054766,-0.0054522,-0.0053071,-0.0052631,-0.0049008,-0.0046349,-0.0045765,-0.0051861,-0.0062331,-0.0073375,-0.0079573,-0.008438,-0.0081508,-0.0079272,-0.0075954,-0.0073496,-0.0077236,-0.0075564,-0.0077047
-3.8435e-05,0.0031135,0.0034625,0.0052266,0.0056277,0.0054049,0.0052306,0.0058385,0.0067601,0.0064849,0.0069664,0.0072487,0.0075249,0.0077507,0.0078763,0.0078207,0.0077901,0.0077191,0.0079829,0.0079117,0.0078731,0.0078596,0.0080632,0.0083139,0.0081552,0.0077905,0.00746,0.0062993,0.0065159,0.0065082,0.0065476,0.0063961,0.0062206,0.0060145,0.0054383,0.0044429
0.099716,0.10252,0.10865,0.12594,0.13423,0.15043,0.16747,0.17158,0.17434,0.17973,0.1829,0.18417,0.18169,0.18067,0.18052,0.18203,0.1765,0.16838,0.16665,0.16435,0.16468,0.16603,0.1677,0.1698,0.1682,0.16732,0.16915,0.16868,0.16738,0.16409,0.15504,0.15078,0.13943,0.13792,0.11997,0.099274
0.90793,0.90809,0.90844,0.90961,0.90986,0.91017,0.91085,0.91165,0.9114,0.91185,0.9117,0.9116,0.91148,0.91136,0.91137,0.91137,0.91136,0.91109,0.91056,0.91074,0.91093,0.91058,0.91043,0.91036,0.91037,0.91044,0.91271,0.91091,0.91098,0.91148,0.91147,0.91295,0.91355,0.91354,0.91304,0.91251
0.34528,0.34973,0.34861,0.34993,0.35217,0.35369,0.35487,0.35537,0.35582,0.35577,0.35595,0.35697,0.35639,0.35724,0.35737,0.35712,0.35718,0.35824,0.36057,0.36023,0.35987,0.36004,0.35958,0.35935,0.35951,0.35882,0.3509,0.34633,0.34059,0.34146,0.34253,0.34437,0.34636,0.34456,0.34251,0.34202
0.063691,0.062898,0.060088,0.048227,0.035313,0.026558,0.019565,0.012896,0.013762,0.023,0.033084,0.038914,0.040303,0.04321,0.045566,0.04732,0.04694,0.056259,0.051338,0.057248,0.055516,0.055019,0.058462,0.062025,0.063288,0.061415,0.059912,0.054818,0.049424,0.046025,0.045785,0.043045,0.042826,0.042242,0.04366,0.043768
0.014039,0.012,0.010351,0.012193,0.015521,0.017693,0.022508,0.019857,0.019745,0.016411,0.010502,0.0069683,-0.0042429,-0.017184,-0.024811,-0.03153,-0.03821,-0.041274,-0.037564,-0.039462,-0.042761,-0.044333,-0.048018,-0.047674,-0.050199,-0.051217,-0.051455,-0.051357,-0.05136,-0.051442,-0.051652,-0.052107,-0.053479,-0.046244,-0.035285,-0.024909
0.91376,0.91822,0.92279,0.92348,0.92311,0.92338,0.92306,0.92292,0.92288,0.92269,0.92212,0.92172,0.92093,0.92099,0.92034,0.92056,0.92008,0.91946,0.91866,0.91898,0.91861,0.91863,0.91875,0.91867,0.9187,0.91847,0.91831,0.91837,0.91842,0.91865,0.91893,0.91876,0.91878,0.91805,0.91541,0.91597
0.0017133,0.11594,0.14983,0.17646,0.21215,0.24293,0.27555,0.28043,0.30237,0.32312,0.33554,0.34205,0.3473,0.3533,0.36183,0.36152,0.36005,0.35372,0.3494,0.34973,0.35721,0.36751,0.36404,0.36525,0.36291,0.34676,0.32319,0.31363,0.24887,0.20113,0.10594,0.048747,-0.029877,-0.088056,-0.14612,-0.20334
