0.043667,0.04361,0.045865,0.046668,0.049556,0.052188,0.053858,0.056015,0.058706,0.061712,0.069664,0.072652,0.072897,0.075309,0.076949,0.078805,0.079161,0.080019,0.081048,0.081723,0.082796,0.082837,0.083107,0.083977,0.084068,0.08443,0.084564,0.084477,0.084273,0.084067,0.08409,0.083888,0.083507,0.083431,0.083351,0.083144,0.082898,0.082889,0.082829,0.082759,0.082738,0.082647,0.082469,0.082171,0.079875,0.079949,0.075181,0.074866,0.072331
-0.010274,-0.01038,-0.010871,-0.010934,-0.011238,-0.0106,-0.010592,-0.011328,-0.011259,-0.011702,-0.012941,-0.013129,-0.013837,-0.014518,-0.01737,-0.01688,-0.017511,-0.018006,-0.018105,-0.018381,-0.018708,-0.01896,-0.018832,-0.018879,-0.018728,-0.018593,-0.01845,-0.01815,-0.018136,-0.017968,-0.017453,-0.017081,-0.016908,-0.016609,-0.01657,-0.016413,-0.016467,-0.016516,-0.016558,-0.01649,-0.016472,-0.016462,-0.016373,-0.016202,-0.016218,-0.016227,-0.016276,-0.016311,-0.01582
-0.0012074,-0.0010609,-0.00033685,-0.0003223,5.4142e-05,0.00020671,0.00039379,0.0003211,0.00030351,0.00036693,0.00057029,0.00075162,0.00094809,0.001019,0.00088664,0.00093978,0.0008447,0.00072417,0.00055014,0.00034593,0.0004547,0.00035638,0.00034756,0.00037944,0.00034505,0.00034869,0.00033929,0.00032448,0.00025127,0.00017353,0.00012873,0.0001142,0.00014437,0.00017295,0.00019219,0.00019469,0.00022726,0.00023263,0.00025407,0.00025624,0.00026198,0.00029371,0.00029709,0.00027646,0.00027462,0.00020661,0.00010935,4.3549e-05,5.154e-06
-0.038684,-0.038955,-0.038461,-0.03651,-0.034387,-0.027074,-0.019371,-0.0034391,0.0030696,0.015472,0.025857,0.036686,0.046568,0.054621,0.063218,0.074204,0.083392,0.082989,0.093425,0.095409,0.099354,0.09912,0.10019,0.10038,0.10088,0.10129,0.10175,0.10226,0.10268,0.1038,0.10267,0.10238,0.10309,0.10349,0.10381,0.10416,0.10411,0.10445,0.10447,0.10371,0.10253,0.098186,0.087942,0.083138,0.077413,0.065644,0.053397,0.028604,0.02276
0.90379,0.90408,0.90435,0.9044,0.90457,0.90468,0.90455,0.90448,0.90449,0.90456,0.90445,0.90444,0.90437,0.90428,0.90426,0.90415,0.90397,0.90383,0.9037,0.9037,0.90341,0.90342,0.90327,0.90266,0.90194,0.90211,0.90159,0.90113,0.90113,0.90077,0.90006,0.89895,0.8983,0.89693,0.89673,0.89595,0.896,0.89602,0.89603,0.89612,0.89629,0.89587,0.89596,0.89609,0.89615,0.89664,0.89655,0.89641,0.89636
0.3434,0.3436,0.34442,0.34589,0.34739,0.35197,0.35268,0.35959,0.35909,0.36021,0.36374,0.3671,0.36978,0.37211,0.37566,0.37587,0.37963,0.38383,0.387,0.38655,0.38896,0.39204,0.39908,0.39946,0.40161,0.40286,0.40367,0.40421,0.40656,0.40561,0.40842,0.41054,0.41264,0.41584,0.4181,0.41989,0.42102,0.42161,0.42135,0.42234,0.42225,0.42243,0.42209,0.4213,0.41946,0.41412,0.41341,0.41149,0.40672
0.053577,0.053977,0.054527,0.054466,0.054501,0.053632,0.053225,0.052067,0.050503,0.047819,0.048763,0.045576,0.04375,0.04229,0.038471,0.034511,0.032543,0.030895,0.022167,0.02221,0.020736,0.019563,0.018935,0.013623,0.016922,0.014138,0.012959,0.011846,0.011087,0.0095363,0.0086537,0.008208,0.0059145,0.0057799,0.0060155,0.0040835,0.003922,0.0038668,0.003246,0.0020695,0.00080057,-0.00093078,-0.00023784,0.00061608,0.0021436,0.0021356,0.0042506,0.0070052,0.01835
0.012913,0.0094543,0.016086,0.024415,0.027837,0.031947,0.035074,0.03773,0.04067,0.043438,0.044723,0.046772,0.049678,0.053121,0.060157,0.065793,0.073397,0.080278,0.087671,0.095287,0.096592,0.099134,0.10719,0.10784,0.1111,0.093575,0.072243,0.062736,0.05291,0.047287,0.04194,0.038517,0.032993,0.032972,0.029116,0.028853,0.027464,0.026365,0.025021,0.024019,0.02354,0.023281,0.023101,0.022583,0.019284,0.016112,0.0048032,-0.0017658,-0.0055682
0.9061,0.90683,0.90726,0.90746,0.90759,0.90743,0.90735,0.90697,0.90674,0.90663,0.9066,0.9066,0.90654,0.90649,0.90621,0.90593,0.90567,0.90536,0.90523,0.90489,0.90484,0.90476,0.90417,0.90417,0.90331,0.90355,0.90305,0.90172,0.90147,0.90044,0.89984,0.89936,0.89862,0.89799,0.89752,0.89719,0.89718,0.89722,0.89705,0.89702,0.89687,0.89666,0.8965,0.89644,0.89662,0.89748,0.89761,0.89775,0.89768
-0.34571,-0.34505,-0.31504,-0.29771,-0.26667,-0.23823,-0.21102,-0.19379,-0.1828,-0.17801,-0.17724,-0.18041,-0.17998,-0.17463,-0.17182,-0.17304,-0.1716,-0.17202,-0.17108,-0.17258,-0.17225,-0.17206,-0.17294,-0.17504,-0.18016,-0.18314,-0.18232,-0.18388,-0.18554,-0.18766,-0.19244,-0.19275,-0.19648,-0.19916,-0.19941,-0.19939,-0.19943,-0.20152,-0.20339,-0.208,-0.2124,-0.21764,-0.24159,-0.26094,-0.27484,-0.28765,-0.29917,-0.30998,-0.31693
-0.088289,-0.089478,-0.07224,-0.048692,-0.036437,-0.025169,-0.018781,-0.013423,-0.0096907,-0.0069446,-0.0053651,-0.0046481,-0.0040642,-0.0032001,-0.002512,-0.0018077,-0.0017876,-0.0016452,-0.0015578,-0.0015033,-0.0013394,-0.0012013,-0.0012059,-0.0012387,-0.00095066,-0.0010513,-0.0011489,-0.0009939,-0.00093086,-0.00088431,-0.0008447,-0.00072888,-0.00076094,-0.00064849,-0.00052129,-0.00036903,-0.00029448,-0.00035702,-0.00030765,-0.00022005,-0.00018668,-0.00013556,-0.00010674,-8.6953e-05,-5.9171e-05,-4.3971e-05,-3.0679e-05,-2.7164e-05,-1.9746e-05
0.10419,0.1156,0.098476,0.055603,0.028909,-0.0095223,-0.011782,-0.014275,0.0067385,0.038771,0.077817,0.086685,0.075922,0.073702,0.057247,0.044138,0.040756,0.03657,0.050604,0.058115,0.043594,0.021541,0.008964,0.014598,0.027309,0.037628,0.039798,0.033477,0.01623,0.022856,0.037628,0.053701,0.048679,0.031919,0.035462,0.054299,0.070387,0.066473,0.049902,0.033144,0.015173,0.0067748,-0.015636,-0.032699,-0.032489,-0.020732,-0.0036667,0.0059734,0.016927
