0.057407,0.058107,0.058094,0.059433,0.059397,0.061243,0.065471,0.063056,0.067531,0.071682,0.075955,0.075765,0.07801,0.077703,0.079063,0.080624,0.080563,0.081133,0.08187,0.081714,0.081772,0.082057,0.082706,0.082592,0.082716,0.082893,0.082973,0.082899,0.082341,0.081699,0.080887,0.079208,0.076128,0.072886,0.068711,0.063756,0.06042,0.056742,0.056505,0.056049
-0.00032266,-0.00021624,-9.3262e-05,9.7004e-05,0.00063361,0.0014875,0.0020962,0.0024397,0.00486,0.007292,0.0091339,0.0090135,0.0093472,0.0091888,0.0092677,0.0090306,0.0090718,0.0090917,0.009117,0.0090784,0.0090383,0.0087905,0.0085345,0.0083497,0.0082169,0.0081153,0.0081051,0.0083528,0.0091042,0.0099753,0.010826,0.011376,0.011252,0.011331,0.010513,0.01036,0.0082567,0.0048883,0.0051224,0.00080157
0.0039204,0.0038566,0.0038941,0.0039024,0.0038494,0.0037747,0.0036976,0.0037254,0.0022267,0.0019142,0.0017306,0.001478,0.0010822,0.0011797,0.0011798,0.0011749,0.0011766,0.0011952,0.0012034,0.0012267,0.0013152,0.001345,0.0014173,0.001451,0.0014141,0.0011942,0.0001183,-0.00023191,-0.0025669,-0.00438,-0.004239,-0.0051823,-0.0051896,-0.0054125,-0.0053734,-0.0052139,-0.0046861,-0.0041832,-0.0036124,-0.0033679
-0.12653,-0.12688,-0.12688,-0.12672,-0.1266,-0.12602,-0.12411,-0.12249,-0.11429,-0.10258,-0.090213,-0.058843,-0.05644,-0.042628,-0.030734,-0.021228,-0.014141,-0.0098162,-0.0079002,-0.0028049,-0.0021557,0.0015711,0.0028713,0.0083233,0.015539,0.020918,0.021437,0.019754,0.017076,0.013875,0.0075814,0.0033969,-0.0063773,-0.0058624,-0.0044108,0.0042642,0.004738,0.0078165,0.010838,0.013237
0.89621,0.89623,0.89619,0.8961,0.89617,0.89615,0.89506,0.89458,0.89415,0.89254,0.89105,0.88725,0.88834,0.88763,0.88661,0.88492,0.88163,0.88095,0.87967,0.87871,0.87715,0.87609,0.87537,0.87462,0.87414,0.87478,0.87536,0.87751,0.88574,0.88893,0.89922,0.89908,0.90269,0.90612,0.90476,0.90566,0.90652,0.90583,0.90564,0.90617
0.33689,0.33607,0.32224,0.30217,0.25592,0.20649,0.13612,0.10279,-0.040438,-0.095392,-0.14326,-0.17458,-0.18543,-0.19197,-0.19523,-0.1965,-0.19974,-0.20292,-0.20603,-0.20797,-0.21032,-0.21149,-0.22053,-0.23754,-0.24718,-0.22816,-0.19542,-0.19017,-0.15636,-0.090239,0.013634,0.047428,0.10848,0.1533,0.20038,0.23804,0.26514,0.28492,0.30606,0.31183
0.087124,0.088212,0.071166,0.048015,0.032594,0.024998,0.018658,0.013334,0.0095875,0.0064224,0.0054187,0.0041463,0.0028954,0.0021359,0.0017144,0.0010825,0.0010553,0.0011213,0.00085571,0.0007311,0.00069206,0.00060035,0.00045006,0.00034858,0.0003083,0.00025855,0.00027603,0.00021025,0.00015446,0.00011798,0.024015,0.053465,0.066618,0.074764,0.076571,0.073627,0.073151,0.07231,0.071263,0.065115
0.01667,0.0098349,-0.00058481,-0.0070962,-0.010606,0.045918,0.072715,0.093475,-0.22279,0.053013,0.12073,0.092899,0.07759,0.055534,-0.13155,-0.075979,-0.067357,-0.067911,-0.05786,-0.054544,-0.039849,0.076468,0.086469,0.013787,-0.012982,-0.013325,0.19659,0.063979,0.11903,0.13149,0.13989,0.14206,0.13151,0.10264,0.060077,0.036104,0.0091861,0.0079327,0.00057768,-0.0035089
-0.91062,-0.91077,-0.91096,-0.91095,-0.91086,-0.91074,-0.91009,-0.90981,-0.90873,-0.90787,-0.90654,-0.90561,-0.9059,-0.90498,-0.90455,-0.90322,-0.90314,-0.90306,-0.90244,-0.90254,-0.90265,-0.90199,-0.90145,-0.90154,-0.9012,-0.90108,-0.90097,-0.90084,-0.9008,-0.9009,-0.90093,-0.9011,-0.90169,-0.90246,-0.90412,-0.90475,-0.90576,-0.90686,-0.9076,-0.90835
-0.34233,-0.34229,-0.34228,-0.34261,-0.34397,-0.34844,-0.34882,-0.35323,-0.35754,-0.362,-0.36387,-0.36289,-0.3655,-0.36621,-0.3675,-0.36743,-0.36817,-0.36792,-0.36942,-0.36861,-0.37001,-0.36996,-0.37018,-0.37032,-0.37046,-0.37006,-0.37043,-0.37031,-0.37055,-0.36979,-0.36904,-0.36722,-0.3652,-0.35979,-0.3526,-0.34852,-0.34454,-0.33937,-0.33493,-0.32995
