0.053082,0.057045,0.059396,0.061648,0.06241,0.062059,0.062528,0.061997,0.061447,0.060869,0.058622,0.054243,0.048499,0.048302,0.041327,0.040258,0.039824,0.038096,0.03666,0.034742,0.034469,0.034159,0.033519,0.032042,0.029867
-0.038282,-0.041231,-0.044459,-0.045139,-0.04535,-0.045632,-0.045221,-0.044715,-0.044506,-0.044937,-0.045292,-0.045114,-0.045312,-0.044777,-0.043103,-0.043381,-0.042944,-0.040902,-0.040477,-0.034209,-0.034663,-0.032889,-0.03061,-0.028104,-0.025795
0.0077706,0.0088672,0.0086767,0.0085487,0.0081379,0.0069096,0.0068918,0.0064487,0.0063633,0.0061636,0.0057803,0.0052733,0.0044274,0.0038523,0.0029943,0.0035992,0.0029219,0.0023494,0.0017524,0.0012214,0.0006001,-0.00018387,-0.00099245,-0.001668,-0.002315
0.054562,0.062288,0.074166,0.0722,0.076974,0.078271,0.077857,0.079519,0.079253,0.078628,0.078392,0.075517,0.075018,0.073892,0.073318,0.072691,0.072151,0.070556,0.066689,0.062126,0.057151,0.051186,0.046903,0.04124,0.036809
0.90019,0.90021,0.9001,0.90017,0.90028,0.90116,0.9033,0.90327,0.90294,0.90264,0.90233,0.90202,0.9022,0.90199,0.90185,0.90184,0.90192,0.9021,0.90208,0.90204,0.90234,0.90287,0.90293,0.90316,0.90336
0.36996,0.36976,0.37007,0.36861,0.36797,0.36574,0.3599,0.35307,0.352,0.35141,0.35371,0.35593,0.3606,0.36671,0.36911,0.36974,0.36949,0.36968,0.36938,0.36934,0.36797,0.36763,0.36647,0.36386,0.36334
0.046323,0.047941,0.038267,0.025649,0.023132,0.016766,0.01327,0.013755,0.011759,0.010317,0.020885,0.033919,0.038395,0.036376,0.036683,0.039177,0.040801,0.043397,0.045777,0.045373,0.044683,0.046125,0.045995,0.045892,0.045629
0.024605,0.010974,0.012221,0.013082,0.01162,0.011522,0.012133,0.014557,0.017579,0.021557,0.024987,0.028644,0.03122,0.033832,0.036976,0.036127,0.039079,0.038141,0.039307,0.039752,0.041102,0.043166,0.044463,0.046555,0.049779
-0.90113,-0.90278,-0.90298,-0.90414,-0.90424,-0.90443,-0.90414,-0.9031,-0.90289,-0.90173,-0.89976,-0.89887,-0.8977,-0.89701,-0.89683,-0.89717,-0.89618,-0.89637,-0.89606,-0.89609,-0.8965,-0.89667,-0.8966,-0.89649,-0.89639
-0.11157,-0.089879,-0.075572,-0.072213,-0.0689,-0.06661,-0.063543,-0.061106,-0.06148,-0.065446,-0.069905,-0.079629,-0.091321,-0.10025,-0.11537,-0.13367,-0.15533,-0.18081,-0.20351,-0.22353,-0.24768,-0.27674,-0.30146,-0.32244,-0.33951
0.0006023,0.0004341,0.00033354,0.00023059,0.00016941,0.00012013,8.6995e-05,6.2249e-05,4.4838e-05,2.4325e-05,1.7414e-05,1.2534e-05,1.2065e-05,1.0439e-05,9.7884e-06,7.408e-06,5.1731e-06,3.79e-06,2.6537e-06,1.9583e-06,1.4039e-06,1.0122e-06,0.01116,0.023899,0.027169
-0.044012,-0.062843,0.0016368,0.030328,0.059258,0.074041,0.05543,0.035879,0.055545,0.076205,0.087917,0.097361,0.11266,0.14101,0.2228,0.35689,0.077264,-0.10049,-0.028074,-0.058014,-0.049893,-0.042954,-0.058811,-0.069498,-0.066218
0.91915,0.91942,0.9171,0.91834,0.91726,0.91658,0.9167,0.91627,0.91598,0.91591,0.91588,0.91575,0.91573,0.91579,0.91593,0.91599,0.91646,0.9166,0.91705,0.91705,0.91768,0.91858,0.91959,0.91949,0.91938
0.33652,0.3345,0.33146,0.3319,0.32929,0.32972,0.32979,0.32862,0.32855,0.32886,0.3294,0.33027,0.33158,0.3326,0.33286,0.33336,0.33357,0.33361,0.33358,0.3335,0.33328,0.33273,0.33253,0.33189,0.33159
0.0031084,0.0023439,0.0019154,0.0016376,0.0014949,0.0013506,0.0013219,0.0013568,0.001427,0.0015078,0.0016598,0.0018964,0.0021284,0.0023822,0.0031668,0.0030543,0.0041693,0.0045925,0.0053801,0.0061138,0.0071158,0.010151,0.010672,0.012336,0.014156
-0.004471,-0.0023978,-0.0017864,0.00089539,0.001197,0.0028293,0.005073,0.0073545,0.0096965,0.011532,0.011123,0.010623,0.0098982,0.0090532,0.0093917,0.0091679,0.0092433,0.0091322,0.0092475,0.0094607,0.0096675,0.010271,0.0099886,0.0097763,0.0090535
0.93122,0.93101,0.93059,0.93215,0.93211,0.93229,0.93236,0.93233,0.93226,0.93215,0.93202,0.93175,0.93125,0.93063,0.93057,0.92987,0.93006,0.92947,0.92957,0.9292,0.929,0.92895,0.92878,0.92831,0.92837
-0.32046,-0.32106,-0.32271,-0.32434,-0.32517,-0.32456,-0.32473,-0.32448,-0.3252,-0.32559,-0.32609,-0.32633,-0.32677,-0.32734,-0.32814,-0.32817,-0.32843,-0.3287,-0.32996,-0.32968,-0.32956,-0.32962,-0.32965,-0.33118,-0.33303
-0.0018791,-0.0085251,-0.0090487,-0.01202,-0.014091,-0.016078,-0.01783,-0.019296,-0.021669,-0.024325,-0.024443,-0.024912,-0.024554,-0.025069,-0.024283,-0.023317,-0.021213,-0.020807,-0.017195,-0.018095,-0.016774,-0.014575,-0.0089963,-0.0031435,0.00024767
-0.029865,-0.028432,-0.026435,-0.024997,-0.023624,-0.022121,-0.020047,-0.017933,-0.016674,-0.01649,-0.01653,-0.016079,-0.015974,-0.016148,-0.016306,-0.016439,-0.016524,-0.016489,-0.01613,-0.015726,-0.015163,-0.014802,-0.014415,-0.016122,-0.01864
