0.016991,0.01678,0.016906,0.016958,0.017086,0.017126,0.017289,0.01813,0.018819,0.01844,0.018375,0.018815,0.019329,0.019466,0.019634,0.020137,0.020872,0.020956,0.020914,0.021428,0.02134,0.022054,0.023064,0.0231,0.023476,0.023318,0.023301,0.023295,0.023166,0.023183,0.023165,0.023151,0.023137,0.023076,0.023002,0.022896,0.022451,0.021356,0.022017,0.021495,0.021762,0.021903,0.022966,0.024045,0.024605
0.012037,0.010216,0.010982,0.0099088,0.0096615,0.0093607,0.0086387,0.0061617,0.0064183,0.0060054,0.0059622,0.0057001,0.005532,0.0053268,0.0041908,0.004192,0.0035277,0.0035304,0.0033275,0.0032932,0.0032801,0.0029884,0.0028729,0.0023649,0.0023705,0.0024794,0.002591,0.0026589,0.0025073,0.002293,0.002151,0.0020206,0.0017858,0.0013173,0.00093782,0.00091497,0.0010454,0.0010964,0.0013574,0.0019512,0.0021661,0.0025079,0.0025071,0.0030561,0.0036149
-0.0076028,-0.0077672,-0.007977,-0.0079151,-0.0079179,-0.007878,-0.0078216,-0.0075028,-0.0073305,-0.0073678,-0.0073475,-0.0073049,-0.007306,-0.0072999,-0.0072469,-0.0072026,-0.0072575,-0.0072697,-0.0073422,-0.0073953,-0.0074258,-0.007344,-0.0072717,-0.0070394,-0.0071802,-0.007086,-0.007056,-0.0069676,-0.0068874,-0.0068421,-0.006807,-0.0066835,-0.0063908,-0.0061732,-0.0059115,-0.0058283,-0.0054282,-0.0054942,-0.0051039,-0.0047128,-0.0047207,-0.0047682,-0.0047892,-0.0046526,-0.0045914
-0.042083,-0.036848,-0.03697,-0.035443,-0.034243,-0.034263,-0.034721,-0.035573,-0.036312,-0.03478,-0.031885,-0.033962,-0.031396,-0.031918,-0.032385,-0.029577,-0.029133,-0.028073,-0.026736,-0.024263,-0.022241,-0.019239,-0.019733,-0.019564,-0.019244,-0.018798,-0.019172,-0.01946,-0.020375,-0.017173,-0.015573,-0.015119,-0.01522,-0.015445,-0.016103,-0.01722,-0.019078,-0.01907,-0.022231,-0.021971,-0.026245,-0.024977,-0.027543,-0.029253,-0.028476
0.90466,0.91156,0.91525,0.91755,0.91849,0.92029,0.9203,0.9193,0.92025,0.91885,0.9188,0.91938,0.91947,0.91972,0.91953,0.9193,0.91928,0.91933,0.91964,0.92001,0.92032,0.92031,0.92033,0.92037,0.92041,0.92052,0.92071,0.92084,0.92084,0.92067,0.92034,0.91966,0.91701,0.91301,0.91016,0.91008,0.9086,0.90735,0.90646,0.90552,0.90474,0.90424,0.90404,0.90397,0.90394
0.30591,0.28883,0.27676,0.26605,0.2579,0.25142,0.24922,0.25713,0.26544,0.26439,0.26489,0.26398,0.26317,0.2624,0.2658,0.26994,0.26996,0.27127,0.26981,0.27005,0.26957,0.27616,0.27124,0.27376,0.27442,0.27559,0.27544,0.2754,0.27871,0.27931,0.28148,0.28277,0.28118,0.27875,0.2806,0.2937,0.30316,0.29595,0.29815,0.30148,0.29351,0.28743,0.28256,0.27965,0.28043
-0.00064316,-0.00045225,-0.00035614,-0.00025645,-0.00018439,-0.00013246,-8.4953e-05,-5.5086e-05,-3.8501e-05,-3.7461e-05,-3.6882e-05,-3.0746e-05,-1.8399e-05,-2.0214e-05,-1.7208e-05,-1.449e-05,-1.1493e-05,-8.3555e-06,-8.4198e-06,-7.4713e-06,-5.9132e-06,-5.0015e-06,-4.2191e-06,-4.1808e-06,-4.3527e-06,-3.6811e-06,-3.085e-06,-3.3485e-06,-2.6896e-06,-1.97e-06,1.4057e-06,1.0176e-06,6.9015e-07,5.257e-07,3.7051e-07,2.6636e-07,1.8307e-07,1.4348e-07,9.7852e-08,7.4411e-08,5.5122e-08,4.0066e-08,3.0167e-08,1.7713e-08,2.1537e-08
-0.00049417,-0.093018,-0.17516,-0.21985,-0.24599,-0.26078,-0.27035,-0.27573,-0.27845,-0.27111,-0.25908,-0.25745,-0.24474,-0.22806,-0.22849,-0.22731,-0.21673,-0.18963,-0.16901,-0.1458,-0.13728,-0.12009,-0.13566,-0.15052,-0.14514,-0.13874,-0.12906,-0.11997,-0.11529,-0.12314,-0.2683,-0.30114,-0.45526,-0.50382,-0.545,-0.21248,-0.25325,-0.3112,-0.12505,-0.12396,-0.048855,-0.016396,0.032564,0.049921,0.057015
0.90518,0.90641,0.90664,0.9084,0.90713,0.9072,0.9076,0.90766,0.90752,0.90781,0.90853,0.90863,0.9089,0.90945,0.90974,0.90981,0.90982,0.90988,0.91011,0.91017,0.91067,0.91058,0.91098,0.91143,0.9114,0.91116,0.91198,0.91247,0.91269,0.91285,0.91311,0.91351,0.91471,0.91459,0.9144,0.91401,0.91394,0.91375,0.91357,0.9135,0.91332,0.91295,0.91301,0.91303,0.913
-0.3736,-0.3684,-0.3634,-0.35907,-0.35699,-0.35455,-0.35338,-0.35182,-0.35047,-0.3491,-0.34873,-0.34947,-0.34845,-0.34678,-0.35198,-0.35779,-0.36338,-0.36015,-0.35773,-0.35553,-0.35431,-0.35461,-0.35587,-0.35489,-0.35445,-0.3546,-0.35367,-0.35318,-0.352,-0.3516,-0.34543,-0.33745,-0.33658,-0.331,-0.3267,-0.32592,-0.32599,-0.32591,-0.32612,-0.32666,-0.32302,-0.31685,-0.31626,-0.31601,-0.31649
