0.024081,0.023484,0.023693,0.024217,0.030107,0.037173,0.040958,0.044127,0.046286,0.046954,0.047523,0.048328,0.049841,0.049541,0.052814,0.052304,0.05291,0.052848,0.051691,0.050277,0.04792,0.041765,0.03803,0.036174,0.030625,0.025386,0.021266,0.018296,0.015781,0.014458
-0.021462,-0.023344,-0.022874,-0.022877,-0.027369,-0.034155,-0.036643,-0.036965,-0.039038,-0.039639,-0.038783,-0.038484,-0.038967,-0.039036,-0.039435,-0.04248,-0.040794,-0.042167,-0.042211,-0.042407,-0.041659,-0.040083,-0.038358,-0.034693,-0.032599,-0.030958,-0.029539,-0.026809,-0.024428,-0.021578
-0.0022556,-0.0032075,-0.0056929,-0.0076707,-0.0044823,-0.00056411,0.0016511,-2.2622e-05,-0.00020542,0.00037798,0.00063843,0.0016133,0.0014997,0.0014047,0.0017127,0.0017638,0.0015062,0.0014444,0.0011066,0.00059165,0.00030179,-0.0010168,-0.0010242,-0.0024177,-0.0025784,-0.0024814,-0.0025231,-0.0023566,-0.0020218,-0.001677
-0.00097951,0.011418,0.030267,0.044543,0.050212,0.051977,0.054271,0.066655,0.074699,0.092959,0.11037,0.12305,0.13543,0.13968,0.14293,0.1439,0.14677,0.14737,0.1472,0.14358,0.14101,0.13582,0.12892,0.11817,0.096867,0.095295,0.074265,0.075258,0.061512,0.061889
0.90026,0.90106,0.90213,0.90434,0.90513,0.90665,0.90765,0.90745,0.90812,0.90908,0.90964,0.90943,0.90903,0.90888,0.90865,0.90897,0.91001,0.91181,0.91165,0.91254,0.91271,0.91267,0.91207,0.91195,0.91086,0.9108,0.91013,0.90951,0.90888,0.90853
0.34375,0.34648,0.34855,0.34906,0.34811,0.34711,0.34539,0.34772,0.3513,0.35371,0.35657,0.35886,0.35856,0.35975,0.36197,0.36277,0.36112,0.35947,0.35799,0.3571,0.35683,0.35636,0.3557,0.35451,0.35329,0.35183,0.34975,0.34887,0.347,0.34621
0.021668,0.016791,0.016827,0.014794,0.01288,0.01102,0.010102,0.01897,0.027851,0.029608,0.043916,0.041738,0.043687,0.045884,0.043049,0.046214,0.04236,0.033904,0.028783,0.028877,0.031628,0.033851,0.036989,0.038025,0.040583,0.033377,0.034078,0.039032,0.038001,0.039147
0.05024,0.052002,0.060474,0.069,0.066589,0.066021,0.061521,0.055627,0.044603,0.049998,0.024401,0.010511,0.024868,0.030332,0.034101,0.036996,0.037738,0.03573,0.034769,0.032769,0.014988,0.018323,0.015451,0.017972,0.018912,0.021048,0.028604,0.035974,0.045394,0.04514
-0.87788,-0.8689,-0.8476,-0.82538,0.86414,0.87945,0.89869,0.89736,0.90551,0.90568,0.91288,0.91349,0.91427,0.91554,0.91486,0.91781,0.92465,0.92796,0.92461,0.92353,0.92019,0.91782,0.91612,0.91304,0.90936,0.90716,0.90588,0.90371,0.89828,0.89943
-0.28784,-0.27925,-0.30072,-0.32569,-0.17801,-0.15159,-0.10172,-0.057199,-0.023649,0.0060763,0.02774,0.045519,0.051937,0.054027,0.049364,0.049902,0.061011,0.060009,0.055436,-0.031731,-0.090712,-0.14135,-0.18511,-0.22576,-0.25866,-0.28301,-0.29712,-0.30535,-0.31224,-0.31706
