0.013773,0.014573,0.014044,0.014448,0.01491,0.016335,0.016392,0.016186,0.016642,0.016474,0.016602,0.016566,0.016626,0.016819,0.016593,0.016793,0.016895,0.016833,0.016581,0.014514,0.014091,0.012677,0.011565,0.010352,0.009603,0.0087635,0.0075554,0.00645,0.0046006,0.0045443,0.0032596,0.0038143,0.0025645,0.00187,0.0016225,0.0015773,0.0014921,0.0014711,0.001538,0.0024569,0.0021122,0.002658,0.004855,0.0050914,0.0057514,0.005769,0.0042689,0.0029733,0.002444,0.0019411,0.0015922,0.00083604,0.00046166,0.00056803
0.0060607,0.0058768,0.0058524,0.0058319,0.0057943,0.0055242,0.0053355,0.0046093,0.0036415,0.0013462,0.0008312,-0.00088355,-0.0026974,-0.0067286,-0.0053615,-0.0076778,-0.0094491,-0.012475,-0.012417,-0.014048,-0.014272,-0.01462,-0.014479,-0.014856,-0.01606,-0.017673,-0.020034,-0.01984,-0.019408,-0.01908,-0.018548,-0.018405,-0.018596,-0.020396,-0.020245,-0.019784,-0.019414,-0.019047,-0.01844,-0.017772,-0.016134,-0.01605,-0.015511,-0.015027,-0.014525,-0.013769,-0.013358,-0.010702,-0.0090306,-0.0085452,-0.0071254,-0.0064181,-0.0048994,-0.0050545
-0.0039922,-0.0039756,-0.0039674,-0.0039207,-0.0038693,-0.0034957,-0.0035923,-0.0037714,-0.0039207,-0.0040204,-0.004331,-0.0045833,-0.0049136,-0.0053867,-0.0055241,-0.0055389,-0.0051201,-0.0047143,-0.0044538,-0.0040441,-0.0039452,-0.0040205,-0.0037641,-0.0038529,-0.0038595,-0.0038862,-0.0038131,-0.002691,-0.0021673,-0.0019002,-0.0015706,-0.0010043,-0.00098503,-0.0008235,-0.00059723,-0.00047253,-0.00064864,-0.00089498,-0.0010585,-0.00098643,-0.00098087,-0.00096963,-0.00086812,-0.00064565,-0.00031235,0.00017695,0.00062842,0.000446,0.000227,-3.0639e-05,0.0001268,8.3141e-05,-1.0046e-05,-0.00010279
-0.050391,-0.050389,-0.049276,-0.048206,-0.047015,-0.047003,-0.046652,-0.044919,-0.043426,-0.039127,-0.034843,-0.030224,-0.023268,-0.020382,-0.018764,-0.021823,-0.020459,-0.021496,-0.021998,-0.022052,-0.021121,-0.020574,-0.016738,-0.015509,-0.014113,-0.010745,-0.0074237,-0.0057534,-0.0053294,-0.0051229,-0.0046103,-0.0030572,-0.0027067,-0.0016621,0.00047363,7.926e-05,0.0023124,0.0049066,0.008433,0.0058122,0.0071715,0.0070868,0.0059908,0.0042072,0.0016678,0.0011271,-0.0038582,-0.0089153,-0.009358,-0.011791,-0.01743,-0.017097,-0.02027,-0.024666
0.89746,0.89728,0.89716,0.89714,0.89713,0.89711,0.89713,0.89718,0.89727,0.89747,0.89741,0.89735,0.89763,0.89743,0.89741,0.89579,0.89582,0.89504,0.89463,0.89276,0.89376,0.89329,0.89355,0.89323,0.89294,0.89283,0.89246,0.89232,0.89194,0.8919,0.89185,0.89152,0.89156,0.89098,0.89039,0.8906,0.89037,0.89039,0.89039,0.8904,0.89042,0.89054,0.89054,0.89067,0.89073,0.89088,0.89092,0.89118,0.89104,0.8911,0.89102,0.89104,0.89104,0.891
0.34522,0.3472,0.34829,0.34895,0.34936,0.34945,0.3499,0.34988,0.34961,0.34977,0.34971,0.34962,0.34966,0.35133,0.3521,0.35465,0.3596,0.36152,0.36375,0.36754,0.36915,0.36937,0.37417,0.37235,0.3783,0.37767,0.37926,0.38086,0.38143,0.38207,0.38302,0.38408,0.38572,0.38616,0.38648,0.38887,0.38819,0.38994,0.3907,0.39143,0.39205,0.39214,0.39189,0.39168,0.39054,0.39029,0.38939,0.38843,0.38647,0.38482,0.38141,0.38351,0.38184,0.38065
0.043214,0.042929,0.04289,0.042973,0.043074,0.042926,0.04286,0.04284,0.042767,0.042778,0.042787,0.042916,0.044861,0.045301,0.047053,0.052859,0.055781,0.059522,0.060459,0.062532,0.063696,0.063982,0.06456,0.064622,0.06452,0.064445,0.06423,0.064289,0.064446,0.064611,0.064783,0.06463,0.064655,0.064636,0.064629,0.064582,0.064445,0.064636,0.064608,0.064481,0.063778,0.062446,0.059127,0.057501,0.057833,0.057106,0.056596,0.054626,0.054478,0.053842,0.053846,0.053618,0.053578,0.053658
0.070892,0.07081,0.070115,0.07003,0.069949,0.069497,0.068801,0.068685,0.068276,0.067981,0.067942,0.068088,0.0687,0.071425,0.073227,0.076546,0.078604,0.079897,0.080245,0.081625,0.082574,0.082524,0.082741,0.082963,0.083543,0.08405,0.083976,0.083801,0.083438,0.083149,0.082745,0.082797,0.082778,0.082792,0.082801,0.082769,0.082759,0.082977,0.083014,0.083269,0.083501,0.083566,0.08356,0.083227,0.082983,0.08243,0.081343,0.08148,0.081352,0.081069,0.080761,0.080545,0.080492,0.080565
0.89473,0.89484,0.89486,0.89479,0.89466,0.89435,0.89327,0.89246,0.89067,0.88708,0.88161,0.88079,0.87726,-0.86384,-0.84579,0.85624,0.87488,0.88179,0.88876,0.89577,0.90538,0.91038,0.91707,0.91322,0.90966,0.90752,0.90186,0.90808,0.92085,0.92305,0.92388,0.92321,0.92217,0.92209,0.9272,0.93254,0.93253,0.93238,0.9288,0.92052,0.91703,0.90956,0.90298,0.89873,0.89367,0.89499,0.89431,0.89424,0.89183,0.89125,0.89103,0.89049,0.89033,0.88929
-0.41493,-0.41453,-0.41343,-0.40102,-0.38017,-0.35832,-0.33652,-0.30408,-0.30045,-0.28666,-0.2768,-0.26816,-0.22277,-0.22624,-0.24225,-0.19745,-0.16568,-0.14882,-0.13125,-0.079051,-0.044173,-0.028063,-0.0098362,-0.023953,-0.049681,-0.054357,-0.064727,-0.0066687,0.022399,0.014607,-0.0060145,-0.033328,-0.057495,-0.053917,-0.021044,0.0063954,-0.0049002,-0.032753,-0.081282,-0.14861,-0.1978,-0.2383,-0.26859,-0.29271,-0.31872,-0.34127,-0.35916,-0.37454,-0.38402,-0.39104,-0.40027,-0.40423,-0.40441,-0.40654
