0.06874,0.068293,0.067353,0.067809,0.067016,0.066692,0.066808,0.067018,0.067306,0.067857,0.068046,0.070959,0.069595,0.070711,0.07246,0.073558,0.07471,0.07554,0.075938,0.076573,0.07681,0.07701,0.076967,0.076858,0.076896,0.076898,0.076605,0.076617,0.076282,0.07581,0.074805,0.075217,0.074703,0.074279,0.074278,0.074069,0.073427,0.071821,0.071729,0.068696,0.066528,0.061215,0.056916,0.050676,0.049052,0.046047,0.046352,0.046429,0.047017,0.04779,0.047777,0.048227,0.048554,0.048899,0.049273,0.050627,0.050524,0.051187,0.051825,0.052263,0.052195,0.052174,0.053096,0.053899,0.054456,0.054299
-0.0006871,-0.0015196,-0.0013077,-0.00097621,-0.0010261,-0.0010796,-0.0013303,-0.0012723,-0.00097052,-0.00055743,-0.00012773,0.00012827,7.4535e-05,6.9409e-05,3.9747e-05,6.4328e-06,-1.2512e-05,-7.0932e-05,-0.00019921,-0.00065461,-0.00065698,-0.0014565,-0.0019358,-0.0023392,-0.0024647,-0.0027054,-0.0030994,-0.0036836,-0.0042076,-0.0046232,-0.0048659,-0.0048718,-0.0049501,-0.0049605,-0.0048646,-0.0047038,-0.0046409,-0.0046319,-0.0049163,-0.0049386,-0.0055084,-0.0063793,-0.0062231,-0.0056216,-0.0052047,-0.0039062,-0.0038033,-0.0022617,-0.00083073,-0.0011332,-0.00082522,-0.00037071,6.3168e-05,0.00072774,0.0011382,0.001805,0.0022941,0.0027504,0.0032018,0.0046705,0.0049347,0.0055011,0.0059178,0.0060478,0.0076517,0.0067557
0.0011544,0.001706,0.0015808,0.002103,0.0020118,0.0019,0.0022008,0.0023694,0.0023189,0.0021973,0.0021311,0.0019137,0.0019457,0.0018285,0.0017803,0.0016442,0.001466,0.0014091,0.0011713,0.00080446,0.00051721,0.00031739,-6.9919e-05,-0.00038132,-0.00053662,-0.0006799,-0.00093769,-0.0011693,-0.0011692,-0.0012045,-0.0012292,-0.0012374,-0.0014187,-0.0015291,-0.0015752,-0.0015428,-0.0014795,-0.00041044,-0.00024126,0.00051025,0.0011374,0.0019864,0.0019666,0.0021766,0.002189,0.0020813,0.002079,0.0017569,0.001439,0.0010803,0.00084557,0.00068836,0.00048016,0.00040688,0.00015989,-0.00011224,0.00012955,-5.0344e-05,-6.9065e-05,-2.9643e-05,-5.5056e-05,-1.2115e-05,5.0804e-05,9.6829e-05,0.00019691,0.00030062
0.032697,0.030123,0.026897,0.02384,0.024586,0.023881,0.024209,0.024641,0.025711,0.027293,0.034507,0.034695,0.039357,0.04573,0.051528,0.064994,0.064802,0.070388,0.074271,0.07801,0.08088,0.083948,0.08608,0.091216,0.092311,0.093648,0.094333,0.096899,0.096994,0.097648,0.097658,0.097456,0.097871,0.098293,0.098912,0.09843,0.098285,0.093342,0.087821,0.08423,0.076507,0.068624,0.062889,0.055082,0.049303,0.036289,0.020645,0.013694,-0.00027678,-0.014062,-0.026387,-0.046756,-0.046823,-0.050834,-0.053828,-0.056137,-0.057584,-0.057937,-0.060266,-0.062277,-0.065032,-0.06678,-0.068587,-0.072018,-0.071793,-0.072547
0.88943,0.88952,0.88965,0.88992,0.89075,0.89038,0.89041,0.89095,0.89084,0.89107,0.89119,0.89061,0.89019,0.89042,0.88978,0.88988,0.88938,0.88854,0.88717,0.88601,0.88622,0.88524,0.88539,0.88544,0.88463,0.88471,0.88393,0.88408,0.88416,0.88352,0.88367,0.88342,0.88337,0.88336,0.88343,0.88331,0.88316,0.88247,0.88252,0.88245,0.88271,0.88326,0.88383,0.88487,0.8863,0.88645,0.88706,0.88773,0.88884,0.88902,0.89002,0.89132,0.89235,0.89315,0.89398,0.89461,0.89499,0.89551,0.89603,0.8964,0.89746,0.89756,0.89745,0.89744,0.89753,0.89758
0.38017,0.38165,0.38092,0.38076,0.38146,0.38147,0.38195,0.38202,0.38276,0.38439,0.38644,0.38795,0.39259,0.39732,0.39881,0.40274,0.40894,0.41071,0.41464,0.41759,0.41988,0.42527,0.42185,0.42745,0.42776,0.42747,0.4293,0.43008,0.43036,0.4298,0.42973,0.42908,0.42844,0.42774,0.42686,0.42748,0.42851,0.42817,0.42807,0.42627,0.41994,0.41127,0.4136,0.39728,0.3968,0.38928,0.37821,0.37405,0.36922,0.36506,0.35898,0.35782,0.35527,0.34471,0.34033,0.33442,0.32907,0.32536,0.32252,0.33094,0.33335,0.33555,0.33709,0.3371,0.33536,0.33531
0.081779,0.078853,0.080616,0.079598,0.079017,0.078583,0.076825,0.075092,0.073176,0.07291,0.073078,0.073268,0.073308,0.073182,0.072997,0.072335,0.071159,0.070691,0.068326,0.066127,0.06657,0.064927,0.06364,0.062767,0.06217,0.062113,0.061879,0.061678,0.061628,0.062,0.062983,0.063739,0.06427,0.065181,0.064859,0.064348,0.063675,0.062889,0.062434,0.061256,0.060687,0.058484,0.058147,0.056082,0.056348,0.05726,0.057418,0.059315,0.060861,0.06136,0.062504,0.067857,0.078735,0.061249,0.040903,0.021493,0.023169,0.018541,0.016918,0.033918,0.056559,0.075938,0.076707,0.077597,0.080628,0.080746
0.026928,0.024286,0.021927,0.01967,0.019067,0.017682,0.018029,0.019279,0.018994,0.018854,0.017685,0.016307,0.017206,0.014711,0.013264,0.026541,0.03954,0.045478,0.044667,0.035856,0.025736,0.015022,0.014213,0.010435,0.012295,0.011768,0.0094842,0.0075417,0.0084006,0.0060239,0.003857,-0.00059545,0.002479,0.00051891,0.0010662,0.0013592,0.0016204,0.0008451,0.0093607,0.016904,0.021867,0.020439,0.024679,0.039651,0.038687,0.049992,0.047691,0.052402,0.054956,0.06183,0.064117,0.063496,0.059024,0.0549,0.040544,0.044018,0.037773,0.027204,0.037238,0.032699,0.031772,0.030911,0.030646,0.035659,0.036698,0.038772
0.8978,0.89877,0.89907,0.89993,0.90012,0.90011,0.90054,0.90052,0.90003,0.89866,0.89757,0.89694,0.89546,0.89424,0.89324,0.89234,0.89158,0.89061,0.88985,0.88824,0.8863,0.88371,0.88251,0.88214,0.88144,0.88057,0.87967,0.87848,0.87777,0.87678,0.87627,0.87534,0.87465,0.87473,0.87424,0.87417,0.87562,0.87878,0.88654,0.89148,0.89336,0.89796,0.90027,0.90335,0.90431,0.9041,0.90435,0.90445,0.90549,0.90612,0.90641,0.90688,0.90746,0.90781,0.90819,0.9088,0.90869,0.90913,0.90919,0.90942,0.90976,0.91014,0.91048,0.91079,0.91095,0.91159
-0.2657,-0.28845,-0.3005,-0.30162,-0.28979,-0.27094,-0.249,-0.22634,-0.21041,-0.20062,-0.19849,-0.2027,-0.20822,-0.21489,-0.22414,-0.2233,-0.22754,-0.22825,-0.23111,-0.24093,-0.25192,-0.25923,-0.26836,-0.27755,-0.27731,-0.28644,-0.29142,-0.29739,-0.30134,-0.30424,-0.30827,-0.31136,-0.31591,-0.31753,-0.33275,-0.34964,-0.35712,-0.35175,-0.34443,-0.33884,-0.33368,-0.33027,-0.32961,-0.3296,-0.32993,-0.33135,-0.33215,-0.33237,-0.33238,-0.33143,-0.33023,-0.33555,-0.33885,-0.3403,-0.34116,-0.34145,-0.34204,-0.34299,-0.3433,-0.34378,-0.34411,-0.34425,-0.34421,-0.34435,-0.34435,-0.34429
-1.8294e-06,-1.3525e-06,-9.7468e-07,-7.0076e-07,-4.1781e-07,-4.4232e-07,-3.5312e-07,-2.4426e-07,-1.8354e-07,-1.4801e-07,-1.1763e-07,-8.2459e-08,-3.8728e-08,-4.5622e-08,-4.1128e-08,-3.0927e-08,-1.312e-08,-1.4106e-08,-1.1102e-09,-5.6389e-09,-6.7301e-09,-6.7736e-09,-5.2576e-09,-5.8583e-09,-2.5235e-09,-6.5996e-10,-2.2617e-11,-1.9776e-09,-3.1922e-09,-8.5067e-10,-1.1762e-09,-3.1401e-09,3.361e-09,2.5019e-09,3.0939e-09,1.8328e-09,8.2958e-10,1.811e-09,7.2032e-10,-4.389e-10,1.7692e-10,3.4821e-10,4.7025e-10,4.6051e-10,3.6945e-10,1.1939e-10,-3.0741e-10,1.1009e-10,-4.3002e-10,-1.5301e-10,-9.7708e-10,-0.013672,-0.03174,-0.04188,-0.050186,-0.054499,-0.057349,-0.058716,-0.059311,-0.059269,-0.059012,-0.058854,-0.058795,-0.059008,-0.059525,-0.059841
0.0071898,0.019064,0.022195,0.011406,0.0028242,-0.0047307,-0.011416,-0.01326,-0.010169,0.0076095,0.021761,0.036634,0.046724,0.03944,0.035728,0.017757,-0.001029,-0.0018629,0.0094654,0.01993,0.028271,0.026322,0.014192,0.014895,0.024363,0.037921,0.029306,0.020937,0.016648,0.017242,0.01492,0.004918,-0.015986,-0.033543,-0.054936,-0.073404,-0.076865,-0.06901,-0.051451,-0.040377,-0.027367,0.018553,0.057414,0.071796,0.084106,0.098855,0.11242,0.11378,0.11346,0.11194,0.11305,0.11769,0.12219,0.12309,0.12633,0.12883,0.13166,0.1282,0.12324,0.11916,0.11673,0.11485,0.11301,0.111,0.1094,0.089825
0.92334,0.92322,0.92319,0.92323,0.92323,0.92318,0.92318,0.92317,0.9232,0.92332,0.92341,0.92369,0.92365,0.92368,0.92376,0.92435,0.92477,0.92514,0.92536,0.92542,0.92542,0.92551,0.92553,0.92552,0.92551,0.92548,0.92543,0.92549,0.92554,0.92555,0.92562,0.92562,0.92551,0.92551,0.92547,0.92544,0.92546,0.92542,0.92542,0.92543,0.92534,0.9253,0.92527,0.92527,0.92526,0.92523,0.92524,0.92529,0.92532,0.92539,0.92544,0.92546,0.92547,0.92552,0.92555,0.92555,0.92556,0.92571,0.92577,0.92595,0.926,0.926,0.92599,0.92616,0.92618,0.9265
