0.014182,0.010468,0.0021847,-0.014838,-0.017581,-0.025364,-0.029901,-0.033319,-0.035966,-0.038592,-0.04046,-0.040176,-0.037997,-0.034702,-0.028918,-0.023242,-0.013577,0.0057217,0.0080532,0.018696,0.030501,0.04948
-0.034477,-0.040119,-0.043772,-0.0513,-0.053117,-0.057064,-0.059796,-0.060375,-0.062265,-0.064442,-0.066535,-0.068183,-0.064306,-0.065729,-0.06425,-0.062351,-0.053729,-0.043155,-0.034203,-0.027527,-0.023691,-0.018914
0.0068595,0.0076487,0.0075218,0.009253,0.0098172,0.010503,0.01099,0.011189,0.011771,0.012056,0.012523,0.012622,0.012857,0.013468,0.013437,0.013585,0.013932,0.014336,0.013621,0.013414,0.012211,0.0099699
0.051235,0.054461,0.070852,0.076932,0.072767,0.071861,0.068086,0.071341,0.070666,0.06853,0.066324,0.063927,0.057056,0.048575,0.045711,0.045186,0.045855,0.044811,0.043352,0.044515,0.044588,0.042064
0.89253,0.88932,0.89002,0.88806,0.88486,0.88073,0.88127,0.881,0.88103,0.88102,0.88098,0.88083,0.88053,0.8825,0.88243,0.8857,0.88794,0.88939,0.89246,0.89538,0.89569,0.89837
0.40085,0.41524,0.42,0.42094,0.42693,0.4274,0.44576,0.43866,0.43415,0.43363,0.43146,0.4299,0.43472,0.43102,0.4295,0.42383,0.42339,0.41565,0.40963,0.40455,0.39373,0.38588
0.048534,0.045792,0.035209,0.024327,0.023729,0.023274,0.018652,0.014394,0.0080426,0.0017819,0.0042038,0.0080826,0.0005982,-0.0025943,0.001987,0.0042134,0.0045749,0.0084466,0.0089738,0.013492,0.016997,0.022208
0.011345,-0.0097864,-0.024636,-0.025072,-0.024402,-0.025279,-8.9039e-05,0.0093333,0.055455,0.059841,0.038846,0.024037,0.013223,-0.009206,-0.022248,-0.021186,-0.0081965,0.0053915,0.0036054,0.0034992,0.0044336,0.0050324
0.88812,0.88593,0.88867,-0.88692,-0.87838,-0.87752,-0.87592,-0.87438,-0.87455,-0.8742,-0.87427,-0.87415,-0.87538,0.88025,-0.87949,-0.87777,-0.88461,0.89216,0.90207,0.90775,0.90772,0.91021
0.16747,0.18649,0.25477,0.2424,0.24645,0.24927,0.24901,0.25043,0.25171,0.25511,0.25812,0.26358,0.31726,0.33623,0.16004,0.30477,0.21232,0.16608,0.094087,-0.030929,-0.098879,-0.15613
-0.0013058,-0.00097417,-0.00068503,-0.00050632,-0.00036383,-0.00021248,-0.00020934,-0.00013234,-0.00013582,-0.00011503,-7.5468e-05,-6.9322e-05,0.0062781,0.0068207,-0.025896,-0.01134,-0.010473,-0.0091463,-0.0062996,-0.0053522,-0.0038083,-0.0024984
-0.13769,-0.092531,-0.043115,-0.017327,-0.0032156,0.0084746,0.015335,0.028004,0.038389,0.04636,0.055062,0.064759,0.068793,0.070345,-0.024715,-0.023397,-0.079726,-0.12588,-0.16683,-0.14614,-0.10456,-0.067752
0.92244,0.91939,0.91513,0.91148,0.91031,0.9084,0.90905,0.90739,0.90575,0.90635,0.90511,0.90422,0.90402,0.90309,0.90423,0.90524,0.90716,0.9091,0.91144,0.91309,0.91397,0.91477
0.33047,0.34316,0.34656,0.35733,0.36727,0.37451,0.38397,0.38245,0.38204,0.38127,0.38172,0.3817,0.38904,0.38914,0.3906,0.39442,0.39218,0.38792,0.38311,0.3788,0.3743,0.36958
-0.004709,-0.0095963,-0.015258,-0.021481,-0.029598,-0.03722,-0.038707,-0.04052,-0.039606,-0.039078,-0.037803,-0.036557,-0.03625,-0.036461,-0.035322,-0.035496,-0.033133,-0.02635,-0.010449,-0.0069652,0.005335,0.015015
-0.037381,0.012437,-0.0071753,0.0067993,-0.00078681,-0.00043399,0.0015833,0.002114,0.0015486,0.0010921,0.0015913,0.0021759,-0.0038731,-0.0033993,-0.0071817,-0.012553,-0.018443,-0.024915,-0.033202,-0.04267,-0.041818,-0.041889
0.92337,0.92411,0.92403,0.92265,0.92265,0.92177,0.9208,0.921,0.92048,0.92052,0.92029,0.92033,0.91941,0.91828,0.91922,0.91938,0.91919,0.91892,0.91865,0.91896,0.91915,0.91945
-0.31659,-0.31779,-0.32484,-0.33057,-0.32934,-0.32783,-0.32623,-0.32608,-0.32663,-0.32713,-0.32632,-0.32558,-0.32516,-0.32314,-0.31749,-0.31071,-0.30911,-0.31146,-0.31713,-0.31575,-0.31616,-0.31625
-0.04459,-0.048055,-0.043118,-0.046773,-0.050242,-0.052285,-0.054315,-0.053584,-0.054331,-0.054005,-0.053444,-0.051653,-0.050641,-0.054351,-0.06745,-0.066322,-0.066986,-0.063107,-0.049425,-0.051625,-0.043793,-0.03766
-0.055419,-0.052666,-0.12502,-0.088597,-0.075473,-0.069063,-0.05744,-0.049334,-0.049174,-0.048222,-0.045063,-0.042654,-0.041931,-0.040651,-0.039304,-0.038495,-0.039793,-0.11689,-0.14327,-0.16993,-0.14494,-0.11818
