0.012372,0.0124,0.012455,0.012442,0.012434,0.012311,0.012112,0.011711,0.0096914,0.010006,0.0094018,0.0090457,0.0086147,0.0086623,0.0085946,0.008582,0.0084583,0.0084487,0.0085195,0.0086935,0.0088691,0.0090818,0.0093148,0.0093234,0.009261,0.009207,0.0093632,0.0094369,0.0094333,0.009483,0.0094503,0.0094009,0.0095617,0.01008,0.010081,0.010258,0.010312,0.0099285,0.0095861,0.0091707,0.0091582,0.0089159,0.0085427,0.0085435,0.0085716,0.0087444,0.0082659,0.0079558,0.0078698,0.008034,0.0083256,0.0093624,0.0088248
0.0009332,0.00092673,0.00090755,0.00090875,0.00090801,0.00087583,0.00084358,0.00085706,0.00098864,0.0011366,0.0011175,0.0011604,-0.00015758,-0.0006213,-0.0013624,-0.0018657,-0.0025019,-0.0032032,-0.0046145,-0.0062343,-0.0076182,-0.0089266,-0.0095162,-0.009671,-0.0097052,-0.0096395,-0.0096136,-0.0095654,-0.0095754,-0.0095354,-0.0091453,-0.0089182,-0.009084,-0.0092325,-0.0090687,-0.0089834,-0.0084743,-0.0087456,-0.0085719,-0.0084295,-0.0078672,-0.0079702,-0.0078887,-0.0078212,-0.0077488,-0.0074905,-0.007257,-0.0068804,-0.0060509,-0.0056123,-0.005091,-0.0041355,-0.0029437
-0.0040205,-0.0039738,-0.0039658,-0.0039468,-0.0039098,-0.0039261,-0.0039409,-0.0039466,-0.0039429,-0.003929,-0.0038768,-0.0039131,-0.0040352,-0.0045018,-0.0049858,-0.0048342,-0.0061224,-0.0053944,-0.0054278,-0.0053451,-0.0050449,-0.0047679,-0.0045652,-0.0044182,-0.0043622,-0.004337,-0.0041807,-0.0039427,-0.0039021,-0.003521,-0.0034721,-0.0032022,-0.0028568,-0.0025252,-0.0025629,-0.002278,-0.0020207,-0.0017542,-0.0015652,-0.0014203,-0.0012933,-0.0011581,-0.0011607,-0.0010343,-0.0010362,-0.0010001,-0.00099807,-0.0010133,-0.0010617,-0.0011371,-0.0011561,-0.0012233,-0.0021491
-0.034794,-0.034407,-0.0342,-0.034047,-0.033918,-0.033788,-0.033407,-0.033078,-0.032369,-0.031652,-0.031104,-0.03096,-0.030621,-0.026786,-0.022692,-0.021756,-0.022526,-0.019991,-0.019208,-0.019411,-0.019801,-0.020128,-0.020648,-0.021001,-0.022221,-0.022132,-0.02331,-0.024294,-0.025239,-0.025249,-0.024186,-0.021622,-0.019974,-0.017566,-0.010573,-0.0071242,-0.0068888,-0.0059712,-0.0051874,-0.00069101,-0.0027947,-0.0027757,-0.0011576,-0.00022587,0.00019879,6.2751e-05,-0.00025319,-0.00014605,-0.00066047,-0.002005,-0.0040198,-0.0054152,-0.0046819
0.89424,0.89421,0.89424,0.89409,0.89407,0.89397,0.89398,0.89403,0.89399,0.89394,0.89321,0.89211,0.89148,0.89835,0.90758,0.91263,0.91557,0.91551,0.91379,0.91104,0.90626,0.90627,0.90604,0.90551,0.90484,0.90408,0.90203,0.9001,0.90058,0.90153,0.90364,0.90505,0.90376,0.90309,0.90243,0.9018,0.90298,0.90141,0.90155,0.90159,0.90115,0.9008,0.90049,0.9004,0.90001,0.89987,0.89946,0.89832,0.89686,0.89533,0.89521,0.89474,0.89394
0.35828,0.35821,0.35812,0.35801,0.35833,0.35853,0.36166,0.3656,0.34571,0.32686,0.34391,0.32169,0.30868,0.28144,0.26049,0.24498,0.22865,0.22041,0.25994,0.27663,0.2941,0.30731,0.31656,0.31535,0.31776,0.30498,0.29625,0.2903,0.27874,0.26624,0.25641,0.27441,0.28376,0.29498,0.3053,0.31398,0.32287,0.33764,0.33421,0.33747,0.34338,0.32578,0.31259,0.30323,0.2944,0.28507,0.28402,0.29996,0.31082,0.31582,0.32192,0.32395,0.3171
0.056545,0.056458,0.056375,0.056287,0.045079,0.030478,0.020724,0.01615,0.011561,0.0084478,0.0059573,0.0044042,0.0031757,0.0021456,0.0016536,0.0011901,0.00085504,0.00061403,0.00044109,0.00034515,0.00027997,0.00020324,-0.00011047,-0.00010456,-7.7015e-05,6.4498e-05,4.4351e-05,2.3614e-05,2.3139e-05,1.7768e-05,1.2948e-05,-1.0178e-05,-7.8122e-06,-4.1741e-06,-4.4788e-06,-4.0545e-06,-3.6878e-06,-3.5733e-06,-3.6277e-06,-3.2977e-06,-3.1566e-06,2.5054e-06,1.7341e-06,1.2742e-06,9.0773e-07,6.5751e-07,4.7117e-07,3.8926e-07,3.0705e-07,2.479e-07,1.652e-07,1.3107e-07,8.989e-08
0.02048,0.021167,0.020507,0.023043,0.025792,0.028176,0.04002,0.058236,0.051083,-0.081159,-0.0477,-0.016975,-0.01365,-0.0041621,-0.00061258,0.0021574,0.0066331,0.0095589,0.010338,-0.22665,-0.2272,-0.22121,-0.24372,-0.24869,-0.25883,-0.3113,-0.37462,-0.40886,-0.45358,-0.49024,-0.50399,-0.46532,-0.40389,-0.36988,-0.36817,-0.35511,-0.32249,-0.28224,-0.25382,-0.24594,-0.23855,-0.29259,-0.36089,-0.39905,-0.43283,-0.47044,-0.53785,-0.0076088,-0.16033,-0.10981,-0.060198,-0.023427,0.020245
0.90534,0.90526,0.90515,0.90505,0.90498,0.90493,0.90487,0.90446,0.90474,0.90465,0.90472,0.90503,0.90426,0.90444,0.90379,0.90315,0.903,0.90299,0.90356,0.90436,0.905,0.90541,0.90549,0.90651,0.90729,0.90761,0.90779,0.90807,0.90805,0.90819,0.90818,0.90788,0.90738,0.90703,0.90712,0.90778,0.90783,0.9081,0.9085,0.90895,0.90926,0.90948,0.90949,0.90959,0.90961,0.90972,0.90982,0.90978,0.9096,0.90941,0.90902,0.90865,0.90817
-0.37359,-0.37389,-0.37454,-0.37537,-0.37584,-0.3732,-0.37467,-0.37768,-0.358,-0.34766,-0.34357,-0.31952,-0.31982,-0.32815,-0.33177,-0.33722,-0.34261,-0.34152,-0.34123,-0.34031,-0.34003,-0.33817,-0.33638,-0.33795,-0.33394,-0.33363,-0.33226,-0.33169,-0.33124,-0.33167,-0.32882,-0.32697,-0.32801,-0.32842,-0.32891,-0.32905,-0.3277,-0.32453,-0.32197,-0.32088,-0.31965,-0.31731,-0.31718,-0.31519,-0.31117,-0.31084,-0.30502,-0.30485,-0.29955,-0.29757,-0.29262,-0.28616,-0.28719
