0.046895,0.054684,0.06041,0.0649,0.067906,0.070629,0.072407,0.07337,0.07323,0.072137,0.071292,0.070658,0.068085,0.06353,0.057194,0.051641,0.047446,0.043871,0.041486,0.038867,0.036762,0.033263,0.025886,0.019803,0.0090052,0.0080891,0.003764,-0.0038075
-0.022466,-0.026034,-0.031905,-0.035326,-0.038084,-0.04177,-0.042387,-0.041027,-0.040173,-0.037657,-0.036343,-0.033891,-0.03184,-0.029871,-0.028376,-0.027772,-0.025596,-0.02531,-0.024332,-0.02341,-0.021811,-0.017018,-0.018807,-0.016666,-0.014086,-0.0094897,-0.0083251,-0.005375
-0.0035768,-0.0023787,-0.0005769,0.00025537,0.0013147,0.0013199,0.0012321,0.00099872,0.00081892,0.00064133,0.0005691,0.00042688,0.00010921,0.00034927,1.1947e-05,-6.9168e-05,-0.00056585,-0.0009324,-0.00098066,-0.0011111,-0.001166,-0.001733,-0.0042104,-0.0046885,-0.0068861,-0.0088129,-0.010005,-0.01099
0.05541,0.072469,0.086317,0.098777,0.10497,0.10722,0.10797,0.10788,0.10693,0.10269,0.099365,0.097415,0.094981,0.092548,0.086705,0.085926,0.084908,0.078954,0.079526,0.077027,0.074379,0.067177,0.056744,0.046754,0.034065,0.023776,0.014504,-0.0012087
0.91048,0.9112,0.90981,0.90952,0.90831,0.90802,0.90984,0.91356,0.91715,0.91889,0.92199,0.92271,0.92296,0.92262,0.92207,0.9223,0.92211,0.92169,0.92119,0.92075,0.92022,0.91931,0.91884,0.91736,0.91757,0.91705,0.91696,0.91674
0.33297,0.33556,0.34048,0.35226,0.35818,0.36099,0.3568,0.34452,0.32982,0.31734,0.30726,0.30101,0.29827,0.2977,0.29849,0.30231,0.3067,0.31001,0.31306,0.31654,0.319,0.31993,0.31992,0.31982,0.31954,0.31842,0.31783,0.31361
0.033571,0.028826,0.028181,0.024575,0.022023,0.020745,0.021235,0.018038,0.013221,0.0098136,0.0085819,0.0068916,0.0068064,0.0052153,0.0043097,0.0062576,0.0068289,0.0079323,0.0091401,0.014184,0.01441,0.014968,0.014948,0.01504,0.01506,0.014976,0.014801,0.014742
0.20077,0.20266,0.1955,0.18712,0.18183,0.18651,0.18666,0.18147,0.16785,0.15638,0.15333,0.15922,0.15256,0.14978,0.1519,0.15805,0.16172,0.16389,0.16483,0.16881,0.17268,0.16871,0.16101,0.15594,0.16288,0.17519,0.19425,0.21317
0.89391,0.89709,0.89895,0.89987,0.90228,0.90472,0.90732,0.9095,0.91075,0.91203,0.91282,0.91288,0.91269,0.91247,0.91114,0.90989,0.9083,0.90916,0.90884,0.90916,0.90939,0.90766,0.90747,0.90638,0.90496,0.90151,0.90078,0.89765
-0.19712,-0.18359,-0.1395,-0.096981,-0.040474,0.0037253,0.023279,0.032294,0.043403,0.052057,0.053301,0.049957,0.042064,0.020872,-0.0011411,-0.031407,-0.066227,-0.093756,-0.11762,-0.1425,-0.16531,-0.21305,-0.24296,-0.2719,-0.29634,-0.31552,-0.33094,-0.34304
