0.033819,0.033334,0.033023,0.03263,0.032149,0.03189,0.032078,0.0323,0.033538,0.035105,0.037426,0.039362,0.039605,0.040344,0.041209,0.041773,0.042168,0.042018,0.041135,0.041054,0.03952,0.037478,0.035076,0.031996,0.030069,0.028411,0.026496,0.024607,0.02266,0.020385,0.018217
-0.013907,-0.014264,-0.015,-0.015597,-0.015986,-0.019079,-0.017245,-0.018606,-0.020561,-0.023462,-0.025817,-0.025389,-0.028958,-0.027045,-0.029652,-0.028256,-0.027907,-0.028527,-0.029086,-0.028972,-0.02916,-0.029002,-0.028314,-0.027357,-0.027538,-0.026387,-0.023216,-0.022667,-0.020631,-0.018407,-0.016222
-0.00016988,-6.784e-05,5.1254e-05,-4.4356e-05,7.216e-05,0.00015672,0.00037455,0.00065485,0.0016822,0.0015416,0.00188,0.002166,0.0023254,0.0024731,0.0024898,0.0024684,0.002317,0.0020882,0.0012388,0.0014595,0.0013246,0.0013173,0.001461,0.0021332,0.0022077,0.0027133,0.0030776,0.0031197,0.002911,0.0020317,0.0014583
0.0085887,0.010271,0.0114,0.016147,0.021452,0.035416,0.035488,0.046997,0.051531,0.054911,0.061662,0.062183,0.065848,0.065997,0.066207,0.066872,0.065624,0.065284,0.064373,0.062961,0.060676,0.058636,0.055721,0.051346,0.04674,0.03749,0.037413,0.032959,0.02868,0.021903,0.02391
0.90516,0.90472,0.90483,0.90447,0.90447,0.90457,0.90467,0.90462,0.90486,0.90562,0.9072,0.90587,0.90668,0.90842,0.90708,0.90772,0.90814,0.90814,0.90808,0.90805,0.90781,0.90733,0.90571,0.90497,0.90515,0.90436,0.90364,0.90218,0.90143,0.90108,0.90005
0.35888,0.35926,0.35818,0.35785,0.35786,0.35673,0.35899,0.3569,0.35321,0.34952,0.34443,0.34149,0.34128,0.33784,0.33768,0.3369,0.33667,0.33644,0.3371,0.33739,0.33894,0.3402,0.34181,0.3435,0.3467,0.35359,0.35368,0.35639,0.35595,0.36019,0.36402
0.041935,0.033905,0.02425,0.022479,0.019212,0.015423,0.025363,0.027351,0.018131,0.01181,0.011596,0.012249,0.010411,0.0097429,0.0090859,0.0076239,0.0049409,0.0063554,0.0052145,0.0054139,0.0046597,0.0041406,0.0037643,0.0034364,0.0033691,0.0031661,0.0029024,0.0026171,0.0025628,0.012925,0.024102
0.051053,0.051735,0.053337,0.054341,0.055238,0.052674,0.049043,0.046216,0.044967,0.043772,0.042953,0.042239,0.042207,0.041797,0.04312,0.045252,0.049294,0.051633,0.055459,0.057401,0.058119,0.057624,0.058578,0.053756,0.054026,0.052854,0.052134,0.052132,0.051879,0.049588,0.049569
0.92253,0.92369,0.92378,0.92508,0.92475,0.92081,0.91799,0.91547,0.91464,0.91345,0.91219,0.91126,0.91059,0.91006,0.90978,0.90826,0.90695,0.90605,0.90534,0.90479,0.90458,0.90425,0.90396,0.90372,0.90349,0.90444,0.90448,0.90494,0.90542,0.90597,0.90656
-0.17959,-0.15282,-0.12743,-0.08538,-0.052005,-0.03819,-0.027261,-0.020663,-0.029851,-0.040021,-0.039534,-0.033705,-0.025341,-0.023867,-0.020432,-0.016362,-0.01505,-0.0149,-0.017308,-0.022197,-0.045005,-0.062015,-0.075801,-0.098159,-0.13141,-0.16908,-0.20395,-0.23842,-0.26752,-0.29073,-0.30749
