0.0015952,0.0046617,0.011456,0.013112,0.013151,0.013453,0.012792,0.010472,0.0087178,0.005335,0.0013572,-0.0021514,-0.0077421,-0.008129,-0.010233,-0.016802,-0.012554,-0.014815,-0.015699,-0.015271,-0.014685,-0.016285,-0.016841,-0.016435,-0.016364,-0.0159,-0.015404,-0.014038,-0.011688,-0.0099491,-0.0086301,-0.0085085,-0.0088657,-0.010276,-0.013621,-0.017171,-0.022605,-0.022772
-0.0025115,-0.0040884,-0.0078732,-0.0084416,-0.014975,-0.015066,-0.016975,-0.019364,-0.021858,-0.023661,-0.024489,-0.023549,-0.024622,-0.026323,-0.027069,-0.027849,-0.027736,-0.027564,-0.026687,-0.026685,-0.02638,-0.026446,-0.026331,-0.026451,-0.027102,-0.028036,-0.02884,-0.029453,-0.029046,-0.028356,-0.027451,-0.027164,-0.025961,-0.024702,-0.02303,-0.020991,-0.019196,-0.017497
-0.0087207,-0.0093025,-0.0077232,-0.0069278,-0.0065071,-0.0063282,-0.0052943,-0.0043656,-0.004158,-0.002863,-0.0020395,0.0014908,0.0006995,0.00061294,0.00087429,0.0012447,0.0015235,0.0018086,0.0022163,0.002131,0.0020989,0.0019941,0.0020566,0.002048,0.0018663,0.0012799,0.0010565,-0.00016023,0.00071172,-0.00039574,0.00016218,-0.00032528,-0.00072571,-0.00067092,-0.0010865,-0.0016263,-0.0021829,-0.0022588
-0.0015172,0.012102,0.014765,0.017955,0.026182,0.037069,0.043306,0.049309,0.050208,0.047253,0.046477,0.042152,0.041053,0.041028,0.040313,0.039592,0.034826,0.03458,0.033696,0.033471,0.033033,0.03165,0.019915,0.021166,0.015414,0.014657,0.014206,0.012193,0.010595,0.0091514,0.007477,0.005832,0.0029661,-0.0032303,-0.012034,-0.030186,-0.03393,-0.052504
0.89714,0.89696,0.89556,0.89399,0.89189,0.88946,0.88605,0.88329,0.88137,0.87957,0.8781,0.87589,0.8734,0.87218,0.87115,0.87029,0.86954,0.86871,0.86826,0.86801,0.86744,0.86709,0.86728,0.86747,0.86788,0.86778,0.86805,0.86846,0.86959,0.87072,0.87186,0.87367,0.87539,0.87781,0.87998,0.88183,0.88247,0.88332
0.34697,0.35182,0.36455,0.37756,0.38664,0.39347,0.40082,0.40705,0.40914,0.41348,0.42016,0.42307,0.4264,0.42838,0.42779,0.4283,0.42551,0.42372,0.42146,0.41949,0.41978,0.41971,0.41756,0.41547,0.41425,0.41382,0.41331,0.41214,0.40854,0.40686,0.40445,0.39919,0.39612,0.38908,0.37574,0.3641,0.36356,0.35729
0.013052,0.017371,0.019688,0.024666,0.019872,0.013743,0.013013,0.01062,0.0094373,0.0076849,0.0064179,0.0046561,0.0045399,0.0035235,0.0032254,0.0024762,0.0027134,0.002255,0.0022599,0.0021071,0.0019566,0.0019815,0.0017882,0.0016359,0.001578,0.0014736,0.0011768,0.0011725,0.001093,0.0010644,0.0010675,0.0010723,0.0010749,0.00089512,0.00077336,0.00063128,0.00056682,0.00046026
0.051488,0.055059,0.057394,0.058359,0.059789,0.059998,0.059407,0.058177,0.057101,0.056729,0.055481,0.053641,0.051166,0.049712,0.046473,0.045706,0.045374,0.042087,0.040149,0.040227,0.040279,0.039719,0.039858,0.040467,0.041433,0.044194,0.044563,0.044364,0.04488,0.046847,0.048159,0.048725,0.048815,0.046004,0.045958,0.045992,0.047429,0.053776
0.88508,0.88335,0.88042,0.87537,-0.8612,-0.84484,-0.82567,-0.82352,-0.82572,0.84009,0.85503,0.89466,-0.87853,-0.86736,-0.86296,-0.85535,-0.85221,-0.84797,-0.84362,-0.84082,-0.83896,-0.832,-0.82764,-0.82817,-0.81291,-0.80085,-0.80967,0.82489,0.83983,0.8566,0.85707,0.86297,0.86745,0.87046,0.87203,0.87453,0.87608,0.88091
-0.3279,-0.3045,-0.29855,-0.30706,-0.33083,-0.35648,-0.36184,-0.35228,-0.35169,-0.31091,-0.27608,-0.11069,-0.22203,-0.23143,-0.24248,-0.26216,-0.29511,-0.34191,-0.37709,-0.42845,-0.42792,-0.44232,-0.45008,-0.45211,-0.47923,-0.49001,-0.47026,-0.44144,-0.43839,-0.42361,-0.40042,-0.38437,-0.3705,-0.36964,-0.37471,-0.37888,-0.38472,-0.39054
