0.062005,0.062215,0.062411,0.062524,0.062611,0.062469,0.060969,0.060673,0.059947,0.059668,0.059987,0.061614,0.063571,0.06993,0.070702,0.070932,0.071518,0.072655,0.07321,0.072754,0.073084,0.072769,0.072791,0.072753,0.072472,0.072151,0.071272,0.071742,0.071808,0.071828,0.071701,0.071061,0.070608,0.070174,0.069368,0.068573,0.067897,0.067526,0.06723,0.066954,0.06658,0.066286,0.065525,0.064037,0.062612,0.060556,0.057707,0.051137,0.0501,0.049309,0.047956,0.045139,0.043017,0.043416,0.043638,0.04421,0.04496,0.046043,0.046305,0.047059,0.047787,0.048707,0.048898,0.049451,0.050102
-0.00376,-0.0037989,-0.0040853,-0.0041284,-0.0039653,-0.0032597,-0.0018446,-0.003266,-0.0043854,-0.0059111,-0.0063201,-0.0077032,-0.0085182,-0.0090943,-0.009046,-0.0095079,-0.00986,-0.0098967,-0.011651,-0.012534,-0.012726,-0.012516,-0.012958,-0.013136,-0.013174,-0.013391,-0.013325,-0.013472,-0.013393,-0.012879,-0.012909,-0.012772,-0.012726,-0.012725,-0.012647,-0.012603,-0.012432,-0.012158,-0.012153,-0.012112,-0.011703,-0.011746,-0.011105,-0.010356,-0.0098438,-0.0096006,-0.0091198,-0.0090524,-0.0090649,-0.0084737,-0.007354,-0.0053827,-0.0023527,0.00027255,-0.00016586,0.0012587,0.0033567,0.0043671,0.0070793,0.0057404,0.005372,0.0062998,0.0067685,0.0072868,0.0072642
3.1451e-06,-2.4341e-05,4.3015e-05,0.00021513,0.00025648,1.6914e-05,-0.00030354,-0.00044347,-0.0010017,-0.0013582,-0.0014538,-0.0014677,-0.0014772,-0.0014398,-0.0015357,-0.0016582,-0.0017459,-0.0018858,-0.0018793,-0.0018896,-0.0018601,-0.0017397,-0.0017894,-0.0017375,-0.0017674,-0.0019308,-0.001846,-0.0020279,-0.0022162,-0.0023647,-0.0023343,-0.0023095,-0.0023062,-0.0023035,-0.0023105,-0.0023091,-0.0023014,-0.0023045,-0.0023071,-0.0022962,-0.0022932,-0.0023084,-0.0023487,-0.0023783,-0.0024864,-0.0026572,-0.0028406,-0.0028097,-0.0029213,-0.0031396,-0.0032851,-0.0032754,-0.0032428,-0.0032159,-0.0031813,-0.0032769,-0.0035031,-0.0036161,-0.0037758,-0.0041157,-0.0041553,-0.004417,-0.0048693,-0.0049636,-0.0055483
-0.02773,-0.027834,-0.026219,-0.024744,-0.017014,-0.011498,0.0020445,0.013999,0.02352,0.022726,0.033627,0.048244,0.056284,0.056916,0.062521,0.067611,0.073236,0.074747,0.074639,0.07525,0.074997,0.07535,0.075595,0.076192,0.078823,0.083054,0.083201,0.084201,0.084275,0.085957,0.086238,0.086631,0.086933,0.087115,0.087768,0.087483,0.08844,0.088982,0.089474,0.089755,0.089667,0.089746,0.08976,0.089859,0.091704,0.093423,0.09326,0.095361,0.095994,0.092826,0.087662,0.079932,0.064144,0.058479,0.046588,0.035183,0.024139,0.022267,0.018616,0.013181,0.012505,0.010237,0.0075526,0.0053806,0.0030571
0.906,0.90602,0.90604,0.90609,0.90615,0.9066,0.90688,0.9073,0.90703,0.90686,0.90665,0.90658,0.90656,0.90652,0.90641,0.90612,0.90584,0.9053,0.90402,0.90209,0.901,0.8997,0.89897,0.89866,0.8978,0.89661,0.89686,0.89608,0.89537,0.89406,0.8926,0.89152,0.88997,0.88949,0.88925,0.8891,0.88852,0.88706,0.88585,0.8857,0.88596,0.88522,0.88538,0.88463,0.8851,0.88683,0.88861,0.88954,0.89051,0.89142,0.89261,0.89271,0.89362,0.8937,0.89441,0.89501,0.89514,0.89556,0.89549,0.89596,0.89618,0.89668,0.8973,0.89801,0.8983
0.31796,0.318,0.31849,0.3191,0.32089,0.32233,0.32419,0.32633,0.32978,0.33321,0.33776,0.34118,0.34425,0.3516,0.35297,0.35624,0.36006,0.36809,0.37067,0.37608,0.38005,0.38234,0.38359,0.385,0.38614,0.38775,0.38824,0.39116,0.39799,0.39935,0.40354,0.40614,0.40722,0.40693,0.4073,0.40737,0.40763,0.40839,0.40985,0.41308,0.41261,0.41307,0.41335,0.41371,0.41309,0.41077,0.4079,0.40601,0.40454,0.40242,0.39639,0.3941,0.38838,0.38239,0.3733,0.37119,0.36777,0.36573,0.36563,0.36578,0.36572,0.36421,0.35693,0.36163,0.35818
0.047036,0.047239,0.047339,0.04725,0.047206,0.04714,0.047122,0.047073,0.047009,0.046884,0.046601,0.044496,0.042226,0.04403,0.043977,0.042457,0.041669,0.040611,0.039489,0.039079,0.039085,0.039188,0.038975,0.038493,0.03706,0.037463,0.038017,0.038664,0.039294,0.037693,0.038166,0.03743,0.037385,0.037258,0.036345,0.036873,0.036115,0.035873,0.035426,0.035062,0.034899,0.034431,0.03128,0.031098,0.027483,0.025833,0.021358,0.024228,0.025528,0.024682,0.025601,0.026041,0.028486,0.028663,0.029995,0.040423,0.049994,0.052625,0.0572,0.058944,0.059094,0.061076,0.063015,0.07136,0.073766
0.05561,0.055421,0.054389,0.096562,0.1051,0.089883,0.095415,0.093295,0.10061,0.10397,0.10384,0.10345,0.10366,0.10386,0.10364,0.1036,0.10341,0.10322,0.10259,0.094013,0.081564,0.05896,0.027618,0.029525,0.020385,0.0095606,0.0087131,0.003731,-0.0023759,-0.0054888,-0.0063845,-0.0025067,0.0025105,0.011369,0.022585,0.024583,0.039794,0.054188,0.060046,0.063943,0.083121,0.082465,0.066236,0.050313,0.046813,0.038396,0.067863,0.10034,0.10545,0.11213,0.11175,0.087673,0.057745,0.04586,0.038385,0.028686,0.0070996,0.00096771,-0.0051435,-0.010707,-0.013035,-0.014469,-0.022555,-0.031383,-0.042003
0.90728,0.9073,0.90726,0.907,0.90633,0.90415,0.90308,0.89927,0.89941,0.89878,0.89729,0.89506,0.8966,0.8952,0.89499,0.8947,0.89328,0.89173,0.89083,0.88973,0.88897,0.88806,0.88765,0.88739,0.88504,0.88611,0.88548,0.88487,0.88419,0.88382,0.88263,0.88143,0.88059,0.87989,0.87782,0.87743,0.87574,0.87447,0.87365,0.87268,0.86974,0.87009,0.86944,0.86866,0.86853,0.86946,0.87107,0.87432,0.87769,0.87825,0.88109,0.88332,0.88506,0.88679,0.88961,0.88976,0.89062,0.89111,0.89194,0.89218,0.89346,0.89334,0.89329,0.89336,0.89341
-0.34704,-0.34698,-0.32802,-0.30573,-0.27821,-0.24252,-0.20927,-0.1778,-0.15298,-0.13755,-0.13611,-0.14458,-0.15096,-0.16352,-0.17648,-0.18363,-0.19186,-0.1969,-0.19607,-0.19328,-0.1894,-0.18999,-0.18958,-0.19121,-0.19283,-0.19392,-0.1994,-0.2003,-0.20567,-0.20521,-0.20973,-0.21211,-0.22433,-0.22333,-0.22574,-0.22787,-0.23755,-0.23965,-0.25129,-0.2677,-0.28336,-0.2956,-0.30669,-0.31244,-0.32094,-0.32729,-0.32707,-0.3287,-0.33352,-0.33923,-0.34363,-0.34437,-0.3443,-0.34461,-0.34535,-0.34662,-0.3483,-0.34978,-0.35163,-0.35009,-0.35008,-0.3493,-0.34847,-0.34806,-0.34689
