-4.7823e-05,-4.5359e-05,-7.8687e-06,-0.00040249,-0.0010668,-0.0045313,-0.0059115,-0.007943,-0.013343,-0.01921,-0.018937,-0.021819,-0.024881,-0.02725,-0.032871,-0.038739,-0.040519,-0.041215,-0.045052,-0.045364,-0.04528,-0.045889,-0.047429,-0.048561,-0.048578,-0.048422,-0.048113,-0.047763,-0.04577,-0.04343,-0.039792,-0.035746,-0.029655,-0.028389,-0.026406,-0.02375,-0.019803,-0.019744,-0.020088,-0.020295,-0.019993,-0.018788,-0.01638,-0.013949,-0.010941,-0.010481
-0.0055411,-0.0060312,-0.0069847,-0.0094387,-0.011834,-0.015347,-0.014751,-0.017938,-0.020506,-0.02711,-0.025821,-0.028061,-0.029715,-0.03041,-0.030839,-0.035336,-0.039109,-0.039188,-0.040833,-0.041123,-0.042846,-0.043943,-0.043613,-0.043167,-0.043064,-0.044456,-0.043585,-0.044228,-0.044409,-0.044184,-0.043427,-0.042186,-0.039653,-0.037312,-0.034221,-0.030295,-0.026102,-0.018153,-0.019105,-0.01515,-0.0126,-0.0087199,-0.0059331,-0.0040064,-0.00063942,0.0032678
-0.0026194,-0.0026224,-0.0024507,-0.0023662,-0.0022139,-0.0022591,-0.0023499,-0.0022238,-0.0020929,-0.0015372,-0.0017126,0.002661,0.002838,0.0038709,0.0040366,0.0041181,0.0040014,0.0039716,0.0040353,0.004096,0.0041377,0.004234,0.0042062,0.0042878,0.0043278,0.0043276,0.004358,0.0043706,0.0044539,0.0045393,0.0047152,0.0047827,0.0049574,0.0048828,0.0049144,0.004746,0.0045893,0.0045916,0.0045037,0.0040618,0.0034564,0.0032567,0.0027119,0.0025184,0.0019284,0.0019277
-0.017254,-0.010578,-0.0049641,0.0016057,0.0043251,0.0053064,0.0090307,0.01515,0.018166,0.027774,0.027467,0.025774,0.026992,0.027034,0.031335,0.036335,0.039262,0.040098,0.044719,0.045034,0.047321,0.049185,0.050879,0.052008,0.051922,0.052649,0.051253,0.049195,0.048475,0.042136,0.0433,0.037316,0.03636,0.028608,0.023301,0.011308,0.011831,0.0024154,-0.0093038,-0.013421,-0.025058,-0.028802,-0.034092,-0.037973,-0.03919,-0.040242
0.89435,0.89389,0.89281,0.89002,0.88979,0.88588,0.88364,0.88082,0.87883,0.87579,0.87621,0.87576,0.87474,0.87356,0.87334,0.87162,0.87164,0.87194,0.87174,0.872,0.87183,0.87134,0.87086,0.87048,0.87056,0.8707,0.87098,0.87129,0.87158,0.8723,0.87254,0.87354,0.87465,0.87589,0.87699,0.87827,0.87981,0.88142,0.88241,0.88224,0.88291,0.88373,0.88586,0.88576,0.88628,0.88717
0.36331,0.36866,0.37584,0.38328,0.39194,0.40154,0.40976,0.41688,0.4221,0.42497,0.42646,0.42881,0.4325,0.43445,0.43607,0.43635,0.43611,0.43513,0.43561,0.43519,0.4389,0.43877,0.43956,0.44022,0.44148,0.44125,0.44014,0.43878,0.43565,0.42864,0.42959,0.4218,0.41127,0.40982,0.40717,0.39814,0.39022,0.38298,0.37487,0.37633,0.37546,0.3721,0.36776,0.36394,0.35964,0.35894
0.0276,0.032005,0.031774,0.019975,0.021528,0.017737,0.010782,0.010981,0.0097578,0.0084749,0.0077303,0.0061105,0.0066266,0.0068987,0.0057537,0.0047158,0.0038635,0.0034966,0.0031357,0.0030642,0.0028088,0.0024462,0.0014927,0.0014797,0.0011016,0.00099033,0.00074981,0.00074527,0.00077214,0.00077091,0.00077893,0.00082707,0.00067339,0.00056371,0.00056141,0.00051242,0.00045786,0.00030216,0.00039076,0.011354,0.027846,0.032848,0.040659,0.044649,0.048159,0.052138
0.088987,0.093924,0.099816,0.098585,0.096478,0.096501,0.093841,0.084429,0.068837,0.070264,0.068709,0.070952,0.068763,0.067087,0.064658,0.058862,0.058235,0.056185,0.05509,0.054323,0.053599,0.052097,0.051122,0.052845,0.061161,0.069001,0.084104,0.10006,0.091414,0.077839,0.066777,0.06371,0.060903,0.056927,0.047139,0.045634,0.041018,0.02956,0.031018,0.033071,0.031072,0.029621,0.033523,0.036175,0.040087,0.041376
0.90143,0.90019,0.89929,0.89668,0.88674,-0.88128,-0.86844,-0.86137,-0.85936,-0.85837,-0.85811,0.90924,0.92297,0.93804,0.93855,-0.9206,-0.90428,-0.89352,-0.88713,-0.88986,-0.88721,-0.88253,-0.87428,-0.86883,-0.86548,-0.86357,-0.86227,-0.86173,-0.86201,0.86832,0.8797,0.88591,0.88537,0.88852,0.8902,0.89248,0.89387,0.8962,0.8985,0.89984,0.90072,0.90087,0.90218,0.90283,0.90295,0.90313
-0.23716,-0.219,-0.20702,-0.21824,-0.23209,-0.25225,-0.27154,-0.25938,-0.24112,-0.24237,-0.25239,-0.056426,-0.034443,0.040306,-0.001347,-0.081869,-0.12977,-0.17713,-0.2237,-0.23156,-0.22932,-0.24734,-0.26284,-0.28056,-0.28354,-0.29405,-0.31521,-0.32353,-0.32724,-0.29916,-0.25076,-0.27365,-0.27168,-0.2658,-0.2646,-0.27178,-0.29231,-0.31527,-0.33168,-0.33944,-0.34402,-0.34143,-0.3415,-0.34411,-0.34421,-0.3497
-0.00075501,-0.00054906,-0.00041569,-0.00044852,-0.00033956,-0.00023687,-0.00018982,-0.00014481,-0.00010146,-5.432e-05,-5.7486e-05,-4.4153e-05,-3.0966e-05,-2.579e-05,-1.7669e-05,-1.5914e-05,-1.3125e-05,-7.3823e-06,-4.9015e-06,-5.1503e-06,-4.3745e-06,-3.0781e-06,-2.2393e-06,-1.4155e-06,-1.4176e-06,-1.4092e-06,-1.1993e-06,-1.1562e-06,-9.1297e-07,-6.3075e-07,-4.7666e-07,-3.2883e-07,-2.4526e-07,-1.8274e-07,-1.2941e-07,-8.5286e-08,-6.4569e-08,0.0073305,0.012146,0.014547,0.015479,0.014553,0.014128,0.012285,0.012523,0.010947
-0.15241,-0.13436,-0.091995,-0.28247,-0.4554,-0.33103,0.84235,-0.39538,-0.44168,-0.28925,-0.26426,-0.17607,0.67645,-0.26512,-0.34451,-0.25049,-0.24484,-0.15541,-0.11092,0.26019,0.39985,0.53916,-0.2231,-0.16819,-0.25118,-0.32825,-0.37186,0.84732,-0.31272,0.90724,0.86623,-0.57534,-0.48261,-0.37429,-0.30603,-0.22223,-0.18951,-0.15658,-0.12214,-0.10477,-0.096807,-0.08988,-0.086339,-0.087163,-0.087117,-0.082691
0.92407,0.92456,0.92451,0.92447,0.92416,0.92275,0.92352,0.92319,0.92278,0.92208,0.92093,0.92036,0.91707,0.91695,0.91613,0.91584,0.91581,0.9157,0.91563,0.91551,0.91537,0.91528,0.91527,0.91526,0.91523,0.91523,0.91513,0.9151,0.91518,0.91519,0.91525,0.91526,0.91535,0.91556,0.91589,0.91645,0.91723,0.91777,0.9182,0.91926,0.92056,0.9214,0.92133,0.9219,0.92186,0.92232
0.32479,0.32578,0.32472,0.32444,0.32381,0.32234,0.32175,0.32135,0.32102,0.3206,0.32028,0.32445,0.32988,0.33298,0.33144,0.32961,0.32708,0.32561,0.32453,0.32357,0.32298,0.32072,0.3208,0.32059,0.32057,0.32024,0.32026,0.32011,0.32,0.32095,0.32424,0.32741,0.32914,0.3314,0.33464,0.33694,0.33886,0.34002,0.34055,0.34015,0.33938,0.34007,0.34084,0.34236,0.34207,0.34275
-0.0021586,-0.002983,-0.0042923,-0.0057335,-0.0070893,-0.0068702,-0.011823,-0.012431,-0.011897,-0.01423,-0.015303,-0.016874,-0.019325,-0.018866,-0.018672,-0.019889,-0.020993,-0.020903,-0.022706,-0.023565,-0.02352,-0.02358,-0.023599,-0.023663,-0.023603,-0.023274,-0.022935,-0.019722,-0.021302,-0.018944,-0.01988,-0.020942,-0.021857,-0.022413,-0.021183,-0.020353,-0.019024,-0.015122,-0.011613,-0.0073997,-0.0056586,-0.0048392,-0.0047161,-0.0042303,-0.0019095,0.00061087
-0.0048184,-0.0062322,-0.0043534,-0.0049393,-0.0049956,-0.0058134,-0.006206,-0.0078429,-0.0068661,-0.0078709,-0.0091846,-0.015709,-0.02329,-0.027775,-0.020473,-0.012411,-0.012391,-0.0079433,-0.010284,-0.0090542,-0.0090762,-0.0090511,-0.0094349,-0.0096651,-0.010004,-0.0099368,-0.0094762,-0.009378,-0.0090938,-0.0091928,-0.0091134,-0.0091645,-0.0091241,-0.0088087,-0.0080888,-0.0066469,-0.0060878,-0.0061477,-0.0055565,-0.0051661,-0.0051847,-0.0053916,-0.0059668,-0.0056401,-0.0056181,-0.0061789
0.92675,0.92747,0.92745,0.92726,0.92707,0.92717,0.92714,0.92712,0.92701,0.92701,0.92703,0.92543,0.9249,0.92516,0.92569,0.9269,0.92662,0.92714,0.92722,0.92775,0.92843,0.92914,0.92955,0.9297,0.92975,0.92976,0.92973,0.92973,0.92976,0.92974,0.92972,0.92955,0.92919,0.92873,0.92826,0.92788,0.92761,0.92758,0.9276,0.92761,0.92744,0.9273,0.92719,0.92704,0.92695,0.92685
