0.058846,0.056408,0.053685,0.051137,0.048563,0.045822,0.043086,0.039199,0.038924,0.036793,0.036052,0.033976,0.035086,0.03501,0.035325,0.03592,0.037356,0.041743,0.039554,0.04025,0.042384,0.043621,0.044869,0.045891,0.04774,0.047559,0.047798,0.048467,0.051698,0.055531,0.061367,0.064833,0.066953,0.071355,0.074994,0.07635,0.076837
0.0021441,0.0027508,0.0029482,0.002914,0.00096903,7.3084e-05,-0.0028192,-0.002689,-0.0056916,-0.0057845,-0.0060882,-0.0072614,-0.0090786,-0.0095812,-0.0094901,-0.0093764,-0.009352,-0.0092764,-0.0092862,-0.0093577,-0.0093994,-0.0093797,-0.0093148,-0.0092944,-0.0090841,-0.011032,-0.012028,-0.012847,-0.013973,-0.014655,-0.01418,-0.013673,-0.013562,-0.013025,-0.012164,-0.011285,-0.010121
0.002504,0.0024533,0.0022269,0.0017878,0.0010433,0.00088971,0.00036228,-9.6714e-05,-0.00072763,-0.00072289,-0.00086965,-0.00096959,-0.0012293,-0.001422,-0.0017247,-0.001821,-0.0016858,-0.0015675,-0.0017478,-0.0019523,-0.0021805,-0.002476,-0.0024616,-0.0025303,-0.0026401,-0.0024222,-0.0024109,-0.0022346,-0.002044,-0.001796,-0.0013198,-0.0008393,-0.0008882,-0.00077606,-0.00043569,5.7806e-05,6.6646e-05
-0.049335,-0.042336,-0.031309,-0.019117,0.0071,0.011505,0.02174,0.021834,0.031823,0.037799,0.040535,0.045284,0.048203,0.049934,0.052148,0.05327,0.054015,0.055972,0.055422,0.057735,0.059166,0.058824,0.059606,0.059774,0.059819,0.060046,0.061114,0.063113,0.064689,0.066983,0.068239,0.067132,0.064907,0.062579,0.054304,0.042495,0.031286
0.8994,0.89925,0.89927,0.89918,0.89919,0.89925,0.89927,0.89944,0.9,0.90037,0.90071,0.90105,0.90101,0.90131,0.90176,0.90163,0.9014,0.90161,0.90153,0.90149,0.90152,0.90154,0.90156,0.9016,0.90169,0.90154,0.90139,0.90137,0.90155,0.90235,0.9028,0.90401,0.9052,0.90479,0.90531,0.90577,0.90626
0.32317,0.32217,0.31973,0.31728,0.31453,0.30507,0.30401,0.30125,0.3009,0.2959,0.28962,0.28449,0.28173,0.28209,0.28184,0.28069,0.28111,0.28108,0.28145,0.28159,0.28092,0.28054,0.27984,0.27945,0.27892,0.27805,0.27644,0.26876,0.24257,0.22882,0.29628,0.30771,0.33002,0.34408,0.34365,0.33749,0.33207
0.0072758,0.0053425,0.0038451,0.0027649,0.0019864,0.0014273,0.0010261,0.00070009,0.00077993,0.00066093,0.00055827,0.00041128,0.0003113,0.00025782,0.00017714,0.00011158,7.3149e-05,7.3561e-05,6.5404e-05,5.9102e-05,4.4833e-05,4.7462e-05,4.6186e-05,3.9021e-05,2.5154e-05,2.6062e-05,1.9991e-05,1.3831e-05,9.3404e-06,6.5769e-06,0.056636,0.056289,0.047809,0.047948,0.054933,0.061309,0.064348
0.034633,0.034161,-0.0021004,-0.056564,-0.11577,-0.15851,-0.19635,-0.20248,-0.17136,-0.20686,-0.20038,-0.26231,-0.29297,-0.27441,-0.23874,-0.31942,-0.33493,-0.34761,-0.38169,-0.4079,-0.42232,-0.433,-0.44169,-0.45225,-0.41224,-0.31837,-0.2533,-0.22016,-0.26652,-0.13074,-0.090118,-0.063155,-0.038616,-0.028252,-0.041415,-0.043342,-0.02831
0.90655,0.90644,0.90646,0.90578,0.90347,0.90307,0.90167,0.90189,0.90236,0.90282,0.90307,0.90185,0.89947,0.89983,0.89943,0.89926,0.89875,0.89807,0.8975,0.89717,0.89705,0.89701,0.897,0.897,0.89704,0.89714,0.8975,0.89862,0.90004,0.90145,0.90647,0.90562,0.90675,0.90867,0.90948,0.91016,0.91087
-0.28022,-0.27963,-0.27365,-0.27377,-0.28046,-0.27996,-0.27665,-0.27664,-0.27422,-0.27157,-0.26707,-0.26559,-0.2634,-0.25999,-0.26162,-0.25844,-0.25993,-0.2598,-0.26014,-0.26036,-0.25993,-0.2594,-0.25376,-0.25385,-0.2581,-0.25575,-0.25538,-0.24688,-0.24015,-0.25371,-0.24709,-0.22742,-0.26137,-0.22655,-0.24902,-0.25574,-0.26712
-0.0010888,-0.00077686,-0.00058826,-0.00042221,-0.00030339,-0.00016433,-0.00016219,-0.00011505,-0.00012968,-9.5811e-05,-6.8628e-05,-4.9361e-05,-3.3295e-05,-2.8854e-05,-2.0095e-05,-1.6403e-05,-1.2657e-05,-9.5133e-06,-8.3894e-06,-7.1602e-06,-6.0718e-06,-5.6451e-06,-4.2391e-06,-3.4793e-06,-3.2683e-06,-2.698e-06,-1.9714e-06,-1.0723e-06,-9.1184e-07,-6.4644e-07,-5.4344e-07,-3.6357e-07,-0.060651,-0.0444,-0.024616,-0.024122,-0.019124
0.075852,0.080626,0.37448,0.12801,0.15755,0.16393,0.1297,0.11998,0.14167,0.16762,0.18806,0.21447,0.23692,0.26176,0.12376,0.31126,0.2747,0.28697,0.34062,0.39255,0.42232,0.4435,0.55395,0.24569,0.32992,0.39585,0.27887,0.49563,0.2084,0.20649,0.075174,0.039807,0.016256,0.007011,0.017432,0.031581,0.029521
0.92564,0.92581,0.92592,0.92591,0.92584,0.92565,0.92539,0.9253,0.92509,0.92483,0.9248,0.92464,0.92438,0.92437,0.92425,0.92426,0.92421,0.92418,0.92417,0.92415,0.92407,0.92403,0.92394,0.92389,0.92391,0.92384,0.92389,0.92391,0.92392,0.9239,0.92306,0.92203,0.92209,0.92214,0.92215,0.92218,0.92221
0.32254,0.32223,0.32107,0.31952,0.31613,0.31228,0.30919,0.30658,0.30455,0.30031,0.29846,0.29778,0.29595,0.29284,0.28965,0.28775,0.28494,0.28312,0.28217,0.27961,0.27964,0.27924,0.27904,0.27895,0.27924,0.28043,0.27973,0.28056,0.28161,0.28367,0.29462,0.30722,0.31691,0.31728,0.31598,0.3152,0.31303
0.018537,0.016139,0.013062,0.011576,0.010386,0.010012,0.0078551,0.0061669,0.0038457,0.0019094,0.00019202,-0.0026569,-0.0034707,-0.0035683,-0.0025446,-0.00070179,-5.9001e-05,0.0013191,0.002859,0.0032633,0.0031941,0.0041757,0.0045944,0.0044494,0.0044342,0.0042817,0.004391,0.0042778,0.0047531,0.0051914,-0.0010393,-0.0079665,-0.009808,-0.011962,-0.0093208,-0.0040357,0.0044185
-0.023795,-0.023858,-0.023213,-0.022288,-0.020389,-0.020181,-0.014246,-0.013836,-0.014217,-0.011631,-0.0099889,-0.0097097,-0.0076852,-0.0092261,-0.010567,-0.01031,-0.011703,-0.011135,-0.011996,-0.013536,-0.01349,-0.01782,-0.0194,-0.017801,-0.017669,-0.01758,-0.019231,-0.019043,-0.019937,-0.020038,0.065699,0.10329,0.084721,0.042688,0.025926,0.011454,0.0053046
0.92302,0.92299,0.92304,0.92309,0.92344,0.92372,0.92393,0.9241,0.92431,0.92436,0.92436,0.92436,0.92436,0.92493,0.92478,0.92457,0.92432,0.92409,0.92462,0.92491,0.92489,0.92499,0.9251,0.92522,0.92524,0.92551,0.92595,0.92615,0.92643,0.9264,0.92459,0.92445,0.92494,0.92428,0.92408,0.92408,0.9241
-0.30842,-0.30693,-0.30651,-0.30521,-0.30434,-0.30374,-0.30265,-0.30268,-0.30104,-0.30077,-0.29987,-0.29856,-0.29833,-0.29837,-0.29814,-0.29763,-0.29855,-0.29922,-0.30009,-0.30013,-0.3007,-0.30122,-0.30104,-0.30129,-0.30126,-0.29925,-0.29831,-0.29796,-0.29748,-0.29811,-0.30231,-0.30737,-0.31121,-0.31134,-0.31188,-0.3128,-0.31392
0.011774,0.013147,0.013292,0.01383,0.014579,0.015036,0.014461,0.012981,0.0093771,0.0038369,0.0043316,0.0020784,0.00060096,-0.00065974,-0.0014627,-0.0018689,-0.0014747,-0.00084369,-0.00031176,-0.00015719,0.0010407,0.0022676,0.0032378,0.0033698,0.0041096,0.0029355,0.0021481,0.00082172,0.0013057,0.0020029,0.0033518,0.0052103,0.0044606,0.0036841,0.0039771,0.0040179,0.0038072
-0.0065336,-0.0060364,-0.0055716,-0.082777,-0.10492,-0.12992,-0.14967,-0.16204,-0.16504,-0.16655,-0.11361,-0.099102,-0.077271,-0.057011,-0.043855,-0.033413,-0.027141,-0.021527,-0.020135,-0.020572,-0.02016,-0.01865,-0.017967,-0.01714,-0.016647,-0.016218,-0.089915,-0.050767,-0.042291,-0.038144,-0.029134,-0.025764,-0.020302,-0.018757,-0.016754,-0.015105,-0.012791
