0.9989,0.99872,0.99857,0.99858,0.99858,0.99848,0.99842,0.99811,0.99831,0.99831,0.99787,0.99785,0.99759,0.99762,0.99756,0.99746,0.99736,0.99728,0.99722,0.99716,0.99712,0.99711,0.99709,0.99709,0.9971,0.99709,0.99708,0.99708,0.99707,0.99707,0.99706,0.99704,0.99703,0.99702,0.99702,0.99701,0.99701,0.99701,0.99701,0.99701,0.99701,0.99702,0.99704,0.99704,0.99705,0.99704,0.99705,0.99704,0.99704,0.99704,0.997
-0.0056449,-0.0073679,-0.0073964,-0.0077515,-0.0080143,-0.0082815,-0.0086665,-0.0086711,-0.0085637,-0.0085727,-0.0083456,-0.0080158,-0.0078706,-0.0073292,-0.007164,-0.0068268,-0.0063759,-0.0059945,-0.0058901,-0.0056548,-0.0054144,-0.0053032,-0.0054011,-0.0055077,-0.0059041,-0.0064003,-0.0068596,-0.0072855,-0.0076795,-0.0080547,-0.0084143,-0.0087511,-0.0088625,-0.0091495,-0.0092733,-0.0096078,-0.009611,-0.0095,-0.0093726,-0.0093047,-0.009216,-0.0090441,-0.0087753,-0.008562,-0.0087505,-0.008829,-0.0088086,-0.0088402,-0.0088962,-0.0088088,-0.0087338
-0.0019986,-0.0017931,-0.0017952,-0.001832,-0.001966,-0.0018856,-0.0018052,-0.0018387,-0.0019461,-0.0021572,-0.0023981,-0.0025581,-0.0029336,-0.0031048,-0.0034827,-0.0037836,-0.004856,-0.0042351,-0.0042746,-0.0047535,-0.0051286,-0.0053968,-0.0055257,-0.00548,-0.0055023,-0.0055135,-0.0053917,-0.0052374,-0.0050781,-0.0049282,-0.0047044,-0.0047995,-0.0047216,-0.0044314,-0.0039787,-0.0034944,-0.0035603,-0.0036007,-0.0031733,-0.0028335,-0.0028157,-0.0028632,-0.0029233,-0.0027372,-0.0027505,-0.0027213,-0.0028512,-0.00293,-0.0031825,-0.0037283,-0.0045346
-0.00010751,-9.7812e-05,-9.5312e-05,-0.00010526,-9.8377e-05,-0.00010005,-0.00011842,-0.00020296,-0.00030658,-0.0004546,-0.00056499,-0.00057955,-0.00059016,-0.00061167,-0.00063787,-0.00062417,-0.00060659,-0.00057559,-0.00053057,-0.000468,-0.0004285,-0.00038985,-0.00042492,-0.00045757,-0.00049362,-0.00053933,-0.00056329,-0.00060563,-0.00076048,-0.00066502,-0.00065082,-0.00065119,-0.00076867,-0.00086179,-0.00085935,-0.00089185,-0.00093569,-0.00099013,-0.0010424,-0.001052,-0.0011211,-0.0011268,-0.0011216,-0.0010787,-0.00099823,-0.00058251,-0.00038017,-0.00017385,0.00029126,0.0008408,0.00076041
-0.023225,-0.020487,-0.018586,-0.01757,-0.016852,-0.016187,-0.016418,-0.016565,-0.015426,-0.015647,-0.014745,-0.014113,-0.013265,-0.013188,-0.012833,-0.012828,-0.012448,-0.012158,-0.011841,-0.011221,-0.011136,-0.011178,-0.011185,-0.011152,-0.011078,-0.010595,-0.010247,-0.010039,-0.0099033,-0.009752,-0.0096226,-0.0095241,-0.009436,-0.009247,-0.0089871,-0.0087389,-0.0086713,-0.0085609,-0.0083832,-0.0079086,-0.0076682,-0.0069846,-0.0070518,-0.0070428,-0.0069622,-0.0065897,-0.0052365,-0.0054917,-0.006699,-0.0064431,-0.006944
-0.24098,-0.25168,-0.25304,-0.25684,-0.26157,-0.27752,-0.29312,-0.28613,-0.27817,-0.27305,-0.28007,-0.29128,-0.28941,-0.29133,-0.28552,-0.28599,-0.28349,-0.27796,-0.27561,-0.27616,-0.27857,-0.2781,-0.27758,-0.27786,-0.27763,-0.27652,-0.27712,-0.2761,-0.27674,-0.27668,-0.27716,-0.27684,-0.27738,-0.27871,-0.27999,-0.28124,-0.28123,-0.28411,-0.28429,-0.285,-0.28461,-0.27938,-0.268,-0.25274,-0.22953,-0.20725,-0.19398,-0.18701,-0.18881,-0.19063,-0.19632
-0.00011171,-8.064e-05,-6.1721e-05,-4.535e-05,-3.678e-05,-2.9229e-05,-2.0519e-05,-1.701e-05,-1.2531e-05,1.055e-05,8.3925e-06,6.7616e-06,5.9904e-06,3.7643e-06,3.3578e-06,2.2395e-06,2.1857e-06,1.6916e-06,1.3431e-06,1.0713e-06,7.6217e-07,5.0715e-07,5.0591e-07,4.895e-07,4.4675e-07,4.2404e-07,3.4663e-07,3.2325e-07,1.989e-07,2.7922e-07,3.006e-07,2.4209e-07,2.0052e-07,2.0781e-07,2.1658e-07,1.8973e-07,1.4991e-07,1.5735e-07,1.4722e-07,1.3377e-07,9.6846e-08,-8.6344e-08,-5.5636e-08,-4.2716e-08,-3.2802e-08,-2.5169e-08,-2.1846e-08,-1.5155e-08,-1.2255e-08,-1.1133e-08,-1.2542e-08
-0.031183,-0.041144,-0.037327,-0.03824,-0.068519,-0.077742,-0.08505,-0.053789,-0.046858,-0.038463,-0.043494,-0.045135,-0.032708,-0.025367,-0.019475,-0.026955,-0.025028,-0.015985,-0.031922,-0.018815,-0.021449,-0.029063,-0.029584,-0.03043,-0.027325,-0.022518,-0.022241,-0.022776,-0.022564,-0.021326,-0.019767,-0.020336,-0.020656,-0.021975,-0.023033,-0.023393,-0.023566,-0.023944,-0.023411,-0.02281,-0.021011,-0.015546,-0.0093196,-0.0030976,0.0038057,0.0056794,0.0025008,0.0020118,0.0022118,0.012715,0.010917
-0.018145,-0.0184,-0.017109,-0.017172,-0.015855,-0.01512,-0.014648,-0.014278,-0.014015,-0.013817,-0.01368,-0.013527,-0.013282,-0.01336,-0.013102,-0.012881,-0.01265,-0.012334,-0.012069,-0.012139,-0.012194,-0.011664,-0.011208,-0.010826,-0.010456,-0.010112,-0.010056,-0.010063,-0.010093,-0.0098752,-0.0096177,-0.0095852,-0.0093982,-0.0091274,-0.0088208,-0.0084766,-0.0083846,-0.0080293,-0.007901,-0.0073733,-0.0073825,-0.0073625,-0.0065259,-0.005678,-0.0054815,-0.0048168,-0.0039594,-0.0015975,-0.0025578,-0.0037105,-0.0049399
0.2555,0.27232,0.28905,0.2825,0.27483,0.27066,0.26862,0.26787,0.2681,0.26916,0.26973,0.26982,0.26954,0.26922,0.26381,0.26091,0.27847,0.29969,0.31222,0.31227,0.31194,0.31272,0.30609,0.30469,0.31176,0.30639,0.29902,0.30116,0.30023,0.30396,0.31366,0.31716,0.31796,0.32432,0.32508,0.32698,0.32897,0.33125,0.33275,0.33367,0.33358,0.34027,0.34299,0.34033,0.32293,0.29576,0.27232,0.25055,0.24342,0.2506,0.24759
8.8854e-05,6.5203e-05,5.2929e-05,4.2411e-05,3.3742e-05,2.8271e-05,2.3326e-05,2.0671e-05,1.8534e-05,1.6887e-05,1.571e-05,1.4675e-05,1.3943e-05,1.3455e-05,1.4254e-05,1.1703e-05,9.2116e-06,6.91e-06,5.5922e-06,5.3657e-06,3.9643e-06,3.1476e-06,1.9938e-06,1.6956e-06,1.2705e-06,1.0458e-06,7.6423e-07,6.1535e-07,3.588e-07,3.1647e-07,2.3161e-07,2.0794e-07,1.7069e-07,1.4411e-07,1.3257e-07,9.0907e-08,1.1717e-07,1.0239e-07,9.0869e-08,8.2838e-08,6.9121e-08,4.7445e-08,3.6389e-08,2.7385e-08,2.9016e-08,2.2223e-08,1.447e-08,9.3812e-09,6.0196e-09,4.0906e-09,4.2658e-09
-0.0024398,0.014406,0.015961,0.011313,0.0088434,0.0082602,-0.00018742,-4.8368e-05,0.0016382,0.0026497,0.0019349,0.0026757,0.0021611,0.0014842,-0.0036828,-0.0091507,0.018284,0.018879,0.015483,0.015052,0.010992,0.024448,0.013695,0.018846,0.022527,0.015615,0.011763,0.016717,0.011066,0.01977,0.020974,0.020772,0.02167,0.021695,0.02172,0.021779,0.020939,0.021136,0.023585,0.024688,0.030263,0.034857,0.034584,0.028703,0.020924,0.015859,0.013459,0.0088803,0.0049865,0.0031273,-0.00063872
2.0381e-07,1.7706e-07,1.8767e-07,1.7185e-07,1.6022e-07,1.4797e-07,1.397e-07,1.2873e-07,1.2791e-07,1.8185e-07,1.4381e-07,6.9893e-08,6.9893e-08,5.9842e-08,6.2813e-08,6.4105e-08,6.434e-08,6.4534e-08,6.6185e-08,6.4582e-08,6.3081e-08,6.6089e-08,6.6628e-08,6.4218e-08,6.286e-08,6.1123e-08,5.5965e-08,4.8575e-08,4.1113e-08,3.7777e-08,3.5292e-08,3.188e-08,-5.2289e-08,-1.1654e-07,-9.0301e-08,-7.0625e-08,1.956e-08,-1.4309e-07,-2.0625e-07,-2.0625e-07,-2.0625e-07,-2.0656e-07,-1.9999e-07,-1.9329e-07,-1.8843e-07,-1.901e-07,-1.9444e-07,-1.7576e-07,-1.7849e-07,-1.6815e-07,-1.635e-07
-0.03204,-0.033589,-0.034811,-0.036002,-0.035783,-0.037021,-0.038101,-0.038103,-0.038185,-0.039299,-0.039993,-0.040474,-0.041293,-0.040746,-0.040698,-0.040642,-0.041284,-0.041209,-0.041159,-0.041106,-0.041017,-0.041572,-0.041493,-0.041925,-0.041855,-0.042053,-0.042181,-0.042406,-0.042439,-0.042437,-0.042441,-0.042616,-0.042666,-0.042646,-0.042618,-0.042772,-0.042925,-0.043036,-0.043047,-0.043034,-0.043018,-0.043095,-0.043227,-0.043261,-0.04339,-0.043677,-0.044256,-0.044722,-0.045188,-0.045893,-0.045805
-0.0012591,-0.0012286,-0.0012275,-0.0012327,-0.0012193,-0.0012201,-0.0012142,-0.0012107,-0.0012085,-0.001209,-0.001209,-0.0012083,-0.0012083,-0.0012081,-0.001207,-0.0012074,-0.0012072,-0.0012079,-0.0012099,-0.0012114,-0.0012159,-0.0012204,-0.0012204,-0.001221,-0.0012232,-0.0012268,-0.0012351,-0.0012377,-0.0012472,-0.0012546,-0.0012599,-0.0012635,-0.0012663,-0.0012688,-0.001271,-0.0012724,-0.0012729,-0.0012743,-0.0012749,-0.0012771,-0.0012785,-0.0012786,-0.0012797,-0.0012803,-0.0012803,-0.0012834,-0.0012921,-0.0013055,-0.0013177,-0.0013173,-0.001342
0.0088625,0.0093988,0.010317,0.011162,0.011599,0.011965,0.012202,0.012744,0.012698,0.012718,0.012693,0.013218,0.013121,0.013013,0.013427,0.013739,0.013988,0.01403,0.014036,0.01411,0.014165,0.014289,0.014477,0.014532,0.01456,0.014738,0.014798,0.014888,0.015019,0.015104,0.015294,0.015553,0.015793,0.016005,0.016022,0.015982,0.016075,0.016153,0.016213,0.016279,0.016356,0.016413,0.016511,0.016498,0.016496,0.016506,0.01656,0.016745,0.016811,0.016768,0.01695
8.3255e-08,8.8649e-08,8.8775e-08,6.7665e-08,6.2072e-08,5.7645e-08,5.1741e-08,3.3433e-08,2.6421e-08,3.6005e-08,4.0258e-08,3.9042e-08,3.6319e-08,3.3554e-08,2.3519e-08,2.1991e-08,2.7632e-08,3.4704e-08,4.1064e-08,4.297e-08,4.0628e-08,4.491e-08,4.8717e-08,4.8353e-08,4.7408e-08,4.6391e-08,4.267e-08,3.1859e-08,-4.8743e-08,-3.3379e-08,-9.9924e-08,6.3008e-09,-6.8903e-08,-1.2406e-07,-1.2088e-07,-7.7413e-08,-6.3453e-08,-6.3453e-08,-6.3453e-08,-6.3453e-08,-6.3453e-08,-6.6491e-08,-6.5178e-08,-6.3927e-08,-6.098e-08,-7.1856e-08,-7.4829e-08,-6.6491e-08,-4.6977e-08,-5.0246e-08,-4.1158e-08
