0.98709,0.98724,0.98817,0.98804,0.98903,0.98876,0.98985,0.99005,0.99068,0.99266,0.99335,0.9954,0.99613,0.99735,0.99818,0.99909,0.99968,0.99989,0.99994,0.99993,0.99989,0.99969,0.99966,0.99956,0.99947,0.99939,0.99923,0.99906,0.99898,0.99893,0.99893,0.99895,0.99911,0.99923,0.99953,0.99971,0.99969,0.99981,0.99984,0.99981,0.99966,0.99921,0.99918
-0.042784,-0.043504,-0.043552,-0.04332,-0.039737,-0.040969,-0.037789,-0.037131,-0.036664,-0.04058,-0.044012,-0.045974,-0.043956,-0.040512,-0.037919,-0.037745,-0.043147,-0.045845,-0.045116,-0.045836,-0.04583,-0.04534,-0.045502,-0.04557,-0.045867,-0.046625,-0.046898,-0.046364,-0.045273,-0.044892,-0.044929,-0.043777,-0.034143,-0.025576,-0.018918,-0.018174,-0.017837,-0.016412,-0.016121,-0.016649,-0.018583,-0.020482,-0.021461
0.00084483,0.00094466,0.0013539,0.0018218,0.0021739,0.0023891,0.0028466,0.0030358,0.0031022,0.0047941,0.0094028,0.014311,0.016878,0.028648,0.025393,0.014777,0.0063375,0.0050835,0.00202,0.0015555,0.0006718,3.6233e-05,-7.6126e-05,-1.9092e-05,0.00010728,9.3519e-05,0.00014251,0.00018059,0.00015886,0.00011226,0.00014051,0.00016863,-2.0391e-06,-0.00017033,-0.00029402,-0.00045221,-0.00044302,-0.00043943,-0.00047864,-0.00046093,-0.0004739,-0.00043385,-0.00038698
0.0064441,0.0063794,0.0059952,0.0056755,0.0049121,0.0050825,0.0044768,0.0043967,0.0039634,0.0037659,0.0032909,0.0024802,0.0011793,0.00087111,0.00011813,-5.2577e-05,-6.505e-05,-9.2783e-05,-0.00013337,-6.8903e-05,-0.0015977,-0.00079478,-0.00067949,-0.0012878,-0.0020767,-0.003722,-0.0041723,-0.0046643,-0.0049099,-0.0055483,-0.0057062,-0.0055124,-0.0058401,-0.0057113,-0.0054207,-0.0047441,-0.0042666,-0.0036954,-0.0032744,-0.0029595,-0.0025734,-0.0020584,-0.0011321
-0.035262,-0.03563,-0.036724,-0.038191,-0.039437,-0.039166,-0.038741,-0.039435,-0.039296,-0.037635,-0.037433,-0.038005,-0.037672,-0.045061,-0.039623,-0.033027,-0.024526,-0.021856,-0.018276,-0.019631,-0.018381,-0.019482,-0.020755,-0.022207,-0.021489,-0.020792,-0.020045,-0.019334,-0.020307,-0.020693,-0.020517,-0.020818,-0.027474,-0.034321,-0.036986,-0.040468,-0.042576,-0.043919,-0.04556,-0.047041,-0.049496,-0.049424,-0.049247
-0.22055,-0.21902,-0.21669,-0.21717,-0.21514,-0.21244,-0.21255,-0.21427,-0.21495,-0.21519,-0.20581,-0.20541,-0.20116,-0.18867,-0.18202,-0.18197,-0.18486,-0.1873,-0.1875,-0.18894,-0.19429,-0.19855,-0.20165,-0.20102,-0.20021,-0.19926,-0.20244,-0.2045,-0.20698,-0.21313,-0.21299,-0.21539,-0.20795,-0.20838,-0.20635,-0.20503,-0.20461,-0.20375,-0.20472,-0.20453,-0.2037,-0.20088,-0.1986
-0.00052031,-0.00045291,-0.00041186,-0.00037938,-0.00032635,-0.00025638,-0.00029018,-0.00032138,-0.0003515,-0.00028503,-0.00025658,-0.00024155,-0.00023335,-0.0002257,-0.00019319,-0.00015914,-0.00012316,-0.00010555,-9.0565e-05,-8.166e-05,-7.8701e-05,-6.8336e-05,-5.8744e-05,-5.2829e-05,-4.9321e-05,-4.2296e-05,-3.4676e-05,-3.5405e-05,-3.0065e-05,-3.0055e-05,-2.8749e-05,-2.2381e-05,-1.9986e-05,-1.2411e-05,-8.4334e-06,-1.2259e-05,-9.9159e-06,-9.012e-06,-7.9641e-06,-6.8611e-06,-5.8536e-06,-5.3044e-06,-4.9882e-06
-0.00075042,-0.0011449,-0.0012638,-0.0014442,-0.0015036,-0.00146,-0.001523,-0.0016824,-0.0018908,-0.0019852,-0.0017766,-0.0018361,-0.0019383,-0.0019097,-0.0020163,-0.0022239,-0.0022413,-0.0023289,-0.0028304,-0.0026476,-0.0030333,-0.0034255,-0.0040372,-0.0033861,-0.0031246,-0.0034306,-0.0039207,-0.0033178,-0.0025371,-0.0022504,-0.0015354,-0.0011247,-0.00028592,9.6139e-05,0.00010605,0.00010952,-7.4403e-05,-0.00024148,-0.00036319,-0.00060474,-0.0009886,-0.001421,-0.0012807
-0.035444,-0.036941,-0.037538,-0.037438,-0.039079,-0.038817,-0.039665,-0.039672,-0.039585,-0.039277,0.042059,0.043223,0.044777,0.050984,-0.050224,-0.034157,-0.025672,-0.019322,-0.016383,-0.016316,-0.020079,-0.02239,-0.021689,-0.023328,-0.026132,-0.024317,-0.025701,-0.025276,-0.024845,-0.024487,-0.024833,-0.025495,-0.035865,-0.048592,-0.054342,-0.058589,-0.060549,-0.060546,-0.061708,-0.062205,-0.062045,-0.061718,-0.06035
0.086092,0.15076,0.13582,0.13222,0.14935,0.18062,0.20019,0.1995,0.1973,0.17713,0.12666,0.083541,0.058208,0.052586,0.05678,0.018029,-0.0075639,-0.053148,-0.085358,-0.11721,-0.10835,-0.090422,-0.084109,-0.090207,-0.1127,-0.13315,-0.14879,-0.14905,-0.12285,-0.12955,-0.11738,-0.098169,-0.087996,-0.072991,-0.062626,-0.060216,-0.054667,-0.037074,-0.030465,-0.03003,-0.020718,-0.012795,-0.0022736
