0.99384,0.99384,0.99384,0.9939,0.99405,0.99466,0.99557,0.99588,0.99641,0.99678,0.99759,0.99845,0.99854,0.9988,0.99899,0.99904,0.99916,0.99923,0.99929,0.99931,0.99933,0.99935,0.99939,0.99949,0.99959,0.99963,0.99966,0.99966,0.99974,0.99974,0.99974,0.99975,0.99975,0.99975,0.99976,0.99974,0.99959,0.99949,0.99924,0.99869,0.99825,0.99759,0.99771,0.99716
-0.042845,-0.042835,-0.042698,-0.04194,-0.040475,-0.034507,-0.031701,-0.032881,-0.034867,-0.032063,-0.02784,-0.027136,-0.021842,-0.018854,-0.012494,-0.0071453,-0.0033402,-0.0062869,-0.004586,-0.008156,-0.0043086,-0.00025087,0.0019487,0.0064826,0.010542,0.013745,0.013781,0.013199,0.013758,0.020696,0.024106,0.026052,0.029864,0.028191,0.029011,0.026999,0.023778,0.017229,0.01349,0.00717,0.004402,-0.00048743,-0.0054739,-0.0085642
-0.0002294,-0.00023778,-0.00022306,-0.00022862,-0.00025314,-0.00026216,-0.0002777,-0.0002677,-0.00027744,-0.00032618,-0.00011203,-5.0158e-05,0.00013096,0.0004426,0.00070484,0.00085423,0.00085673,0.0008271,0.00079821,0.00066832,0.0005762,0.00045866,0.00027635,0.00017728,0.00019504,-0.00010744,-0.00042508,-0.00041686,-0.00074924,-0.0007782,-0.00081189,-0.0010479,-0.0011666,-0.0013094,-0.0013476,-0.0012821,-0.001154,-0.0010792,-0.0010633,-0.00084114,-0.00079288,-0.00062833,-0.00060361,-0.00049612
0.0020883,0.0019889,0.0020697,0.0019252,0.0019503,0.0016705,0.0010981,0.00046153,0.00040317,-0.00087059,-0.00072964,-0.0010765,-0.0014189,-0.0016671,-0.0017431,-0.0014118,-0.0015783,-0.0015426,-0.0014067,-0.0013447,-0.0013402,-0.00081448,-0.0004887,0.00027142,0.00081386,0.0010928,0.00099314,0.00080415,0.00062837,0.000462,0.00060161,0.00064112,0.00074413,0.0014932,0.002707,0.0023954,0.0028919,0.0035882,0.0038799,0.0041541,0.0041858,0.0044715,0.0043116,0.0043569
-0.046067,-0.0457,-0.045548,-0.045581,-0.045637,-0.045661,-0.045693,-0.045731,-0.045918,-0.046559,-0.047618,-0.048009,-0.04958,-0.052948,-0.05711,-0.060644,-0.060805,-0.056303,-0.050927,-0.049929,-0.053768,-0.063874,-0.064063,-0.066577,-0.068218,-0.064472,-0.064284,-0.06245,-0.06163,-0.06366,-0.068574,-0.06745,-0.072297,-0.07492,-0.075576,-0.075676,-0.075691,-0.075595,-0.075281,-0.074642,-0.074163,-0.073554,-0.072209,-0.071176
-0.041674,-0.04198,-0.039928,-0.03871,-0.038552,-0.049536,-0.070716,-0.087021,-0.099352,-0.11599,-0.13084,-0.14356,-0.15187,-0.15947,-0.17467,-0.18248,-0.19574,-0.2124,-0.22584,-0.226,-0.22384,-0.22138,-0.21947,-0.21929,-0.21547,-0.21459,-0.21331,-0.21241,-0.21013,-0.20272,-0.20595,-0.20129,-0.20063,-0.2005,-0.20018,-0.20068,-0.20012,-0.19915,-0.19824,-0.19765,-0.20601,-0.20349,-0.20499,-0.202
-0.0002333,-0.00036395,-0.00051588,-0.00080553,-0.0010164,-0.0009373,-0.00069966,-0.0005102,-0.00027813,-0.0002609,-0.0001867,-0.00010751,-0.00010475,-6.128e-05,-5.0462e-05,-3.5241e-05,-3.6422e-05,-2.6279e-05,-2.5074e-05,-2.5042e-05,-2.2604e-05,-2.2604e-05,-2.1641e-05,-1.98e-05,-1.9945e-05,-1.9233e-05,-1.5052e-05,-1.6529e-05,-1.2558e-05,-1.3315e-05,-8.5613e-06,-8.6725e-06,-7.1943e-06,-6.0989e-06,-5.3715e-06,-4.9828e-06,-4.0869e-06,-2.9865e-06,-3.0895e-06,-2.1787e-06,-2.1165e-06,-1.7648e-06,-1.6138e-06,-1.1268e-06
0.056356,0.078458,0.047859,0.039702,0.03021,0.021395,0.01578,0.0099958,0.0057999,0.0030625,0.00059609,-0.0016904,-0.00453,-0.0065216,-0.0071268,-0.0077309,-0.0082299,-0.0080739,-0.0095326,-0.0092547,-0.0084113,-0.0065715,-0.0051752,-0.0050781,-0.0058245,-0.0076538,-0.0082618,-0.0086947,-0.0092744,-0.01041,-0.012779,-0.011782,-0.011756,-0.011567,-0.012513,-0.01231,-0.012892,-0.01336,-0.013652,-0.012677,-0.01181,-0.010313,-0.0082478,-0.0059118
0.045365,0.045106,0.044932,0.045511,0.045121,0.045629,0.045467,0.04572,0.046391,-0.050109,-0.056142,-0.063239,-0.068034,0.07088,0.076599,0.077574,0.084084,-0.076853,-0.072669,-0.074942,0.083047,0.092164,0.094628,0.094586,0.09498,-0.094587,-0.09404,-0.093558,-0.094201,0.099569,0.10479,0.10777,0.10755,0.10582,-0.10201,-0.097923,-0.094763,-0.091704,-0.089406,-0.086125,-0.081985,-0.081233,-0.076417,-0.074261
0.0022262,0.014084,0.067684,0.14231,0.19399,0.23333,0.23836,0.22419,0.19957,0.15996,0.11578,0.083302,0.069662,0.068298,0.062239,0.053853,0.03206,-0.01101,-0.028515,-0.043942,-0.035396,-0.017745,-0.008092,-0.0076457,-0.021619,-0.04956,-0.070858,-0.082173,-0.081858,-0.059857,-0.030275,-0.014205,-0.0035698,0.0031589,-0.0050967,0.0012163,0.0031542,0.0224,0.040309,0.057267,0.073408,0.090494,0.082049,0.05857
0.0013087,0.0010591,0.00067796,0.00046669,0.00034136,0.00024642,0.0001941,0.00013407,9.8154e-05,7.0156e-05,5.0122e-05,3.6146e-05,2.7986e-05,1.9184e-05,1.2896e-05,1.1774e-05,7.445e-06,5.8357e-06,3.8933e-06,2.9445e-06,2.0804e-06,1.7574e-06,1.3103e-06,1.0361e-06,7.2549e-07,5.4098e-07,3.7782e-07,3.163e-07,2.4665e-07,2.136e-07,1.5598e-07,1.1983e-07,1.1271e-07,8.6617e-08,6.0696e-08,4.5081e-08,4.4596e-08,3.2085e-08,2.4686e-08,1.659e-08,1.3354e-08,1.1619e-08,0.0013927,0.0019382
0.0025049,0.0032647,0.0057055,0.0090552,0.0088295,0.0063308,0.00041768,-0.0030277,-0.0018883,0.00043303,-0.16786,-0.20279,-0.19895,-0.074388,-0.059788,-0.068158,-0.035334,-0.030075,-0.022211,-0.020276,-0.014267,0.01462,0.028758,0.01838,0.057297,-0.036596,-0.06925,-0.06429,-0.062678,-0.11712,-0.059152,-0.024339,-0.023004,0.0036525,-0.0029917,-0.0026225,-0.0025997,-0.0010905,0.001669,0.0043283,0.0055852,0.0061227,0.0058686,0.0046299
3.3058e-08,-5.8832e-08,-5.8156e-08,-5.6411e-08,-4.2329e-08,-4.7196e-08,-4.2108e-08,-9.5224e-09,-3.7522e-08,-5.4908e-08,-7.3929e-09,3.6173e-08,-1.648e-08,-3.0564e-08,4.7638e-09,3.0686e-08,4.3329e-09,8.5729e-09,-5.0423e-09,-4.0471e-09,-2.3469e-08,-1.5191e-08,-3.6996e-09,1.1303e-08,1.1182e-09,-2.25e-09,-1.9081e-09,-2.2105e-09,-1.4122e-09,-1.3842e-09,-4.5074e-09,-2.5534e-09,-3.2367e-09,3.0169e-09,1.155e-09,-1.2138e-08,-1.0303e-08,-1.3685e-08,-2.19e-08,-3.9797e-08,-3.0771e-08,-4.6589e-08,-3.1063e-08,-3.3439e-08
-0.0029087,-0.0029277,-0.0030562,-0.0031062,-0.0031176,-0.0031035,-0.0033443,-0.0040818,-0.004702,-0.0052975,-0.00573,-0.0065299,-0.0081616,-0.011859,-0.012059,-0.015425,-0.015404,-0.016219,-0.017459,-0.018877,-0.020087,-0.020785,-0.021238,-0.021378,-0.021351,-0.021356,-0.021415,-0.02162,-0.021964,-0.022035,-0.022465,-0.022949,-0.023622,-0.024889,-0.025639,-0.024879,-0.025333,-0.025744,-0.026398,-0.027396,-0.028547,-0.028779,-0.029783,-0.031392
0.0025441,0.00259,0.0026664,0.0027106,0.0027428,0.0023933,0.002289,0.0016748,0.00079362,0.00036783,-0.00015894,-9.9088e-05,-0.00060617,-0.0007315,-0.00088794,-0.00090262,-0.00079134,-0.00076259,-0.00057884,3.3142e-06,0.00010791,0.00010971,0.00013483,0.00010481,0.00019016,0.00063152,0.0003369,0.00039646,0.00072454,0.00077155,0.00097807,0.00091975,0.0011349,0.00128,0.0013757,0.0014082,0.0014131,0.0014038,0.0013796,0.0012698,0.0011782,0.0011302,0.0010994,0.00097971
-0.0072373,-0.0073385,-0.0073593,-0.0084391,-0.00983,-0.011475,-0.013698,-0.015248,-0.014467,-0.014754,-0.014948,-0.015518,-0.015902,-0.016802,-0.018048,-0.018139,-0.018499,-0.013439,-0.013579,-0.012116,-0.011672,-0.011982,-0.012722,-0.013333,-0.014186,-0.012975,-0.011809,-0.010561,-0.011093,-0.01152,-0.012403,-0.012934,-0.013524,-0.014111,-0.014195,-0.014006,-0.013109,-0.010972,-0.011387,-0.0098332,-0.0082629,-0.0060831,-0.0040266,-0.0023997
1.0859e-07,-4.7776e-09,-8.0915e-09,-1.1503e-08,-1.4806e-08,-4.9786e-08,3.6374e-09,2.8593e-09,-2.1672e-08,-6.5671e-08,-4.9522e-08,-3.6359e-08,-1.8028e-08,-9.2472e-08,-8.8211e-08,-9.2067e-08,-7.7937e-08,-8.9113e-08,-1.0805e-07,-9.5272e-08,-9.8862e-08,-9.1151e-08,-9.5497e-08,-9.691e-08,-9.4661e-08,-9.4211e-08,-9.3597e-08,-8.8515e-08,-6.5785e-08,-6.5482e-08,-6.754e-08,-6.5134e-08,-6.7052e-08,-5.9079e-08,-6.2688e-08,-7.3001e-08,-5.2134e-08,-3.2833e-08,-3.5405e-08,-3.7021e-08,-1.8236e-08,-4.5707e-08,-2.2358e-08,-2.794e-08
0.020141,0.020184,0.02051,0.023329,0.023502,0.025195,0.028281,0.030261,0.033361,0.035771,0.036137,0.038112,0.038555,0.039216,0.040209,0.04001,0.040298,0.040886,0.040385,0.040571,0.040434,0.040015,0.040138,0.03982,0.039791,0.039789,0.039895,0.039664,0.039534,0.039472,0.039301,0.039449,0.039486,0.039519,0.03953,0.039189,0.038692,0.037629,0.038091,0.038584,0.037682,0.036784,0.036165,0.03484
-0.0031039,-0.0031052,-0.0031062,-0.0031014,-0.0030971,-0.0029131,-0.0026835,-0.0023778,-0.0022516,-0.0021747,-0.0017607,-0.00153,-0.0012611,-0.00090866,-0.00073473,-0.00060807,-0.00047619,-0.00030621,-0.00031522,-0.00023317,-0.00012199,1.2541e-05,0.00010711,0.0002008,0.00034854,0.00049387,0.00056448,0.00066574,0.00076051,0.0008159,0.00092536,0.00089387,0.0010234,0.0010159,0.0011385,0.0012329,0.0013473,0.0016126,0.0013854,0.0012839,0.0014151,0.0014909,0.0014476,0.0015023
0.017136,0.017379,0.017327,0.017176,0.017079,0.015974,0.014862,0.014407,0.014137,0.014075,0.01415,0.014135,0.014078,0.013509,0.01116,0.0096305,0.011511,0.012623,0.01504,0.016103,0.016201,0.015824,0.014745,0.014907,0.014294,0.015241,0.016146,0.01566,0.015472,0.013957,0.01227,0.012427,0.011892,0.011524,0.011495,0.011651,0.011842,0.01251,0.013977,0.013863,0.018338,0.016624,0.017067,0.017365
