0.99678,0.99705,0.99738,0.9977,0.99802,0.99832,0.99858,0.9989,0.99895,0.99913,0.99918,0.99929,0.99924,0.99923,0.99922,0.9992,0.99913,0.99886,0.999,0.99895,0.99881,0.99872,0.99864,0.99858,0.99845,0.99848,0.9985,0.99852,0.99835,0.99818,0.9979,0.9977,0.99758,0.9973,0.99706,0.99697,0.99694
-0.014569,-0.013901,-0.012976,-0.011508,-0.010866,-0.00963,-0.0079625,-0.0085424,-0.0078272,-0.0073451,-0.0069288,-0.0069614,-0.0075925,-0.0076333,-0.0077024,-0.0078106,-0.00787,-0.0080598,-0.0086785,-0.0099847,-0.011933,-0.01308,-0.013422,-0.013646,-0.014461,-0.014384,-0.013501,-0.012694,-0.013347,-0.013802,-0.014562,-0.015258,-0.014925,-0.015314,-0.014938,-0.014462,-0.013353
-0.011661,-0.01084,-0.0098527,-0.0083473,-0.0055579,-0.0048681,-0.002371,3.0789e-05,0.0041995,0.0042969,0.0054326,0.0061095,0.0077807,0.0077278,0.0084288,0.0085559,0.0083711,0.0082067,0.0083952,0.0084936,0.0087028,0.009093,0.0093317,0.0096277,0.0098948,0.0096332,0.0095851,0.0092731,0.0089202,0.0078299,0.0063443,0.0049934,0.0048417,0.0042917,0.003207,0.0015698,0.0014145
0.0024996,0.0021143,0.0015756,0.0011019,0.00032753,0.00026911,0.00022694,0.00023418,0.00017994,0.00014283,9.4077e-05,4.7953e-05,7.1719e-07,-0.00011536,-0.00018474,-0.00025022,-0.00027283,-0.00034274,-0.00034563,-0.00042929,-0.00049524,-0.00048049,-0.0005188,-0.00052497,-0.0005123,-0.00052196,-0.00059451,-0.00075797,-0.0010487,-0.0017415,-0.0027794,-0.0028371,-0.0028134,-0.0027748,-0.0024682,-0.0018796,-0.0014194
-0.0071002,-0.0072764,-0.0073506,-0.0074333,-0.0075822,-0.0078168,-0.0081202,-0.00883,-0.0099846,-0.010642,-0.011519,-0.012495,-0.01272,-0.013743,-0.015274,-0.014876,-0.01452,-0.015653,-0.015635,-0.015353,-0.014999,-0.015399,-0.015368,-0.015529,-0.015694,-0.015617,-0.015376,-0.015167,-0.013676,-0.0048084,-0.007785,-0.0048125,0.0040087,0.0035687,0.0061165,0.0072378,0.0075752
-0.20626,-0.21394,-0.22056,-0.22901,-0.23472,-0.25129,-0.25439,-0.25963,-0.25932,-0.26573,-0.2739,-0.28167,-0.29216,-0.28896,-0.2909,-0.29535,-0.29753,-0.29833,-0.29989,-0.29979,-0.30337,-0.30481,-0.30707,-0.30747,-0.30742,-0.29493,-0.27978,-0.27382,-0.29567,-0.30148,-0.13842,-0.10676,-0.047136,-0.0075057,0.011025,0.017797,0.017095
-0.00079087,-0.00058242,-0.00041347,-0.00030267,-0.00021289,-0.00015441,-0.00010802,-7.3755e-05,-8.4961e-05,-7.2966e-05,-6.1274e-05,-4.4801e-05,-3.3929e-05,-2.8222e-05,-1.9716e-05,-1.2438e-05,-7.8831e-06,-8e-06,-7.1426e-06,-6.4583e-06,-4.8909e-06,-5.1783e-06,-5.0385e-06,-4.2621e-06,-2.7436e-06,-2.8442e-06,-2.1919e-06,-1.5584e-06,-1.0703e-06,-7.77e-07,-0.0039021,-0.0011049,0.00024732,0.00052587,0.00089306,0.00096016,0.00013624
0.01026,0.0097574,0.002698,-0.0071625,-0.015905,-0.024913,-0.032858,-0.035759,-0.031088,-0.030932,-0.02859,-0.045773,-0.060723,-0.060865,-0.055172,-0.06259,-0.074244,-0.0922,-0.088911,-0.080462,-0.096209,-0.11634,-0.10855,-0.096594,-0.088838,-0.062183,-0.050565,-0.041756,-0.0090191,-0.010598,-0.0082604,-0.0084775,-0.0061544,-0.0045806,-0.0019323,-0.00045642,-0.00033757
-0.0093777,-0.0093321,-0.0093043,-0.0092143,-0.0097112,-0.010026,-0.010949,-0.010928,-0.010937,-0.011112,-0.011695,-0.013362,-0.017393,-0.016836,-0.017582,-0.017878,-0.018583,-0.019331,-0.019836,-0.020056,-0.020128,-0.02013,-0.020099,-0.020073,-0.020026,-0.01986,-0.019323,-0.017105,-0.013802,-0.010909,-0.00093986,-0.0021312,0.0022491,0.0069011,0.0088367,0.0095716,0.0098594
0.29703,0.29749,0.32071,0.32542,0.30789,0.30825,0.3098,0.3095,0.3119,0.31494,0.32059,0.32333,0.32611,0.33234,0.32877,0.34117,0.33937,0.3404,0.34292,0.34527,0.3468,0.34851,0.36574,0.36252,0.34542,0.33964,0.32137,0.33047,0.32565,0.28924,0.2924,0.31906,0.16014,0.34771,0.30887,0.30774,0.30195
0.00010282,7.2294e-05,5.6832e-05,3.9853e-05,2.8927e-05,1.573e-05,1.4906e-05,1.06e-05,1.2017e-05,9.1086e-06,6.1341e-06,4.5903e-06,3.1021e-06,2.6903e-06,1.7759e-06,1.4995e-06,1.1361e-06,8.5924e-07,7.5358e-07,6.4337e-07,5.458e-07,5.0964e-07,3.8437e-07,3.1395e-07,2.9196e-07,2.3898e-07,1.8355e-07,9.5756e-08,8.6593e-08,6.2684e-08,5.005e-08,3.7098e-08,0.0028785,0.0011036,0.0010505,0.00085658,0.00072921
0.018652,0.016508,0.0851,0.025021,0.032386,0.034882,0.027658,0.027217,0.03151,0.044123,0.042068,0.043843,0.054439,0.063222,0.040102,-0.00065232,0.034942,0.044859,0.054731,0.06936,0.084002,0.099009,0.10504,0.065072,0.072754,0.0778,0.051628,0.033906,0.02292,0.016203,0.011711,0.010389,0.0084693,0.0061913,0.0054648,0.0052564,0.004183
2.2768e-08,1.5404e-08,7.0405e-09,4.6026e-09,4.818e-09,1.9805e-08,3.5981e-08,5.3395e-08,5.1514e-08,3.2394e-08,4.8086e-08,4.1839e-08,3.3927e-08,4.5455e-08,3.7587e-08,3.5359e-08,3.2975e-08,2.7699e-08,2.3355e-08,1.9352e-08,1.0048e-08,6.0467e-09,-1.2466e-09,-1.9801e-09,-7.5926e-10,-9.5788e-10,-4.7894e-10,-4.4255e-10,-3.8019e-10,-3.0373e-10,2.3644e-08,1.7254e-08,1.1635e-08,1.5052e-08,1.2506e-08,-2.9348e-08,-2.2875e-08
-0.046939,-0.04375,-0.038684,-0.033598,-0.027959,-0.022061,-0.015884,-0.010166,-0.0060119,0.00083895,0.0036138,0.0038649,0.0062279,0.0040047,0.00026,-0.0021192,-0.0045393,-0.0063611,-0.0076222,-0.011455,-0.011667,-0.01298,-0.014235,-0.01557,-0.015632,-0.020004,-0.018302,-0.020101,-0.020936,-0.021716,-0.027164,-0.03365,-0.043305,-0.044979,-0.05008,-0.051863,-0.053886
0.00075382,0.00065807,0.00051488,0.00044209,0.0003823,0.00035899,0.00027647,0.00018893,3.7835e-05,-9.0495e-05,-0.00022349,-0.00044752,-0.00052962,-0.00043958,-0.00032407,-0.00036985,-0.00045714,-0.00058351,-0.00073621,-0.00075457,-0.00071902,-0.0008018,-0.00077726,-0.000796,-0.00080541,-0.00073565,-0.00074884,-0.00071468,-0.00037926,-0.00011255,-0.00048758,-0.00087733,-0.00097229,-0.0010607,-0.0008419,-0.0004911,-0.00012849
0.013907,0.013946,0.013571,0.013035,0.011929,0.011805,0.0083371,0.0080973,0.0083201,0.0068061,0.0058445,0.005681,0.0044956,0.0053941,0.0061723,0.0060222,0.0068219,0.0064946,0.0069879,0.0078679,0.0078388,0.010305,0.011202,0.010293,0.010216,0.010179,0.011118,0.011013,0.01152,0.011571,0.0090318,0.0057532,0.0077894,0.012047,0.013058,0.013563,0.013113
