0.99417,0.99535,0.9965,0.99762,0.99884,0.99888,0.9989,0.99877,0.99852,0.99807,0.99758,0.99694,0.99696,0.99681,0.99642,0.99669,0.99678,0.99668,0.99677,0.99702,0.99759,0.99752,0.99763,0.9979,0.99809,0.99825,0.99845,0.99845,0.99851,0.99858,0.99865,0.99871,0.99882,0.99888
-0.015621,-0.013901,-0.02251,-0.030433,-0.030242,-0.029705,-0.033128,-0.032514,-0.033133,-0.031648,-0.03023,-0.028892,-0.026961,-0.024369,-0.02373,-0.023529,-0.023347,-0.025184,-0.0258,-0.028979,-0.032497,-0.031644,-0.033247,-0.035058,-0.036944,-0.036386,-0.03564,-0.036055,-0.03571,-0.035263,-0.033972,-0.03395,-0.03422,-0.034244
0.0010273,0.0036796,0.00083166,0.0026508,0.0036787,0.004537,0.0080865,0.011639,0.013354,0.014601,0.020132,0.019543,0.020564,0.019135,0.019515,0.019754,0.020642,0.021653,0.023082,0.023953,0.026104,0.024095,0.023164,0.021819,0.022485,0.021596,0.020365,0.020467,0.019629,0.018117,0.016713,0.016707,0.01338,0.012989
0.0015902,0.0012631,0.00069397,-0.0009175,-0.0010447,-0.0023216,-0.0037759,-0.004744,-0.0055599,-0.006488,-0.007405,-0.0077509,-0.0084597,-0.0093092,-0.0098106,-0.010076,-0.010867,-0.010771,-0.010735,-0.010541,-0.010088,-0.010073,-0.0096562,-0.009632,-0.0096027,-0.0089458,-0.0084084,-0.0082297,-0.0078179,-0.0079274,-0.0075651,-0.0067346,-0.0064135,-0.0057888
-0.033955,-0.03416,-0.025208,-0.015114,-0.0073932,-0.0079349,-0.0048555,-0.0032934,0.00080665,0.002377,0.0052491,0.0090416,0.0086067,0.011504,0.014079,0.016,0.018074,0.020615,0.021616,0.023411,0.024067,0.024304,0.024211,0.022936,0.023125,0.018371,0.018854,0.017583,0.015537,0.013317,0.010235,0.0031858,0.0015196,-0.0014107
-0.020624,-0.020722,-0.0139,-0.0061073,-0.0017984,0.00044516,0.0046422,0.0078879,0.010653,0.014107,0.016551,0.017591,0.019976,0.020006,0.020319,0.020442,0.022959,0.023492,0.024232,0.025041,0.025813,0.025586,0.025344,0.025736,0.025735,0.025484,0.024653,0.02393,0.023119,0.023232,0.021595,0.020612,0.018244,0.0171
-0.0045499,-0.0044491,-0.0050483,-0.0050323,-0.0052515,-0.006008,-0.0060019,-0.0062579,-0.006271,-0.0063546,-0.0067107,-0.0067868,-0.0069688,-0.0073949,-0.007958,-0.0074568,-0.0077364,-0.0083605,-0.008268,-0.0083401,-0.0083243,-0.0084632,-0.0085178,-0.0085184,-0.00851,-0.0084635,-0.0083026,-0.0082025,-0.0079444,-0.007873,-0.0077279,-0.0075739,-0.0074362,-0.0072137
-0.0021342,-0.00211,-0.0020538,-0.0018013,-0.0016033,-0.0016033,-0.0016731,-0.0020753,-0.002672,-0.0026897,-0.0025889,-0.0024983,-0.0025247,-0.0024764,-0.0023349,-0.0023074,-0.002294,-0.0020351,-0.0019183,-0.0019558,-0.0017825,-0.0014207,-0.0016735,-0.0015424,-0.0015188,-0.0014631,-0.0018228,-0.0018932,-0.0018854,-0.0020233,-0.0021105,-0.0022303,-0.0025618,-0.0028789
0.035233,0.035924,-0.023837,-0.013646,-0.0065577,-0.0016182,0.0021713,0.004454,0.0073477,0.0083441,0.012046,0.014314,0.020284,0.017491,0.018367,0.019399,0.02051,0.023379,0.025064,0.025898,0.026169,0.026994,0.026723,0.026129,0.024925,0.022638,0.021155,0.019476,0.017053,0.014456,0.011081,0.006223,-0.00033169,-0.0041046
0.12296,0.080584,0.036663,0.0065168,-0.042185,-0.085035,-0.11875,-0.14121,-0.17324,-0.18062,-0.20683,-0.23163,-0.24781,-0.25668,-0.26123,-0.26161,-0.26613,-0.2735,-0.28657,-0.29754,-0.30482,-0.30661,-0.29701,-0.2701,-0.22193,-0.16177,-0.098598,0.0011432,-0.052252,-0.051339,-0.046913,-0.048526,-0.039441,-0.031258
