0.99268,0.99271,0.99273,0.9927,0.99254,0.99232,0.99213,0.99199,0.99201,0.99193,0.99193,0.99191,0.99191,0.9919,0.9919,0.9919,0.99191,0.99198,0.99207,0.99239,0.99234,0.99265,0.99296,0.99334,0.99363,0.99382,0.99395,0.99406,0.99414,0.99421,0.99419,0.99419,0.99421,0.99462,0.9944,0.99441,0.99469,0.99492,0.99485,0.99482,0.99491,0.99493,0.99497,0.99508,0.99572,0.99628,0.9963
-0.042027,-0.041522,-0.035435,-0.027286,-0.0098421,-0.004555,-0.0052011,-0.001557,-0.0022738,-0.0020407,-0.001852,-0.0011611,-0.00076014,0.00036394,0.0022769,0.001743,0.0039247,0.0048552,0.0055643,0.0066931,0.0064036,0.0062105,0.0060514,0.0067415,0.0070756,0.0077507,0.0077491,0.00029935,-0.0047782,-0.0047886,-0.006907,-0.0089603,-0.011885,-0.010639,-0.01372,-0.015618,-0.017075,-0.018908,-0.020192,-0.021248,-0.022259,-0.023068,-0.022453,-0.023226,-0.078326,-0.11721,-0.14026
0.0022262,0.0025955,0.0031109,0.0042411,0.0055298,0.0061941,0.0077107,0.007446,0.0084001,0.0084111,0.0083507,0.008312,0.0082587,0.0085233,0.0087263,0.0088649,0.0089464,0.0091813,0.0092487,0.0094444,0.0095282,0.0096881,0.0099301,0.010454,0.011358,0.011347,0.011917,0.011863,0.01185,0.011514,0.01107,0.010307,0.0093292,0.00931,0.0090336,0.0089724,0.0089257,0.0088794,0.008771,0.0084212,0.0084885,0.008081,0.0081851,0.012563,0.016117,0.01618,0.019117
0.002221,0.0022272,0.00215,0.0018625,0.0016483,0.0016706,0.0016291,0.0015466,0.0015055,0.0015124,0.0015303,0.0015368,0.00153,0.0015057,0.0014688,0.0014459,0.0012852,0.0011781,0.00087365,0.00038893,0.00021093,-0.00029256,-0.00072824,-0.001201,-0.0015425,-0.0016364,-0.0021856,-0.002133,-0.0021091,-0.0021221,-0.0021033,-0.0020551,-0.0018582,-0.0019548,-0.001922,-0.0018509,-0.0017622,-0.0015141,-0.0011994,-0.00069756,-0.00065533,-0.00045152,-0.00028566,-0.00036898,0.0010211,0.0028867,0.0039253
-0.035124,-0.035539,-0.029287,-0.02369,-0.011994,-0.0046416,-0.00016935,0.00018287,-0.0018281,0.00032273,0.00061158,0.0022035,0.0015615,0.002589,0.0032589,0.0039796,0.0049073,0.0059079,0.007395,0.0089598,0.0097476,0.010485,0.011405,0.013259,0.013362,0.013929,0.01422,0.010196,0.0038692,-0.0030964,-0.0045019,-0.0072161,-0.010283,-0.015184,-0.015573,-0.017643,-0.02087,-0.025428,-0.025774,-0.02812,-0.03096,-0.029642,-0.031323,-0.033584,0.003631,0.041478,0.05946
-0.20647,-0.22552,-0.28439,-0.32491,-0.36126,-0.39222,-0.41131,-0.42398,-0.40828,-0.34985,-0.29469,-0.24798,-0.21435,-0.18978,-0.17198,-0.17381,-0.21142,-0.29104,-0.33965,-0.37765,-0.4037,-0.43122,-0.43398,-0.44174,-0.44896,-0.4484,-0.45127,-0.38543,-0.35066,-0.32132,-0.29675,-0.28825,-0.27294,-0.25369,-0.28162,-0.31721,-0.33703,-0.35694,-0.309,-0.28399,-0.26793,-0.25087,-0.24304,-0.16791,-0.099213,-0.065289,-0.035036
-0.00051733,-0.00041917,-0.00029871,-0.00021276,-0.00015398,-0.0001106,-7.9381e-05,-5.7197e-05,-4.0297e-05,2.1759e-05,2.0522e-05,1.491e-05,1.0631e-05,7.6592e-06,4.1813e-06,4.2128e-06,3.2124e-06,-2.3184e-06,-1.657e-06,-8.97e-07,-8.5628e-07,-6.3609e-07,-3.7571e-07,-3.8401e-07,-3.2734e-07,-2.8223e-07,-2.3901e-07,1.807e-07,1.2308e-07,1.142e-07,9.6583e-08,6.8548e-08,-1.3123e-08,-4.3816e-08,-3.128e-08,-2.7068e-08,-2.6115e-08,-1.6837e-08,-7.7691e-09,-9.1177e-09,-9.1927e-09,-2.5412e-09,-6.6888e-09,-0.00050201,-0.0010064,-0.0018783,-0.0033474
-0.0089836,-0.010612,-0.011345,-0.006739,-0.0042622,-0.0046342,-0.0040415,-0.0034512,-0.07762,-0.067611,-0.048351,-0.041928,-0.03484,-0.031026,-0.028284,-0.029985,-0.053108,-0.039466,-0.032333,-0.025563,-0.017437,-0.01288,-0.0095503,-0.0064083,-0.0056501,-0.0054687,-0.0049322,-0.022543,-0.033088,-0.072201,-0.079009,-0.090255,-0.087133,-0.069449,-0.063479,-0.028013,-0.00965,-0.0068477,0.15118,0.046762,0.057964,0.044421,0.024591,0.018209,0.01373,0.011815,0.007227
0.038802,0.039386,0.035722,0.025379,0.014286,0.0037741,0.00022288,0.0022544,0.0040954,0.0018394,0.0011916,0.00040327,-0.00022451,-0.0020315,-0.0014768,-0.0038093,-0.0033597,-0.0059893,-0.0077698,-0.011395,-0.013045,-0.015635,-0.017201,-0.018071,-0.018567,-0.018846,-0.018801,-0.015702,-0.010959,-0.0065391,-0.0029858,0.00072016,0.0039016,0.0082893,0.011177,0.017715,0.018651,0.020838,0.02333,0.025607,0.032266,0.027779,0.027979,0.038229,0.017421,0.047984,-0.071788
0.10837,0.15348,0.20344,0.23428,0.27149,0.27223,0.2831,0.29866,0.30945,0.31116,0.31275,0.31206,0.31142,0.31864,0.34061,0.34688,0.35438,0.34331,0.33288,0.33218,0.32953,0.32512,0.32437,0.31964,0.31533,0.31836,0.32021,0.32135,0.32089,0.31799,0.31534,0.30892,0.30785,0.31101,0.2997,0.28095,0.27541,0.27311,0.28104,0.26772,0.24248,0.22066,0.18264,0.13613,-0.026422,-0.061104,-0.099878
