0.9993,0.99931,0.99932,0.99935,0.99939,0.9994,0.99935,0.99924,0.99892,0.99848,0.99789,0.99724,0.99721,0.99697,0.99668,0.9965,0.99636,0.99641,0.99654,0.99653,0.99678,0.99711,0.99747,0.99795,0.99826,0.99855,0.99878,0.99903,0.99926,0.99951,0.9997
-0.0097754,-0.012001,-0.014581,-0.01473,-0.014424,-0.017659,-0.015528,-0.016488,-0.015955,-0.015246,-0.014603,-0.014704,-0.013067,-0.013729,-0.01114,-0.012687,-0.013128,-0.012327,-0.013047,-0.012781,-0.01213,-0.011862,-0.011439,-0.010938,-0.011082,-0.010581,-0.009623,-0.01006,-0.010693,-0.011525,-0.012829
-0.00073246,-0.0014499,-0.0027473,-0.0016767,-0.0015534,-0.00095357,0.00063374,0.0026067,0.0079518,0.007558,0.009619,0.011317,0.012719,0.014118,0.014692,0.015181,0.015445,0.01624,0.017025,0.016735,0.016671,0.016477,0.016236,0.014922,0.014741,0.0132,0.011742,0.010024,0.0088142,0.0046245,0.002818
-0.00074438,-0.00079534,-0.00088397,-0.0011873,-0.0014989,-0.0024896,-0.0025891,-0.003529,-0.0039887,-0.0043139,-0.0049279,-0.0049648,-0.0053073,-0.005343,-0.0054484,-0.0055769,-0.0059801,-0.0059671,-0.0058652,-0.0058755,-0.0057604,-0.0056212,-0.0053685,-0.0049435,-0.0044751,-0.0034716,-0.0034632,-0.0029798,-0.0025162,-0.0018245,-0.0020362
-0.012926,-0.012918,-0.012662,-0.012251,-0.012365,-0.0124,-0.012206,-0.011527,-0.010098,-0.0070355,-0.00088683,-0.0060953,-0.0031597,0.0020975,-0.0020031,-4.1522e-05,0.0015548,0.001647,0.0017482,0.0022365,0.0026142,0.0026271,0.0013723,0.00042339,0.00038192,-0.0021764,-0.0049179,-0.0080576,-0.010439,-0.012827,-0.018007
-0.052654,-0.073431,-0.10783,-0.12286,-0.13212,-0.14641,-0.11501,-0.1295,-0.15603,-0.16729,-0.18541,-0.19617,-0.19579,-0.20411,-0.20373,-0.20485,-0.20409,-0.20161,-0.19926,-0.19691,-0.19277,-0.19029,-0.18811,-0.18678,-0.18235,-0.17465,-0.1749,-0.17126,-0.17178,-0.13655,-0.095781
-0.0067101,-0.0054256,-0.0038808,-0.0035975,-0.0030731,-0.0024682,-0.0040608,-0.0043712,-0.0028965,-0.001892,-0.0018556,-0.0019621,-0.0016667,-0.00156,-0.0014547,-0.0012206,-0.0007911,-0.0010176,-0.00083492,-0.00086695,-0.00074613,-0.00066298,-0.00060273,-0.00055021,-0.0005394,-0.00050693,-0.00046471,-0.00041903,-0.00041035,-0.0021349,-0.0039645
-0.00072894,-0.00065161,-0.00053511,-0.00047892,-0.00040441,-0.00026702,-0.00021278,-0.0001115,-0.00017471,-0.0002288,-0.0005171,-0.00087178,-0.00086278,-0.00094398,-0.0010984,-0.0012826,-0.0014236,-0.0015257,-0.0015924,-0.0016015,-0.0015312,-0.0015284,-0.0014027,-0.0014197,-0.001432,-0.0014685,-0.0014771,-0.0014739,-0.0014644,-0.0013903,-0.0013788
-0.017276,-0.016546,-0.015946,-0.014718,-0.015043,-0.014361,-0.013171,-0.011443,-0.0095361,-0.0074846,-0.0049717,-0.0031117,-0.0017488,-0.00076366,-0.00034453,0.0016564,0.0030575,0.0039477,0.0046383,0.0049851,0.0049371,0.0046929,0.0040018,0.0023869,-0.0021089,-0.0085535,-0.0079532,-0.010049,-0.012081,-0.014572,-0.016932
-0.01142,-0.054896,-0.093624,-0.099055,-0.10429,-0.13372,-0.16982,-0.21427,-0.27938,-0.32747,-0.36564,-0.39452,-0.42515,-0.42275,-0.42468,-0.42599,-0.42269,-0.42217,-0.41323,-0.398,-0.36949,-0.33898,-0.28364,-0.24095,-0.21996,-0.19664,-0.17057,-0.13291,-0.094696,-0.067863,-0.043518
2.487e-09,-3.1303e-09,1.1216e-09,-1.0859e-09,1.0791e-09,9.3661e-09,9.6089e-09,4.8355e-09,9.0842e-10,-5.1584e-09,-1.6688e-09,-1.8215e-09,-2.9191e-09,-2.67e-09,-2.8765e-09,-3.6337e-09,-4.5138e-09,-5.3447e-09,-4.2451e-09,-3.7966e-09,-4.7316e-10,2.3539e-10,-1.6099e-09,-6.2031e-10,3.0959e-10,6.631e-10,6.7932e-10,0.0002142,0.0003602,0.00018065,2.0896e-05
-0.28812,0.39534,0.41717,0.3988,-0.28428,-0.20737,-0.163,-0.11428,-0.081562,-0.05348,-0.028653,-0.0092578,0.0010107,0.006234,0.010748,0.014467,0.016968,0.017499,0.021682,0.02307,0.026603,0.028918,0.028339,0.020254,0.013709,0.00749,0.0060786,0.0037564,0.0032841,0.0024856,0.0019912
-1.1894e-08,-1.1829e-08,-9.3488e-09,-1.3961e-08,-2.5908e-08,-1.0568e-08,-1.6044e-08,-1.0645e-08,1.4201e-08,-4.2148e-09,1.4786e-08,-1.52e-08,9.4279e-10,1.5535e-08,6.5588e-09,1.1701e-08,1.098e-08,7.8482e-09,7.0292e-09,5.138e-09,4.0074e-09,5.4587e-09,3.3309e-09,3.9138e-09,-2.0038e-09,-1.6909e-09,-1.5733e-08,-2.1183e-08,-1.5163e-08,-3.3286e-08,-2.7586e-08
-0.054047,-0.054058,-0.054081,-0.054057,-0.054009,-0.053843,-0.053545,-0.053204,-0.053413,-0.052909,-0.053074,-0.053233,-0.053193,-0.053175,-0.05319,-0.053196,-0.053149,-0.053035,-0.052636,-0.051665,-0.051489,-0.051326,-0.050794,-0.050274,-0.049484,-0.049733,-0.049953,-0.049017,-0.049144,-0.049159,-0.048383
0.00017686,0.00017177,0.00016755,0.00015,0.00012479,0.00010938,3.6061e-05,4.0933e-05,-1.9921e-05,8.4577e-06,5.5892e-05,0.00010117,0.00014145,6.5055e-05,4.5102e-06,-7.9196e-07,1.915e-05,-3.4117e-05,-3.7418e-05,-3.6162e-05,-2.7411e-05,-2.2428e-05,-6.7783e-06,9.7705e-06,1.9405e-05,2.1651e-05,2.1092e-05,2.8342e-05,3.9477e-05,6.4135e-05,0.00012579
-0.0064166,-0.0052717,-0.0052959,-0.0031104,-0.0044259,-0.0036145,-0.0032814,-0.003331,-0.0036495,-0.0040053,-0.0041803,-0.0043342,-0.0047869,-0.0052273,-0.005758,-0.0062914,-0.0064797,-0.0065405,-0.0066147,-0.0066623,-0.0067103,-0.0067337,-0.0067228,-0.0067918,-0.0068525,-0.0068597,-0.0068273,-0.0067263,-0.0065605,-0.0061072,-0.0060762
-3.9195e-08,-3.4159e-08,-3.5564e-08,-4.2742e-08,-4.8849e-08,-4.5275e-08,-5.2665e-08,-4.8233e-08,-4.6263e-08,-4.9602e-08,-5.0185e-08,-5.101e-08,-5.0467e-08,-4.9251e-08,-4.6672e-08,-3.3238e-08,-3.3282e-08,-3.6533e-08,-3.9747e-08,-4.5451e-08,-3.8593e-08,-4.0866e-08,-4.9487e-08,-4.6736e-08,-5.2842e-08,-4.4592e-08,-5.2926e-08,-5.7031e-08,-6.0732e-08,-7.5049e-08,-6.6573e-08
0.056522,0.056679,0.056168,0.05596,0.055883,0.055874,0.055936,0.056102,0.056714,0.058277,0.058103,0.058474,0.058934,0.059264,0.059528,0.059717,0.060083,0.060272,0.059463,0.059562,0.059058,0.056286,0.055878,0.054183,0.053341,0.052742,0.052976,0.05332,0.052842,0.050712,0.050352
-0.00021497,-0.00023123,-0.00027821,-0.00032402,-0.00039495,-0.00051394,-0.00065445,-0.00075572,-0.00082582,-0.00092371,-0.0010474,-0.0012242,-0.0010764,-0.0011618,-0.0012192,-0.0012061,-0.0011854,-0.0011595,-0.0012071,-0.0012187,-0.0012166,-0.0012068,-0.00122,-0.0012168,-0.0012171,-0.0012069,-0.001199,-0.0011343,-0.0011398,-0.0011565,-0.0011489
0.013658,0.01435,0.015539,0.016549,0.016212,0.01673,0.016679,0.016505,0.016085,0.015631,0.015123,0.014623,0.014497,0.013853,0.013859,0.012212,0.013213,0.013529,0.01294,0.01277,0.012663,0.012534,0.012541,0.012515,0.012408,0.01234,0.012355,0.012434,0.01263,0.012903,0.013808
