0.99829,0.99822,0.99822,0.99822,0.99817,0.99811,0.99813,0.99813,0.99798,0.99793,0.99797,0.99789,0.99787,0.99782,0.99778,0.99775,0.99771,0.99767,0.99766,0.99768,0.99766,0.99766,0.99765,0.99764,0.99764,0.99764,0.99764,0.99765,0.99765,0.99765,0.99766,0.99767,0.99769,0.9977,0.99772,0.99774,0.99776,0.99783,0.99792,0.99797,0.998,0.99807,0.99813,0.9982,0.9982,0.99823,0.99822,0.99817,0.998,0.99805,0.99786,0.99789,0.99762,0.99773,0.99783,0.99791
-0.010999,-0.010711,-0.010215,0.0019422,0.0096388,0.01453,0.010256,0.0061046,0.0056546,0.0037764,0.013921,0.025672,0.032986,0.027309,0.020499,0.017465,0.016124,0.015122,0.018136,0.022583,0.025654,0.027647,0.026376,0.022849,0.016416,0.016431,0.015546,0.017067,0.016655,0.017538,0.018269,0.018964,0.019443,0.019558,0.019923,0.020069,0.019693,0.017324,0.018472,0.017394,0.015833,0.01348,0.013214,0.011615,0.010209,0.0088409,0.0059185,0.0065613,0.0053265,0.0015967,0.00022801,-0.0014456,-0.0024243,-0.0033665,-0.0033934,-0.0033717
0.00028016,0.00024867,0.00033131,0.0009311,0.0017189,0.0014911,0.0013635,0.0012042,0.0010968,0.00085626,0.0012375,0.0014081,0.0021709,0.0014666,0.0017523,0.0011991,0.001109,0.0015372,0.0019879,0.0022387,0.0024279,0.0029524,0.0032168,0.0031987,0.003037,0.0029699,0.0036783,0.0031684,0.003814,0.0041701,0.0043396,0.0044579,0.0045369,0.0046894,0.0047538,0.0046546,0.00456,0.0043506,0.0042009,0.0037664,0.0037144,0.0031894,0.0033458,0.002878,0.0026788,0.0024449,0.0022281,0.0019031,0.001847,0.001544,0.001212,0.0010045,0.00087313,0.00073122,0.00070799,0.00066037
0.0012834,0.0016176,0.0016501,0.0015476,0.00073974,0.00083757,0.00082633,0.00095632,0.0011531,0.0010598,0.0011562,0.0011681,0.0011699,0.0015043,0.001504,0.0018877,0.0019029,0.001824,0.0017426,0.0016554,0.0017439,0.0017479,0.0017727,0.0017874,0.0017837,0.0017644,0.0016977,0.0015323,0.0015421,0.0013786,0.0012749,0.0012241,0.0011891,0.0011825,0.0011587,0.0011361,0.0011296,0.0011351,0.0011524,0.0011679,0.0011968,0.001211,0.0012242,0.0012795,0.0013989,0.0013862,0.0015225,0.0016357,0.0016911,0.0017347,0.0017846,0.0021439,0.0020828,0.0020039,0.0019372,0.0019821
-0.046564,-0.039514,-0.03319,-0.026585,-0.0095208,-0.0039945,-0.006013,-0.0071883,-0.010491,-0.010781,-0.0032032,0.0069523,0.011572,0.0063104,-0.0013593,-0.0087607,-0.0080622,-0.007176,-0.0038567,0.00018868,0.0014903,0.0062144,0.0035494,0.00053577,-0.0030436,-0.0046201,-0.0044509,-0.0015955,-0.00084946,0.0030855,0.0030403,0.0050793,0.0070153,0.0066757,0.0063559,0.0060158,0.0042575,0.0020514,-0.0018146,-0.002636,-0.0040699,-0.0053254,-0.0082688,-0.0087849,-0.010818,-0.010965,-0.011726,-0.012383,-0.013425,-0.015381,-0.014838,-0.015774,-0.017868,-0.025656,-0.025654,-0.028861
-0.067071,-0.10348,-0.14047,-0.18577,-0.25575,-0.2884,-0.31571,-0.33914,-0.35069,-0.33345,-0.29036,-0.2635,-0.23404,-0.23464,-0.23761,-0.27967,-0.29815,-0.28005,-0.25384,-0.2302,-0.21034,-0.19674,-0.19759,-0.21718,-0.24181,-0.24315,-0.22963,-0.2195,-0.20384,-0.20224,-0.2174,-0.2277,-0.22379,-0.23344,-0.22957,-0.22122,-0.2233,-0.22079,-0.23152,-0.27133,-0.30827,-0.34178,-0.34222,-0.36465,-0.37917,-0.38695,-0.31949,-0.30846,-0.31126,-0.33648,-0.36407,-0.36685,-0.3558,-0.32762,-0.28069,-0.24153
-0.00055497,-0.0004807,-0.00037099,-0.00025738,-0.00019539,-0.0001607,-0.00014698,-0.00011943,-0.00010486,-8.5804e-05,5.182e-05,4.2457e-05,2.8645e-05,-2.2218e-05,-1.5494e-05,-1.257e-05,-9.2993e-06,7.1519e-06,4.8707e-06,3.5995e-06,2.5494e-06,1.371e-06,1.3567e-06,-7.3258e-07,-5.1706e-07,-5.4658e-07,4.2664e-07,2.3538e-07,1.5633e-07,1.5758e-07,1.2495e-07,1.1037e-07,1.074e-07,9.4194e-08,7.3669e-08,6.6347e-08,6.0192e-08,4.5627e-08,-3.9264e-08,-2.9297e-08,-2.0606e-08,-1.7396e-08,-1.3602e-08,-1.0542e-08,-3.0925e-09,-3.6478e-09,-6.2065e-09,-6.0687e-09,-1.8034e-09,-3.3604e-09,-3.0706e-09,-1.789e-09,-2.7232e-09,-1.1205e-09,5.0651e-10,3.7455e-09
0.0064217,0.030112,0.014328,0.01151,0.0095489,0.0071248,0.0058099,0.0043392,-0.073661,-0.066925,-0.066797,-0.061008,-0.055361,-0.06264,-0.072623,-0.04419,-0.10301,-0.085597,-0.073401,-0.070249,-0.063163,-0.061614,-0.064977,-0.072567,-0.08749,-0.089577,-0.08357,-0.076495,-0.070119,-0.067104,-0.069368,-0.072565,-0.071422,-0.074024,-0.073757,-0.07251,-0.070796,-0.071431,-0.098218,-0.063204,-0.053935,-0.037642,-0.083029,-0.043318,-0.015097,0.04122,0.011661,0.020472,0.014731,0.014525,0.0080347,0.0074079,0.0077111,0.020408,-0.013153,-0.029157
-0.046369,-0.039041,-0.037341,-0.026117,-0.0092037,-0.0028407,-0.00097536,-0.0050922,-0.0041491,-0.0037118,7.5236e-05,0.0060789,0.0093214,-0.00029733,0.00072962,-0.0028361,-0.0048471,-0.0027851,0.00026874,-0.00095327,0.0068009,0.0094615,0.0068578,-0.0013505,-0.0020792,-0.0010207,-0.0028945,-0.0017728,-0.00020025,0.0020912,0.0021551,0.0032202,0.0030728,0.0028891,0.0037627,0.0038928,0.0030293,0.0012559,-0.0042416,-0.0049844,-0.0045433,-0.0067868,-0.0079689,-0.010369,-0.012331,-0.013829,-0.013569,-0.013426,-0.013331,-0.014452,-0.01464,-0.016309,-0.017651,-0.021735,-0.02539,-0.032359
0.092146,0.15877,0.23097,0.26676,0.33537,0.34829,0.34317,0.34246,0.35414,0.35704,0.36606,0.39202,0.40469,0.40835,0.40897,0.38659,0.3732,0.38242,0.39345,0.39205,0.39768,0.40592,0.40518,0.41067,0.41166,0.40722,0.40864,0.41158,0.41499,0.41599,0.41558,0.41346,0.41336,0.4146,0.41405,0.41276,0.41084,0.40623,0.39801,0.3743,0.37087,0.35605,0.34886,0.31272,0.30649,0.27491,0.25427,0.24388,0.23476,0.24743,0.24839,0.24394,0.24683,0.24926,0.25384,0.25551
