0.99926,0.99943,0.99962,0.99983,0.99983,0.99986,0.99988,0.99989,0.99991,0.9999,0.9999,0.99988,0.99985,0.99985,0.99983,0.99983,0.99981,0.99978,0.99969,0.9997,0.99967,0.99968,0.99968,0.99964,0.99965,0.99962,0.9996,0.99954,0.99958,0.99958,0.99955,0.99952,0.99948,0.99946,0.99945,0.99944,0.99943,0.99941,0.99938,0.99933,0.99928,0.99915,0.99911,0.99903,0.99858,0.99822,0.99716,0.99593,0.99356,0.99224,0.99101,0.99091,0.9904,0.99029,0.99047
-0.0034749,-0.0013789,0.0016281,0.0045594,0.0035097,0.0027963,-0.001682,-0.0015933,-0.0044315,-0.0073428,-0.0096605,-0.0098661,-0.012261,-0.014196,-0.014139,-0.015002,-0.015241,-0.016544,-0.01686,-0.018375,-0.019188,-0.020614,-0.020278,-0.021121,-0.020839,-0.021232,-0.021489,-0.02147,-0.021468,-0.021585,-0.021699,-0.021678,-0.021617,-0.019672,-0.020043,-0.019851,-0.018783,-0.018553,-0.016185,-0.015116,-0.013639,-0.011461,-0.0078228,-0.0030039,-0.003851,-0.0063015,-0.012811,-0.015692,-0.017441,-0.016152,-0.017423,-0.017314,-0.01796,-0.016762,-0.01534
-0.00044962,-0.0014549,-0.0031077,-0.0043679,-0.0056575,-0.0056433,-0.0054809,-0.005405,-0.005048,-0.0043769,-0.0036062,-0.0033338,-0.002746,-0.0028793,-0.0021805,-0.0018821,-0.0014954,-0.001231,-0.00094486,-0.00040676,-0.00033556,-7.7429e-05,0.00022541,0.00037857,0.00053374,0.00084589,0.0008787,0.0010416,0.0012839,0.001393,0.0016163,0.0017325,0.0016593,0.0014695,0.0010669,0.0005552,-0.00047611,-0.001385,-0.0036323,-0.0045743,-0.005802,-0.0073593,-0.0088482,-0.010692,-0.015265,-0.015542,-0.0185,-0.01814,-0.01796,-0.018276,-0.017625,-0.016826,-0.015911,-0.015017,-0.013919
0.00024424,0.00024942,0.0005186,0.00077585,0.0011678,0.0019702,0.0036103,0.0057333,0.0078718,0.010508,0.011024,0.012246,0.013707,0.015187,0.015103,0.015829,0.015937,0.016492,0.016595,0.016906,0.017154,0.017365,0.017699,0.018118,0.018382,0.01859,0.018782,0.018967,0.019092,0.019309,0.019404,0.019624,0.019751,0.01964,0.019511,0.019191,0.018845,0.018615,0.017806,0.016795,0.015339,0.015503,0.014983,0.01422,0.013024,0.013383,0.012466,0.012124,0.012135,0.011607,0.01158,0.011181,0.010373,0.0093698,0.0088607
-0.0038619,-0.0048889,-0.0092902,-0.011269,-0.022955,-0.025372,-0.024123,-0.024985,-0.027267,-0.030314,-0.032805,-0.034873,-0.035986,-0.037989,-0.037344,-0.039751,-0.041871,-0.043749,-0.043564,-0.043329,-0.04307,-0.044078,-0.044756,-0.045277,-0.046369,-0.045519,-0.045191,-0.045805,-0.045801,-0.046031,-0.046043,-0.045945,-0.045787,-0.045783,-0.045506,-0.045437,-0.043964,-0.044791,-0.044373,-0.043589,-0.041987,-0.040644,-0.040381,-0.036952,-0.03422,-0.031203,-0.026731,-0.026569,-0.023368,-0.018669,-0.014994,-0.010633,-0.0057559,-0.00079894,-0.00032706
-0.12334,-0.22288,-0.24781,-0.2821,-0.31393,-0.35066,-0.35211,-0.34841,-0.33476,-0.32931,-0.32401,-0.32093,-0.30841,-0.28674,-0.29859,-0.30492,-0.29755,-0.29277,-0.28252,-0.27012,-0.25869,-0.25123,-0.25423,-0.25555,-0.25392,-0.23979,-0.2239,-0.21758,-0.21474,-0.22422,-0.22496,-0.22648,-0.22685,-0.23148,-0.23842,-0.25095,-0.27517,-0.27247,-0.27383,-0.27848,-0.26138,-0.25574,-0.22609,-0.22645,-0.21803,-0.21742,-0.2157,-0.21346,-0.20518,-0.23659,-0.3204,-0.156,-0.14531,-0.10174,-0.068236
-0.00015322,-0.00011698,-8.1544e-05,-6.0163e-05,-4.3387e-05,-3.387e-05,-2.7532e-05,-1.9498e-05,-1.3264e-05,-9.8108e-06,-6.7101e-06,-5.9054e-06,-3.7656e-06,-3.2511e-06,-2.4584e-06,-1.5897e-06,-1.3211e-06,-9.6813e-07,-7.6392e-07,-4.9511e-07,-4.3157e-07,-2.986e-07,-2.3761e-07,-1.6363e-07,-9.6962e-08,-1.0114e-07,-8.1835e-08,-8.5021e-08,-7.1633e-08,-3.8913e-08,-4.4538e-08,-3.6197e-08,-1.8122e-08,-1.8675e-08,-2.0236e-08,-1.9121e-08,-1.5861e-08,-1.3542e-08,-1.1087e-08,-1.7163e-08,-1.7909e-08,-1.6249e-08,-1.4175e-08,-1.3361e-08,-8.165e-09,-5.3808e-09,-5.5196e-10,4.5863e-09,3.5724e-09,1.8186e-09,2.7708e-09,0.00148,0.0030815,0.0017073,0.00019139
0.013174,0.0097674,0.0070022,-0.063615,-0.045589,-0.040644,-0.039008,-0.03145,-0.034812,-0.036911,-0.033236,-0.033946,-0.026518,-0.020172,-0.030553,-0.016803,-0.01996,-0.023639,-0.023213,-0.019946,-0.017634,-0.015899,-0.010697,-0.0083571,-0.0096308,-0.0093219,-0.0062087,-0.0065291,-0.0079244,-0.0058912,0.0035247,0.0011794,-0.0013955,0.016018,0.016923,0.034393,-0.037611,0.10287,-0.010434,0.066167,0.045539,0.050032,0.067851,0.043302,0.025619,0.019205,0.037929,0.044412,0.037688,0.026709,0.022542,0.015399,0.015236,0.016896,0.015157
-0.0054507,-0.0059541,-0.0062348,-0.0093235,-0.018146,-0.016941,-0.020085,-0.022275,-0.024952,-0.027896,-0.029331,-0.032208,-0.034951,-0.034498,-0.034133,-0.035796,-0.039412,-0.039739,-0.041949,-0.040945,-0.040619,-0.040278,-0.041001,-0.04149,-0.041612,-0.041913,-0.042024,-0.04222,-0.042351,-0.042403,-0.042538,-0.042499,-0.042188,-0.041998,-0.042078,-0.042075,-0.041545,-0.040573,-0.040042,-0.038605,-0.037966,-0.036522,-0.034592,-0.033034,-0.029891,-0.027823,-0.023107,-0.025891,-0.025072,-0.022211,-0.017331,-0.016305,-0.012438,-0.0099348,-0.0052402
0.21423,0.21221,0.24806,0.28588,0.3138,0.33553,0.32635,0.31583,0.3256,0.343,0.36359,0.37782,0.37917,0.36624,0.36355,0.36385,0.36079,0.35891,0.35335,0.34329,0.33022,0.33037,0.33112,0.33151,0.33285,0.33002,0.32533,0.32161,0.32224,0.32135,0.32152,0.32139,0.32073,0.32465,0.32802,0.32819,0.32969,0.32907,0.32707,0.32446,0.32448,0.32305,0.32273,0.32073,0.31079,0.31217,0.31113,0.29774,0.2662,0.26373,0.27156,0.16077,0.13554,0.09813,0.13415
