0.99396,0.99495,0.99843,0.99867,0.99946,0.99897,0.9976,0.99545,0.9928,0.98931,0.98582,0.98279,0.97986,0.97963,0.97719,0.97764,0.97924,0.97971,0.98215,0.98549,0.98925,0.99455,0.99647,0.99696,0.99834,0.99917,0.9996,0.99974,0.99971,0.9996
-0.052708,-0.047252,-0.047702,-0.046123,-0.04239,-0.034591,-0.02719,-0.026875,-0.022044,-0.013275,-0.0045064,-0.00089443,0.0093777,0.0094394,0.016245,0.030378,0.022074,0.024413,0.024538,0.017391,0.014102,0.0049944,-0.0020866,-0.012637,-0.015428,-0.016786,-0.016318,-0.015921,-0.014496,-0.013152
0.025068,0.029016,0.042391,0.056272,0.050032,0.038289,0.032848,0.036458,0.034337,0.033258,0.03117,0.026315,0.024529,0.024669,0.022869,0.022459,0.021577,0.02161,0.022224,0.02292,0.022502,0.022047,0.021793,0.01992,0.018648,0.018636,0.016971,0.015512,0.014363,0.013288
8.739e-05,-0.0011793,-0.0030789,-0.0043641,-0.0049608,-0.0051298,-0.0053753,-0.0069813,-0.0082929,-0.01132,-0.01451,-0.016869,-0.019225,-0.020061,-0.020264,-0.020405,-0.020954,-0.02099,-0.020722,-0.019734,-0.018928,-0.017711,-0.016222,-0.013981,-0.0096939,-0.0094909,-0.0063939,-0.0065332,-0.0049525,-0.0049985
-0.034092,-0.033357,-0.033598,-0.035122,-0.021043,-0.0055079,0.0014006,0.0026388,0.0071078,0.0090924,0.014355,0.017275,0.021567,0.023674,0.026205,0.026575,0.027447,0.027138,0.02574,0.024307,0.020337,0.017856,0.012361,0.011197,0.002259,0.0035591,-0.00025344,-0.0049163,-0.0099822,-0.0132
-0.10493,-0.10443,-0.10942,-0.1041,-0.11387,-0.12216,-0.12788,-0.097966,-0.060745,-0.0411,-0.012808,-0.0039611,-0.0030451,0.002269,0.0061174,0.0080801,0.0081662,-0.016108,-0.024791,-0.012219,-0.013361,-0.011035,-0.0092502,-0.0085041,-0.0084984,-0.037729,-0.04839,-0.033701,-0.025397,-0.027466
-0.0036143,-0.0027908,-0.0027984,-0.0024609,-0.0021423,-0.001833,-0.0016804,-0.0031504,-0.004598,-0.00489,-0.006743,-0.0062114,-0.0064275,-0.0065617,-0.0061079,-0.0065623,-0.0061429,-0.0049911,-0.0042546,-0.0043313,-0.0047541,-0.0050238,-0.0054059,-0.0056501,-0.0061378,-0.0050667,-0.0053086,-0.0061125,-0.0057928,-0.0060288
-0.0012634,-0.0012872,-0.0022817,-0.003184,-0.0030894,-0.0027795,-0.0017694,-0.0013094,-0.001108,-0.0012478,-0.0013817,-0.00095476,-0.0010943,-0.0016614,-0.0014857,-0.0013192,-0.0011157,-0.0010063,-0.00093141,-0.00086606,-0.00050956,-0.00053228,-0.00045228,-0.00053657,-0.00061968,-0.00067833,-0.0012602,-0.0018341,-0.0019698,-0.0018614
0.039918,0.039749,0.041405,0.043751,-0.016732,-0.0054268,0.011271,0.010201,0.01912,0.019448,0.030413,0.031131,0.034329,0.037445,0.036617,0.038725,0.039706,0.038376,0.031659,0.030778,0.022922,0.01839,0.013837,0.0055364,-0.0026161,-0.0057627,-0.0086228,-0.012675,-0.020961,-0.019405
0.16692,0.14067,0.097568,0.035978,-0.011579,-0.035042,-0.067424,-0.092687,-0.11463,-0.13272,-0.15438,-0.17645,-0.19787,-0.21484,-0.22273,-0.21841,-0.19171,-0.15386,-0.10184,-0.07269,-0.06289,-0.047157,-0.041933,-0.039733,-0.029862,-0.021377,-0.011634,-0.0030959,0.00064814,0.0021527
7.5803e-05,5.7239e-05,4.0746e-05,2.7304e-05,2.1235e-05,1.583e-05,1.1176e-05,8.1757e-06,5.8046e-06,5.0918e-06,4.7112e-06,3.5075e-06,2.39e-06,2.0001e-06,1.6451e-06,1.4202e-06,1.3363e-06,1.0244e-06,7.1062e-07,6.0197e-07,4.7902e-07,3.3368e-07,0.00029962,-0.00034465,-0.0014484,-0.0030017,-0.0025939,-0.0023326,-0.0020392,-0.001907
0.041288,0.029761,0.029168,0.012354,-0.011705,-0.018387,-0.013872,-0.014042,-0.010469,-0.0056194,-0.0010469,0.0045668,0.010094,0.01487,0.019088,0.036037,0.061264,0.15644,0.078522,0.071052,0.048161,0.039897,0.027958,0.022127,0.017853,0.015764,0.013111,0.011531,0.010085,0.009898
-9.5625e-08,-9.2456e-08,-8.8462e-08,-1.0311e-07,-9.0558e-08,-7.0319e-08,-3.2559e-08,5.893e-08,-6.8165e-08,-9.9291e-08,1.8811e-08,-8.4743e-08,-8.832e-08,-9.0716e-08,-5.6569e-08,-5.8244e-08,-6.7009e-08,-3.3108e-08,-3.1223e-08,-3.4214e-08,-3.2855e-08,-7.4016e-08,-6.2628e-08,-5.7438e-08,-2.7182e-08,-1.2514e-08,-2.2306e-08,-3.5164e-08,-3.238e-08,-4.6209e-08
-0.061005,-0.059175,-0.05678,-0.056454,-0.056576,-0.056403,-0.055672,-0.054865,-0.054446,-0.050605,-0.050722,-0.049173,-0.048921,-0.048894,-0.049273,-0.048579,-0.048741,-0.050416,-0.050151,-0.050734,-0.052091,-0.052262,-0.052841,-0.053152,-0.053247,-0.053259,-0.053218,-0.053138,-0.053144,-0.053122
3.0026e-06,-1.1402e-05,-5.5817e-05,-9.9054e-05,-0.0001935,-0.00025482,-0.00035058,-0.00043285,-0.00051713,-0.00060346,-0.00073267,-0.00070048,-0.0008217,-0.00079628,-0.00078023,-0.00084394,-0.00077028,-0.00068387,-0.0006643,-0.0005525,-0.00047084,-0.00042111,-0.00037407,-0.00033265,-0.00028133,-0.00015712,-0.00017861,-0.0001243,-0.00012042,-9.6949e-05
