0.99915,0.9989,0.99857,0.99791,0.99629,0.99579,0.99448,0.993,0.99044,0.98953,0.98697,0.98627,0.98445,0.98411,0.98348,0.98307,0.98279,0.98266,0.98196,0.98133,0.98144,0.98154,0.98112,0.98084,0.98087,0.98067,0.98058,0.98069,0.98092,0.98167,0.98354,0.98614,0.98662,0.98867,0.98877,0.99081,0.99087,0.99278,0.99502,0.99654,0.99796,0.99904
-0.031589,-0.035214,-0.040491,-0.052797,-0.053175,-0.052883,-0.052613,-0.051858,-0.050032,-0.045492,-0.040794,-0.03897,-0.036306,-0.03458,-0.03219,-0.030072,-0.027954,-0.024268,-0.02202,-0.020263,-0.017881,-0.016659,-0.017187,-0.015069,-0.013534,-0.013584,-0.012447,-0.011523,-0.011779,-0.014738,-0.017769,-0.02293,-0.029493,-0.035736,-0.045061,-0.045155,-0.044886,-0.042297,-0.040292,-0.028027,-0.024382,-0.016275
-0.0026391,-0.0003995,0.0036609,0.011397,0.0089464,0.013879,0.016162,0.019309,0.019642,0.021059,0.02237,0.023786,0.025073,0.026327,0.028182,0.030238,0.029936,0.029737,0.029686,0.032299,0.032385,0.032848,0.033085,0.033389,0.033543,0.033633,0.033659,0.033707,0.033757,0.033863,0.0338,0.033514,0.033008,0.029455,0.025377,0.022349,0.019015,0.015523,0.012261,0.0097063,0.0046148,0.0023314
0.00042057,-0.00018741,-0.0010597,-0.0030355,-0.003488,-0.0040388,-0.0061516,-0.0081461,-0.0087215,-0.010098,-0.010575,-0.011731,-0.011974,-0.012172,-0.012634,-0.012999,-0.013542,-0.013523,-0.013767,-0.013983,-0.014425,-0.014645,-0.01494,-0.015157,-0.015124,-0.015678,-0.015932,-0.016505,-0.017359,-0.01676,-0.016429,-0.014848,-0.014047,-0.01142,-0.0086739,-0.0065232,-0.0049052,-0.0037029,-0.0027258,-0.0020779,-0.00098748,0.001097
-0.0030837,-0.00072146,-0.0016753,-0.00012829,0.0017424,0.0034478,0.0048005,0.0062958,0.0074912,0.0086336,0.011189,0.013057,0.014259,0.014914,0.018008,0.017474,0.017621,0.018437,0.017903,0.018311,0.018282,0.018562,0.018511,0.01847,0.018688,0.018712,0.018863,0.019108,0.019506,0.020009,0.020852,0.020737,0.021784,0.023749,0.023788,0.023215,0.019193,0.017096,0.0083849,0.0048793,-0.0033071,-0.00081392
0.008609,0.010754,0.013544,0.019596,0.01971,0.019244,0.020598,0.021581,0.023672,0.022032,0.021971,0.023869,0.025547,0.027862,0.027505,0.027693,0.027647,0.028286,0.027953,0.028225,0.028425,0.028586,0.0287,0.028784,0.028847,0.028877,0.02887,0.028863,0.028803,0.029113,0.030156,0.032876,0.033265,0.034737,0.037277,0.035099,0.033474,0.023752,0.020162,0.0097295,0.0082121,0.0076144
-0.0063431,-0.0062854,-0.0061943,-0.0059667,-0.0057081,-0.0055238,-0.00531,-0.0052783,-0.0050785,-0.004899,-0.0048312,-0.0048469,-0.0048352,-0.004854,-0.0048265,-0.0047309,-0.0046114,-0.0043771,-0.0042689,-0.0042179,-0.0041397,-0.004128,-0.004132,-0.0040867,-0.0040841,-0.0040849,-0.0040678,-0.0040317,-0.0039573,-0.0038636,-0.003746,-0.0035245,-0.0036537,-0.0036952,-0.0043373,-0.0039292,-0.0041548,-0.0041735,-0.0043407,-0.0045471,-0.0046926,-0.0050204
-9.7098e-05,0.00019885,0.00069963,0.00070102,0.00072684,0.00057363,0.00035151,7.9755e-05,-0.00010331,-0.00051737,-0.00072716,-0.00099523,-0.00098176,-0.0011803,-0.0014036,-0.0016361,-0.0019408,-0.0019559,-0.0021008,-0.0021705,-0.002223,-0.0022608,-0.0023608,-0.0025002,-0.0026666,-0.0027605,-0.002724,-0.0026857,-0.0026366,-0.0025128,-0.002173,-0.0018334,-0.0015498,-0.0013451,-0.0010835,-0.0010187,-0.00089642,-0.0011466,-0.0014567,-0.001881,-0.0077758,-0.007042
-0.0063473,-0.0051716,-0.0030075,0.00028665,0.0047834,0.0067262,0.0092257,0.010923,0.010524,0.010497,0.013858,0.015542,0.015975,0.016642,0.017872,0.017519,0.017062,0.018259,0.018891,0.018967,0.019628,0.01969,0.019997,0.02004,0.020024,0.020022,0.020265,0.020461,0.021037,0.021105,0.022654,0.022295,0.022168,0.024021,0.025122,0.02133,0.019846,0.014293,0.0060708,0.0080653,0.0014633,-0.0067433
0.36298,0.3845,0.39635,0.39046,0.33611,0.27112,0.17442,0.10481,0.047484,-0.02851,-0.077504,-0.12161,-0.15587,-0.18056,-0.2006,-0.22632,-0.22696,-0.23083,-0.23946,-0.24014,-0.24195,-0.2457,-0.25023,-0.25024,-0.24993,-0.24948,-0.24324,-0.2348,-0.20579,-0.096625,-0.1004,-0.11433,0.025221,0.090261,0.16003,0.13534,0.14598,0.1216,0.11027,0.10225,0.10666,0.13325
