0.99713,0.99756,0.99788,0.99796,0.99798,0.998,0.99796,0.99792,0.99782,0.9978,0.99768,0.99726,0.99672,0.99631,0.99459,0.99423,0.99245,0.99231,0.99148,0.99029,0.99026,0.9894,0.98949,0.98946,0.98944,0.98903,0.98872,0.98879,0.98889,0.98869,0.98868,0.98869,0.98869,0.98872,0.98873,0.98898,0.9891,0.98939,0.98977,0.99022,0.99058,0.9905,0.99085,0.99143,0.99192,0.99234,0.99274,0.9932,0.99405,0.99454,0.9955,0.99638,0.99682,0.99719,0.99756,0.99784,0.99849,0.99864,0.9987,0.9988,0.99884,0.99862,0.99858,0.99832,0.998
-0.013184,-0.014607,-0.016245,-0.01646,-0.01687,-0.016772,-0.016342,-0.016352,-0.015732,-0.015577,-0.015543,-0.015563,-0.015238,-0.014826,-0.014226,-0.011533,-0.0095781,-0.0098938,-0.0091665,-0.0042641,-0.001102,0.0018739,0.0030112,0.0030058,0.0037553,0.0036698,0.003468,0.0031537,0.0028262,0.0025434,0.0028992,0.0030444,0.0031028,0.0031604,0.0032649,0.0029304,0.0026902,0.00098439,-0.00066613,-0.0014414,-0.0024791,-0.004627,-0.0080007,-0.012618,-0.012862,-0.012768,-0.014541,-0.0164,-0.018683,-0.021289,-0.026634,-0.026958,-0.026235,-0.02536,-0.024233,-0.025152,-0.02491,-0.02384,-0.020825,-0.022834,-0.0213,-0.022555,-0.022827,-0.024537,-0.026007
-0.0028069,0.00046021,-0.002065,-0.0029228,-0.0021548,-0.0015487,-0.0011691,-0.0010874,-0.0007374,0.00051469,0.00092821,0.0022792,0.0022709,0.0043106,0.0088874,0.0092783,0.011285,0.013046,0.014475,0.015163,0.015696,0.015794,0.017754,0.017863,0.018315,0.018533,0.018968,0.019362,0.019726,0.02001,0.020012,0.019968,0.020076,0.020057,0.020093,0.020084,0.020047,0.020021,0.020009,0.020007,0.020011,0.020008,0.020007,0.020001,0.020034,0.020102,0.020149,0.020175,0.02016,0.020122,0.019967,0.019339,0.019162,0.016706,0.01745,0.012724,0.013133,0.0083629,0.0062677,0.0019304,-0.0023311,-0.0060217,-0.008475,-0.011484,-0.013833
4.8363e-06,1.7499e-05,2.0391e-05,1.8887e-05,1.5733e-05,1.2813e-05,2.1258e-05,4.8515e-05,1.7261e-05,-8.0282e-05,-0.00025259,-0.00097621,-0.0013748,-0.0023024,-0.0039267,-0.0055738,-0.0056305,-0.0075252,-0.0078267,-0.0083461,-0.0083349,-0.0087171,-0.009192,-0.0091796,-0.0095479,-0.0098838,-0.009992,-0.010042,-0.010082,-0.010102,-0.010103,-0.010113,-0.010117,-0.010128,-0.01014,-0.010167,-0.010264,-0.010406,-0.010696,-0.011131,-0.011393,-0.011457,-0.011606,-0.011951,-0.012157,-0.012188,-0.012252,-0.012233,-0.012196,-0.012002,-0.011459,-0.010396,-0.0092805,-0.0065016,-0.0058598,-0.0028281,-0.0025122,-0.0013012,-0.00026806,0.00060156,0.0012167,0.0017551,0.001788,0.0019028,0.0020035
0.020179,0.017987,0.013701,0.013578,0.014058,0.012848,0.012813,0.013023,0.012599,0.012329,0.012424,0.013181,0.013157,0.012621,0.012162,0.010362,0.010229,0.010606,0.010182,0.01019,0.01049,0.01111,0.011861,0.012893,0.012786,0.012739,0.012651,0.01386,0.013642,0.013564,0.013523,0.01469,0.015817,0.015864,0.015992,0.016733,0.01742,0.018229,0.020302,0.019251,0.020221,0.020104,0.020052,0.020047,0.020005,0.020123,0.021114,0.022163,0.022937,0.023455,0.023307,0.023415,0.02325,0.022917,0.022429,0.021608,0.020266,0.018977,0.017088,0.015382,0.012223,0.0095575,0.005231,0.0059462,0.0047079
-0.0036291,-0.0019328,0.00066366,0.0014283,0.0034143,0.0048528,0.0056115,0.0070215,0.0091635,0.0081876,0.0092109,0.0092211,0.0098103,0.011556,0.012695,0.014457,0.015229,0.016077,0.016727,0.017302,0.018711,0.018968,0.020418,0.020581,0.021802,0.023093,0.023777,0.023987,0.024052,0.02414,0.024149,0.024196,0.024423,0.024462,0.024671,0.024951,0.025333,0.025366,0.0254,0.025736,0.026383,0.026346,0.026681,0.026664,0.026689,0.026636,0.026714,0.026736,0.026796,0.026852,0.026944,0.027319,0.027731,0.02814,0.028185,0.028063,0.026767,0.025527,0.019536,0.019322,0.016829,0.012897,0.011311,0.0093494,0.0075931
-0.0015051,-0.0015386,-0.001736,-0.0024086,-0.0029976,-0.0030008,-0.0032781,-0.0035062,-0.0037685,-0.0036555,-0.0035027,-0.0037211,-0.0037362,-0.003462,-0.0033129,-0.0030264,-0.0029849,-0.0028122,-0.0026843,-0.0025769,-0.0021795,-0.0023709,-0.0021505,-0.0020659,-0.0019577,-0.0018793,-0.0018199,-0.0017401,-0.0016896,-0.0015937,-0.0015382,-0.0015209,-0.0015123,-0.0015121,-0.0015116,-0.001495,-0.0014874,-0.0014855,-0.0014866,-0.0014909,-0.001498,-0.0014975,-0.0014619,-0.0014648,-0.0014874,-0.0015628,-0.0015529,-0.0016101,-0.0016614,-0.0017387,-0.0018901,-0.0020744,-0.0022232,-0.0022175,-0.0022966,-0.0024386,-0.0027675,-0.0035616,-0.0044853,-0.0045374,-0.0055164,-0.0058304,-0.0067353,-0.0077592,-0.007865
-0.002353,-0.0035936,-0.0039485,-0.003807,-0.002774,-0.0033691,-0.0030751,-0.0028463,-0.0030044,-0.0027606,-0.0027759,-0.0027524,-0.0024487,-0.0022293,-0.0020339,-0.0019841,-0.0017904,-0.0016186,-0.0014867,-0.00135,-0.0012065,-0.0010942,-0.00099986,-0.00092452,-0.00086519,-0.00079849,-0.0007524,-0.00061601,-0.00069285,-0.00064316,-0.00056391,-0.00057328,-0.00054615,-0.00034455,-0.00024925,9.3415e-05,0.000104,0.00017134,0.00027239,0.00032694,0.00040578,0.00048412,0.00046096,0.00045438,0.00050055,0.0005356,0.0005296,0.00054652,0.00056118,0.00056402,0.00051689,0.00046662,0.00039119,0.00030967,0.0002496,0.00023493,0.00011012,-7.6534e-05,-0.00014203,-0.00022943,-0.00040463,-0.00051644,-0.0010879,-0.0009983,-0.0009625
-0.018278,-0.017207,-0.016832,-0.015596,-0.014847,-0.014118,-0.014361,-0.013389,-0.012861,-0.01293,-0.013229,-0.013586,-0.01353,-0.013173,-0.012955,-0.012555,-0.011942,-0.011521,-0.011814,-0.012226,-0.012529,-0.013214,-0.014168,-0.014356,-0.014624,-0.016396,-0.017409,-0.01796,-0.017763,-0.017745,-0.017752,-0.017784,-0.018939,-0.019779,-0.020263,-0.021301,-0.021101,-0.021073,-0.02286,-0.023494,-0.02353,-0.023912,-0.023897,-0.023915,-0.024666,-0.024502,-0.024707,-0.02492,-0.025329,-0.025455,-0.025455,-0.025354,-0.025067,-0.024606,-0.024108,-0.020151,-0.018784,-0.018168,-0.015761,-0.01325,-0.010984,-0.0086563,-0.0076677,-0.006857,-0.004179
-0.025941,-0.024867,0.11801,0.15088,0.20223,0.24194,0.2783,0.31941,0.35092,0.3726,0.376,0.36561,0.35086,0.32362,0.29396,0.25982,0.26252,0.25338,0.24556,0.23997,0.22859,0.22006,0.21729,0.21728,0.21891,0.22594,0.23134,0.23055,0.24366,0.248,0.25892,0.25783,0.25695,0.2554,0.25328,0.25263,0.25232,0.2527,0.26364,0.2613,0.25791,0.25363,0.25157,0.24927,0.24507,0.23191,0.23395,0.22914,0.20441,0.1731,0.16388,0.17436,0.21679,0.22537,0.24693,0.25359,0.24535,0.22458,0.20808,0.20695,0.20821,0.1422,0.10284,0.070502,0.043497
