0.99594,0.99469,0.99103,0.98943,0.98518,0.97909,0.97439,0.97245,0.97223,0.97036,0.96961,0.96896,0.96831,0.96847,0.96796,0.96746,0.96532,0.96482,0.96381,0.96303,0.96224,0.9615,0.96058,0.96095,0.96201,0.96205,0.96297,0.96369,0.96433,0.96525,0.96689,0.96979,0.97427,0.97961,0.9852,0.99042
-0.025675,-0.025503,-0.025642,-0.019883,-0.013656,-0.012357,-0.010453,-0.0064346,-0.00071108,-0.00032259,0.0018398,0.0062284,0.0098657,0.011327,0.012283,0.01293,0.01557,0.015695,0.015748,0.015915,0.015985,0.016959,0.017748,0.017789,0.016999,0.013915,0.0067147,0.0029946,0.0011147,0.001618,0.0022653,0.0038395,0.0062521,0.0054201,0.0055748,0.0065485
0.011157,0.0020498,0.0002619,7.5042e-05,0.003032,0.002825,0.0033245,0.0045213,0.0053278,0.0047044,0.0048824,0.004847,0.0046502,0.004563,0.00455,0.0045372,0.0045082,0.0045184,0.0044547,0.0044878,0.0044196,0.0042618,0.004043,0.0034298,0.0033646,0.0038261,0.0054524,0.013116,0.013081,0.012358,0.01393,0.01391,0.014223,0.014064,0.013745,0.012892
-0.0055443,-0.0061495,-0.0074313,-0.0094841,-0.010975,-0.013528,-0.015753,-0.016395,-0.016375,-0.016725,-0.016431,-0.014872,-0.013857,-0.012565,-0.011998,-0.010912,-0.0091299,-0.0057794,-0.0053258,-0.004413,-0.004576,-0.0045504,-0.005442,-0.0064773,-0.006431,-0.0072076,-0.0083633,-0.0093568,-0.0093361,-0.0089322,-0.0081614,-0.0073204,-0.006276,-0.0061877,-0.0050994,-0.0041238
0.01764,0.028885,0.028212,0.037174,0.039269,0.038691,0.041256,0.042779,0.042623,0.043917,0.044703,0.045185,0.046312,0.04813,0.047744,0.049038,0.048958,0.049998,0.050947,0.050783,0.050769,0.051605,0.052316,0.052826,0.052798,0.052624,0.054219,0.052868,0.051653,0.04945,0.04676,0.046487,0.0441,0.041113,0.037631,0.033864
0.022725,0.028137,0.027378,0.028973,0.030968,0.032075,0.033735,0.035136,0.03518,0.036216,0.03695,0.037819,0.037514,0.038576,0.038675,0.038579,0.039097,0.04075,0.0411,0.041169,0.042017,0.041714,0.042068,0.04212,0.042012,0.041717,0.040637,0.04021,0.040266,0.040263,0.039697,0.038862,0.034098,0.032387,0.029899,0.020717
-0.0049175,-0.0049116,-0.0046898,-0.0037001,-0.002639,-0.0020452,-0.0015307,-0.0010856,-0.0011159,-0.0018232,-0.0026022,-0.0030746,-0.0031666,-0.0033608,-0.0033819,-0.0032535,-0.0033306,-0.0039892,-0.0035865,-0.0040136,-0.0038691,-0.0038334,-0.0041281,-0.0044458,-0.0045447,-0.0043977,-0.0043056,-0.0039808,-0.0036401,-0.0034422,-0.003459,-0.0034726,-0.0035203,-0.0035873,-0.0035841,-0.0034535
0.0012016,0.0010859,0.00096571,0.001016,0.0011459,0.0011951,0.0011825,0.0011944,0.00097878,0.00090275,0.00081146,0.00074596,0.00060295,0.00036011,-0.00033451,-0.0010821,-0.0016886,-0.0017679,-0.0017006,-0.0018926,-0.0020734,-0.0021558,-0.002353,-0.002334,-0.0024903,-0.0025857,-0.0026253,-0.0026233,-0.0026357,-0.0026559,-0.0026853,-0.0027405,-0.0029127,-0.0025704,-0.0019943,-0.0013751
0.021004,0.028378,0.035532,0.045045,0.044253,0.046024,0.049021,0.051034,0.051474,0.051866,0.052395,0.052628,0.053324,0.053239,0.054035,0.05383,0.054479,0.054572,0.055147,0.055215,0.0556,0.055646,0.05554,0.055844,0.055781,0.055998,0.057067,0.058444,0.058873,0.057849,0.055876,0.056852,0.052254,0.047183,0.037767,0.037121
0.16863,0.15251,0.13765,0.10625,0.083131,0.066557,0.020155,0.020074,0.015884,0.021996,0.020548,0.012989,0.010958,0.0057952,0.010437,0.0098373,-0.0031027,-0.025397,-0.040209,-0.044394,-0.038134,-0.029424,-0.032077,-0.030419,-0.017265,-0.0064504,0.044817,0.12218,0.18108,0.22475,0.25833,0.26793,0.27023,0.26643,0.26182,0.18537
0.00070176,0.00055725,0.00042936,0.00030671,0.00022187,0.00015871,0.00011597,8.2427e-05,4.4467e-05,4.3529e-05,3.2971e-05,2.8053e-05,2.5346e-05,1.9236e-05,1.9415e-05,1.5417e-05,1.2504e-05,1.193e-05,1.1035e-05,8.473e-06,8.4777e-06,8.7292e-06,6.8015e-06,5.846e-06,5.4477e-06,4.5652e-06,3.1929e-06,2.3441e-06,1.6658e-06,1.306e-06,1.1119e-06,9.7912e-07,7.0722e-07,5.6038e-07,4.005e-07,0.0030288
