0.99399,0.99402,0.99403,0.99403,0.99411,0.99444,0.99474,0.9949,0.99503,0.99548,0.99556,0.99616,0.997,0.99771,0.99849,0.99923,0.99966,0.99984,0.99989,0.9999,0.9999,0.99989,0.99987,0.99986,0.99983,0.9998,0.99973,0.99974,0.99974,0.99973,0.99975,0.99966,0.9997,0.99967,0.99967,0.99967,0.99968,0.99969,0.99971,0.99976,0.99976,0.99978,0.99976,0.99972,0.99962,0.99931,0.99921,0.99894,0.99855,0.99796,0.99787,0.9973
-0.034293,-0.035091,-0.035401,-0.035778,-0.036087,-0.033242,-0.035496,-0.034336,-0.034199,-0.035921,-0.038155,-0.037656,-0.038064,-0.037624,-0.042852,-0.044086,-0.044643,-0.037188,-0.03963,-0.036559,-0.034107,-0.044567,-0.059082,-0.065517,-0.056218,-0.045223,-0.041701,-0.038403,-0.035772,-0.047503,-0.060625,-0.05441,-0.045954,-0.040613,-0.040647,-0.0383,-0.032806,-0.036256,-0.037244,-0.038306,-0.036072,-0.036515,-0.03606,-0.036244,-0.038567,-0.038723,-0.03904,-0.038952,-0.039558,-0.039615,-0.039646,-0.039503
-0.0027042,-0.0027572,-0.0027757,-0.002819,-0.002748,-0.0023381,-0.0019071,-0.0013432,-0.0011325,-0.00050239,-2.2296e-05,0.0012583,0.0016166,0.0019504,0.00048893,-0.0040645,-0.0051539,-0.0043095,-0.0041818,-0.003354,-0.0025286,-0.0038173,-0.0058106,-0.0070408,-0.0045795,-0.0058717,-0.0052823,-0.0054679,-0.0040112,-0.0047892,-0.0049079,-0.003666,-0.0022332,-0.00149,-0.0016295,-0.0014233,-0.0013028,-0.0010297,-0.00096284,-0.00094381,-0.00099014,-0.0010384,-0.00089717,-0.00093971,-0.0010396,-0.0011071,-0.0011474,-0.0012811,-0.0014362,-0.0015495,-0.0017624,-0.0019266
0.0023383,0.0023226,0.0024219,0.0024428,0.0023637,0.0022183,0.0020174,0.0018331,0.0015911,0.001308,0.00089388,-1.0657e-05,-0.00042614,-0.0015849,-0.0025965,-0.0030561,-0.0029173,-0.0032899,-0.0040091,-0.0036472,-0.0034646,-0.0022973,-0.0021659,-0.0017853,-0.0024865,-0.0028921,-0.0025405,-0.0023351,-0.0025583,-0.0016533,-0.001446,-0.0014281,-0.0014433,-0.0016007,-0.0018853,-0.001816,-0.0017431,-0.0016889,-0.001548,-0.0015337,-0.0014351,-0.0013549,-0.0012622,-0.0011431,-0.0010354,-0.00090808,-0.00066105,-0.00046844,-0.00031762,-0.00011112,3.3416e-05,0.00035391
-0.028654,-0.029496,-0.029563,-0.029533,-0.029727,-0.029671,-0.029514,-0.029178,-0.029514,-0.029401,-0.029093,-0.028934,-0.029396,-0.030003,-0.020944,-0.0086671,-0.0091804,-0.017,-0.015445,-0.019021,-0.020779,-0.014487,-0.0058294,-0.0042232,-0.012118,-0.022586,-0.031303,-0.026305,-0.026254,-0.022336,-0.016126,-0.024536,-0.03272,-0.034454,-0.036838,-0.03754,-0.038585,-0.039458,-0.039298,-0.038954,-0.039135,-0.039125,-0.038966,-0.038808,-0.038721,-0.038508,-0.038234,-0.037449,-0.036223,-0.035647,-0.035086,-0.033483
-0.21661,-0.21589,-0.21541,-0.2154,-0.21559,-0.21793,-0.21968,-0.22908,-0.23883,-0.24085,-0.24793,-0.25406,-0.25509,-0.25602,-0.25393,-0.25174,-0.24707,-0.23399,-0.23359,-0.2276,-0.22842,-0.23015,-0.23446,-0.23577,-0.23212,-0.22593,-0.2207,-0.21998,-0.21625,-0.21779,-0.22212,-0.21747,-0.21061,-0.2086,-0.20892,-0.201,-0.20189,-0.20172,-0.20241,-0.21551,-0.23117,-0.22464,-0.2251,-0.22631,-0.23392,-0.23992,-0.24496,-0.2485,-0.25157,-0.2525,-0.25258,-0.25273
-2.9832e-10,-2.3108e-10,-1.7131e-10,-1.1354e-10,3.7059e-09,-1.9458e-09,3.7492e-09,4.3002e-09,4.2949e-09,4.1185e-09,4.1379e-09,4.8036e-09,2.6041e-09,3.3561e-09,7.4785e-11,5.0697e-10,7.3441e-11,-4.4185e-10,-3.6544e-10,-6.4712e-10,-9.5477e-10,-7.5378e-11,2.4716e-09,-2.3422e-10,3.7588e-09,2.3768e-09,2.3095e-09,1.3262e-09,1.3724e-09,1.9376e-09,-3.779e-10,2.126e-09,1.1671e-09,9.8439e-10,1.0211e-09,8.61e-10,-5.1115e-11,-1.7303e-09,-4.6855e-10,6.3908e-10,-3.4847e-10,3.3734e-10,9.9996e-11,1.1289e-09,7.438e-10,2.1769e-10,-1.2243e-09,-2.0841e-09,-4.3371e-09,-2.429e-09,-3.3676e-09,-3.7036e-09
-0.00323,-0.0032506,-0.0029683,-0.0028456,-0.0025589,-0.0024022,-0.0020286,-0.0015363,-0.0017568,-0.0014737,-0.0013929,-0.0014158,-0.0016899,-0.0029147,-0.0029578,-0.0040665,-0.0070163,-0.0093897,-0.0079626,-0.008387,-0.0099772,-0.010036,-0.011059,-0.010029,-0.0089247,-0.0083831,-0.0097415,-0.011257,-0.012211,-0.010123,-0.0084633,-0.0086224,-0.0074674,-0.0068589,-0.0075754,-0.0075979,-0.0061583,-0.0056915,-0.00068817,0.00091954,0.033688,0.030897,0.02253,0.016021,0.011838,0.0078844,0.004711,0.001203,0.0015156,0.0010626,0.00056212,0.00034831
-0.030377,-0.031376,-0.032114,-0.032766,-0.033678,-0.033844,-0.033889,-0.033917,-0.034066,-0.033562,-0.031862,-0.031547,-0.032781,-0.033322,-0.022962,-0.0077048,-0.00087311,-0.0077408,-0.01868,-0.023653,-0.029724,-0.018488,-0.0058069,-0.00035932,-0.0097663,-0.025585,-0.040959,-0.03984,-0.042887,-0.030559,-0.019658,0.045097,0.045535,-0.047667,-0.050474,-0.051682,-0.052437,-0.052516,-0.051189,-0.049836,-0.048828,-0.047964,-0.047011,-0.046686,-0.046174,-0.045515,-0.043752,-0.042604,-0.041861,-0.040684,-0.039584,-0.038218
0.0032518,0.0032091,0.0033741,0.022847,0.070236,0.1446,0.18863,0.22848,0.23956,0.23514,0.21435,0.18453,0.14468,0.096929,0.069437,0.059099,0.056048,0.060864,0.060582,0.036388,0.011995,-0.048562,-0.06027,-0.059785,-0.036686,-0.024454,-0.013372,-0.018197,-0.034823,-0.063446,-0.064611,-0.053203,-0.04029,-0.032216,-0.032199,-0.027628,-0.028344,-0.026295,-0.022511,-0.022408,0.011677,0.033677,0.056047,0.069615,0.077794,0.098718,0.085115,0.057204,0.04467,0.032462,0.025422,0.019844
0.0022301,0.0021968,0.002291,0.0019559,0.0012217,0.00084466,0.00064837,0.00041954,0.00035792,0.00024808,0.00018202,0.00012916,9.3323e-05,7.6169e-05,5.9833e-05,4.0573e-05,3.0084e-05,2.444e-05,2.3145e-05,1.8106e-05,1.275e-05,9.344e-06,7.9838e-06,7.3844e-06,5.8378e-06,5.0324e-06,4.1915e-06,3.9673e-06,3.007e-06,2.11e-06,1.7693e-06,1.6993e-06,1.1464e-06,9.2182e-07,7.1829e-07,8.0061e-07,5.9506e-07,4.598e-07,3.5844e-07,2.4928e-07,1.9167e-07,1.3627e-07,1.0103e-07,7.3868e-08,5.2621e-08,3.7348e-08,0.0012774,0.0024569,0.0025892,0.0019882,0.0022033,0.00216
0.0060034,0.0060505,0.0061196,0.006587,0.012022,0.019865,0.016267,0.0095736,0.0045423,0.0048789,0.0049739,0.0020071,0.0067427,0.0081752,-0.095051,-0.061071,-0.048247,-0.038291,-0.040061,-0.016506,-0.24173,0.11365,0.11195,0.013948,0.048042,0.068355,0.053754,0.038291,0.21389,0.21526,0.10547,0.17141,0.078389,0.093364,0.088303,0.066098,0.04919,-0.23676,0.061505,0.089581,0.065139,0.058067,0.049579,0.038239,0.031358,0.02398,0.017986,0.011413,0.010914,0.0093775,0.0077109,0.0060242
-5.4021e-08,-5.3985e-08,-5.7319e-08,-4.3264e-08,9.5074e-08,9.123e-08,7.3842e-08,5.8575e-08,6.7383e-08,7.1461e-08,7.1521e-08,5.2365e-08,2.8176e-08,6.1787e-08,6.2407e-08,1.6412e-08,1.1478e-08,-1.4525e-08,3.6234e-08,1.6256e-08,2.2761e-08,-1.5488e-08,-4.7622e-08,-5.416e-08,-6.2416e-08,-5.1851e-08,-5.8188e-08,-5.6305e-08,-5.5425e-08,-5.0212e-08,-5.3731e-08,-7.3047e-08,-1.0445e-07,-1.2775e-07,-1.6305e-07,-4.1821e-08,-6.0006e-08,-3.0003e-08,-4.4407e-08,-5.3146e-08,-5.5096e-08,-7.0728e-08,-7.1793e-08,-6.6918e-08,-4.659e-08,-3.5786e-08,-5.6824e-08,-7.1488e-08,-8.5698e-08,-9.7859e-08,-1.0664e-07,-8.5439e-08
-0.063768,-0.063771,-0.063767,-0.063783,-0.063525,-0.062869,-0.061729,-0.06079,-0.0602,-0.059697,-0.059035,-0.057997,-0.057262,-0.056769,-0.056396,-0.054617,-0.054778,-0.053592,-0.053609,-0.052434,-0.052409,-0.051682,-0.050927,-0.050261,-0.04899,-0.048792,-0.047539,-0.047489,-0.046921,-0.046895,-0.046658,-0.047694,-0.047693,-0.047559,-0.047732,-0.047732,-0.048172,-0.048295,-0.048748,-0.04878,-0.049973,-0.05101,-0.052555,-0.053279,-0.055124,-0.056919,-0.057959,-0.058996,-0.05993,-0.060612,-0.061322,-0.063426
-6.5226e-05,-6.8276e-05,-6.8407e-05,-6.7529e-05,-6.5431e-05,-6.1055e-05,-5.879e-05,-5.0242e-05,-4.3135e-05,-3.915e-05,-3.0779e-05,-2.3742e-05,-2.0508e-05,-1.8678e-05,-1.9446e-05,-2.4184e-05,-2.6493e-05,-3.1069e-05,-3.5834e-05,-3.9497e-05,-4.1531e-05,-4.2464e-05,-4.2588e-05,-4.3645e-05,-4.5217e-05,-4.9333e-05,-5.1046e-05,-5.4822e-05,-5.8971e-05,-5.9173e-05,-5.8891e-05,-5.8508e-05,-5.7676e-05,-5.8163e-05,-5.845e-05,-5.8374e-05,-5.8137e-05,-5.7674e-05,-5.2578e-05,-5.3642e-05,-5.388e-05,-5.139e-05,-5.0544e-05,-4.8797e-05,-4.6139e-05,-4.1865e-05,-2.7011e-05,-2.541e-05,-1.8995e-05,-2.1153e-05,-2.1332e-05,-2.3757e-05
-0.016355,-0.016856,-0.018146,-0.018251,-0.018589,-0.018877,-0.019158,-0.019697,-0.019438,-0.020848,-0.020346,-0.02079,-0.02092,-0.021644,-0.021447,-0.021706,-0.022175,-0.022558,-0.022599,-0.023857,-0.024996,-0.02514,-0.025212,-0.025446,-0.025715,-0.025649,-0.026069,-0.026545,-0.026834,-0.02763,-0.027534,-0.027581,-0.028981,-0.028366,-0.028218,-0.027892,-0.029014,-0.029068,-0.030197,-0.030007,-0.029999,-0.02996,-0.030024,-0.029936,-0.031112,-0.031279,-0.030971,-0.030133,-0.028828,-0.027245,-0.015448,-0.0071842
1.0256e-07,1.0256e-07,1.0256e-07,5.0774e-08,6.8677e-08,6.6523e-08,8.9521e-08,8.3734e-08,8.62e-08,1.2317e-07,1.082e-07,6.8375e-08,6.8489e-08,9.8644e-08,8.7145e-08,2.8895e-08,8.9517e-08,9.5367e-09,-1.513e-08,-9.8607e-09,-3.7319e-09,-4.6879e-08,-3.4208e-08,-7.452e-08,-8.7969e-08,-9.9672e-08,-9.1597e-08,-8.9997e-08,-8.4019e-08,-7.5668e-08,-6.5397e-08,-1.4603e-07,-1.7294e-07,-1.5393e-07,-1.3639e-07,-1.2869e-07,-1.6429e-07,-1.9736e-07,-2.502e-07,-1.9206e-07,-1.6067e-07,-1.4705e-07,-1.4585e-07,-1.1095e-07,-1.1372e-07,-1.1896e-07,-1.737e-07,-2.1404e-07,-2.1404e-07,-1.5896e-07,-2.1773e-07,-1.5566e-07
0.043257,0.043186,0.043131,0.043148,0.043294,0.042615,0.042393,0.04207,0.04196,0.041782,0.04163,0.041344,0.041385,0.041173,0.04208,0.043492,0.044862,0.045821,0.045601,0.045616,0.045313,0.045583,0.045667,0.045672,0.04501,0.045181,0.044527,0.044003,0.043614,0.043638,0.04395,0.041979,0.041273,0.040818,0.040696,0.040215,0.040112,0.040004,0.039917,0.039869,0.039986,0.040628,0.040764,0.041302,0.041684,0.04258,0.043508,0.044066,0.044294,0.044383,0.044587,0.044813
0.00019477,0.00020527,0.00020118,0.0002006,0.00019946,0.00020902,0.00022644,0.00025756,0.0002537,0.00025688,0.00026165,0.00026427,0.00026479,0.00027516,0.00026065,0.0002122,0.00020601,0.00018496,0.00017477,0.00017695,0.00017924,0.00017759,0.00016797,0.00015067,0.00016077,0.00015028,0.00015525,0.00015939,0.00016135,0.00016238,0.00015476,0.00017122,0.00017376,0.00017838,0.00019367,0.00019667,0.0002118,0.00021427,0.00021113,0.00020635,0.00021642,0.0002258,0.0002471,0.00023949,0.00025917,0.00027082,0.00028704,0.00028172,0.00027429,0.00026597,0.00028189,0.00027372
0.029726,0.030368,0.030744,0.030915,0.030897,0.030635,0.030445,0.030053,0.029764,0.029476,0.029546,0.029652,0.029628,0.029584,0.033264,0.031701,0.033074,0.031998,0.029291,0.029168,0.029268,0.033657,0.039358,0.042247,0.041272,0.038937,0.037163,0.037925,0.036677,0.039487,0.042683,0.040679,0.040455,0.039877,0.039344,0.037718,0.038232,0.038599,0.036878,0.036161,0.036035,0.035817,0.035695,0.035562,0.035825,0.036064,0.036109,0.036142,0.036121,0.036114,0.036133,0.036121
