ComponentID:,X
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24
1,0.16310149642857139,0.11234552455507037,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<655>,0.5742150256241503,<544>,0.4088146756110444,<444>,-0.13627155853701495,<433>
2,0.9990682142857145,0.0007399664740061244,0.5742150256241503,<544>,-0.13627155853701495,<433>,-0.7700104837669081,<312>,-0.029128791476091116,<244>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.7396153756372561,<545>,0.4088146756110444,<444>,0.905015725650362,<555>
3,0.999584642857143,0.00020550429510384028,0.13627155853701473,<443>,-0.5742150256241505,<332>,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.9354108337800137,<556>,0.9354108337800137,<655>,0.13627155853701473,<443>
4,0.9900667857142859,0.006807521603539197,0.905015725650362,<555>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.935410833780014,<122>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.7396153756372561,<455>
5,0.43220607142857137,0.013049458209685436,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.33206701667977256,<134>,0.9354108337800137,<556>,0.30167190855012055,<543>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>
6,0.9157142857142857,0.011302769391541494,0.9354108337800137,<565>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.30167190855012077,<234>,0.4088146756110444,<444>,-0.30167190855012077,<432>,-0.7700104837669081,<213>,0.13627155853701473,<344>
7,0.9817499999999999,0.0042125170622799935,0.9658059419096657,<665>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.6046101337538022,<133>,-0.30167190855012077,<234>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>
8,0.9970303571428573,0.0020266994317694577,0.4088146756110444,<444>,0.5742150256241502,<445>,0.770010483766908,<654>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.6046101337538022,<331>,0.13627155853701473,<344>,0.7396153756372561,<455>
9,-0.3566814285714286,0.03633353161182869,-0.6046101337538022,<133>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.604610133753802,<446>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.13627155853701473,<443>
10,0.8900260714285718,0.061127117628482414,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<212>,-0.5742150256241505,<233>,0.5742150256241502,<445>,0.9354108337800137,<565>,0.7396153756372561,<554>
11,0.9353582142857142,0.04789608387313784,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<556>
12,0.8992499999999998,0.3131497445312705,0.2712768004204688,<515>,0.905015725650362,<555>,0.905015725650362,<555>,0.9962010500393174,<666>,0.905015725650362,<555>,0.7396153756372561,<554>,0.905015725650362,<555>,0.9354108337800137,<556>,0.9962010500393174,<666>
13,0.40690535714285714,0.011192498598277733,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.604610133753802,<446>,0.4088146756110444,<444>,0.13627155853701473,<344>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>
14,0.9283546428571429,0.009375433887918715,0.7396153756372561,<455>,0.905015725650362,<555>,0.905015725650362,<555>,0.3320670166797724,<643>,-0.7700104837669081,<213>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>
15,0.9996282142857141,0.00013320375293478747,0.9354108337800137,<655>,0.4088146756110444,<444>,-0.5742150256241505,<323>,-0.6046101337538022,<313>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<343>
16,0.8207853571428572,0.010723005469597617,-0.935410833780014,<122>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<556>,0.9354108337800137,<655>,0.7396153756372561,<554>,0.4088146756110444,<444>
17,-0.3996360714285715,0.023643564412705525,0.9962010500393174,<666>,0.905015725650362,<555>,0.905015725650362,<555>,0.30167190855012055,<543>,-0.7700104837669081,<213>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
18,0.9317864285714285,0.005206072151334252,0.770010483766908,<654>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.7700104837669081,<312>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
19,0.9990510714285713,0.0005012294832688371,0.5742150256241502,<445>,0.9354108337800137,<556>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.7700104837669081,<321>,-0.5742150256241505,<233>,-0.13627155853701495,<334>,0.4088146756110444,<444>
