ComponentID:,X
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18
1,0.20092763636363636,0.050606544868269085,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9658059419096657,<566>,0.905015725650362,<555>,0.7396153756372561,<554>,0.4088146756110444,<444>
2,0.9975136363636363,0.0006155747163464155,-0.7700104837669081,<213>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.6046101337538021,<644>
3,0.999125,0.0011335052231503297,0.13627155853701473,<344>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.9658059419096657,<566>,0.9658059419096657,<656>,0.7396153756372561,<554>
4,0.9712295454545455,0.007500577236739688,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.7700104837669081,<321>,-0.5742150256241505,<233>,0.30167190855012055,<345>
5,0.4616913636363637,0.010370122860433999,-0.13627155853701495,<343>,0.604610133753802,<446>,0.905015725650362,<555>,0.905015725650362,<555>,0.6046101337538021,<644>,0.4088146756110444,<444>,-0.4088146756110446,<333>
6,0.9060613636363635,0.006965521774787686,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>
7,0.9913799999999999,0.0036672035419624475,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.5742150256241502,<445>
8,0.9952909090909091,0.007483970087090322,0.905015725650362,<555>,0.7396153756372561,<554>,-0.029128791476091116,<442>,-0.05952389960574287,<144>,0.905015725650362,<555>,0.905015725650362,<555>,0.9962010500393174,<666>
9,0.10043409090909089,0.45242440206935114,-0.9050157256503621,<222>,0.905015725650362,<555>,0.9962010500393174,<666>,0.9962010500393174,<666>,0.30167190855012066,<615>,0.30167190855012055,<552>,-0.9050157256503621,<222>
10,0.8519690909090909,0.06924451615366643,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.5742150256241505,<332>,-0.9658059419096657,<211>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.770010483766908,<456>
11,0.9337477272727276,0.039428495801873374,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.604610133753802,<446>,0.4088146756110444,<444>,0.4088146756110444,<444>
12,0.9876031818181819,0.011576369891983969,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.604610133753802,<446>,0.5742150256241503,<544>,0.4088146756110444,<444>
13,0.41530909090909096,0.011270697287895358,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<565>,0.4088146756110444,<444>,-0.13627155853701495,<433>
14,0.908559090909091,0.018211162638011303,0.6046101337538021,<644>,0.13627155853701473,<443>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.935410833780014,<122>,-0.4088146756110446,<333>,0.4088146756110444,<444>
15,0.9945304545454541,0.0026880923909864797,0.770010483766908,<654>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.7700104837669081,<123>,0.13627155853701473,<344>
16,0.9147768181818182,0.03532081183901274,-0.029128791476091116,<244>,0.6046101337538021,<644>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<221>
17,-0.3905445454545454,0.004131451128810809,0.770010483766908,<465>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.6046101337538022,<313>,-0.4088146756110446,<333>,-0.5742150256241505,<233>
18,0.9432836363636364,0.004464832833534194,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9658059419096657,<211>,-0.5742150256241505,<233>,0.8004055918965598,<466>,0.4088146756110444,<444>
19,0.9949831818181818,0.0010573783461666761,0.770010483766908,<546>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.33206701667977256,<431>,-0.7396153756372562,<223>,-0.13627155853701495,<334>
20,0.9028318181818182,0.031808050672798314,-0.5278624748225301,<114>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.6046101337538021,<464>
