ComponentID:,X
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27
1,-0.016939369999999995,0.03063581546636931,-0.9962010500393174,<111>,-0.935410833780014,<122>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.770010483766908,<456>,0.9354108337800137,<655>,0.7396153756372561,<554>,0.4088146756110444,<444>,-0.4088146756110446,<333>
2,0.9868140000000002,0.006854439729109896,0.9354108337800137,<655>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9050157256503621,<222>,-0.935410833780014,<122>,-0.7396153756372562,<223>
3,0.9806876666666666,0.010465036927258739,0.9658059419096657,<665>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<122>,-0.5742150256241505,<233>
4,0.9967456666666668,0.0007470728805738455,0.9354108337800137,<565>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.935410833780014,<221>,-0.7396153756372562,<223>,-0.13627155853701495,<334>,0.5742150256241502,<445>
5,0.42884366666666657,0.003981004465653822,0.4088146756110444,<444>,0.5742150256241502,<445>,0.770010483766908,<564>,0.13627155853701473,<443>,-0.5742150256241505,<332>,-0.935410833780014,<212>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>
6,0.9320499999999998,0.0023263791608420215,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.6046101337538022,<331>,0.770010483766908,<456>,0.7396153756372561,<554>,0.4088146756110444,<444>,0.4088146756110444,<444>
7,0.9851829999999999,0.0010224420113955806,0.4088146756110444,<444>,0.9354108337800137,<565>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.7396153756372564,<322>,-0.7700104837669081,<213>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
8,0.9978540000000001,0.0006155842753027379,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.905015725650362,<555>,0.905015725650362,<555>,0.9354108337800137,<556>
9,0.4449496666666668,0.0077691400138983,0.9354108337800137,<655>,0.5742150256241503,<544>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<343>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.935410833780014,<221>
10,0.8824576666666668,0.04757452705551109,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.5742150256241505,<332>,-0.935410833780014,<212>,-0.5742150256241505,<233>,0.13627155853701473,<344>,0.7396153756372561,<455>,0.9354108337800137,<655>,0.7396153756372561,<554>
11,0.91497,0.06774674963912783,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.9962010500393174,<666>
12,0.9734846666666664,0.026215984911669613,-0.935410833780014,<221>,0.13627155853701473,<344>,0.905015725650362,<555>,0.5742150256241503,<544>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.7396153756372561,<455>,0.9354108337800137,<655>,0.905015725650362,<555>
