ComponentID:,X
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33,avgQ_36,winQ_36,avgQ_39,winQ_39,avgQ_42,winQ_42
1,-0.039557208510638306,0.053346239283211236,-0.935410833780014,<122>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.905015725650362,<555>,0.9658059419096657,<566>,0.9658059419096657,<665>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>
2,0.9983544680851064,0.0007471500704041065,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.905015725650362,<555>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.9354108337800137,<565>
3,0.9983736170212766,0.0017237100332884226,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.905015725650362,<555>,0.905015725650362,<555>,0.9962010500393174,<666>,0.9658059419096657,<665>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>
4,0.9891723404255321,0.00579642781146045,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.935410833780014,<212>,-0.9962010500393174,<111>,-0.9050157256503621,<222>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.5742150256241502,<445>
5,0.4461648936170214,0.00494265665163145,-0.9050157256503621,<222>,-0.935410833780014,<221>,-0.935410833780014,<122>,-0.7396153756372562,<223>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>
6,0.9207968085106384,0.008506416878584536,0.9354108337800137,<655>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.7396153756372562,<223>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.935410833780014,<221>,-0.9050157256503621,<222>,-0.5742150256241505,<332>,-0.9050157256503621,<222>,-0.4088146756110446,<333>
7,0.9860244680851065,0.0006868454207171768,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7700104837669081,<123>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<655>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
8,0.9979268085106386,0.0004583973301274554,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.9658059419096657,<112>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.9354108337800137,<556>,0.9354108337800137,<655>,0.4088146756110444,<444>
9,0.3366036170212766,0.4182555732707258,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,0.10587645040736297,<145>,0.905015725650362,<555>,0.9354108337800137,<556>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>
10,0.8281974468085107,0.05917727020043108,0.905015725650362,<555>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.5742150256241505,<332>,-0.935410833780014,<221>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>
