ComponentID:,X
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33,avgQ_36,winQ_36,avgQ_39,winQ_39
1,-0.04696341136363636,0.03299465848382415,-0.9962010500393174,<111>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<565>,0.9658059419096657,<566>,0.9354108337800137,<655>,0.4088146756110444,<444>,-0.13627155853701495,<433>
2,0.9992586363636362,0.00038198995054065737,-0.9658059419096657,<112>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.5742150256241502,<445>,0.9658059419096657,<665>,0.905015725650362,<555>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.13627155853701473,<443>,0.13627155853701473,<434>,0.4088146756110444,<444>,0.4088146756110444,<444>
3,0.9999125000000002,7.093931465439541e-05,-0.9050157256503621,<222>,-0.9658059419096657,<211>,-0.7700104837669081,<123>,-0.13627155853701495,<334>,0.604610133753802,<446>,0.9962010500393174,<666>,0.9962010500393174,<666>,0.9658059419096657,<665>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
4,0.9913025000000001,0.002941245967427581,0.9354108337800137,<565>,0.905015725650362,<555>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.935410833780014,<221>,-0.9050157256503621,<222>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
5,0.47138886363636345,0.024477112056322504,-0.9050157256503621,<222>,-0.9962010500393174,<111>,-0.935410833780014,<122>,-0.4088146756110446,<333>,-0.13627155853701495,<334>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<545>,0.905015725650362,<555>,0.9658059419096657,<665>,0.905015725650362,<555>,0.905015725650362,<555>,0.7396153756372561,<554>,0.4088146756110444,<444>
6,0.9014386363636363,0.018095054396023266,0.9962010500393174,<666>,0.9658059419096657,<665>,0.7396153756372561,<554>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.935410833780014,<221>,-0.935410833780014,<122>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.5742150256241505,<233>,-0.4088146756110446,<333>
7,0.9580065909090911,0.014907956683228188,0.9354108337800137,<556>,0.9658059419096657,<665>,0.5742150256241503,<544>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9658059419096657,<121>,-0.9658059419096657,<112>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
8,0.9853602272727272,0.013608657753703637,-0.33206701667977256,<314>,0.4088146756110444,<444>,0.905015725650362,<555>,0.9354108337800137,<655>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>
9,0.02456954545454545,0.48554962304192667,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.9050157256503621,<222>,0.30167190855012055,<255>,0.30167190855012066,<561>,-0.30167190855012077,<225>,0.905015725650362,<555>,-0.30167190855012077,<522>,-0.30167190855012077,<225>,0.905015725650362,<555>,-0.30167190855012077,<522>,-0.9050157256503621,<222>,-0.9050157256503621,<222>
10,0.8611231818181818,0.038206979239443994,0.9354108337800137,<655>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.5742150256241505,<323>,0.13627155853701473,<344>,-0.4088146756110446,<333>,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>
