0.99755,0.99781,0.99799,0.99816,0.99812,0.99818,0.99816,0.99808,0.99795,0.99783,0.99772,0.99753,0.99753,0.99749,0.99742,0.99736,0.99731,0.99728,0.99727,0.99724,0.99722,0.99722,0.99722,0.99722,0.99723,0.99724,0.99728,0.99729,0.99734,0.99733,0.99738,0.99742,0.99744,0.99747,0.9975,0.99752,0.99754,0.99753,0.99753,0.99752,0.99749,0.99749,0.99747,0.9974,0.99735,0.99723,0.99705,0.99648,0.99499,0.99463,0.99446,0.99384,0.99301,0.99286,0.9925,0.99199,0.99161,0.99135,0.99145,0.99098,0.99108,0.99069,0.99016,0.98999,0.98957,0.98964,0.98966,0.98969,0.98996,0.98994,0.99043,0.99084,0.99191,0.9935,0.99578,0.9962,0.99741,0.99838,0.99849,0.99843,0.99821,0.99772,0.99748,0.99748,0.99738,0.99718,0.99707,0.9969,0.99697,0.99706,0.99714,0.99707,0.99705,0.99703,0.99703,0.99704,0.99703,0.99703,0.99702,0.99702,0.99702,0.99701,0.99701,0.997,0.99701,0.99701,0.99701,0.99701,0.99702,0.99702,0.99702,0.99703,0.99703,0.99704,0.99705,0.99705,0.99705,0.99706,0.99706,0.99706,0.99706,0.99708,0.99709
-0.025431,-0.022823,-0.020358,-0.016631,-0.015651,-0.01537,-0.015623,-0.015032,-0.01493,-0.014955,-0.014953,-0.014941,-0.014855,-0.01461,-0.014159,-0.013588,-0.01309,-0.012754,-0.012591,-0.012525,-0.012543,-0.012579,-0.012558,-0.012545,-0.012496,-0.012472,-0.012423,-0.012367,-0.012295,-0.012221,-0.012127,-0.012101,-0.012013,-0.01189,-0.011712,-0.01171,-0.011568,-0.011387,-0.011401,-0.011768,-0.013117,-0.013708,-0.01614,-0.020174,-0.028764,-0.035018,-0.035783,-0.035387,-0.034495,-0.034731,-0.034629,-0.03386,-0.032525,-0.032605,-0.031069,-0.029798,-0.029975,-0.029879,-0.028632,-0.027276,-0.026133,-0.025131,-0.024336,-0.016652,-0.0045686,-0.005509,-0.01178,-0.019372,-0.019743,-0.023259,-0.026281,-0.02837,-0.031742,-0.031791,-0.030249,-0.026517,-0.022295,-0.014693,-0.014375,-0.012133,-0.011065,-0.0045086,-0.0086841,-0.006886,-0.006103,-0.0059147,-0.0054755,-0.0055195,-0.0053846,-0.0053258,-0.0053071,-0.0053183,-0.0053251,-0.0053545,-0.0054084,-0.0054516,-0.005507,-0.0056937,-0.0058654,-0.0060242,-0.0061515,-0.0063058,-0.006505,-0.0066733,-0.0067441,-0.0067711,-0.0068194,-0.0069,-0.0071647,-0.0072441,-0.0072502,-0.0072814,-0.0076056,-0.0076865,-0.0076575,-0.0076167,-0.0079415,-0.0079671,-0.0082122,-0.0084713,-0.0085272,-0.0087225,-0.0088091
0.0096994,0.0092264,0.0086303,0.0076778,0.0059866,0.0054403,0.0039025,0.003853,0.0034674,0.0032561,0.0027346,0.0028776,0.0030182,0.0026087,0.0024093,0.0022349,0.0020603,0.0020657,0.0015158,0.0018302,0.0019226,0.0020429,0.0018591,0.0018439,0.0018486,0.00187,0.0018943,0.0019079,0.0019304,0.0019534,0.0019925,0.0019965,0.0020182,0.0020866,0.0021338,0.0021551,0.0022188,0.002282,0.0023671,0.0024511,0.0024305,0.0024947,0.0025046,0.0023801,0.0073961,0.0083832,0.024725,0.030521,0.031979,0.040231,0.040808,0.044814,0.046861,0.048942,0.051809,0.053822,0.060516,0.060771,0.059988,0.062325,0.063839,0.064877,0.065749,0.047178,0.013539,0.017278,0.010267,0.014401,0.012977,0.01305,0.013237,0.013184,0.013098,0.012835,0.012538,0.012288,0.011843,0.011134,0.01087,0.0071866,0.0093514,0.0069746,0.0058217,0.0051771,0.0047957,0.004028,0.0033728,0.0032876,0.0033483,0.0029407,0.0024629,0.0023723,0.0020589,0.0016581,0.0016067,0.0013466,0.0012936,0.0013355,0.0011252,0.0009018,0.00087926,0.00076469,0.00064592,0.00057804,0.00055982,0.00049946,0.00048125,0.00041027,0.0003723,0.00035993,0.00032354,0.00031448,0.00027187,0.00024073,0.00023791,0.00022578,0.000193,0.00018482,0.00016144,0.00016376,0.00017239,0.00017186,0.00015997
-0.0028546,-0.0025527,-0.0023171,-0.0022308,-0.0019765,-0.0014411,-0.0014093,-0.0012752,-0.0011816,-0.0010234,-0.00091419,-0.0008367,-0.00076495,-0.00071644,-0.00065882,-0.00062253,-0.00049048,-0.00047717,-0.00043844,-0.00042303,-0.00038135,-0.00033287,-0.00034412,-0.00035702,-0.0003678,-0.00037721,-0.00038592,-0.00035606,-0.0003373,-0.00033614,-0.00032728,-0.00032982,-0.00033495,-0.00033162,-0.0003313,-0.00033276,-0.00033422,-0.00033665,-0.00034055,-0.00036443,-0.0005305,-0.0010474,-0.0013824,-0.0017135,-0.002188,-0.0025971,-0.0029564,-0.0035552,-0.0045137,-0.0046064,-0.0061771,-0.0068618,-0.0084407,-0.010949,-0.010626,-0.011015,-0.012002,-0.012903,-0.013445,-0.013784,-0.015078,-0.015173,-0.015637,-0.014,-0.011211,-0.010284,-0.010119,-0.010651,-0.010602,-0.010816,-0.01103,-0.010957,-0.010438,-0.010175,-0.010211,-0.010032,-0.0094842,-0.0086145,-0.0069,-0.005846,-0.0055272,-0.0040963,-0.0038127,-0.0028598,-0.0024228,-0.0015473,-0.0012298,-0.0009674,-0.00065108,-0.00041593,-0.00030156,-0.0003335,-9.1292e-06,2.5165e-05,0.00012062,0.00016913,0.00032859,0.00033076,0.0003758,0.0004011,0.0004005,0.00038838,0.00037897,0.00037157,0.00033967,0.00034257,0.00032956,0.00028966,0.0002621,0.00024765,0.00022114,0.00022688,0.00024023,0.00023072,0.00024068,0.00024816,0.000267,0.00028737,0.00032122,0.00037668,0.0004243,0.00042998,0.00041097
-0.00069358,-0.00025448,0.00038075,0.0011416,0.0021789,0.0032548,0.0042573,0.0050069,0.0053558,0.0071773,0.0072801,0.0079347,0.008442,0.0087513,0.0091306,0.0091363,0.0092817,0.0096816,0.0097602,0.0098005,0.0099985,0.010199,0.010328,0.010396,0.010411,0.010385,0.01037,0.010342,0.010248,0.010088,0.0096785,0.0096468,0.0095299,0.0091673,0.009037,0.0086901,0.0082135,0.0081554,0.0082627,0.0084747,0.0090123,0.009843,0.013257,0.017288,0.016923,0.01699,0.016848,0.016644,0.016121,0.015108,0.013664,0.013748,0.012989,0.012382,0.012574,0.011577,0.011715,0.010415,0.010388,0.010056,0.0098297,0.0096689,0.0096158,0.019109,0.045753,0.0397,0.041252,0.040803,0.041544,0.040904,0.038987,0.036172,0.033147,0.030087,0.027971,0.023942,0.020791,0.017572,0.015117,0.010297,0.0083168,0.0069598,0.0067262,0.0060494,0.0057109,0.0050126,0.0046835,0.004481,0.0042492,0.0043066,0.0042742,0.0043679,0.0044776,0.0046121,0.0047728,0.0049158,0.0050172,0.0050746,0.0052265,0.0052404,0.0051768,0.005247,0.0052931,0.0053142,0.005299,0.0052902,0.0052821,0.0052697,0.0052444,0.0052333,0.005207,0.0051961,0.0051547,0.0051179,0.0051128,0.0051131,0.0051034,0.0050985,0.0051043,0.0050943,0.0050703,0.0050666,0.0050478
0.011617,0.010184,0.0096118,0.0083867,0.0076321,0.0073228,0.0067543,0.0064911,0.0065222,0.0064625,0.0064381,0.006451,0.0065406,0.0067871,0.0068123,0.0069265,0.006907,0.0068664,0.0067807,0.0068181,0.006706,0.0065901,0.0063901,0.0061767,0.0059481,0.0057469,0.0057134,0.0056143,0.0055248,0.0053167,0.0052568,0.0052095,0.0051467,0.0050843,0.004587,0.0044992,0.0041826,0.0041642,0.0042395,0.0044043,0.0048983,0.0058331,0.0081396,0.011653,0.013356,0.013558,0.013744,0.014365,0.0149,0.015136,0.015182,0.015167,0.01512,0.014992,0.014971,0.014882,0.014795,0.01471,0.014698,0.014618,0.014596,0.014505,0.014383,0.018207,0.024851,0.027559,0.028387,0.030328,0.030502,0.03117,0.031936,0.03236,0.031152,0.029733,0.022306,0.022808,0.019855,0.016454,0.017243,0.015906,0.014964,0.014305,0.014041,0.01371,0.013488,0.013197,0.013038,0.013029,0.012824,0.012628,0.012172,0.011092,0.011396,0.0097569,0.0078373,0.008743,0.0079926,0.0074726,0.0075168,0.0070677,0.0071182,0.0071456,0.00671,0.006339,0.0063153,0.006369,0.0061573,0.0059222,0.0057217,0.0056917,0.0055528,0.0053748,0.005206,0.005053,0.0049547,0.0049589,0.0049289,0.0048372,0.0048059,0.0047359,0.004718,0.0046222,0.0045277
-0.0066906,-0.0065168,-0.0063923,-0.0061725,-0.0061104,-0.006079,-0.0062932,-0.0067603,-0.007739,-0.0085218,-0.0088463,-0.0093401,-0.0096736,-0.0099626,-0.010102,-0.010358,-0.010253,-0.010285,-0.010178,-0.010024,-0.0098438,-0.0097171,-0.0095925,-0.0094849,-0.0093047,-0.0091658,-0.00907,-0.0089976,-0.0089908,-0.0089442,-0.0088902,-0.0088796,-0.0088421,-0.0087935,-0.0087598,-0.0087331,-0.0087024,-0.0086844,-0.0086828,-0.0086223,-0.0084389,-0.007703,-0.0079837,-0.0078085,-0.0071295,-0.0074148,-0.0071074,-0.006869,-0.0066644,-0.0065315,-0.0064732,-0.0064931,-0.0063985,-0.0064196,-0.0063682,-0.0063218,-0.006311,-0.006282,-0.0062798,-0.0062684,-0.0062627,-0.0062595,-0.0062558,-0.0062802,-0.0062961,-0.0061546,-0.0061116,-0.0055868,-0.0058119,-0.0055582,-0.0051968,-0.0048281,-0.0050819,-0.0048272,-0.0047967,-0.0049922,-0.0052754,-0.0056588,-0.0060911,-0.0064501,-0.0071356,-0.0071206,-0.0075301,-0.0080677,-0.0089003,-0.0090464,-0.0091178,-0.0090103,-0.0087437,-0.0088297,-0.0078953,-0.0078719,-0.0075544,-0.0076089,-0.0076781,-0.0074719,-0.0075397,-0.0074644,-0.0074433,-0.0074451,-0.007445,-0.0074486,-0.007454,-0.0074657,-0.0074723,-0.0074688,-0.0074655,-0.0074615,-0.0074572,-0.0074576,-0.0074633,-0.0074613,-0.0074595,-0.0074579,-0.0074574,-0.0074564,-0.0074555,-0.0074547,-0.0074556,-0.0074661,-0.0074558,-0.0074307,-0.0074052
-0.00036686,-0.00027578,-9.7997e-05,0.00023155,0.00066672,0.00096827,0.0010507,0.0012992,0.0013969,0.0013752,0.0012867,0.0012086,0.0011276,0.0010462,0.00082618,0.00065238,0.00052516,0.00038211,0.00047007,0.00048992,0.00045518,0.00043601,0.00031867,0.00037543,0.00053847,0.00060842,0.0007318,0.00085969,0.00086839,0.00078808,0.00074008,0.0007149,0.00068085,0.00060641,0.00038846,0.00048783,0.00039356,0.00028521,8.5747e-06,-4.8293e-06,1.1196e-05,-8.3813e-05,0.00020806,0.00055174,0.0031229,0.0058031,0.0061691,0.0066309,0.0075468,0.0074477,0.0075122,0.0075848,0.007607,0.0077619,0.0077897,0.0079285,0.0081573,0.008321,0.0084454,0.0083785,0.0082185,0.0078021,0.0075912,0.0071679,0.0070725,0.0067091,0.0058417,0.0055156,0.004035,0.0028861,0.0024006,0.0021687,0.0019206,0.0016432,0.0015803,0.0013262,0.0014204,0.00079071,0.00061937,0.0010618,0.0012007,0.0014127,0.0016727,0.001399,0.0012827,0.0010101,0.0010645,0.00096441,0.00046525,7.9612e-05,0.00027674,0.00043154,0.00057471,0.00073181,0.00079261,0.00096573,0.0010674,0.0010143,0.00087592,0.00073433,0.00044333,0.00092233,0.0010214,0.0010366,0.0005881,0.00040834,0.0008124,0.00082006,0.00080057,0.00088106,0.00096859,0.0010705,0.001076,0.0010605,0.0011017,0.0011283,0.0011455,0.0037251,0.0044981,0.0034646,0.0027527,0.0029018,0.0027997
2.2237e-05,0.0007291,0.0011644,0.0027598,0.0040624,0.0060041,0.0056752,0.0066009,0.0070074,0.0072392,0.0079233,0.008576,0.0093948,0.0094546,0.0097481,0.0099863,0.0102,0.01024,0.010384,0.010549,0.010664,0.010719,0.01072,0.010741,0.010735,0.010733,0.010724,0.010687,0.010614,0.010435,0.010324,0.01009,0.0097011,0.0096037,0.0092356,0.0090955,0.0086908,0.0081915,0.0078165,0.0076443,0.008001,0.011421,0.011413,0.014175,0.016443,0.017128,0.0171,0.016804,0.016574,0.016118,0.015319,0.014841,0.014766,0.014401,0.014109,0.013448,0.013186,0.012996,0.012847,0.012685,0.01246,0.012486,0.01195,0.028832,0.039557,0.04582,0.047192,0.048331,0.048246,0.047133,0.042524,0.040245,0.03781,0.034183,0.031094,0.025359,0.021362,0.017304,0.012056,0.01154,0.0079689,0.0077725,0.0032967,0.0064154,0.0072104,0.0081789,0.0059139,0.0048855,0.0044753,0.004615,0.004478,0.0045647,0.0046646,0.0047495,0.0048007,0.0049343,0.0049642,0.0050614,0.0051706,0.0052367,0.0052268,0.0052575,0.0052795,0.0052926,0.0053069,0.0052058,0.0050739,0.0050638,0.0050479,0.0050397,0.0050295,0.0050077,0.0050005,0.0049909,0.0049802,0.0049683,0.0049264,0.0048818,0.0048607,0.004855,0.0048254,0.0048,0.0047885
0.21367,0.20548,0.20261,0.20243,0.20318,0.20337,0.20742,0.21105,0.21412,0.21604,0.21823,0.21978,0.22211,0.22296,0.22486,0.22642,0.2274,0.22825,0.15305,0.11592,0.081586,0.05161,0.032122,0.012327,0.012528,0.010113,0.0089555,0.0036162,0.00028103,-0.0034011,-0.0076196,-0.0068007,-0.0094434,-0.011205,-0.01091,-0.012126,-0.011971,-0.012938,0.085454,0.11193,0.12493,0.12171,0.10154,0.07286,0.026161,-0.0068845,-0.041746,-0.074759,-0.099385,-0.11805,-0.13783,-0.13738,-0.14337,-0.14878,-0.15052,-0.15075,-0.15225,-0.15639,-0.1567,-0.1564,-0.15644,-0.15777,-0.15762,-0.088946,-0.03255,-0.0034383,0.035616,0.10385,0.15878,0.20247,0.23259,0.24707,0.23818,0.22026,0.20706,0.19625,0.19469,0.19551,0.14666,0.10419,0.073525,0.0473,0.017882,0.018158,0.011961,0.0030454,0.0025212,-0.00087813,-0.0032665,-0.0054483,-0.011046,-0.0072955,-0.0092745,-0.010509,-0.012513,-0.012672,-0.014112,-0.013392,-0.013976,-0.013863,-0.014197,-0.014112,-0.014022,-0.014215,-0.014212,-0.01422,-0.01422,-0.01422,-0.014219,-0.014239,-0.014253,-0.014254,-0.01426,-0.014253,-0.014244,-0.014236,-0.014219,-0.0142,-0.014156,-0.014098,0.070897,0.10488,0.13886
