0.99857,0.99842,0.99832,0.99834,0.99828,0.99821,0.99816,0.99808,0.99803,0.99769,0.99682,0.99425,0.99189,0.99129,0.98885,0.98702,0.98449,0.98417,0.9829,0.98286,0.98287,0.98335,0.98466,0.98734,0.98821,0.99072,0.99341,0.99391,0.99578,0.99648,0.99824,0.99833,0.99864,0.9985,0.99817,0.99757,0.99759,0.99731,0.99715,0.99696,0.99693,0.99685,0.99676,0.99676,0.99674,0.99673,0.99675,0.99678,0.99681,0.99685,0.99687,0.99691,0.99696,0.99705,0.99699,0.99712,0.99713,0.99719,0.99718,0.99718,0.99721,0.99724,0.99726,0.99727,0.9973,0.99734,0.99737,0.99742
-0.024283,-0.023037,-0.022003,-0.02361,-0.028383,-0.03387,-0.047694,-0.050367,-0.054909,-0.052757,-0.051731,-0.048241,-0.042807,-0.033812,-0.027288,-0.023854,-0.021711,-0.020019,-0.015696,-0.0079484,-0.0072714,-0.0091292,-0.0096917,-0.012109,-0.016766,-0.028964,-0.024818,-0.029208,-0.028969,-0.02442,-0.020541,-0.014698,-0.0031664,-0.0031513,0.0013397,0.00047283,8.5499e-05,0.0010797,0.0012535,0.0010399,0.00045959,-0.00052253,-0.0017225,-0.0029165,-0.0034094,-0.0044066,-0.0073755,-0.0059731,-0.0076911,-0.0092078,-0.0098848,-0.010343,-0.010342,-0.012079,-0.01222,-0.012872,-0.013263,-0.013507,-0.013501,-0.013647,-0.013573,-0.0135,-0.013411,-0.013362,-0.013326,-0.013132,-0.013084,-0.012882
-0.00369,-0.0036579,-0.0038435,-0.0037471,-0.0034744,-0.0035086,-0.0029466,-0.000965,0.00059937,0.0013071,0.00040575,-0.00018238,-0.00029085,-0.00071437,0.00028429,0.0012363,0.0020521,0.0029036,0.004054,0.0045946,0.0041679,0.004177,0.0041668,0.0044028,0.0039625,0.0029248,0.0011632,-0.00094696,-0.00032938,-0.00034943,-0.0022595,-0.0031153,-0.0043698,-0.0036913,-0.0041697,-0.0044331,-0.0045085,-0.0045512,-0.004765,-0.0050129,-0.005215,-0.0054291,-0.0054847,-0.0055438,-0.0055701,-0.005591,-0.0055146,-0.0055312,-0.0055276,-0.0054875,-0.0055028,-0.0054869,-0.0054851,-0.0054177,-0.0054387,-0.0055132,-0.005625,-0.0057171,-0.005783,-0.0057893,-0.0057698,-0.005728,-0.005738,-0.0057784,-0.0058276,-0.0058781,-0.0059695,-0.0059786
-0.00019074,-0.0001108,5.8993e-05,0.00029447,0.00041836,0.00082021,0.0007685,0.00088748,0.0011392,0.0013703,0.0016636,0.0022528,0.0024162,0.0023899,0.0024329,0.0024573,0.0024498,0.0024439,0.0025777,0.0027181,0.002747,0.0028999,0.0029433,0.0031919,0.0032561,0.0027296,0.0022918,0.0016192,0.0011742,0.0010004,0.00096462,0.0010066,0.00087705,0.00090228,0.0010001,0.0012047,0.0012455,0.0013845,0.0014904,0.0015386,0.0015297,0.0015195,0.0015011,0.001443,0.0014237,0.0013567,0.0013524,0.0012724,0.0012003,0.001146,0.0010925,0.001102,0.0010495,0.0010075,0.00097514,0.00094956,0.00094539,0.00094633,0.00094733,0.00094621,0.00094044,0.00089031,0.00091205,0.00089257,0.00087419,0.00088084,0.00087213,0.00087551
-0.01515,-0.015384,-0.015482,-0.015033,-0.014132,-0.0097609,-0.0035045,0.0074452,0.007044,0.012264,0.01748,0.025042,0.025084,0.033726,0.034722,0.035467,0.037238,0.038329,0.039623,0.040008,0.040756,0.041279,0.041737,0.041789,0.040389,0.039662,0.037457,0.035834,0.034267,0.031261,0.028344,0.025842,0.020905,0.018096,0.016488,0.015659,0.015093,0.015143,0.011798,0.012499,0.010799,0.010044,0.0086005,0.0070542,0.0076446,0.0078685,0.0075486,0.0073353,0.0071997,0.0071856,0.0072627,0.0073558,0.007351,0.0074994,0.0075277,0.0076197,0.0076894,0.0077437,0.0077872,0.0078177,0.0078123,0.0077839,0.0077698,0.0077025,0.0075904,0.0074973,0.0073671,0.0072621
-0.20275,-0.22919,-0.25136,-0.26692,-0.26986,-0.28401,-0.29943,-0.17703,-0.14672,-0.097972,-0.053921,-0.026305,-0.10788,-0.14533,-0.18523,-0.21756,-0.24956,-0.25474,-0.2569,-0.26626,-0.27599,-0.28633,-0.30508,-0.17481,-0.14185,-0.091934,-0.048663,-0.022668,-0.0059318,0.00086065,0.0055576,0.0040207,0.0038185,0.0041138,0.0039294,0.0040251,-0.10324,-0.13653,-0.19879,-0.19775,-0.21457,-0.22737,-0.23545,-0.15302,-0.11765,-0.081983,-0.051374,-0.032987,-0.020819,-0.015744,-0.01053,-0.0077841,-0.0063294,-0.0053803,0.00072861,0.00081576,0.00039531,0.00036599,0.0026568,0.0051496,0.0087364,0.0083888,0.0092049,0.0099448,0.0097771,0.011048,0.01083,0.011877
-0.0030834,-0.0023305,-0.0021649,-0.0016563,-0.0010465,-0.0011086,-0.0007301,-0.0036768,-0.007218,-0.0090603,-0.010448,-0.011729,-0.0091396,-0.0060354,-0.0045606,-0.002853,-0.0021887,-0.002425,-0.0018166,-0.0017439,-0.0016485,-0.0013203,-0.0013371,-0.0037554,-0.0065713,-0.0077794,-0.0087582,-0.0089999,-0.0087999,-0.0075332,-0.0072436,-0.0071099,-0.0067328,-0.0069509,-0.0071911,-0.0075443,-0.0063918,-0.0041417,-0.0031636,-0.0022894,-0.0018854,-0.0017336,-0.0013215,-0.0031831,-0.0050944,-0.0052225,-0.0048078,-0.0041893,-0.0038744,-0.0036652,-0.0035034,-0.0033522,-0.0033947,-0.003371,-0.0034329,-0.003645,-0.004234,-0.0048982,-0.005219,-0.0056205,-0.0060198,-0.0065568,-0.0068064,-0.0070934,-0.0076711,-0.0075978,-0.0078505,-0.0082656
0.0082045,0.0061228,0.005181,0.0044768,0.0039701,0.0038086,0.0032361,0.0027608,0.0021245,0.0016883,0.0013439,0.0010845,0.0010698,0.00075266,0.00088086,0.00075242,0.00069055,0.00063079,0.0005949,0.00057391,0.00038232,0.00046205,0.00054752,0.00053801,0.0005211,0.0004372,0.00044857,0.00042729,0.00047223,0.00041116,0.00048099,0.00056343,0.0003511,0.00019027,0.00025991,0.00020345,0.00010256,-0.0002,-0.00042616,-0.00047847,-0.00071985,-0.00079574,-0.00091654,-0.00079924,-0.00053152,-0.00041968,-0.00021911,-0.0011336,-0.0020077,-0.0017517,-0.0014658,-0.0013921,-0.0011819,-0.00058919,0.00029872,0.0008966,0.0010522,0.00084984,0.0010617,0.0010066,0.00084553,0.00064765,0.00064783,0.00038878,0.00026481,-0.00021308,-0.00093339,-0.00094015
-0.018464,-0.018209,-0.017636,-0.016688,-0.01179,-0.011263,-0.0073039,0.00057887,0.010824,0.02071,0.020396,0.028272,0.026009,0.027402,0.031936,0.034219,0.038354,0.040641,0.041926,0.041863,0.042226,0.042676,0.043209,0.042865,0.042148,0.041019,0.040258,0.038744,0.035269,0.033497,0.031512,0.029433,0.024626,0.017746,0.018157,0.015375,0.013443,0.0083761,0.0092489,0.0084227,0.0077572,0.0073882,0.0066909,0.0061598,0.006202,0.0063486,0.0062076,0.0061485,0.0061346,0.0061911,0.0062277,0.0063161,0.0063533,0.0064326,0.0068413,0.0066922,0.0068556,0.0068745,0.006839,0.006795,0.0069038,0.006891,0.0069375,0.006945,0.0069184,0.0068667,0.0067884,0.0066883
0.33338,0.33617,0.37334,0.39979,0.41465,0.41578,0.40668,0.26563,0.1801,0.094448,0.01654,-0.053152,-0.11549,-0.16284,-0.19902,-0.22362,-0.24033,-0.25821,-0.25136,-0.2366,-0.20402,-0.1761,-0.15448,-0.031049,0.024588,0.075434,0.090164,0.091966,0.089753,0.09503,0.10385,0.11161,0.12129,0.12303,0.12086,0.11938,0.11975,0.09418,0.060725,0.077248,0.11652,0.14566,0.17669,0.12259,0.089967,0.063615,0.038668,0.023597,0.013724,0.0081912,0.0056099,0.0017198,-0.0006315,-0.0020564,-0.0029753,-0.0044998,-0.0054796,-0.0061829,-0.0074814,-0.0089511,-0.0099753,-0.0098,-0.0096123,-0.010275,-0.010338,-0.010648,-0.010981,-0.01115
