0.9963,0.99801,0.99838,0.99945,0.9995,0.99932,0.99868,0.99763,0.99655,0.99467,0.99419,0.99425,0.99437,0.99398,0.99412,0.99505,0.99548,0.99637,0.9976,0.99796,0.99873,0.99915,0.99932,0.99935,0.99893,0.99884,0.99839,0.99736
-0.042626,-0.048351,-0.056911,-0.066956,-0.067739,-0.06776,-0.064169,-0.05856,-0.055518,-0.049247,-0.049341,-0.045544,-0.04529,-0.042327,-0.042057,-0.03943,-0.035444,-0.028466,-0.027974,-0.025598,-0.022701,-0.021975,-0.02172,-0.021093,-0.020302,-0.020082,-0.020901,-0.024265
0.0010652,0.0083188,0.0062322,0.0062053,0.0090282,0.0092578,0.010638,0.012223,0.012326,0.012351,0.012801,0.013221,0.013657,0.013951,0.01397,0.013429,0.012253,0.010691,0.0086152,0.0081266,0.0065611,0.0054377,0.0041956,0.0039576,0.0030742,0.0021112,0.0015412,0.00087787
0.0036446,0.0033873,0.003213,0.0024776,0.0012749,0.00030773,-0.0009749,-0.0026654,-0.0028618,-0.0033885,-0.0040158,-0.0044629,-0.0050827,-0.0054603,-0.0055311,-0.0054344,-0.0054426,-0.0052856,-0.0050734,-0.00406,-0.0023552,-0.0024746,-0.0017944,-0.00099973,-2.606e-05,7.7361e-06,0.00033205,0.00076546
-0.036629,-0.03131,-0.021438,-0.010785,-0.0016881,-0.0068897,-0.0024503,0.00012916,0.0018396,0.0035705,0.0051966,0.0062847,0.0074353,0.0080286,0.0082903,0.0080699,0.0052364,0.00509,-0.00065081,-0.0021559,-0.0056779,-0.0087356,-0.011087,-0.012727,-0.013763,-0.014837,-0.016071,-0.018508
-0.015515,-0.011774,-0.004123,0.0024595,0.0080941,0.0075884,0.0085088,0.0078955,0.0070959,0.0061015,0.0060666,0.0057699,0.0052972,0.0047415,0.0045401,0.0038265,0.0051511,0.0050996,0.0060424,0.0059443,0.0056665,0.0050059,0.0044183,0.003294,0.0016884,0.00033101,-0.0004265,-0.0010297
-0.0078564,-0.0078758,-0.0078725,-0.0076193,-0.0076709,-0.0078008,-0.0067825,-0.0057613,-0.0054246,-0.005334,-0.0052533,-0.0051335,-0.0052054,-0.0051391,-0.0052425,-0.0052912,-0.0052612,-0.0052495,-0.0053435,-0.0054411,-0.005721,-0.0059343,-0.0062571,-0.0061558,-0.0062909,-0.0063017,-0.0061329,-0.0062454
-0.0015123,-0.0016002,-0.0017038,-0.0016416,-0.00070238,-1.8503e-05,0.0086835,0.017068,0.016838,0.01833,0.018938,0.019878,0.01616,0.011181,0.0085961,0.0052883,0.0028642,0.0013812,0.00030184,-0.00044049,-0.00066655,-0.0014992,-0.0012234,-0.0014822,-0.0015162,-0.0014444,-0.0023142,-0.0022356
-0.035933,0.034316,-0.025236,-0.011419,-0.00367,0.0037334,0.0083472,0.008659,0.0092334,0.011048,0.012259,0.013251,0.01266,0.012519,0.012257,0.010205,0.0087015,0.0035017,0.00093872,-0.0028314,-0.0060916,-0.0089056,-0.012576,-0.014177,-0.016082,-0.016432,-0.018085,-0.018446
0.20593,0.13772,0.032181,-0.033226,-0.096875,-0.14278,-0.18923,-0.23219,-0.26883,-0.29117,-0.3125,-0.3347,-0.34986,-0.35928,-0.35835,-0.34094,-0.24434,-0.21914,-0.19752,-0.15632,-0.12241,-0.09392,-0.069454,-0.012221,0.034056,0.061784,0.07773,0.076918
0.00013809,9.4215e-05,6.2547e-05,4.8906e-05,3.6635e-05,2.014e-05,1.8974e-05,1.3438e-05,7.2416e-06,7.3875e-06,5.9628e-06,4.384e-06,2.3988e-06,1.6478e-06,1.5745e-06,1.1816e-06,1.1961e-06,9.2713e-07,7.2651e-07,7.458e-05,0.00086949,0.0016222,0.0024881,0.0024983,0.0026379,0.0021763,0.0018558,0.0019573
-0.03644,0.0083907,0.0065302,0.0042479,0.0031269,0.0020535,0.0029029,0.0033659,0.0027127,0.0035924,0.0048284,0.0060363,0.006358,0.0058779,0.0080226,0.013687,0.027975,0.025517,0.01512,0.011548,0.011886,0.011905,0.0096457,0.008683,0.006256,0.0040971,0.0034761,0.0032005
2.606e-08,2.0004e-08,4.8351e-09,2.195e-08,6.7842e-08,5.2615e-08,1.1673e-08,9.9786e-09,1.1176e-08,-8.0394e-09,5.0374e-10,2.4084e-09,8.9195e-10,8.4889e-10,6.2206e-10,6.2618e-10,5.2706e-10,7.6718e-10,5.7878e-10,2.6503e-08,1.7575e-08,1.391e-08,1.0032e-08,2.9601e-08,2.6038e-08,1.9036e-08,2.2476e-08,2.5205e-08
-0.024221,-0.024106,-0.023702,-0.023084,-0.020844,-0.02058,-0.0192,-0.01817,-0.01739,-0.016627,-0.015176,-0.015641,-0.014393,-0.014694,-0.015268,-0.017171,-0.020392,-0.02302,-0.022645,-0.026662,-0.026929,-0.028779,-0.029645,-0.029715,-0.029543,-0.029027,-0.028086,-0.027156
-0.0010955,-0.0012104,-0.0012804,-0.0013462,-0.0014359,-0.0014404,-0.0014778,-0.0014719,-0.001603,-0.00165,-0.0016624,-0.0016773,-0.0016659,-0.0016334,-0.0016209,-0.0015983,-0.0014872,-0.0015533,-0.0013927,-0.0013693,-0.0012597,-0.001156,-0.00117,-0.0011784,-0.0011057,-0.0010543,-0.00094847,-0.00085501
-0.0094864,-0.0095918,-0.0046328,-0.0050175,-0.0054456,-0.005443,-0.007346,-0.008268,-0.0096208,-0.01205,-0.011883,-0.013056,-0.013769,-0.014073,-0.014135,-0.015027,-0.0152,-0.015882,-0.016418,-0.016752,-0.01693,-0.016842,-0.016902,-0.017093,-0.0172,-0.016944,-0.016319,-0.016331
4.1273e-08,3.5094e-08,1.8048e-08,3.2445e-08,8.037e-08,3.9967e-08,3.8798e-08,3.1333e-08,2.6984e-08,1.6204e-08,4.09e-09,5.0976e-09,3.7521e-09,2.2678e-09,2.0721e-09,2.0779e-09,1.4728e-09,2.2604e-09,1.9764e-09,3.4944e-08,2.7523e-08,2.5233e-08,2.0767e-08,2.5611e-08,2.0275e-08,6.9601e-09,8.3805e-09,-1.8817e-09
0.028391,0.02954,0.030621,0.032854,0.034699,0.035665,0.03855,0.039695,0.040133,0.041273,0.042113,0.043076,0.0431,0.043832,0.04432,0.044658,0.044563,0.045658,0.045011,0.045405,0.04509,0.044234,0.042579,0.039257,0.036558,0.03602,0.031954,0.029622
-0.0032652,-0.0033074,-0.0032477,-0.0030495,-0.0032469,-0.003208,-0.0031591,-0.0031797,-0.0031786,-0.0031629,-0.0031383,-0.0031383,-0.0031389,-0.0031385,-0.0031422,-0.0031469,-0.0031478,-0.0031544,-0.0031647,-0.0031756,-0.0031977,-0.0032092,-0.0032347,-0.0032605,-0.0032877,-0.0032855,-0.0032822,-0.0032796
0.022413,0.021314,0.027114,0.030104,0.028927,0.028369,0.028851,0.027746,0.027862,0.026578,0.023692,0.024958,0.024851,0.023907,0.02327,0.020653,0.02098,0.019542,0.01735,0.019426,0.020025,0.018582,0.017809,0.017824,0.017762,0.017263,0.016983,0.016934
