0.99724,0.99696,0.99644,0.99581,0.9956,0.99563,0.99546,0.99532,0.99537,0.9956,0.99593,0.9962,0.99635,0.99635,0.99638,0.99641,0.99647,0.99702,0.99747,0.99752,0.99754,0.99756,0.99756,0.99757,0.99757,0.99755,0.99749,0.99729,0.99726,0.99703,0.99682,0.9963,0.99613,0.99528
-0.02693,-0.027957,-0.029056,-0.029951,-0.030898,-0.030941,-0.030673,-0.030417,-0.031536,-0.030218,-0.021903,-0.012038,-0.0031307,0.0024354,0.0044569,0.0093957,0.012608,0.0097405,0.0057753,0.0008005,0.00042433,0.00071756,0.002152,0.00114,-0.0023069,-0.0030978,-0.0057768,-0.0089355,-0.015731,-0.016309,-0.019669,-0.022933,-0.026851,-0.030615
0.0062707,0.0040715,0.0024822,0.0025095,0.00092928,0.00094541,-0.00060112,-0.0040293,-0.0027061,-0.0019618,-0.016646,-0.034356,-0.043367,-0.053949,-0.055819,-0.060566,-0.063999,-0.027442,0.012331,0.032792,0.047631,0.043856,0.035326,0.030197,0.024417,0.020244,0.017639,0.013639,0.0070472,0.010044,0.010031,0.0092134,0.0063913,0.004449
0.0018831,0.0021321,0.0025507,0.0029499,0.0034725,0.0039919,0.0046103,0.0058561,0.0070255,0.0068868,0.0075829,0.0077821,0.0078613,0.0080105,0.0080901,0.0081248,0.0081524,0.0071315,0.0073099,0.0072146,0.0072719,0.0074903,0.007517,0.0075358,0.0076979,0.0077473,0.007586,0.0075812,0.0074345,0.0071103,0.0067892,0.0059802,0.0057079,0.0056261
-0.001786,-0.0040167,-0.0061085,-0.0079615,-0.0094337,-0.008652,-0.0083388,-0.0091663,-0.0086976,-0.0063184,0.0051141,0.016464,0.024408,0.028183,0.032577,0.032484,0.035707,0.022119,0.0039147,-0.0014432,-0.0018014,-0.0034415,-0.0037066,-0.0002338,-0.0022368,-0.0025643,0.00026186,0.00023776,0.00067099,0.00071152,0.00055372,-5.9416e-05,-0.0012992,-0.0011738
0.021769,0.020133,0.018793,0.015425,0.015329,0.015649,0.016055,0.015446,0.015807,0.016715,0.021767,0.028224,0.031633,0.033128,0.034037,0.035439,0.037146,0.030922,0.022566,0.018979,0.01938,0.019521,0.02006,0.022236,0.020776,0.02061,0.022083,0.021783,0.023333,0.023446,0.023411,0.023267,0.022788,0.021959
-0.0083314,-0.0083111,-0.0083194,-0.0083741,-0.0084372,-0.0086031,-0.008735,-0.0089005,-0.0091362,-0.009076,-0.0092231,-0.0095589,-0.0096521,-0.0095271,-0.0095894,-0.0096079,-0.0096134,-0.0089453,-0.0086194,-0.0085293,-0.0085059,-0.0081396,-0.0083511,-0.0080443,-0.0078617,-0.0076363,-0.0076531,-0.0077137,-0.0077587,-0.0078013,-0.0078577,-0.0078439,-0.007959,-0.007895
-0.00067754,-0.00057538,-0.00057571,-0.00054379,-0.00054613,-0.00056528,-0.00059554,-0.00058641,-0.00065709,-0.00063798,-0.00072837,-0.00078048,-0.00083287,-0.00089924,-0.00087877,-0.00092083,-0.00091349,-0.00093731,-0.00093678,-0.00092168,-0.0008948,-0.00069421,-0.0006955,-0.00051848,-0.00041394,-0.00029735,0.00021178,0.00048704,0.00056854,0.0006092,0.00061742,0.00067276,0.00067553,0.00068045
0.0014337,0.0010638,-0.0027667,-0.0086631,-0.011197,-0.0077343,-0.006337,-0.0076252,-0.0067425,-0.0052288,0.0043825,0.015652,0.02149,0.026001,0.028708,0.031873,0.033238,-0.0014195,0.0059448,0.014111,0.018575,-0.014739,-0.0084396,-0.0044725,8.7319e-05,0.0006144,0.0022409,0.0019585,0.0021388,0.0014078,-2.107e-05,-0.00040546,-0.00029931,-0.0017068
0.029829,0.058064,0.066621,0.066132,0.043289,0.0084195,-0.017005,-0.036275,-0.043923,-0.058758,-0.081685,-0.091797,-0.097032,-0.10104,-0.10704,-0.10528,-0.10444,-0.085662,-0.081534,-0.076112,-0.07122,-0.055905,0.12875,0.091699,0.10476,0.10659,0.1145,0.12248,0.066947,0.031717,0.0087946,-0.0057619,-0.010263,-0.011453
