0.99224,0.99296,0.99441,0.99591,0.99725,0.99829,0.99883,0.99903,0.99851,0.99836,0.99771,0.99697,0.99593,0.99587,0.99558,0.99547,0.99503,0.9947,0.99456,0.99452,0.99453,0.99455,0.99461,0.99539,0.99608,0.99653,0.99706,0.99758,0.99799,0.99834,0.99853,0.99872,0.9989,0.99903
-0.038534,-0.046557,-0.045148,-0.045243,-0.055838,-0.06681,-0.070318,-0.072092,-0.068748,-0.062682,-0.06251,-0.055161,-0.055784,-0.053902,-0.050356,-0.048005,-0.045054,-0.044856,-0.044282,-0.043587,-0.042802,-0.041733,-0.03974,-0.024789,-0.013689,-0.0084984,-0.010584,-0.010308,-0.010553,-0.01172,-0.014233,-0.015426,-0.016573,-0.020043
-0.0020419,-0.0019224,-0.0013673,-0.001065,0.00098627,0.0017648,0.00054029,-0.0012894,-0.0029536,-0.0054435,-0.010116,-0.01255,-0.012459,-0.015564,-0.016253,-0.017621,-0.018421,-0.020041,-0.01955,-0.021315,-0.022612,-0.023841,-0.024807,-0.0075382,0.0087544,0.0088342,0.010144,0.011614,0.012361,0.012755,0.012819,0.012704,0.012616,0.012212
0.004474,0.0044856,0.0032005,0.003013,0.0013973,0.00076355,0.00068201,0.00018977,-7.9283e-05,-0.00016445,-0.00024196,-0.00015725,-0.00015199,-0.00015098,-0.00012179,-0.00010598,-7.9867e-05,-7.6611e-05,-6.4936e-05,-7.1856e-05,-7.9139e-05,-6.9455e-05,-6.279e-05,-8.4794e-05,-7.1368e-05,-8.3417e-05,-0.00011188,-0.00016635,-0.00024294,-0.00029417,-0.0003373,-0.00039367,-0.00041961,-0.00040007
-0.03966,-0.032625,-0.021989,-0.020764,-0.0050244,0.011671,0.032455,0.032998,0.033497,0.036177,0.039255,0.041641,0.043336,0.046159,0.046622,0.047585,0.047538,0.047383,0.047612,0.047916,0.048244,0.048745,0.049996,0.027143,0.0084768,0.008687,0.0032115,0.0016,0.00064435,-0.00044507,-0.0010082,-0.0050019,-0.0026784,-0.0037163
-0.017408,-0.012069,-0.0089882,-0.007087,0.0014918,0.011955,0.014218,0.021272,0.021597,0.028891,0.028151,0.031054,0.0331,0.037379,0.035613,0.037843,0.037501,0.03718,0.038809,0.040101,0.040718,0.041144,0.041407,0.031991,0.027192,0.024454,0.023754,0.023609,0.02361,0.023179,0.022776,0.021507,0.021611,0.019153
-0.0028224,-0.0032359,-0.0033358,-0.0033958,-0.0035593,-0.0035259,-0.0035254,-0.003529,-0.0035367,-0.0045901,-0.0034031,-0.0038081,-0.0043232,-0.0047136,-0.004455,-0.0046332,-0.0047047,-0.0046146,-0.0046122,-0.0046262,-0.0046059,-0.004585,-0.0045896,-0.0033639,-0.0032442,-0.0033322,-0.0030869,-0.0031682,-0.0030842,-0.0030817,-0.0030505,-0.0030051,-0.0028468,-0.0029598
0.016278,0.016085,0.015108,0.01478,0.012857,0.012904,0.011831,0.010214,0.0096251,0.0088394,0.0082663,0.0077759,0.0064127,0.006421,0.006275,0.01577,0.019943,0.015552,0.015097,0.013572,0.012732,0.012007,0.010852,0.010784,0.010268,0.009715,0.0093282,0.0090481,0.0086861,0.0083024,0.018511,0.034276,0.046976,0.045205
0.034536,0.030016,0.02677,0.025815,-0.0004611,0.021896,0.036531,0.048871,0.054077,0.057005,0.062799,0.063647,0.065386,0.064396,0.06492,0.064272,0.063814,0.062807,0.061847,0.061575,0.061591,0.061833,0.062024,-0.0095534,0.010489,0.0078184,0.0025494,-0.0016294,-0.0012425,-0.002764,-0.0039275,-0.0050445,-0.0062444,-0.0093564
-0.048834,-0.086561,-0.10855,-0.11642,-0.13164,-0.13728,-0.1452,-0.14929,-0.15072,-0.15556,-0.15572,-0.15785,-0.16188,-0.1622,-0.16161,-0.16378,-0.1681,-0.16967,-0.16902,-0.16951,-0.16903,-0.16753,-0.15992,-0.14514,-0.13391,-0.16932,-0.088335,-0.055028,0.018244,-0.034393,-0.040429,-0.036474,-0.035421,-0.022663
