0.99805,0.99832,0.99857,0.99873,0.99877,0.99877,0.99873,0.99859,0.99846,0.99831,0.99809,0.99795,0.99785,0.99778,0.99756,0.99734,0.99739,0.99729,0.99758,0.99758,0.99763,0.99805,0.99805,0.99821,0.99841,0.99876,0.99899,0.99922,0.99921
-0.033324,-0.044565,-0.049677,-0.053534,-0.056277,-0.058894,-0.061668,-0.062219,-0.062352,-0.061679,-0.061345,-0.062457,-0.060794,-0.059137,-0.054347,-0.04622,-0.038415,-0.033414,-0.032947,-0.03118,-0.029817,-0.025574,-0.025807,-0.024455,-0.023759,-0.022885,-0.022618,-0.020754,-0.021379
-0.012085,-0.0055716,-0.01138,-0.01016,-0.011672,-0.0092658,-0.0041304,-0.0063701,-0.0078587,-0.0091719,-0.010454,-0.010824,-0.011204,-0.013314,-0.016714,-0.024709,-0.019546,-0.0094704,-0.012468,-0.01217,-0.012033,-0.012044,-0.0099876,-0.0083828,-0.009803,-0.0085616,-0.0077759,-0.0072512,-0.0072728
0.0023065,0.0023599,0.0021639,0.0013655,0.0016131,0.0011764,0.0006327,9.3585e-05,3.7873e-05,-0.00035901,-0.00060028,-0.00096467,-0.0011676,-0.001356,-0.0014047,-0.0011004,-0.00087518,4.6543e-05,-0.00011424,6.6169e-05,0.00019273,0.00022402,0.0002609,0.00053621,0.00065187,0.00080855,0.00088095,0.00088909,0.00093788
0.021407,0.033705,0.035566,0.042419,0.042477,0.044145,0.043609,0.046111,0.047587,0.049475,0.050701,0.051387,0.054977,0.054409,0.055594,0.058713,0.047511,0.037895,0.030616,0.030813,0.029283,0.028561,0.026663,0.025885,0.023209,0.020139,0.014136,0.014287,0.012688
-0.34055,-0.33889,-0.33475,-0.32888,-0.31775,-0.31813,-0.31452,-0.31292,-0.30985,-0.30895,-0.30831,-0.30652,-0.29935,-0.30104,-0.30022,-0.29993,-0.28934,-0.28161,-0.27307,-0.27266,-0.27001,-0.26335,-0.26442,-0.26342,-0.26165,-0.26045,-0.25808,-0.25692,-0.25675
1.5843e-09,1.5057e-09,1.6164e-09,2.0463e-09,1.1952e-09,8.4106e-10,6.467e-10,4.5316e-10,1.5263e-10,8.4293e-10,1.2603e-09,1.4006e-09,1.3068e-09,4.5715e-10,1.8897e-09,4.7929e-10,9.2423e-10,2.3279e-09,1.3489e-09,1.4467e-09,2.0837e-09,2.8372e-09,2.8738e-09,2.633e-09,2.6905e-09,2.8626e-09,3.0686e-09,3.2713e-09,3.0047e-09
0.0040797,0.0055267,0.005967,0.0054613,0.005714,0.0048155,0.0045913,0.0041202,0.0042834,0.0049769,0.0055056,0.0047178,0.0034193,0.0033904,0.0031862,0.0032357,0.0021177,0.0011831,0.0015489,0.0018576,0.0020915,0.0022164,0.0020252,0.0020397,0.0020725,0.0018459,0.0029455,0.0027004,0.0034677
0.025204,0.038773,0.045461,0.044494,0.047878,0.050979,0.052777,0.05559,0.058299,0.060926,0.061858,0.064659,0.06625,0.068263,0.072106,0.072554,0.053169,0.045883,0.041401,0.035942,0.031188,0.031673,0.028261,0.027543,0.02316,0.019055,0.014685,0.011113,0.0090239
-0.048843,-0.079293,-0.098855,-0.12784,-0.1524,-0.18364,-0.18332,-0.18966,-0.19365,-0.19416,-0.19359,-0.19211,-0.19181,-0.18752,-0.17736,-0.14884,-0.11192,-0.079064,-0.059792,-0.051749,-0.042392,-0.029906,-0.0064606,0.025717,0.020801,0.0038673,-0.0017306,-0.0076942,-0.012455
2.7217e-09,-8.6114e-10,-4.1472e-09,-3.3443e-09,-2.6498e-09,-2.5325e-09,-1.3595e-09,-9.2175e-10,-6.1156e-10,-7.2468e-10,-8.1869e-10,-1.0552e-09,-3.1992e-10,9.9905e-10,8.6938e-10,-2.847e-10,1.1854e-09,1.1843e-09,2.5999e-09,3.6984e-09,4.5021e-09,6.4606e-09,4.99e-09,3.549e-09,0.0014765,0.0033307,0.0054935,0.0061627,0.0063304
-0.0016604,-0.1193,0.075828,0.0062964,0.010746,0.018214,0.0098093,-0.17443,-0.15224,-0.099046,-0.082617,-0.055052,-0.043518,-0.096552,0.29078,0.23956,0.40742,-0.18392,-0.21416,-0.13653,-0.11323,-0.084315,-0.059835,-0.042077,-0.029019,-0.020435,-0.0085735,-0.0082615,-0.004291
3.4465e-08,3.5725e-08,3.3334e-08,6.8154e-08,9.4102e-08,8.7321e-08,7.6811e-08,5.0999e-08,3.5683e-08,1.786e-08,-2.1681e-08,1.7107e-09,-1.1646e-09,1.6878e-09,1.822e-09,1.3041e-09,1.0204e-09,-3.7112e-08,-7.1203e-08,-3.8016e-08,-7.1766e-08,-3.0322e-08,-1.9688e-08,-2.022e-08,-3.6111e-09,-2.3809e-08,-2.5027e-08,-1.3602e-09,-3.9712e-09
-0.06461,-0.063735,-0.063548,-0.064011,-0.064428,-0.064475,-0.067731,-0.067738,-0.067414,-0.068265,-0.068123,-0.068443,-0.068445,-0.068119,-0.067878,-0.066694,-0.06647,-0.065995,-0.065765,-0.065976,-0.065617,-0.065605,-0.065446,-0.065504,-0.065501,-0.065231,-0.065075,-0.064757,-0.064212
8.838e-05,4.8043e-05,6.4114e-05,5.0794e-05,3.763e-05,1.0566e-05,2.6989e-05,8.6746e-06,1.0651e-05,-1.1222e-05,-2.2409e-05,-4.9115e-05,-4.46e-05,-4.3118e-05,-5.7637e-05,-6.3855e-05,-6.3576e-05,-5.9031e-05,-5.3002e-05,-5.305e-05,-5.1861e-05,-4.6938e-05,-4.5635e-05,-3.7795e-05,-1.0501e-05,-8.2417e-06,-2.0971e-07,2.361e-07,3.6363e-07
0.0096764,0.016022,0.018656,0.019577,0.021492,0.022954,0.024079,0.025714,0.025848,0.025743,0.025648,0.027114,0.026219,0.025767,0.025286,0.024789,0.01954,0.017801,0.017368,0.014286,0.015725,0.014701,0.014046,0.010836,0.010797,0.0098052,0.00904,0.0083005,0.0084037
3.8014e-08,3.2745e-08,3.2529e-08,4.2793e-08,4.7086e-08,5.4573e-08,5.266e-08,4.8705e-08,4.2633e-08,2.6655e-08,-1.2611e-09,-1.7851e-08,-1.8783e-08,-1.7486e-08,-1.7106e-08,-1.6432e-08,-1.2903e-08,-3.6153e-08,-2.3702e-08,1.2217e-08,-6.0224e-09,7.9078e-10,1.7658e-09,1.3541e-09,2.8607e-08,3.1483e-08,5.6071e-08,1.1735e-07,1.3179e-07
