0.99806,0.99787,0.99795,0.99792,0.99791,0.9979,0.99789,0.99783,0.99776,0.99763,0.99724,0.99569,0.99486,0.99185,0.98779,0.98365,0.98012,0.97767,0.97607,0.97475,0.974,0.97294,0.97288,0.97256,0.97237,0.97223,0.97185,0.972,0.9716,0.9717,0.97173,0.97175,0.97189,0.97206,0.97231,0.97303,0.97383,0.97696,0.97927,0.98108,0.98483,0.98861,0.9921,0.99447,0.99647,0.99791,0.99876,0.99918,0.99936,0.99921,0.9991,0.99898,0.99867,0.99868,0.99861,0.99848,0.99839,0.99835,0.99815,0.99814
-0.0065725,-0.006973,-0.0072845,-0.0075077,-0.0078576,-0.0079586,-0.006259,-0.0040551,0.00037708,0.0083437,0.021915,0.022001,0.027946,0.019584,-0.00061027,-0.0072422,-0.0052391,-0.0068645,-0.0069485,-0.007326,-0.0077201,-0.007498,-0.0075599,-0.0072648,-0.0064939,-0.0046655,0.0017498,0.0025882,0.0053307,0.0082348,0.011159,0.016247,0.01349,0.013957,0.014588,0.015764,0.016759,0.018927,0.020705,0.018995,0.019346,0.019172,0.017124,0.015063,0.012617,0.0087943,0.0043863,0.0053464,0.0032954,0.0021178,0.0015291,0.0016574,0.00093589,0.0013115,0.001208,0.001717,0.002439,0.0029037,0.0034363,0.0039207
-0.012845,-0.012885,-0.012908,-0.012934,-0.012957,-0.012973,-0.01301,-0.012964,-0.012872,-0.012903,-0.012718,-0.012326,-0.024072,-0.00857,-0.013596,-0.013664,-0.017193,-0.016836,-0.017941,-0.019174,-0.020008,-0.020471,-0.020835,-0.02099,-0.021422,-0.021315,-0.032559,-0.03751,-0.04257,-0.040792,-0.03924,-0.034848,-0.030895,-0.026302,-0.022769,-0.020338,-0.011886,-0.017692,-0.010669,-0.011277,-0.010223,-0.0091356,-0.0076702,-0.0065726,-0.0056072,-0.0036886,-0.0024798,-0.0017157,-0.00043207,0.00090097,0.0019654,0.0027896,0.0043281,0.0054761,0.0061368,0.0066085,0.0075505,0.0083905,0.0083164,0.0090746
0.00067571,0.00074232,0.0008328,0.0009496,0.0010001,0.0013306,0.0017695,0.0024811,0.0031868,0.0036807,0.0036872,0.0033847,0.0021921,0.00032905,-0.0022056,-0.002153,-0.0034665,-0.0045988,-0.005861,-0.0071011,-0.0087517,-0.0082921,-0.0089841,-0.0093554,-0.0094225,-0.0097656,-0.0085259,-0.0079642,-0.0079927,-0.0072835,-0.0071808,-0.0069688,-0.006647,-0.0058816,-0.0042555,-0.0036559,-0.0027319,-0.0016845,-0.0017885,-0.0015981,-0.0012963,-0.0014279,-0.001099,-0.00092289,-0.00094798,-0.00095494,-0.0010822,-0.001294,-0.0015537,-0.002835,-0.0028076,-0.0034106,-0.0038154,-0.0039288,-0.0043651,-0.0042708,-0.0046847,-0.0048541,-0.0049315,-0.0050675
-0.00015431,-0.00021684,-0.00029766,-0.00028869,-0.00036105,-0.00019813,3.5051e-05,0.00094327,0.0022632,0.003958,0.0075631,0.010722,0.01377,0.020331,0.024089,0.02505,0.02662,0.027403,0.028094,0.028662,0.029468,0.029445,0.029852,0.030171,0.030756,0.030788,0.031224,0.035753,0.04588,0.046959,0.05003,0.051479,0.052229,0.048369,0.046595,0.044675,0.039443,0.038451,0.035224,0.028947,0.023435,0.015781,0.010147,0.0051952,0.0006413,-0.0029099,-0.0048046,-0.005835,-0.0073466,-0.0076209,-0.0075251,-0.0078133,-0.0077745,-0.0078592,-0.0078642,-0.0077308,-0.0074453,-0.0070267,-0.0065082,-0.0061739
0.01025,0.010484,0.010745,0.014071,0.017909,0.031814,0.0091259,0.0020494,0.034947,0.10029,0.12133,0.093589,0.095187,0.093095,0.088861,0.085387,0.19446,0.20537,0.23175,0.25034,0.26249,0.27351,0.27893,0.28794,0.29416,0.28332,0.25618,0.034641,0.013155,-0.11355,-0.17186,-0.21557,-0.25025,-0.13949,-0.12223,-0.09095,-0.065971,-0.057137,-0.053376,-0.050131,-0.044724,-0.04122,-0.033885,-0.021931,-0.015281,-0.014299,-0.010147,-0.0043466,-0.0033897,-0.00034652,0.0018742,0.0033127,0.0041156,0.0052471,0.0049355,0.0057601,0.0061128,0.0061367,0.0060986,0.0059418
-0.0079472,-0.0079481,-0.0079582,-0.0079167,-0.0079591,-0.008398,-0.0066248,-0.0042059,-0.0029848,-0.0041606,-0.0036853,-0.0025215,-0.0018004,-0.0013148,-0.0010513,-0.0009239,-0.0007476,-0.00055485,-0.00044999,-0.00037629,-0.00032552,-0.0003049,-0.00030136,-0.00026134,-0.00020055,-0.00022479,-0.00015566,-0.00010543,-8.7254e-05,-5.7701e-05,-4.5224e-05,-2.5193e-05,-2.3224e-05,0.00053525,0.0026576,0.0046034,0.0054504,0.0051049,0.0051654,0.0029202,0.0037238,0.002319,0.0011532,-0.00020642,-0.0022666,-0.0065462,-0.0068068,-0.0081983,-0.008352,-0.0077788,-0.0070256,-0.0068747,-0.0056435,-0.0050373,-0.0041219,-0.003223,-0.0035755,-0.0033107,-0.0033136,-0.0033178
0.0011567,0.0010977,0.0011188,-0.0022881,-0.0031118,-0.001638,-0.0020029,-0.0022316,-0.0073731,-0.0039681,0.0096725,0.0085766,0.0046236,0.0032207,-0.0001183,-0.0033337,-0.0030713,-0.0018432,-0.0023844,-0.0035714,-0.0040972,-0.0034446,-0.0032042,-0.0017716,-0.00027608,-0.00082799,-0.0020346,-0.0020695,-0.001228,0.0002137,0.0027077,0.0037375,0.0041612,0.0033846,0.002771,0.0017752,0.00024662,-0.00042611,-0.0010114,-0.0016402,-0.0013965,0.00053107,0.003197,0.0044771,0.0035778,0.0011633,-0.00050738,-0.0016963,-0.0020633,-0.0019055,-0.0019161,-0.0013408,-0.0011315,-0.00024212,0.0014612,0.0017385,0.002787,0.0029254,0.0028911,0.0028728
0.0003423,0.00027091,0.00021797,0.00023643,0.00014403,0.00072226,0.00044167,0.0012797,0.0027907,0.0038399,0.0071658,0.0093966,0.011181,0.01671,0.02002,0.022464,0.024473,0.025956,0.028053,0.029856,0.031207,0.033523,0.035218,0.036474,0.038443,0.037774,0.035012,0.035557,0.037182,0.039575,0.040703,0.043057,0.044302,0.043746,0.043247,0.03999,0.038389,0.034037,0.03252,0.027118,0.015833,0.014333,0.0093223,0.0049963,-0.002106,-0.0045364,-0.010641,-0.0091779,-0.010016,-0.011313,-0.011031,-0.010668,-0.010934,-0.01069,-0.010547,-0.010044,-0.0084974,-0.0091227,-0.0080942,-0.0081574
-0.0084784,-0.0088441,-0.011367,-0.012941,-0.014789,-0.017294,-0.020206,-0.020901,-0.024723,-0.025357,-0.029466,-0.033387,0.078392,0.019631,0.12404,0.14458,0.17514,0.20828,0.24657,0.24782,0.26256,0.26134,0.26787,0.27097,0.16008,0.22625,0.23763,0.14344,0.10421,0.062557,0.027824,0.14998,0.047434,0.19143,0.20038,0.22792,0.25832,0.26774,0.26693,0.26256,0.26056,0.25611,0.25474,0.25545,0.25793,0.26254,0.27412,0.2763,0.28756,0.29837,0.30562,0.30721,0.31108,0.31203,0.31322,0.31417,0.31435,0.31379,0.31299,0.31255
0.0069168,0.0070374,0.0070735,0.0071505,0.00721,0.0072565,0.0073331,0.0077135,0.0085581,0.0080862,0.0090205,0.009986,0.0081982,0.0083437,0.0079271,0.0050795,0.0041236,0.0030262,0.0022119,0.0019882,0.001631,0.0015881,0.0013436,0.0014066,0.0035746,0.0040341,0.002479,0.0049327,0.0072058,0.0079968,0.0091762,0.0076148,0.0077053,0.0072716,0.0045391,0.0036393,0.0026132,0.0021273,0.0014567,0.0013211,0.0012924,0.0011001,0.0010064,0.0010123,0.00089159,0.00076708,0.0006134,0.00051695,0.00045339,0.00040958,0.00040187,0.0003748,0.00036732,0.00031016,0.00033162,0.00033924,0.00034746,0.00035102,0.00032574,0.00031885
-0.0018181,-0.0016274,-0.0011351,-0.0017941,-0.0023771,-0.0020053,-0.0015097,-0.0012561,-0.0011539,-0.0010714,-0.00081272,-0.00064004,-0.0008667,-0.00077751,-0.00058329,-0.00046192,-0.00041734,-0.00031253,-0.00015055,-9.1968e-05,-0.00039893,-0.00076113,-0.00091772,-0.000828,-0.00065841,-0.00039261,-0.00017745,-0.0002655,-0.00027055,-0.00054072,-0.00030289,0.00026056,0.00022307,0.00034958,0.00070829,0.0012823,0.0021314,0.003379,0.0043437,0.0054912,0.0067136,0.0059639,0.0079545,0.0080611,0.0044885,0.0024454,-0.0012278,-0.0032689,-0.0031872,-0.003866,-0.0059237,-0.0055457,-0.0044934,-0.003652,-0.0031356,-0.0027309,-0.002461,-0.0025885,-0.0040799,-0.0056175
