0.99313,0.98978,0.98596,0.9812,0.98038,0.98042,0.97933,0.98053,0.98107,0.98216,0.98428,0.98551,0.98556,0.98658,0.98847,0.98944,0.99119,0.99303,0.99539,0.99601
-0.053375,-0.044706,-0.030838,-0.018446,0.0071831,0.0085699,0.020156,0.019889,0.019393,0.016278,0.014346,0.0088187,0.0016923,-0.0060594,-0.015817,-0.017,-0.022768,-0.021694,-0.020287,-0.019642
-0.0043475,-0.0055307,-0.0080288,-0.012143,-0.012628,-0.015008,-0.017345,-0.016507,-0.013366,-0.015143,-0.013783,-0.013018,-0.012807,-0.01326,-0.013625,-0.014766,-0.014251,-0.014871,-0.015231,-0.015515
0.0056584,0.0056141,0.0056376,0.0055585,0.0055604,0.0055718,0.0055675,0.0055622,0.0055528,0.0055606,0.00557,0.0056499,0.0055552,0.0050681,0.0041753,0.0032404,0.0026332,0.0026279,0.0026469,0.0028416
0.02491,0.030246,0.032601,0.032841,0.032995,0.032817,0.032039,0.031544,0.031305,0.030331,0.029976,0.031767,0.031308,0.033582,0.034035,0.032052,0.029722,0.028698,0.02665,0.021603
0.018098,0.017426,0.01755,0.01676,0.015494,0.015165,0.014446,0.014355,0.014564,0.015679,0.016083,0.021186,0.022125,0.024758,0.027809,0.027434,0.029066,0.027673,0.026814,0.024467
-0.0058946,-0.0060568,-0.0062541,-0.0064408,-0.0065112,-0.0075137,-0.0081783,-0.0082591,-0.0082344,-0.0081289,-0.0079125,-0.007664,-0.007327,-0.0074469,-0.007445,-0.0072283,-0.0070884,-0.0066637,-0.0064652,-0.0065217
-0.00013632,-0.0001188,-9.9483e-05,-9.8424e-05,-0.00010139,-0.00020118,-0.00020116,-0.00041769,-0.00094932,-0.0015923,-0.0022665,-0.0049351,-0.0076428,-0.0085954,-0.0089934,-0.0080498,-0.0067539,-0.006592,-0.0077778,-0.010901
0.021438,0.022636,0.024855,0.025499,0.026157,0.026364,0.026178,0.025757,0.025348,0.025311,0.025519,0.027855,0.02977,0.03169,0.031826,0.030428,0.030852,0.027841,0.027777,0.025513
-0.11656,-0.16739,-0.19579,-0.21722,-0.23021,-0.23745,-0.24309,0.70181,0.75657,-0.36127,-0.3257,-0.16714,-0.10019,0.0026285,0.058424,0.10331,0.12585,0.13804,0.14487,0.11788
1.9652e-10,2.776e-09,1.9898e-09,2.6619e-09,2.5791e-09,3.1821e-09,3.6421e-09,-2.6428e-09,-1.0226e-09,-3.3357e-09,-5.2195e-09,-2.2918e-09,-8.3098e-09,-9.8622e-09,-7.0392e-09,-3.0285e-09,-4.0829e-09,1.7255e-09,-9.0131e-09,0.0017632
-0.021315,-0.017948,-0.071387,-0.078355,-0.045025,-0.079334,-0.078209,-0.04987,-0.05007,0.0048663,-0.014708,-0.00045258,-0.0047384,-0.0037625,-0.0024198,-0.0015183,4.3164e-05,0.0013429,0.0025858,0.0030174
-5.0257e-08,1.9911e-08,3.0845e-08,5.9751e-08,4.6643e-08,3.6684e-08,1.7359e-08,-8.7909e-09,-6.3363e-09,-6.4443e-09,-7.2983e-09,-1.6935e-08,-2.8047e-08,-9.3144e-09,-4.4949e-08,-5.1211e-08,-2.9921e-08,-4.6252e-08,-4.4696e-08,-3.6466e-08
-0.037186,-0.040224,-0.041855,-0.043133,-0.044762,-0.043841,-0.045135,-0.045514,-0.046594,-0.045822,-0.046576,-0.047101,-0.047643,-0.048258,-0.04824,-0.047992,-0.046916,-0.045908,-0.044718,-0.043888
-8.9717e-05,-0.00015483,-0.00028499,-0.00023137,-0.00017833,-0.0003175,-0.00094984,-0.00075438,-0.0010982,-0.00099398,-0.00088969,-0.0010117,-0.0010185,-0.0009624,-0.00084163,-0.00058906,-0.00033128,-0.00023061,-0.00023333,-7.7204e-05
0.028216,0.02894,0.025989,0.022533,0.021632,0.020002,0.017732,0.017627,0.017377,0.016887,0.015931,0.019147,0.022502,0.011812,0.00666,0.014455,0.020298,0.024271,0.026224,0.024682
5.6893e-08,1.0635e-07,8.2417e-08,9.6313e-08,2.9038e-08,4.8489e-08,4.1377e-08,3.2054e-08,2.2582e-08,1.7394e-08,1.7788e-08,1.54e-08,1.5492e-08,2.6464e-08,1.5085e-08,-1.1387e-09,4.9788e-10,-6.2538e-10,-1.0313e-09,-1.0047e-09
0.067221,0.083068,0.082417,0.085546,0.088208,0.088685,0.089965,0.089947,0.089601,0.088373,0.087418,0.087074,0.086689,0.084086,0.082327,0.076278,0.0661,0.06274,0.053991,0.048305
0.00048639,0.00031543,0.00014333,0.00021199,3.3274e-05,7.2072e-05,1.4678e-05,2.336e-05,2.4859e-05,4.2759e-05,6.5374e-05,8.1733e-05,8.5699e-05,0.0001027,0.00011662,0.00014653,0.00019816,0.00027338,0.00033107,0.00037718
0.014308,0.016189,0.017633,0.019069,0.020003,0.020835,0.020734,0.012504,0.0053358,0.0020796,-0.00069208,-0.0012455,0.00034866,0.0013363,0.0047139,0.0073364,0.0072293,0.009155,0.0099693,0.0077796
