0.99632,0.99543,0.9946,0.99351,0.99212,0.99194,0.99144,0.99141,0.99161,0.99242,0.99258,0.99322,0.99317,0.99357,0.99391,0.99411,0.9942,0.99431,0.99451,0.99456
0.024076,0.026549,0.027838,0.026794,0.021725,0.019342,0.022114,0.023211,0.024501,0.024378,0.023837,0.024989,0.025688,0.026416,0.027457,0.029081,0.029725,0.029241,0.027651,0.025416
-0.0033142,-0.0034035,0.0013382,0.0024826,0.0035967,0.0055849,0.0070083,0.0067298,0.006344,0.007115,0.0070659,0.0070595,0.007156,0.0075941,0.0086829,0.0081212,0.0085371,0.0086695,0.0080979,0.0073984
-0.0022265,-0.0040117,-0.0070896,-0.0083284,-0.0082682,-0.0093985,-0.0096139,-0.010002,-0.010517,-0.010936,-0.010946,-0.011175,-0.011154,-0.010943,-0.0096909,-0.0075352,-0.0057001,-0.0035915,-0.003151,-0.0031808
0.021926,0.026118,0.023614,0.022283,0.023786,0.023921,0.023738,0.024125,0.024034,0.023988,0.024002,0.024099,0.024108,0.024185,0.023835,0.022238,0.021253,0.018921,0.017536,0.015869
0.0633,0.065869,0.093886,0.11711,0.12599,0.12945,0.11289,0.062711,0.0029273,-0.12339,-0.19665,-0.074883,-0.061254,-0.028341,-0.0018554,0.0033285,0.0031743,-0.001107,-0.0071852,-0.012666
-0.006818,-0.0040296,-0.0032688,-0.0019971,-0.0015398,-0.0010728,-0.00079718,-0.00066682,-0.00052707,-0.00038737,-0.00027621,0.0003912,0.00193,0.0022543,0.002631,0.0036334,0.0034827,0.0026858,0.00055684,0.0010827
-0.0038848,-0.0058813,-0.0039739,-0.0012672,-0.00046306,-0.00018465,0.00094001,0.0016835,0.0038748,0.0069302,0.0061495,0.0056652,0.0061673,0.0077348,0.0076593,0.0047027,0.0027614,0.001629,0.00029505,0.0001458
0.023418,0.022155,0.023845,0.024249,0.026663,0.0285,0.027801,0.027836,0.027651,0.027661,0.027149,0.027379,0.027594,0.027754,0.027645,0.026062,0.02457,0.023566,0.020447,0.021141
-0.014129,-0.015098,-0.016397,0.13199,0.049448,0.039143,0.033594,0.14424,0.071293,0.18957,0.20642,0.14391,0.21033,0.22913,0.24439,0.26272,0.27101,0.28065,0.28652,0.28472
0.00932,0.0098688,0.010957,0.008625,0.0077757,0.0095284,0.0098155,0.0078174,0.0082328,0.0078884,0.0050323,0.0070715,0.0066885,0.0042866,0.0035317,0.0023427,0.0017353,0.0020132,0.0014954,0.00077512
-0.0022123,-0.0024749,-0.0024679,-0.0026472,-0.0033044,-0.003526,-0.0039083,-0.0042519,-0.0043598,-0.0043648,-0.0043043,-0.0043791,-0.0043329,-0.0034018,-0.0022863,-0.0019086,-0.0016118,-0.0012821,-0.0012465,-0.0012124
-3.6535e-08,-2.9379e-08,-2.9046e-08,-3.6038e-08,-4.2175e-08,-4.6177e-08,-3.6249e-08,-2.4801e-08,-5.4545e-09,-1.0538e-08,-1.8343e-09,3.0696e-09,8.9353e-09,1.129e-08,1.3526e-08,1.1544e-08,5.9086e-09,8.5501e-09,1.6822e-08,1.158e-08
-0.055813,-0.056606,-0.058822,-0.057715,-0.059828,-0.058815,-0.058648,-0.058208,-0.057574,-0.057996,-0.058141,-0.058275,-0.058136,-0.058099,-0.057899,-0.057523,-0.057165,-0.057039,-0.05647,-0.055572
0.00098027,0.00095019,0.00094892,0.00089748,0.00085554,0.00085211,0.0008487,0.00079219,0.00078378,0.00075342,0.00070274,0.0005186,0.00052027,0.000478,0.00045054,0.00042128,0.00038685,0.00035191,0.00034515,0.00034436
-0.0045968,-0.0058097,-0.0067798,-0.0070148,-0.0073979,-0.0075333,-0.0077029,-0.0077088,-0.0079077,-0.0083592,-0.008847,-0.0090253,-0.0094118,-0.0095707,-0.010492,-0.010197,-0.01153,-0.011575,-0.011366,-0.011107
-2.5435e-08,-2.4883e-08,-2.3341e-08,-3.6168e-08,-4.7286e-08,-4.4769e-08,-4.1766e-08,-3.3234e-08,-2.5773e-08,-2.5035e-08,1.9343e-08,2.6013e-09,4.741e-09,-3.9398e-10,-8.5206e-09,-3.0314e-09,-5.6893e-09,-1.0377e-08,-7.209e-09,-8.6472e-09
0.040576,0.040281,0.038398,0.037186,0.036727,0.034656,0.034692,0.034529,0.03455,0.034605,0.034637,0.034915,0.035732,0.035259,0.035878,0.036508,0.0362,0.03632,0.036247,0.036249
0.00023772,0.00024635,0.00031575,0.0004206,0.00072283,0.0007398,0.00067429,0.00073049,0.00062843,0.00062032,0.00057819,0.00055775,0.00049671,0.00040285,0.00030973,0.00031773,0.0003231,0.00023707,0.00010281,0.00016787
-0.020956,-0.022243,-0.02291,-0.023038,-0.023418,-0.023446,-0.023543,-0.023568,-0.023694,-0.024042,-0.024172,-0.024709,-0.025149,-0.025542,-0.025924,-0.026249,-0.026206,-0.02608,-0.025483,-0.02335
