-0.05119,-0.050977,-0.049959,-0.049457,-0.046997,-0.044063,-0.040676,-0.036252,-0.029767,-0.022375,-0.00064306,0.0082476,0.011354,0.019232,0.026563,0.034758,0.036218,0.040138,0.045124,0.048541,0.05486,0.055544,0.058521,0.067518,0.068071,0.072046,0.075044,0.076837,0.078096,0.079473,0.079373,0.080981,0.082892,0.083027,0.083144,0.083685,0.084296,0.084301,0.084421,0.084496,0.084495,0.084371,0.083993,0.083458,0.078867,0.079085,0.06809,0.066607,0.053356
0.97555,0.97562,0.97524,0.97446,0.97379,0.97251,0.97041,0.9696,0.96944,0.96878,0.96771,0.96761,0.96708,0.96657,0.96464,0.96498,0.96452,0.96416,0.96403,0.96364,0.96314,0.9627,0.9627,0.96228,0.96188,0.96168,0.96152,0.9612,0.96122,0.96119,0.96081,0.96058,0.96043,0.96012,0.96007,0.95988,0.9599,0.95993,0.95994,0.9598,0.9597,0.95966,0.95963,0.95962,0.95961,0.95961,0.95957,0.95951,0.9595
0.96274,0.96154,0.95844,0.95856,0.95732,0.95563,0.95368,0.95202,0.95049,0.94946,0.94719,0.94689,0.94488,0.94401,0.94304,0.9431,0.94227,0.94164,0.94105,0.93995,0.94026,0.93934,0.93911,0.93835,0.93853,0.93764,0.93778,0.93781,0.93696,0.93615,0.9355,0.93501,0.93505,0.93507,0.93509,0.9351,0.93439,0.93433,0.93405,0.93402,0.93386,0.9337,0.93371,0.93375,0.93368,0.93362,0.93359,0.93359,0.93361
0.99894,0.99893,0.99896,0.99906,0.99915,0.99932,0.99938,0.99918,0.99883,0.99781,0.99633,0.99429,0.99207,0.99001,0.98789,0.98496,0.98239,0.98251,0.97923,0.97853,0.97698,0.97705,0.97652,0.97632,0.97598,0.97582,0.97555,0.97525,0.97499,0.97392,0.97474,0.97482,0.97405,0.97354,0.97326,0.97301,0.97305,0.97279,0.97267,0.97278,0.97312,0.97501,0.97852,0.98017,0.9817,0.98462,0.98716,0.9906,0.99054
0.42784,0.42724,0.42669,0.42659,0.42624,0.42603,0.42631,0.42646,0.42645,0.42634,0.42655,0.42659,0.42673,0.42693,0.42698,0.42722,0.42759,0.42789,0.42816,0.42816,0.42877,0.42874,0.42906,0.43034,0.43182,0.43147,0.43255,0.43349,0.43349,0.43424,0.4357,0.43798,0.4393,0.44206,0.44247,0.44405,0.44394,0.44391,0.44388,0.44372,0.44338,0.44421,0.44405,0.44379,0.44368,0.44275,0.44295,0.44323,0.44333
0.93886,0.93878,0.93846,0.9379,0.93733,0.93555,0.93528,0.93249,0.93265,0.93217,0.9307,0.92931,0.92822,0.92729,0.92588,0.92579,0.92425,0.9225,0.92115,0.92135,0.9203,0.91895,0.91581,0.91564,0.91466,0.9141,0.91374,0.91349,0.91243,0.91286,0.91159,0.91063,0.90969,0.90824,0.9072,0.90636,0.90584,0.90556,0.90569,0.90522,0.90526,0.90518,0.90534,0.9057,0.90652,0.90887,0.90916,0.90996,0.91164
0.9934,0.99339,0.99336,0.99337,0.99337,0.99355,0.9936,0.99374,0.99397,0.99437,0.99412,0.99437,0.99427,0.99437,0.99456,0.99479,0.99494,0.99509,0.99565,0.99564,0.99572,0.99579,0.9958,0.99603,0.9959,0.99601,0.99605,0.99605,0.99605,0.99604,0.99603,0.99601,0.99587,0.99586,0.99588,0.99582,0.99582,0.99582,0.99584,0.99589,0.99592,0.99597,0.99596,0.99596,0.99596,0.996,0.99601,0.99598,0.9953
0.99915,0.99924,0.99859,0.9975,0.99684,0.99597,0.99531,0.99495,0.99473,0.99435,0.9945,0.9945,0.99428,0.99412,0.99341,0.99278,0.99187,0.99092,0.98985,0.9887,0.9884,0.98797,0.98667,0.98654,0.9859,0.98953,0.99316,0.99461,0.99591,0.99659,0.99719,0.99754,0.99807,0.99805,0.99837,0.99839,0.9985,0.99857,0.99867,0.99875,0.99879,0.99881,0.99882,0.99883,0.99885,0.99887,0.99881,0.99879,0.99945
-0.4229,-0.42136,-0.42045,-0.42004,-0.41976,-0.4201,-0.42031,-0.42116,-0.42168,-0.42192,-0.42199,-0.422,-0.42211,-0.42223,-0.42284,-0.42342,-0.42399,-0.42465,-0.42491,-0.42563,-0.42573,-0.42591,-0.42715,-0.42715,-0.42894,-0.42845,-0.42948,-0.43223,-0.43276,-0.43487,-0.43611,-0.43708,-0.4386,-0.43988,-0.44083,-0.44149,-0.44152,-0.44144,-0.44177,-0.44184,-0.44215,-0.44258,-0.44293,-0.44306,-0.44274,-0.44104,-0.44078,-0.4405,-0.44062
0.93753,0.93778,0.93237,0.92856,0.91665,0.90774,0.9048,0.90545,0.90676,0.90937,0.91218,0.91665,0.92051,0.92343,0.92517,0.92487,0.92644,0.92813,0.92914,0.93114,0.93128,0.93145,0.93173,0.93207,0.93252,0.93261,0.93227,0.93181,0.93109,0.9299,0.92844,0.92803,0.92684,0.92596,0.92514,0.92419,0.92326,0.92396,0.92514,0.92686,0.92905,0.93057,0.93713,0.93965,0.93672,0.93133,0.9281,0.92654,0.92431
0.98866,0.9884,0.98686,0.98087,0.97055,0.95213,0.93122,0.91093,0.89488,0.88295,0.87753,0.87616,0.87486,0.87037,0.86658,0.86155,0.86173,0.86143,0.8612,0.86101,0.86036,0.85832,0.85903,0.86022,0.85709,0.85801,0.85893,0.85778,0.85758,0.85765,0.85825,0.85988,0.85897,0.86093,0.86493,0.86944,0.87279,0.86932,0.87111,0.87606,0.87858,0.88821,0.89305,0.9033,0.92168,0.93709,0.94323,0.94543,0.94987
0.99399,0.99307,0.99479,0.99798,0.99936,0.99964,0.99945,0.99886,0.99852,0.99724,0.99393,0.99378,0.99612,0.99713,0.99836,0.99898,0.99916,0.99933,0.99872,0.99828,0.99896,0.99907,0.99909,0.99959,0.99948,0.99918,0.9989,0.99921,0.99982,0.99973,0.99927,0.99854,0.9988,0.99945,0.99934,0.99826,0.99695,0.9973,0.99796,0.99759,0.99852,0.99914,0.99981,0.99927,0.99922,0.99926,0.99918,0.99935,0.99948
0.38688,0.38675,0.38676,0.38677,0.38696,0.38702,0.38711,0.38709,0.38708,0.38695,0.38671,0.38648,0.38613,0.38529,0.38511,0.385,0.38501,0.3845,0.3843,0.38377,0.38311,0.38251,0.38192,0.38178,0.38157,0.38125,0.38109,0.38059,0.37986,0.3792,0.37914,0.37873,0.37824,0.37778,0.37741,0.3774,0.37721,0.37701,0.37691,0.37691,0.37707,0.37732,0.37788,0.37797,0.37794,0.37839,0.37901,0.37948,0.37961
0.95114,0.95101,0.95083,0.95041,0.95007,0.94927,0.94793,0.94847,0.94746,0.94717,0.94711,0.94711,0.94716,0.94722,0.94739,0.94795,0.94766,0.94814,0.94811,0.94863,0.94918,0.94918,0.94989,0.95062,0.9505,0.95054,0.95065,0.95144,0.95229,0.95296,0.95372,0.95365,0.95383,0.95385,0.95446,0.9545,0.9547,0.95471,0.95481,0.9548,0.95472,0.95427,0.95345,0.95241,0.95152,0.95169,0.95148,0.95151,0.95154
0.9993,0.99934,0.99935,0.99928,0.99924,0.99922,0.99918,0.99911,0.99898,0.9989,0.99881,0.99871,0.99862,0.99848,0.9985,0.99843,0.99838,0.99832,0.99828,0.99825,0.99824,0.9981,0.99809,0.9981,0.99805,0.99805,0.99806,0.99804,0.99804,0.99802,0.99801,0.998,0.99798,0.99798,0.99797,0.99796,0.99796,0.99794,0.99794,0.99793,0.99793,0.99792,0.99792,0.99792,0.99797,0.99805,0.99816,0.99821,0.99826
0.97151,0.97994,0.98224,0.98112,0.97901,0.9772,0.97495,0.97302,0.97142,0.9751,0.96578,0.94858,0.92807,0.91201,0.89862,0.89011,0.88095,0.88051,0.87813,0.87554,0.8725,0.87257,0.87168,0.87106,0.87061,0.87022,0.86907,0.86824,0.86592,0.86566,0.86454,0.8647,0.86388,0.86349,0.86323,0.86326,0.86329,0.86256,0.86249,0.86219,0.93821,0.9144,0.89853,0.89422,0.8842,0.8817,0.87658,0.87407,0.87508
-0.37993,-0.37986,-0.37969,-0.37905,-0.37929,-0.37921,-0.37928,-0.37927,-0.37887,-0.37834,-0.37653,-0.37628,-0.37614,-0.37454,-0.37092,-0.37331,-0.37184,-0.37069,-0.36999,-0.36963,-0.36868,-0.36745,-0.36647,-0.36644,-0.36662,-0.36673,-0.36614,-0.36543,-0.36506,-0.36478,-0.36472,-0.36478,-0.36476,-0.36468,-0.36449,-0.3642,-0.36416,-0.3639,-0.36385,-0.36363,-0.36345,-0.36347,-0.36395,-0.36438,-0.36484,-0.36539,-0.36615,-0.36731,-0.3698
0.95122,0.95156,0.95197,0.95199,0.95211,0.95244,0.95259,0.95293,0.95388,0.95389,0.9544,0.95512,0.95499,0.95497,0.95506,0.95506,0.9549,0.95468,0.95465,0.95435,0.95412,0.95405,0.9535,0.95357,0.95292,0.95279,0.95239,0.95247,0.95211,0.95214,0.95165,0.95196,0.95202,0.95207,0.95174,0.95146,0.95144,0.95137,0.95127,0.95121,0.95108,0.95095,0.95083,0.95066,0.95046,0.95027,0.94997,0.94995,0.94993
0.9987,0.9987,0.9987,0.9987,0.9987,0.99864,0.99866,0.99867,0.99871,0.9987,0.99877,0.99893,0.99892,0.99895,0.99897,0.999,0.99901,0.99903,0.99907,0.99906,0.9991,0.99911,0.99912,0.99913,0.99914,0.99914,0.99914,0.99914,0.99915,0.99916,0.9992,0.9992,0.99922,0.99923,0.99923,0.99923,0.99924,0.99924,0.99924,0.99924,0.99924,0.99924,0.99924,0.99924,0.99913,0.99901,0.99897,0.99884,0.99849
0.97191,0.97178,0.97167,0.97153,0.97114,0.97056,0.96974,0.9697,0.96927,0.96908,0.96893,0.96937,0.97057,0.97138,0.97192,0.97228,0.9724,0.97257,0.97275,0.97298,0.96559,0.95266,0.93747,0.92104,0.94173,0.95878,0.96566,0.95358,0.93556,0.94804,0.94018,0.92144,0.91167,0.90095,0.93297,0.9536,0.96342,0.96978,0.97264,0.96009,0.94279,0.92819,0.91297,0.9378,0.95582,0.96303,0.96825,0.97059,0.97232
