-0.022914,-0.021867,-0.020314,-0.02047,-0.01965,-0.018509,-0.016153,-0.011067,0.00019704,0.017725,0.040174,0.073606,0.096258,0.10126,0.11963,0.13298,0.14892,0.15074,0.15827,0.15856,0.15895,0.15667,0.14997,0.1353,0.12987,0.11344,0.092615,0.087968,0.06874,0.060178,0.028682,0.023757,0.0049181,-0.014167,-0.028035,-0.043405,-0.042532,-0.048008,-0.050796,-0.053331,-0.053695,-0.054542,-0.05531,-0.054838,-0.054639,-0.053812,-0.05361,-0.053112,-0.052624,-0.052021,-0.05012,-0.048626,-0.047318,-0.044647,-0.046387,-0.042744,-0.042424,-0.040965,-0.041135,-0.041269,-0.040562,-0.039941,-0.039553,-0.039402,-0.03881,-0.038118,-0.03754,-0.036666
0.97773,0.9762,0.97364,0.97381,0.97238,0.97032,0.96672,0.96575,0.96385,0.96257,0.96187,0.96152,0.96171,0.96229,0.96272,0.96273,0.96267,0.96256,0.96233,0.96203,0.9614,0.96151,0.96052,0.95964,0.95912,0.95835,0.95855,0.95848,0.95881,0.9596,0.96064,0.96239,0.96598,0.96606,0.96809,0.9678,0.96795,0.96852,0.96874,0.96876,0.9688,0.96875,0.96859,0.96836,0.96823,0.96798,0.96706,0.96747,0.96685,0.96624,0.96591,0.96559,0.96562,0.96467,0.96461,0.96427,0.96402,0.9638,0.96376,0.96343,0.96356,0.96355,0.96354,0.96334,0.96337,0.96311,0.96307,0.9629
0.961,0.95846,0.95607,0.95456,0.95277,0.95148,0.95016,0.94921,0.94762,0.94406,0.94431,0.94363,0.94361,0.94264,0.94158,0.9407,0.94038,0.94007,0.93933,0.93879,0.93793,0.93793,0.93764,0.93751,0.93735,0.93703,0.93648,0.93599,0.93633,0.93729,0.93806,0.93826,0.94109,0.94148,0.94308,0.94509,0.94569,0.9457,0.9462,0.94661,0.94669,0.94663,0.94636,0.94613,0.94545,0.9449,0.94426,0.9443,0.94423,0.94409,0.94384,0.94359,0.94327,0.94186,0.941,0.94055,0.93973,0.93907,0.93859,0.93864,0.93867,0.93869,0.93838,0.9382,0.93803,0.93789,0.93757,0.93753
0.99403,0.99479,0.99583,0.99698,0.9974,0.99772,0.99762,0.99742,0.99742,0.9974,0.99745,0.9973,0.99723,0.99728,0.99725,0.99725,0.99726,0.99726,0.9972,0.99708,0.99704,0.99691,0.99688,0.99668,0.99658,0.99707,0.99739,0.99801,0.99844,0.99872,0.99885,0.99884,0.99899,0.99901,0.99897,0.9988,0.99876,0.99861,0.99847,0.99839,0.99841,0.99843,0.99845,0.99851,0.99851,0.99856,0.99856,0.99862,0.99868,0.99873,0.99877,0.99877,0.99881,0.99885,0.99888,0.99891,0.99892,0.99891,0.99891,0.99891,0.99891,0.99897,0.99894,0.99898,0.99902,0.99902,0.99905,0.99907
0.45595,0.45196,0.44724,0.44454,0.44331,0.44239,0.44202,0.43993,0.43929,0.43724,0.43626,0.43483,0.43518,0.42376,0.42193,0.42031,0.41683,0.41469,0.41225,0.41157,0.41044,0.41139,0.41381,0.41592,0.42022,0.42048,0.42264,0.42512,0.42676,0.42882,0.43001,0.42981,0.42813,0.42752,0.42708,0.42716,0.42768,0.42842,0.42739,0.42761,0.42753,0.42753,0.42762,0.42793,0.42779,0.4278,0.42795,0.42816,0.42844,0.42853,0.4286,0.42865,0.42877,0.42918,0.42923,0.42946,0.42966,0.42987,0.43006,0.43028,0.43031,0.43028,0.43045,0.43066,0.43088,0.43102,0.43116,0.43126
0.90301,0.90105,0.89921,0.89842,0.89754,0.89413,0.88911,0.92078,0.92641,0.93311,0.93598,0.93688,0.93031,0.92836,0.92612,0.922,0.9173,0.91663,0.916,0.91411,0.9113,0.9064,0.8967,0.92775,0.93222,0.93709,0.93929,0.93981,0.93994,0.94021,0.94135,0.94233,0.94485,0.94597,0.94679,0.9468,0.94203,0.93779,0.9258,0.92583,0.92158,0.91792,0.91512,0.9306,0.93506,0.938,0.93962,0.94036,0.94066,0.94076,0.94078,0.94082,0.94095,0.94106,0.94122,0.94123,0.94116,0.94106,0.94102,0.9408,0.94032,0.94036,0.94022,0.94007,0.94009,0.93982,0.93987,0.93962
0.96174,0.96638,0.9677,0.96945,0.97291,0.97426,0.97732,0.98007,0.98322,0.9846,0.98535,0.98535,0.98598,0.9853,0.98377,0.98168,0.98088,0.98112,0.98024,0.98026,0.98045,0.98052,0.98107,0.9835,0.98608,0.98745,0.98796,0.98902,0.98847,0.99047,0.99109,0.99143,0.99211,0.99181,0.99146,0.99131,0.99052,0.98902,0.98715,0.98558,0.98466,0.98439,0.98388,0.98555,0.98791,0.98999,0.99225,0.99388,0.99473,0.99521,0.99557,0.99588,0.9958,0.99588,0.9958,0.99555,0.99495,0.99419,0.99383,0.9934,0.99304,0.99258,0.99238,0.99217,0.99173,0.99181,0.99163,0.99136
0.99965,0.99994,0.99996,0.99996,0.99994,0.99994,0.99991,0.99996,0.99987,0.99998,0.99996,0.99987,0.9999,0.99994,0.99995,0.99993,0.99992,0.99989,0.99983,0.99983,0.99962,0.99953,0.99941,0.99945,0.99951,0.99962,0.99957,0.99943,0.99905,0.99841,0.99747,0.99719,0.99712,0.99713,0.99711,0.99778,0.99894,0.99946,0.9994,0.99924,0.99892,0.99885,0.99875,0.99893,0.99914,0.99936,0.99926,0.99984,0.99959,0.99952,0.99951,0.99941,0.99934,0.99923,0.99892,0.99857,0.99852,0.99861,0.99855,0.9986,0.99883,0.99924,0.99925,0.99958,0.99967,0.99972,0.99936,0.99932
-0.44085,-0.43885,-0.43718,-0.43386,-0.4278,-0.42876,-0.42939,-0.42758,-0.42285,-0.41636,-0.41632,-0.41164,-0.41332,-0.41352,-0.41189,-0.41139,-0.41069,-0.41059,-0.41072,-0.41086,-0.41099,-0.41042,-0.40973,-0.41015,-0.41044,-0.40911,-0.40892,-0.40861,-0.40708,-0.40738,-0.40821,-0.40929,-0.41152,-0.41362,-0.41308,-0.41418,-0.415,-0.41745,-0.41703,-0.41728,-0.41744,-0.4175,-0.41767,-0.41783,-0.41782,-0.41777,-0.41784,-0.41796,-0.4181,-0.41814,-0.41809,-0.41801,-0.41795,-0.41783,-0.41717,-0.41738,-0.41706,-0.417,-0.41706,-0.41712,-0.41684,-0.41681,-0.4166,-0.41638,-0.41625,-0.41619,-0.41615,-0.41612
0.89205,0.89763,0.89493,0.89257,0.89465,0.89361,0.89248,0.93008,0.93692,0.92601,0.91263,0.89573,0.87386,0.85136,0.83012,0.8133,0.80028,0.78495,0.78538,0.78438,0.79035,0.81453,0.84597,0.87707,0.93118,0.96128,0.97541,0.98128,0.97926,0.97248,0.96292,0.9545,0.9472,0.94323,0.94153,0.94087,0.93919,0.94141,0.94305,0.94142,0.93682,0.93197,0.92554,0.93258,0.93555,0.9371,0.93802,0.93843,0.93876,0.93888,0.93921,0.93943,0.93971,0.93996,0.94022,0.94043,0.94056,0.94061,0.9408,0.94095,0.94104,0.94101,0.941,0.94103,0.94098,0.94093,0.94082,0.94075
0.91631,0.91613,0.9075,0.89246,0.87415,0.85198,0.82658,0.83026,0.8587,0.87728,0.89188,0.89063,0.89347,0.89677,0.89911,0.90078,0.90206,0.90299,0.90728,0.91566,0.92621,0.92953,0.93164,0.94246,0.94051,0.93339,0.93514,0.93984,0.94516,0.94941,0.95377,0.95622,0.95889,0.96425,0.96918,0.97319,0.97825,0.97905,0.98077,0.98136,0.98137,0.98181,0.9819,0.98339,0.98477,0.98551,0.98554,0.98562,0.98566,0.98569,0.98578,0.98579,0.98586,0.98593,0.98591,0.98601,0.98602,0.98615,0.98612,0.98612,0.98613,0.98614,0.98614,0.98614,0.98617,0.98624,0.9863,0.98635
0.99555,0.99643,0.99463,0.99327,0.98863,0.98326,0.97918,0.97308,-0.82246,0.97896,0.97066,0.97781,0.9805,0.98035,0.9788,0.97653,0.97411,0.97252,0.97565,0.98125,0.98622,0.992,0.9947,0.99081,0.98969,0.99354,0.99408,0.99486,0.99678,0.99868,0.99965,0.99984,0.99976,0.99971,0.99975,0.99976,0.99975,0.99946,0.9993,0.99912,0.99961,0.99996,1,0.9999,0.99978,0.99977,0.99972,0.99967,0.9996,0.99956,0.99956,0.99955,0.99952,0.99946,0.99943,0.99941,0.99938,0.99933,0.99933,0.99929,0.99928,0.99925,0.99921,0.99918,0.99917,0.99915,0.99912,0.99912
0.38334,0.38421,0.38391,0.38382,0.38407,0.38428,0.38438,0.38457,0.38467,0.38537,0.38676,0.38925,0.38799,0.38895,0.3889,0.38874,0.38907,0.38944,0.38955,0.38984,0.38985,0.38965,0.38977,0.38956,0.38937,0.38898,0.38863,0.38855,0.38875,0.38913,0.38871,0.38803,0.38717,0.38645,0.38542,0.38567,0.3843,0.38448,0.38332,0.38247,0.38191,0.38188,0.38204,0.38221,0.38201,0.38187,0.38182,0.38181,0.38177,0.38173,0.3815,0.38133,0.38123,0.38107,0.38107,0.38107,0.38107,0.38115,0.38127,0.38144,0.38155,0.38172,0.38185,0.38202,0.38202,0.38202,0.38202,0.38202
0.94347,0.94365,0.943,0.94218,0.94081,0.94007,0.93919,0.93973,0.93946,0.93866,0.9384,0.93844,0.93835,0.93832,0.93828,0.93833,0.93839,0.93841,0.93842,0.93846,0.93854,0.93877,0.9392,0.93965,0.93992,0.94057,0.94049,0.94223,0.94109,0.9416,0.94188,0.94244,0.94255,0.94308,0.94304,0.94351,0.94322,0.94315,0.94315,0.94296,0.94272,0.94231,0.94233,0.94164,0.94162,0.94143,0.94136,0.94142,0.94145,0.94155,0.94175,0.94193,0.94203,0.94212,0.94219,0.94224,0.94228,0.94232,0.94234,0.94234,0.94233,0.94233,0.9424,0.94242,0.94241,0.94246,0.94252,0.94259
0.99741,0.99774,0.99807,0.99831,0.99858,0.99854,0.99856,0.99851,0.9986,0.99856,0.99854,0.99849,0.9985,0.99851,0.99854,0.99853,0.99852,0.99852,0.99851,0.9985,0.99853,0.99853,0.99852,0.99854,0.99858,0.99866,0.99872,0.99887,0.99896,0.99908,0.99915,0.99917,0.99921,0.9991,0.99906,0.99897,0.99897,0.99888,0.99878,0.99873,0.99872,0.99872,0.99867,0.99867,0.99867,0.99866,0.99866,0.99869,0.99875,0.99876,0.99881,0.99884,0.99886,0.99888,0.99891,0.9989,0.99893,0.99895,0.99896,0.99896,0.99896,0.99897,0.99897,0.99896,0.99896,0.99896,0.99896,0.99895
