-0.045629,-0.044446,-0.044205,-0.043465,-0.042703,-0.042342,-0.041096,-0.039539,-0.037435,-0.035485,-0.031941,-0.031196,-0.029214,-0.025289,-0.022402,-0.019067,-0.016005,-0.009421,-0.0097597,-0.0019425,0.0062505,0.011248,0.017102,0.021936,0.025477,0.029129,0.031894,0.035437,0.040377,0.03817,0.037444,0.03632,0.037698,0.037237,0.03377,0.030904,0.025718,0.016027,0.010506,-0.0040628,-0.0042234,-0.012285,-0.026474,-0.02974,-0.032016,-0.036002,-0.040955,-0.04444,-0.049568,-0.049712,-0.050707,-0.051276,-0.052886,-0.056909,-0.057243,-0.060133,-0.058749,-0.058493,-0.057905,-0.058643
0.96474,0.96505,0.96501,0.96455,0.96405,0.96363,0.96319,0.96317,0.9626,0.962,0.96208,0.96134,0.96129,0.96137,0.96147,0.96105,0.96104,0.96098,0.96097,0.96109,0.96121,0.96118,0.96126,0.96136,0.96133,0.96141,0.96138,0.96137,0.96138,0.96133,0.9613,0.96129,0.96126,0.96115,0.96097,0.96067,0.96048,0.95964,0.96011,0.95992,0.95992,0.95988,0.96,0.96072,0.96319,0.96396,0.96816,0.9683,0.97085,0.97221,0.97333,0.97387,0.97477,0.97515,0.97525,0.97506,0.97513,0.97483,0.97429,0.97366
0.94092,0.94065,0.94035,0.94021,0.93986,0.93892,0.93879,0.93828,0.93786,0.93747,0.93728,0.93723,0.93719,0.93718,0.93716,0.93702,0.93704,0.93675,0.93682,0.93675,0.93657,0.93641,0.93622,0.93603,0.93556,0.9353,0.93497,0.93477,0.93467,0.93427,0.93425,0.93413,0.93412,0.93406,0.93398,0.93403,0.93415,0.93436,0.9345,0.93478,0.93527,0.93517,0.93603,0.93728,0.93943,0.94225,0.94507,0.94972,0.95384,0.95514,0.95777,0.95779,0.9588,0.95971,0.9606,0.96003,0.96062,0.96013,0.95903,0.95752
0.99477,0.99475,0.99476,0.99477,0.99484,0.99499,0.99518,0.99569,0.99645,0.9971,0.99765,0.99826,0.99859,0.99864,0.99845,0.99817,0.99792,0.9977,0.99718,0.9965,0.99567,0.99577,0.99505,0.99496,0.9944,0.99431,0.99407,0.99393,0.99371,0.99355,0.99346,0.99354,0.99364,0.99398,0.99406,0.99482,0.99583,0.99606,0.99648,0.99722,0.99801,0.9987,0.99924,0.9993,0.9993,0.99927,0.99925,0.9992,0.99911,0.99897,0.99881,0.99854,0.99824,0.99792,0.99762,0.99731,0.99698,0.99672,0.9965,0.99638
0.43454,0.43444,0.43451,0.43451,0.43461,0.4347,0.43497,0.43539,0.43558,0.43591,0.43629,0.43643,0.43659,0.43682,0.43748,0.4374,0.4373,0.43653,0.43646,0.43613,0.43456,0.43489,0.43503,0.43514,0.43521,0.4333,0.43208,0.43139,0.43149,0.43167,0.43185,0.43109,0.43066,0.43052,0.43055,0.43083,0.431,0.43147,0.43169,0.43049,0.42787,0.4269,0.42622,0.4236,0.42536,0.42457,0.42443,0.42396,0.42356,0.42325,0.42331,0.42335,0.4234,0.42346,0.42346,0.42347,0.42365,0.42381,0.42394,0.42402
0.93906,0.939,0.93526,0.93187,0.92778,0.92377,0.921,0.91902,0.91731,0.91393,0.91132,0.90845,0.90522,0.89883,0.89294,0.8897,0.88584,0.88663,0.88683,0.88991,0.88974,0.88808,0.88692,0.8859,0.88451,0.88473,0.88419,0.8842,0.88017,0.87723,0.87813,0.87826,0.87401,0.87428,0.87871,0.88152,0.88414,0.88319,0.88221,0.91935,0.92499,0.93431,0.94438,0.95253,0.95755,0.96026,0.96089,0.95931,0.95866,0.95703,0.95495,0.95347,0.95172,0.9511,0.95034,0.95004,0.95001,0.94996,0.94961,0.94921
0.99403,0.99384,0.9924,0.98693,0.97378,0.95084,0.91399,0.88943,0.82337,0.79071,0.75027,0.71247,0.68363,0.66838,0.65549,0.63158,0.60713,0.58688,0.57319,0.57842,0.59188,0.58374,0.57407,0.57671,0.5794,0.58916,0.59537,0.59619,0.60122,0.59843,0.60431,0.61295,0.62202,0.63319,0.65662,0.71609,0.76847,0.86359,0.88733,0.96263,0.97488,0.98829,0.99318,0.99427,0.99434,0.99406,0.99411,0.99427,0.99393,0.99345,0.99316,0.99296,0.99338,0.99425,0.99496,0.99496,0.99494,0.99476,0.99402,0.99288
0.99841,0.99841,0.99524,0.99473,0.99485,0.9942,0.99463,0.9872,0.98602,0.98662,0.982,0.98034,0.98012,0.98552,0.98907,0.95531,0.94121,0.92913,0.91881,0.89006,0.88233,0.86328,0.85496,0.84648,0.84909,0.85888,0.86018,0.85201,0.85688,0.86797,0.8738,0.87994,0.84335,0.93223,0.94801,0.97654,0.98278,0.99562,0.99771,0.99928,0.9998,0.99842,0.99826,0.9982,0.99791,0.99824,0.99867,0.99903,0.99949,0.99938,0.99909,0.99896,0.99903,0.99893,0.99871,0.99881,0.99886,0.99867,0.99815,0.99798
0.41103,0.41105,0.41112,0.41126,0.41149,0.41157,0.41168,0.41182,0.41218,0.41348,0.41503,0.4159,0.4183,0.42035,0.42169,0.42167,0.42182,0.4233,0.42509,0.42509,0.42725,0.42868,0.43002,0.43278,0.43456,0.43485,0.43457,0.43433,0.4352,0.43586,0.43682,0.4368,0.43721,0.43716,0.43733,0.43716,0.43683,0.43564,0.43428,0.42941,0.42938,0.42691,0.42594,0.42529,0.42322,0.42364,0.4224,0.42157,0.42103,0.42024,0.41965,0.41939,0.41937,0.41924,0.419,0.4189,0.41857,0.41827,0.41831,0.4184
0.9422,0.94228,0.93953,0.93802,0.92943,0.92192,0.91605,0.90608,0.90548,0.90146,0.89524,0.89049,0.88725,0.88804,0.88697,0.88616,0.88552,0.88426,0.88353,0.88413,0.88034,0.88167,0.88137,0.88182,0.88206,0.88277,0.88343,0.88313,0.88286,0.88168,0.88402,0.88138,0.88257,0.87764,0.88349,0.89204,0.89687,0.90206,0.90208,0.92858,0.93168,0.93584,0.94129,0.94679,0.9513,0.95444,0.95528,0.95513,0.95443,0.95383,0.95201,0.95169,0.94621,0.94081,0.93618,0.93225,0.92993,0.92798,0.92544,0.92238
