-0.107,-0.097488,-0.050285,-0.044936,-0.010343,0.025374,0.055529,0.084382,0.11045,0.13804,0.16086,0.17797,0.19276,0.19397,0.20501,0.20301,0.19508,0.19275,0.18021,0.16139,0.13726,0.094288,0.073163,0.067328,0.046571,0.028762,0.012958,0.0006836,-0.01233,-0.020213
0.99007,0.98569,0.98522,0.98342,0.98276,0.98209,0.98129,0.98121,0.98046,0.9795,0.97869,0.97853,0.97835,0.97834,0.97858,0.97912,0.9795,0.97983,0.98002,0.98129,0.98149,0.98223,0.98284,0.98407,0.98532,0.98621,0.98724,0.98899,0.9907,0.99283
0.9849,0.98371,0.98011,0.97657,0.97468,0.97375,0.97164,0.97212,0.97074,0.97051,0.97001,0.96957,0.96921,0.96916,0.96906,0.96909,0.96972,0.9699,0.97037,0.97092,0.97097,0.97164,0.97194,0.97347,0.97569,0.97592,0.97874,0.98142,0.98406,0.98646
0.99559,0.99535,0.99478,0.99434,0.99399,0.99389,0.99374,0.99253,0.99157,0.98908,0.98634,0.98401,0.98152,0.98061,0.98033,0.98015,0.97952,0.97943,0.97961,0.98062,0.98139,0.98264,0.98419,0.98661,0.99119,0.99141,0.99452,0.99438,0.99574,0.9957
0.43371,0.43212,0.42986,0.42505,0.42451,0.42183,0.41972,0.42015,0.41865,0.41651,0.4151,0.41542,0.41606,0.41624,0.41658,0.41583,0.4135,0.40953,0.40999,0.40813,0.408,0.40824,0.40982,0.41013,0.41271,0.41283,0.41432,0.41565,0.4169,0.41757
0.93245,0.93134,0.92966,0.92997,0.92918,0.9286,0.9285,0.93175,0.93404,0.93437,0.93418,0.93336,0.93346,0.93295,0.93202,0.93165,0.93225,0.93289,0.9333,0.93382,0.93395,0.93418,0.93449,0.93498,0.93546,0.93527,0.93548,0.93651,0.93746,0.93767
0.98497,0.98491,0.98482,0.98455,0.98424,0.98409,0.98417,0.98456,0.98488,0.985,0.9862,0.98706,0.98722,0.98789,0.98843,0.98816,0.9881,0.98752,0.98711,0.98688,0.98686,0.98702,0.9872,0.98694,0.98679,0.9865,0.98624,0.98637,0.98689,0.98676
0.99847,0.99839,0.99766,0.99684,0.99694,0.99715,0.99789,0.99834,0.99875,0.99854,0.99964,0.99994,0.99965,0.99933,0.99924,0.99917,0.99919,0.99928,0.99931,0.99938,0.99986,0.99978,0.99982,0.99977,0.99964,0.99963,0.99921,0.99872,0.99835,0.99842
0.47672,0.49287,0.52836,0.56205,-0.50272,-0.47587,-0.43843,-0.44118,-0.42385,-0.42348,-0.40693,-0.40549,-0.40342,-0.40021,-0.40184,-0.39482,-0.37844,-0.3704,-0.3794,-0.3821,-0.39071,-0.39651,-0.40064,-0.40782,-0.416,-0.42074,-0.42342,-0.42791,-0.43878,-0.43651
0.89612,0.88138,0.86203,0.82877,0.86627,0.86741,0.86879,0.86919,0.86669,0.86977,0.86864,0.86039,0.85769,0.85674,0.85439,0.85658,0.86845,0.88263,0.89003,0.93845,0.95139,0.95887,0.96128,0.96005,0.95696,0.95344,0.95144,0.95015,0.94844,0.94707
0.73854,0.73752,0.77314,0.84343,0.86049,0.87799,0.89657,0.9114,0.92258,0.92549,0.92582,0.93069,0.92593,0.91815,0.91697,0.915,0.91524,0.924,0.93786,0.94179,0.94414,0.9545,0.96712,0.97828,0.9846,0.98857,0.98779,0.98741,0.98712,0.98696
0.90211,0.98243,0.99523,0.98663,0.97483,0.97284,0.97582,0.97667,0.98148,0.98601,0.98727,0.98493,0.9812,0.97612,0.96877,0.95231,0.93421,0.86945,0.89464,0.94068,0.9731,0.98287,0.99251,0.9972,0.99845,0.99764,0.9965,0.99595,0.99589,0.99588
0.39228,0.39233,0.39247,0.39281,0.39277,0.39273,0.3944,0.39795,0.39853,0.40197,0.40505,0.40227,0.40174,0.40131,0.4028,0.40432,0.40622,0.40586,0.40518,0.40496,0.40435,0.40385,0.40183,0.40086,0.39904,0.39815,0.39771,0.39763,0.39758,0.39753
0.92257,0.92431,0.92725,0.92853,0.92867,0.92957,0.93,0.93065,0.93062,0.93062,0.9304,0.92996,0.92994,0.92997,0.93023,0.92997,0.92987,0.92998,0.92992,0.92974,0.92898,0.92907,0.92899,0.92893,0.92884,0.92864,0.92822,0.92763,0.92768,0.92766
0.99994,0.99994,0.99992,0.99988,0.99985,0.9998,0.99975,0.99968,0.99962,0.99955,0.99942,0.99946,0.99931,0.99935,0.99937,0.99928,0.99935,0.99944,0.99944,0.99954,0.99961,0.99967,0.99974,0.99981,0.99986,0.99996,0.99995,0.99998,0.99998,0.99999
0.79137,0.79115,0.79148,0.79161,0.7923,0.79332,0.7956,0.7979,0.79847,0.80051,0.80286,0.8034,0.80414,0.80469,0.80611,0.80649,0.80664,0.80649,0.80629,0.8069,0.80672,0.80672,0.80667,0.80655,0.80639,0.80636,0.80642,0.80643,0.80642,0.80639
-0.36927,-0.36807,-0.36634,-0.36307,-0.3646,-0.36605,-0.36402,-0.36361,-0.36363,-0.36455,-0.36553,-0.36667,-0.36914,-0.37152,-0.37217,-0.3718,-0.37164,-0.37156,-0.37174,-0.37202,-0.37249,-0.37248,-0.37358,-0.37476,-0.37584,-0.37635,-0.37674,-0.37696,-0.37723,-0.37749
0.94081,0.94071,0.94045,0.93913,0.93755,0.93506,0.93319,0.93133,0.92968,0.92715,0.92769,0.92677,0.9261,0.9257,0.92496,0.92442,0.92451,0.92464,0.92503,0.92565,0.92666,0.92727,0.92747,0.92804,0.92859,0.92977,0.92998,0.93071,0.93133,0.93184
0.99865,0.99879,0.9988,0.99892,0.99912,0.99938,0.99939,0.99942,0.99942,0.99943,0.9994,0.99935,0.99932,0.99923,0.99906,0.99914,0.99906,0.99907,0.99907,0.99909,0.99927,0.99949,0.99951,0.99963,0.99969,0.9997,0.99971,0.99971,0.99971,0.9997
0.79172,0.79143,0.79077,0.79023,0.78892,0.78628,0.78685,0.78573,0.78468,0.78362,0.78205,0.78174,0.78109,0.78069,0.77945,0.77949,0.77923,0.77928,0.77937,0.77957,0.78002,0.78111,0.78284,0.78315,0.78422,0.78514,0.78603,0.78686,0.78774,0.78881
