-0.10615,-0.094287,-0.080008,-0.061809,-0.0253,-0.021319,-0.0047672,0.0063276,0.016042,0.027567,0.037251,0.047654,0.047506,0.049998,0.055308,0.051592,0.050082,0.05113,0.04934,0.04534,0.036127,0.037317,0.035008,0.029237,0.024639,0.01986,0.012897,0.012852,0.0099993,0.0063034,0.0026247,-0.0016832,-0.0084959,-0.015496
0.99794,0.99785,0.99737,0.99646,0.99561,0.9952,0.99196,0.99182,0.98935,0.98782,0.98605,0.98419,0.98253,0.98049,0.97927,0.97818,0.97718,0.97565,0.97558,0.97464,0.97337,0.97347,0.97302,0.9726,0.97216,0.97229,0.97243,0.97227,0.97233,0.97242,0.97291,0.97309,0.97358,0.97434
0.99597,0.99581,0.99452,0.9934,0.99131,0.99049,0.98745,0.98202,0.97809,0.97704,0.97082,0.96699,0.9653,0.96408,0.96214,0.96031,0.95908,0.95796,0.95572,0.95463,0.95256,0.95455,0.95516,0.95588,0.95456,0.954,0.95379,0.95386,0.95385,0.95413,0.95448,0.95466,0.95684,0.95724
0.99611,0.99586,0.99553,0.99458,0.99456,0.99395,0.9931,0.9924,0.99167,0.99079,0.98981,0.9894,0.98857,0.98743,0.98671,0.9864,0.98503,0.9851,0.985,0.98508,0.98523,0.98523,0.98534,0.98537,0.98546,0.98573,0.98604,0.98617,0.9866,0.98658,0.9871,0.98883,0.98957,0.99088
0.43187,0.43173,0.43117,0.42969,0.42819,0.42823,0.42783,0.42821,0.42854,0.42686,0.42576,0.42592,0.42623,0.42568,0.42458,0.42351,0.42287,0.4215,0.42094,0.42012,0.41996,0.41994,0.4203,0.4224,0.42143,0.4251,0.42454,0.4249,0.42549,0.42618,0.42696,0.42817,0.42818,0.42834
0.94224,0.94258,0.94179,0.94121,0.94066,0.94025,0.93957,0.93872,0.93796,0.93753,0.93756,0.93771,0.9377,0.93808,0.93877,0.9394,0.94043,0.94032,0.94095,0.94131,0.94161,0.9415,0.9413,0.94131,0.94108,0.94078,0.94011,0.9396,0.93916,0.9392,0.93835,0.93817,0.93825,0.93812
0.99013,0.99081,0.9913,0.9913,0.9914,0.99139,0.99142,0.99163,0.99164,0.99167,0.99152,0.99147,0.99137,0.99112,0.9908,0.99108,0.99091,0.99037,0.99045,0.99038,0.99039,0.99025,0.99019,0.99017,0.99016,0.99016,0.99013,0.99014,0.99016,0.99022,0.99029,0.99037,0.99042,0.99051
0.99769,0.99772,0.99781,0.99812,0.99832,0.99833,0.99818,0.99766,0.99645,0.99633,0.99643,0.99656,0.99645,0.99651,0.99672,0.99681,0.99685,0.99728,0.99746,0.9974,0.99766,0.99808,0.99779,0.99794,0.99797,0.99803,0.99771,0.99764,0.99764,0.99751,0.99743,0.99731,0.99715,0.99695
0.46724,0.49427,-0.46224,-0.43122,-0.41707,-0.40764,-0.40824,-0.4095,-0.4101,-0.41083,-0.41452,-0.41552,-0.41827,-0.41623,-0.41576,-0.41594,-0.4169,-0.41871,-0.42054,-0.42499,-0.42905,-0.4321,-0.43578,-0.43596,-0.43579,-0.43574,-0.43777,-0.43901,-0.43989,-0.44037,-0.44052,-0.43954,-0.43839,-0.43828
0.87884,0.86864,0.87155,0.86854,0.86012,0.85298,0.84468,0.83702,0.82462,0.8222,0.81668,0.81309,0.81328,0.81168,0.80803,0.80607,0.80176,0.80078,0.7982,0.79736,0.80148,0.80535,0.80909,0.8222,0.8408,0.86729,0.89542,0.91144,0.92295,0.92682,0.92882,0.92885,0.92838,0.92737
0.85241,0.87151,0.88503,0.89323,0.89406,0.88688,0.87834,0.87476,0.87552,0.8741,0.87252,0.86823,0.85895,0.85372,0.85368,0.85393,0.85633,0.85589,0.85388,0.84959,0.84777,0.84493,0.85755,0.87619,0.90522,0.92073,0.92916,0.94171,0.96162,0.97287,0.98106,0.98686,0.99033,0.9914
-0.58531,0.90034,0.98548,0.98671,0.99012,0.99113,0.9776,0.9633,0.95784,0.97883,0.98607,0.99013,0.99207,0.99197,0.98766,0.98574,0.9843,0.98797,0.99376,0.99574,0.99546,0.99546,0.88386,0.72216,0.6369,0.89519,0.89006,0.95099,0.97234,0.98523,0.99256,0.99699,0.99896,0.9994
0.37722,0.37738,0.3776,0.38193,0.38484,0.38591,0.38566,0.38498,0.38972,0.39769,0.39277,0.39513,0.39649,0.39696,0.39691,0.39655,0.39693,0.39678,0.39647,0.39567,0.39462,0.394,0.39254,0.39195,0.39111,0.39053,0.38976,0.38921,0.38817,0.38794,0.38612,0.38655,0.38505,0.38427
