0.0054942,0.0052267,0.0098077,0.012956,0.013802,0.011729,0.0071581,-9.6506e-05,-0.016334,-0.020808,-0.023074,-0.027697,-0.033694,-0.037848,-0.041094,-0.044535,-0.046677,-0.047864,-0.049576,-0.050191,-0.050625,-0.051175,-0.051333,-0.051375,-0.050611,-0.048842,-0.047379,-0.04773,-0.047131,-0.047965,-0.048476,-0.049474,-0.049024,-0.047267,-0.046636,-0.04376,-0.038593,-0.036299,-0.030009,-0.031619,-0.033532,-0.041324,-0.047884,-0.057012,-0.063297,-0.066841,-0.069842,-0.069342,-0.071328,-0.072472,-0.072577,-0.070277,-0.067216,-0.063502,-0.056931,-0.052011,-0.04279,-0.04345,-0.03934,-0.036071,-0.033799,-0.03124,-0.026166,-0.024082,-0.02287,-0.02012,-0.017151,-0.012398,-0.01191,-0.0098901,-0.0080902,-0.006354,-0.0034755,-0.001365,6.6803e-05,0.00069313,0.00033442,-2.1883e-06,0.0015412
0.97316,0.97397,0.97377,0.97454,0.9757,0.97593,0.97596,0.97638,0.9757,0.97493,0.97449,0.97307,0.97277,0.97176,0.97071,0.96993,0.96914,0.96812,0.96803,0.96816,0.96764,0.96702,0.96657,0.9667,0.96614,0.96621,0.96586,0.96588,0.9656,0.96547,0.96511,0.96482,0.96472,0.96454,0.96369,0.96319,0.96361,0.96306,0.96253,0.96194,0.9611,0.96036,0.96001,0.96004,0.96042,0.96066,0.96134,0.96206,0.96419,0.96518,0.96583,0.96675,0.96735,0.96851,0.96757,0.96721,0.96767,0.96759,0.96757,0.96742,0.96731,0.96699,0.96679,0.9665,0.96526,0.9652,0.9652,0.96462,0.96473,0.9644,0.96413,0.96415,0.96369,0.96327,0.96295,0.96269,0.96266,0.9625,0.96247
0.95663,0.95868,0.95879,0.95863,0.95842,0.95813,0.95855,0.9583,0.95696,0.95636,0.95474,0.9532,0.95092,0.95121,0.95012,0.94941,0.94962,0.94918,0.94897,0.94855,0.94794,0.94581,0.94737,0.94568,0.94615,0.94353,0.94492,0.94418,0.94321,0.9438,0.94329,0.94328,0.94326,0.9432,0.94305,0.94233,0.94115,0.93866,0.93903,0.9377,0.93604,0.93602,0.93601,0.93566,0.93659,0.93698,0.93845,0.94075,0.94209,0.94369,0.94527,0.94643,0.94726,0.94714,0.94698,0.9471,0.94683,0.9458,0.94562,0.94483,0.9449,0.94287,0.94187,0.94211,0.94167,0.94123,0.94103,0.94075,0.94045,0.9401,0.93956,0.9391,0.93872,0.93842,0.93839,0.93841,0.93822,0.93819,0.93802
0.9787,0.98339,0.98971,0.99013,0.9924,0.99432,0.99603,0.99616,0.99681,0.99736,0.99777,0.99805,0.99832,0.99878,0.99878,0.99889,0.99889,0.99875,0.99865,0.99862,0.9984,0.99865,0.99873,0.99829,0.99831,0.99814,0.99801,0.99792,0.9979,0.9978,0.9974,0.99678,0.99615,0.99565,0.99552,0.99578,0.9961,0.99669,0.99619,0.99671,0.99778,0.99884,0.99931,0.99927,0.99899,0.99887,0.9987,0.99824,0.99816,0.99793,0.99755,0.99757,0.99752,0.9975,0.99752,0.99756,0.99766,0.99779,0.99791,0.99792,0.99793,0.99808,0.99823,0.99831,0.99837,0.99848,0.99849,0.99851,0.99851,0.99858,0.99871,0.99874,0.99872,0.9987,0.99875,0.99879,0.99883,0.99886,0.99891
0.48453,0.48072,0.47806,0.4767,0.4737,0.47069,0.46419,0.46158,0.46036,0.45477,0.45397,0.44981,0.4514,0.4479,0.44341,0.43754,0.43526,0.42145,0.40386,0.39588,0.38908,0.38913,0.38386,0.38392,0.38264,0.38186,0.38165,0.38149,0.38122,0.38135,0.38098,0.38013,0.37778,0.37869,0.37962,0.38239,0.38527,0.3914,0.39719,0.40174,0.40658,0.41116,0.41743,0.4184,0.42141,0.42366,0.42501,0.42593,0.42807,0.43031,0.43156,0.4322,0.43315,0.43279,0.43321,0.43311,0.4328,0.43251,0.4321,0.43142,0.43151,0.43153,0.43037,0.42916,0.42909,0.42837,0.42738,0.42587,0.42398,0.42478,0.42314,0.42303,0.42246,0.42204,0.42198,0.42175,0.42174,0.42159,0.42145
0.91592,0.91599,0.91716,0.91726,0.91946,0.91984,0.92222,0.92387,0.92855,0.92896,0.92635,0.92433,0.91077,0.90901,0.91108,0.90108,0.89077,0.9321,0.91729,0.91936,0.91453,0.90569,0.88392,0.86314,0.8467,0.8332,0.81731,0.81876,0.81771,0.82171,0.83629,0.86916,0.89162,0.90056,0.88247,0.90456,0.94513,0.95181,0.95532,0.95623,0.95615,0.95667,0.95684,0.95657,0.95599,0.95597,0.95553,0.95551,0.95033,0.94575,0.94061,0.93545,0.93248,0.93081,0.92724,0.92339,0.93527,0.94,0.94304,0.94497,0.9461,0.94607,0.94642,0.94637,0.94661,0.94663,0.94667,0.94679,0.94678,0.94162,0.93724,0.93177,0.92599,0.91892,0.91743,0.91703,0.91547,0.91349,0.91342
0.99421,0.99403,0.99426,0.99409,0.99396,0.99365,0.99314,0.99308,0.99222,0.99015,0.99002,0.98706,0.9814,0.96105,0.94654,0.91984,0.90241,0.84101,0.88223,0.87318,0.87142,0.87227,0.88135,0.89599,0.89559,0.90043,0.8979,0.90107,0.90953,0.92215,0.92963,0.9296,0.92642,0.93962,0.94844,0.95425,0.97303,0.98206,0.98972,0.99403,0.99639,0.99752,0.9979,0.9979,0.99773,0.99721,0.99591,0.99398,0.99179,0.98861,0.98469,0.98114,0.97889,0.97893,0.97843,0.97864,0.98148,0.98477,0.98703,0.9887,0.98976,0.98978,0.98984,0.98995,0.98991,0.98988,0.98981,0.98957,0.9889,0.98869,0.98783,0.98592,0.98602,0.98546,0.98472,0.98474,0.98451,0.98438,0.98423
0.99721,0.99711,0.99722,0.9974,0.99786,0.99777,0.99813,0.99811,0.99809,0.99811,0.99775,0.99612,0.99884,0.98785,0.98155,0.97744,0.9679,0.9738,0.99425,0.9923,0.98845,0.98651,0.98417,0.98299,0.98227,0.98332,0.98396,0.98325,0.98263,0.98313,0.98369,0.99924,0.99236,0.9921,0.99028,0.98591,0.98704,0.99094,0.9925,0.99303,0.99124,0.98976,0.98947,0.98927,0.98969,0.98969,0.98993,0.99068,0.99241,0.99317,0.99363,0.99388,0.99425,0.99471,0.99555,0.99678,0.99777,0.99887,0.99932,0.99943,0.99936,0.99915,0.99902,0.99867,0.99872,0.99864,0.99859,0.99858,0.99855,0.99879,0.99899,0.99911,0.99925,0.9995,0.99946,0.99947,0.99946,0.99949,0.99948
-0.46504,-0.44775,-0.43845,-0.44268,-0.43762,-0.4344,-0.43344,-0.4327,-0.43305,-0.43334,-0.43347,-0.43288,-0.43174,-0.42857,-0.42578,-0.41909,-0.41416,-0.41193,-0.40589,-0.39812,-0.39157,-0.39036,-0.38862,-0.38684,-0.38672,-0.38579,-0.38519,-0.38501,-0.38514,-0.38428,-0.37846,-0.38041,-0.37753,-0.37671,-0.37427,-0.37422,-0.37501,-0.37727,-0.38124,-0.38553,-0.39281,-0.39397,-0.39543,-0.39834,-0.40084,-0.40296,-0.40428,-0.40509,-0.40553,-0.40789,-0.40865,-0.40936,-0.40972,-0.41007,-0.41095,-0.41055,-0.41056,-0.41104,-0.4119,-0.41202,-0.41204,-0.41226,-0.41242,-0.4124,-0.41245,-0.4125,-0.4126,-0.41269,-0.41284,-0.41301,-0.41319,-0.4134,-0.41344,-0.41338,-0.41332,-0.41329,-0.41327,-0.41343,-0.41362
0.93359,0.93378,0.93775,0.93845,0.9356,0.93278,0.9298,0.92751,0.92508,0.92031,0.91773,0.91476,0.91337,0.91702,0.91175,0.90574,0.90089,0.8977,0.90506,0.91876,0.91703,0.91323,0.90245,0.88768,0.87638,0.86677,0.85949,0.85584,0.85507,0.86566,0.87939,0.89593,0.91154,0.92399,0.92404,0.92138,0.92013,0.925,0.92821,0.93107,0.93315,0.93352,0.94275,0.94568,0.94562,0.94455,0.94157,0.94137,0.94039,0.93991,0.93968,0.9394,0.93915,0.93789,0.93666,0.93501,0.93354,0.93204,0.93028,0.92715,0.92344,0.93141,0.93483,0.9366,0.93777,0.93821,0.93814,0.93813,0.93798,0.93783,0.93766,0.9374,0.93697,0.93701,0.93703,0.93706,0.93709,0.93711,0.93715
0.92464,0.94296,0.95398,0.96257,0.96275,0.9655,0.96923,0.96857,0.97045,0.97018,0.96749,0.96118,0.95063,0.93299,0.90774,0.87167,0.84932,0.8412,0.8591,0.86726,0.86024,0.85154,0.84609,0.84837,0.85128,0.85247,0.85366,0.85806,0.86926,0.88464,0.89718,0.90456,0.90331,0.92017,0.92944,0.92999,0.93656,0.94112,0.94961,0.95605,0.96224,0.96785,0.97178,0.97742,0.9816,0.98529,0.98749,0.98906,0.98932,0.98931,0.98889,0.9889,0.98803,0.98626,0.98523,0.98358,0.98309,0.98236,0.98188,0.98159,0.98183,0.98393,0.98626,0.98754,0.98807,0.9885,0.98855,0.98879,0.98912,0.98945,0.98994,0.98985,0.99037,0.99056,0.99082,0.9913,0.99144,0.99126,0.99136
0.99583,0.99834,0.99858,0.99847,0.99869,0.99892,0.99915,0.99949,0.99969,0.99972,0.99949,0.99799,0.99371,0.98921,0.9831,0.97888,0.9813,0.98816,0.99082,0.98696,0.98209,0.97892,0.97753,0.9767,0.97748,0.97729,0.9771,0.97734,0.97791,0.98304,0.98901,0.99937,0.9974,0.99739,0.99242,0.9882,0.9845,0.98532,0.99028,0.99416,0.99767,0.99947,0.99992,0.99972,0.9991,0.99914,0.99904,0.99909,0.99911,0.99932,0.9993,0.99931,0.99909,0.99898,0.99918,0.99922,0.99918,0.99908,0.99904,0.99907,0.99908,0.99953,0.99989,0.99809,0.99765,0.99813,0.99812,0.99862,0.99815,0.99769,0.99809,0.99832,0.99862,0.99695,0.99366,0.99496,0.99637,0.99678,0.99725
